drugbank_id	zinc_id
DB04805	ZINC000085537093
DB04805	ZINC000094313270
DB04805	ZINC000094313271
DB04805	ZINC000096006134
DB04805	ZINC000150351751
DB04805	ZINC000150351753
DB04805	ZINC000150351754
DB04805	ZINC000159181177
DB04805	ZINC000159181337
DB04805	ZINC000238734176
DB04805	ZINC000252338821
DB04805	ZINC000252338822
DB04805	ZINC000252338823
DB04805	ZINC000252338824
DB04805	ZINC000263583921
DB04805	ZINC000263583922
DB04806	ZINC000000642935
DB04806	ZINC000001045361
DB04806	ZINC000001319771
DB04806	ZINC000002530809
DB04806	ZINC000002568019
DB04806	ZINC000002597042
DB04806	ZINC000002597047
DB04806	ZINC000003861793
DB04806	ZINC000004261915
DB04806	ZINC000004534215
DB04806	ZINC000004534216
DB04806	ZINC000006662023
DB04806	ZINC000012153278
DB04806	ZINC000012153280
DB04806	ZINC000015020098
DB04806	ZINC000015205852
DB04806	ZINC000015205860
DB04806	ZINC000015205963
DB04806	ZINC000015206496
DB04806	ZINC000015206498
DB04806	ZINC000022053044
DB04806	ZINC000022053051
DB04807	ZINC000012504521
DB04808	ZINC000004095654
DB04808	ZINC000045076909
DB04808	ZINC000045076911
DB04808	ZINC000059846619
DB04808	ZINC000059846620
DB04808	ZINC000065748051
DB04808	ZINC000065748053
DB04808	ZINC000065748055
DB04808	ZINC000065748058
DB04808	ZINC000086860266
DB04808	ZINC000238780163
DB04808	ZINC000245224241
DB04808	ZINC000245224242
DB04808	ZINC000245224243
DB04808	ZINC000255189913
DB04811	ZINC000018177227
DB04811	ZINC000018177229
DB04811	ZINC000100015840
DB04811	ZINC000254414450
DB04813	ZINC000000608213
DB04814	ZINC000004215131
DB04814	ZINC000053683657
DB04815	ZINC000006409735
DB04816	ZINC000003860369
DB04817	ZINC000001782155
DB04818	ZINC000000001579
DB04819	ZINC000002510048
DB04820	ZINC000001713761
DB04821	ZINC000019796033
DB04821	ZINC000019796035
DB04822	ZINC000003874580
DB04823	ZINC000004217234
DB04824	ZINC000003831317
DB04825	ZINC000001532185
DB04825	ZINC000001532186
DB04826	ZINC000000002146
DB04827	ZINC000000901020
DB04828	ZINC000000057537
DB04829	ZINC000096903803
DB04830	ZINC000004097425
DB04831	ZINC000000002166
DB04832	ZINC000007996519
DB04832	ZINC000008099545
DB04833	ZINC000002568176
DB04834	ZINC000003943562
DB04835	ZINC000003817234
DB04835	ZINC000030691387
DB04835	ZINC000100003902
DB04835	ZINC000100015529
DB04835	ZINC000100015532
DB04835	ZINC000100086434
DB04835	ZINC000101160855
DB04836	ZINC000002001740
DB04837	ZINC000000057253
DB04837	ZINC000000057254
DB04838	ZINC000000000189
DB04838	ZINC000000405331
DB04838	ZINC000000968262
DB04838	ZINC000003830611
DB04838	ZINC000003830612
DB04838	ZINC000008551997
DB04838	ZINC000008551998
DB04838	ZINC000008551999
DB04839	ZINC000003814423
DB04839	ZINC000003978020
DB04839	ZINC000003978021
DB04839	ZINC000003978022
DB04839	ZINC000004245706
DB04839	ZINC000011616245
DB04839	ZINC000013298318
DB04839	ZINC000013783327
DB04839	ZINC000044830927
DB04839	ZINC000044830930
DB04839	ZINC000044963047
DB04839	ZINC000118913362
DB04839	ZINC000118913363
DB04839	ZINC000118913364
DB04839	ZINC000118913711
DB04839	ZINC000253622647
DB04839	ZINC000253622648
DB04839	ZINC000253622649
DB04839	ZINC000253622650
DB04839	ZINC000253740312
DB04839	ZINC000253740324
DB04839	ZINC000253987415
DB04839	ZINC000253989114
DB04839	ZINC000253989116
DB04839	ZINC000253989117
DB04839	ZINC000263618659
DB04839	ZINC000263618660
DB04839	ZINC000306122443
DB04840	ZINC000003594299
DB04840	ZINC000101496031
DB04841	ZINC000019360739
DB04841	ZINC000022864145
DB04842	ZINC000000537755
DB04843	ZINC000000000449
DB04843	ZINC000003813083
DB04844	ZINC000000000751
DB04844	ZINC000003875392
DB04844	ZINC000003875393
DB04844	ZINC000008552123
DB04845	ZINC000003993846
DB04845	ZINC000052245489
DB04845	ZINC000100735783
DB04845	ZINC000147221092
DB04845	ZINC000147222113
DB04845	ZINC000584578798
DB04845	ZINC000584578799
DB04846	ZINC000002001884
DB04846	ZINC000003813069
DB04847	ZINC000071257465
DB04849	ZINC000003948085
DB04850	ZINC000000602357
DB04850	ZINC000027416055
DB04850	ZINC000038665611
DB04852	ZINC000059676426
DB04853	ZINC000013819003
DB04853	ZINC000049015951
DB04853	ZINC000255004279
DB04854	ZINC000000005423
DB04855	ZINC000049933061
DB04856	ZINC000003789440
DB04856	ZINC000003801027
DB04857	ZINC000006482040
DB04857	ZINC000030690750
DB04857	ZINC000103591255
DB04857	ZINC000116767027
DB04858	ZINC000001607808
DB04860	ZINC000008214713
DB04860	ZINC000011680753
DB04860	ZINC000022066935
DB04860	ZINC000022066938
DB04860	ZINC000049785718
DB04861	ZINC000000607986
DB04861	ZINC000001999441
DB04861	ZINC000003798603
DB04861	ZINC000003951631
DB04861	ZINC000004213946
DB04861	ZINC000005844788
DB04861	ZINC000005844792
DB04861	ZINC000011681534
DB04862	ZINC000003975663
DB04864	ZINC000002094254
DB04864	ZINC000003108047
DB04864	ZINC000009411212
DB04864	ZINC000009411213
DB04864	ZINC000100004251
DB04864	ZINC000100004253
DB04864	ZINC000100031060
DB04865	ZINC000026011099
DB04865	ZINC000028112111
DB04865	ZINC000028112117
DB04865	ZINC000028112122
DB04865	ZINC000028112128
DB04865	ZINC000038139330
DB04865	ZINC000043450320
DB04865	ZINC000043450322
DB04865	ZINC000043450324
DB04865	ZINC000043450326
DB04865	ZINC000072186810
DB04865	ZINC000095599165
DB04865	ZINC000618007614
DB04866	ZINC000001849658
DB04866	ZINC000001849659
DB04866	ZINC000001849660
DB04866	ZINC000005784191
DB04867	ZINC000000537914
DB04868	ZINC000006716957
DB04869	ZINC000098052868
DB04869	ZINC000150363615
DB04869	ZINC000159897988
DB04869	ZINC000159898174
DB04870	ZINC000014300189
DB04870	ZINC000083921406
DB04870	ZINC000083921408
DB04870	ZINC000083921410
DB04870	ZINC000083921411
DB04871	ZINC000006733300
DB04871	ZINC000022011749
DB04872	ZINC000003935475
DB04873	ZINC000001537633
DB04874	ZINC000038192546
DB04876	ZINC000003976077
DB04876	ZINC000004631433
DB04876	ZINC000100003507
DB04876	ZINC000100003509
DB04876	ZINC000100013465
DB04876	ZINC000100029299
DB04876	ZINC000100029304
DB04876	ZINC000100492199
DB04876	ZINC000103271696
DB04877	ZINC000072267020
DB04877	ZINC000169621209
DB04877	ZINC000169621210
DB04877	ZINC000169677037
DB04877	ZINC000248154295
DB04877	ZINC000248154303
DB04877	ZINC000248154310
DB04877	ZINC000248154318
DB04877	ZINC000255272679
DB04877	ZINC000255272680
DB04877	ZINC000255272681
DB04877	ZINC000255272682
DB04877	ZINC000255272683
DB04877	ZINC000255272684
DB04877	ZINC000255272685
DB04877	ZINC000263609496
DB04877	ZINC000263609497
DB04878	ZINC000003788703
DB04878	ZINC000003875281
DB04878	ZINC000003875282
DB04878	ZINC000003875283
DB04878	ZINC000003875284
DB04878	ZINC000011616448
DB04878	ZINC000013828199
DB04878	ZINC000021986086
DB04878	ZINC000021986088
DB04878	ZINC000021986090
DB04878	ZINC000025992847
DB04878	ZINC000043769478
DB04878	ZINC000044608552
DB04878	ZINC000100453622
DB04878	ZINC000100453626
DB04878	ZINC000245204681
DB04878	ZINC000245204682
DB04878	ZINC000245204683
DB04879	ZINC000000007460
DB04880	ZINC000009225358
DB04881	ZINC000003915436
DB04882	ZINC000003946372
DB04882	ZINC000026992354
DB04882	ZINC000026992360
DB04882	ZINC000026992364
DB04882	ZINC000026992370
DB04882	ZINC000027418125
DB04882	ZINC000027419340
DB04882	ZINC000027419645
DB04882	ZINC000027419790
DB04882	ZINC000027419795
DB04882	ZINC000027420855
DB04882	ZINC000038154102
DB04882	ZINC000038154103
DB04882	ZINC000253636771
DB04882	ZINC000253636773
DB04882	ZINC000253636776
DB04882	ZINC000669678932
DB04883	ZINC000003826221
DB04883	ZINC000013756022
DB04884	ZINC000001482019
DB04884	ZINC000001999422
DB04886	ZINC000000608231
DB04886	ZINC000000833967
DB04886	ZINC000001632351
DB04886	ZINC000001645454
DB04886	ZINC000003870291
DB04886	ZINC000005536814
DB04887	ZINC000003994828
DB04888	ZINC000052971454
DB04889	ZINC000001844916
DB04889	ZINC000005781680
DB04889	ZINC000100050568
DB04889	ZINC000100050571
DB04890	ZINC000000602128
DB04890	ZINC000003871703
DB04891	ZINC000013975113
DB04891	ZINC000028568536
DB04891	ZINC000028568537
DB04891	ZINC000028568538
DB04891	ZINC000028568539
DB04891	ZINC000038477133
DB04891	ZINC000100036979
DB04892	ZINC000052968892
DB04896	ZINC000000000506
DB04896	ZINC000000014037
DB04896	ZINC000001846944
DB04896	ZINC000005649654
DB04898	ZINC000012504524
DB04898	ZINC000043773452
DB04898	ZINC000043773453
DB04898	ZINC000044029024
DB04903	ZINC000000608013
DB04903	ZINC000003775812
DB04905	ZINC000000002139
DB04908	ZINC000052716421
DB04909	ZINC000001535009
DB04910	ZINC000004685859
DB04912	ZINC000195824329
DB04915	ZINC000001491943
DB04917	ZINC000033858314
DB04917	ZINC000033858315
DB04918	ZINC000004424091
DB04918	ZINC000049792291
DB04920	ZINC000030691760
DB04920	ZINC000030691763
DB04924	ZINC000000537874
DB04926	ZINC000004217734
DB04930	ZINC000001850374
DB04930	ZINC000001850376
DB04930	ZINC000001850377
DB04930	ZINC000002032615
DB04934	ZINC000169355809
DB04934	ZINC000169355810
DB04934	ZINC000169355811
DB04934	ZINC000169355812
DB04934	ZINC000169677007
DB04934	ZINC000253656161
DB04936	ZINC000001532049
DB04936	ZINC000002516866
DB04936	ZINC000005131823
DB04936	ZINC000005131991
DB04936	ZINC000005132035
DB04936	ZINC000018152608
DB04936	ZINC000090225648
DB04936	ZINC000100006629
DB04938	ZINC000001550766
DB04938	ZINC000013914183
DB04942	ZINC000000538415
DB04944	ZINC000003798074
DB04944	ZINC000004877289
DB04944	ZINC000004877291
DB04944	ZINC000004877292
DB04944	ZINC000004877294
DB04944	ZINC000011616871
DB04944	ZINC000011616872
DB04944	ZINC000013547762
DB04944	ZINC000044184441
DB04944	ZINC000049017575
DB04944	ZINC000105156797
DB04944	ZINC000198950922
DB04944	ZINC000669678934
DB04946	ZINC000001548097
DB04948	ZINC000000001266
DB04948	ZINC000000005626
DB04951	ZINC000000001958
DB04953	ZINC000000016154
DB04954	ZINC000027622499
DB04954	ZINC000027622509
DB04957	ZINC000021983255
DB04957	ZINC000299888520
DB04960	ZINC000024809155
DB04960	ZINC000028473960
DB04961	ZINC000001642844
DB04961	ZINC000001642845
DB04967	ZINC000003831012
DB04970	ZINC000001547604
DB04972	ZINC000085537051
DB04972	ZINC000095608793
DB04972	ZINC000163367474
DB04972	ZINC000169367900
DB04972	ZINC000299806579
DB04972	ZINC000299806580
DB04975	ZINC000003776950
DB04982	ZINC000000002121
DB04982	ZINC000003823565
DB04983	ZINC000085540154
DB04983	ZINC000169621211
DB04983	ZINC000257351520
DB04996	ZINC000005224164
DB04996	ZINC000012358775
DB05003	ZINC000004556523
DB05003	ZINC000004556524
DB05009	ZINC000072130182
DB05009	ZINC000072130183
DB05009	ZINC000072130184
DB05009	ZINC000100376908
DB05010	ZINC000026982268
DB05013	ZINC000033970494
DB05013	ZINC000056898854
DB05013	ZINC000100037855
DB05013	ZINC000103148865
DB05013	ZINC000224195093
DB05013	ZINC000238790964
DB05013	ZINC000263590229
DB05013	ZINC000584578845
DB05015	ZINC000003818726
DB05015	ZINC000029069864
DB05016	ZINC000013831791
DB05022	ZINC000004214836
DB05025	ZINC000031561767
DB05025	ZINC000252516369
DB05035	ZINC000001494227
DB05038	ZINC000049937658
DB05038	ZINC000053261548
DB05039	ZINC000000590240
DB05039	ZINC000035801098
DB05048	ZINC000034377258
DB05057	ZINC000003824065
DB05057	ZINC000005191096
DB05075	ZINC000029136020
DB05076	ZINC000003871023
DB05076	ZINC000007997119
DB05076	ZINC000008623412
DB05076	ZINC000009228221
DB05076	ZINC000009228225
DB05076	ZINC000013515307
DB05076	ZINC000013515308
DB05076	ZINC000033838785
DB05076	ZINC000097974644
DB05076	ZINC000102250500
DB05076	ZINC000195360421
DB05076	ZINC000334138263
DB05087	ZINC000003824281
DB05087	ZINC000005438499
DB05087	ZINC000005438507
DB05087	ZINC000013760825
DB05087	ZINC000027749466
DB05087	ZINC000059202953
DB05087	ZINC000059864357
DB05087	ZINC000095869912
DB05087	ZINC000256073314
DB05087	ZINC000299831968
DB05095	ZINC000001494105
DB05100	ZINC000000580328
DB05102	ZINC000003919807
DB05102	ZINC000059402108
DB05102	ZINC000195806232
DB05103	ZINC000001545115
DB05104	ZINC000003800054
DB05105	ZINC000001537619
DB05107	ZINC000003975381
DB05107	ZINC000025724183
DB05107	ZINC000038544022
DB05109	ZINC000085536982
DB05109	ZINC000094313245
DB05109	ZINC000095609814
DB05109	ZINC000150338708
DB05109	ZINC000150339740
DB05109	ZINC000150351251
DB05109	ZINC000150351252
DB05109	ZINC000150354921
DB05109	ZINC000150354922
DB05109	ZINC000150594317
DB05109	ZINC000163518702
DB05109	ZINC000169294677
DB05109	ZINC000195330952
DB05109	ZINC000195330964
DB05109	ZINC000195330973
DB05109	ZINC000201933884
DB05109	ZINC000201933918
DB05109	ZINC000257513007
DB05109	ZINC000299813239
DB05119	ZINC000003973276
DB05123	ZINC000001893031
DB05129	ZINC000004215770
DB05129	ZINC000169495277
DB05129	ZINC000169495285
DB05129	ZINC000169495296
DB05129	ZINC000169495306
DB05129	ZINC000238751756
DB05129	ZINC000254145400
DB05129	ZINC000254145404
DB05129	ZINC000254145406
DB05129	ZINC000254145408
DB05134	ZINC000100006250
DB05134	ZINC000100014666
DB05134	ZINC000100208472
DB05134	ZINC000100208476
DB05134	ZINC000100208479
DB05134	ZINC000100208482
DB05134	ZINC000100456421
DB05134	ZINC000100456424
DB05134	ZINC000100456428
DB05134	ZINC000100456431
DB05134	ZINC000100901752
DB05134	ZINC000102454969
DB05134	ZINC000103527074
DB05134	ZINC000136233098
DB05134	ZINC000141425370
DB05134	ZINC000167252000
DB05134	ZINC000169297334
DB05134	ZINC000200314759
DB05134	ZINC000253476137
DB05134	ZINC000257350917
DB05134	ZINC000257350918
DB05134	ZINC000306121007
DB05134	ZINC000521205711
DB05134	ZINC000521205724
DB05137	ZINC000000001624
DB05137	ZINC000000056446
DB05137	ZINC000000156831
DB05137	ZINC000000156931
DB05137	ZINC000000519487
DB05137	ZINC000001081316
DB05137	ZINC000003831004
DB05137	ZINC000005224245
DB05143	ZINC000003994214
DB05152	ZINC000013816318
DB05152	ZINC000034617971
DB05154	ZINC000000601826
DB05154	ZINC000003821675
DB05171	ZINC000034997331
DB05171	ZINC000067172225
DB05171	ZINC000098088218
DB05186	ZINC000039959796
DB05187	ZINC000114643710
DB05188	ZINC000006427042
DB05188	ZINC000034894474
DB05188	ZINC000043130440
DB05197	ZINC000003831462
DB05197	ZINC000011616657
DB05212	ZINC000118917906
DB05219	ZINC000169748244
DB05220	ZINC000040939534
DB05223	ZINC000043152558
DB05223	ZINC000095570331
DB05229	ZINC000001533689
DB05229	ZINC000003776592
DB05229	ZINC000003871704
DB05229	ZINC000003871706
DB05229	ZINC000011616376
DB05229	ZINC000011616378
DB05229	ZINC000013671573
DB05229	ZINC000027642591
DB05229	ZINC000027642596
DB05229	ZINC000028825586
DB05229	ZINC000033820105
DB05229	ZINC000033820106
DB05229	ZINC000058503212
DB05229	ZINC000097056262
DB05229	ZINC000100058706
DB05229	ZINC000100058712
DB05229	ZINC000100058715
DB05229	ZINC000100058720
DB05229	ZINC000166449522
DB05229	ZINC000204491118
DB05229	ZINC000245204526
DB05229	ZINC000245204527
DB05234	ZINC000014968224
DB05234	ZINC000014968228
DB05239	ZINC000060325170
DB05239	ZINC000060325171
DB05246	ZINC000000014257
DB05246	ZINC000000896703
DB05252	ZINC000000642574
DB05252	ZINC000000642576
DB05262	ZINC000084462581
DB05263	ZINC000096927507
DB05263	ZINC000097971833
DB05263	ZINC000118913517
DB05263	ZINC000118913518
DB05263	ZINC000118913519
DB05263	ZINC000118918121
DB05263	ZINC000118918122
DB05263	ZINC000118918123
DB05263	ZINC000118918124
DB05263	ZINC000252504824
DB05263	ZINC000252504825
DB05263	ZINC000252504826
DB05263	ZINC000252504827
DB05263	ZINC000253500059
DB05263	ZINC000253500060
DB05263	ZINC000253500061
DB05263	ZINC000253500062
DB05263	ZINC000253527945
DB05263	ZINC000253527948
DB05263	ZINC000253527949
DB05263	ZINC000253527951
DB05263	ZINC000253532330
DB05263	ZINC000253532331
DB05263	ZINC000253532332
DB05263	ZINC000257362234
DB05263	ZINC000257362235
DB05263	ZINC000257362236
DB05263	ZINC000257362237
DB05265	ZINC000003779720
DB05265	ZINC000005733706
DB05265	ZINC000005733708
DB05265	ZINC000008665262
DB05265	ZINC000008665263
DB05265	ZINC000011616685
DB05265	ZINC000011616686
DB05266	ZINC000000004234
DB05271	ZINC000000004028
DB05271	ZINC000000005151
DB05273	ZINC000019855121
DB05284	ZINC000001607492
DB05288	ZINC000002097359
DB05288	ZINC000003931050
DB05288	ZINC000004024675
DB05288	ZINC000004024677
DB05288	ZINC000004024678
DB05288	ZINC000043735843
DB05288	ZINC000096030676
DB05288	ZINC000263613048
DB05289	ZINC000000000323
DB05289	ZINC000000008667
DB05294	ZINC000053683345
DB05295	ZINC000003934328
DB05295	ZINC000029324214
DB05295	ZINC000029327460
DB05295	ZINC000029327464
DB05295	ZINC000029484338
DB05295	ZINC000044053436
DB05295	ZINC000059201374
DB05295	ZINC000084339034
DB05295	ZINC000084858057
DB05295	ZINC000165833463
DB05295	ZINC000216079378
DB05295	ZINC000257351583
DB05295	ZINC000257351584
DB05295	ZINC000584566801
DB05295	ZINC000584566802
DB05295	ZINC000584566803
DB05295	ZINC000584566804
DB05295	ZINC000669679037
DB05296	ZINC000005224164
DB05298	ZINC000000600360
DB05316	ZINC000016159083
DB05327	ZINC000000598422
DB05327	ZINC000000598588
DB05340	ZINC000118930567
DB05340	ZINC000118930568
DB05340	ZINC000118930569
DB05340	ZINC000261527107
DB05340	ZINC000261527108
DB05340	ZINC000261527109
DB05340	ZINC000261527110
DB05343	ZINC000002509961
DB05343	ZINC000020230732
DB05351	ZINC000000599734
DB05351	ZINC000003830986
DB05377	ZINC000001687057
DB05380	ZINC000005822389
DB05381	ZINC000000388081
DB05383	ZINC000008034829
DB05395	ZINC000003797401
DB05395	ZINC000034104850
DB05398	ZINC000002039372
DB05398	ZINC000016051711
DB05399	ZINC000003937467
DB05403	ZINC000103589452
DB05403	ZINC000103589455
DB05408	ZINC000014191207
DB05412	ZINC000034001955
DB05414	ZINC000000602799
DB05416	ZINC000001549989
DB05420	ZINC000000164488
DB05421	ZINC000022441997
DB05422	ZINC000000598353
DB05423	ZINC000003951570
DB05423	ZINC000033970495
DB05423	ZINC000033970496
DB05423	ZINC000033970497
DB05424	ZINC000027439698
DB05426	ZINC000150376965
DB05428	ZINC000005224164
DB05431	ZINC000003821540
DB05434	ZINC000169356816
DB05434	ZINC000169362874
DB05442	ZINC000003979944
DB05442	ZINC000095670328
DB05444	ZINC000001481826
DB05444	ZINC000013916716
DB05446	ZINC000003870218
DB05446	ZINC000003870219
DB05446	ZINC000003870220
DB05446	ZINC000003870221
DB05448	ZINC000000008687
DB05448	ZINC000013209429
DB05450	ZINC000002083335
DB05450	ZINC000008214879
DB05450	ZINC000008214881
DB05450	ZINC000008214920
DB05450	ZINC000008218968
DB05450	ZINC000008234226
DB05450	ZINC000008234227
DB05450	ZINC000015449194
DB05450	ZINC000015449195
DB05450	ZINC000015449235
DB05450	ZINC000015449236
DB05450	ZINC000030731556
DB05450	ZINC000061389568
DB05450	ZINC000070451045
DB05450	ZINC000070455570
DB05450	ZINC000095099282
DB05450	ZINC000095876455
DB05450	ZINC000118912445
DB05450	ZINC000118912446
DB05450	ZINC000118912466
DB05450	ZINC000118912467
DB05450	ZINC000118912468
DB05450	ZINC000118912469
DB05450	ZINC000118913217
DB05450	ZINC000118913218
DB05450	ZINC000118913219
DB05450	ZINC000118913600
DB05450	ZINC000120413145
DB05450	ZINC000141574806
DB05450	ZINC000253504500
DB05450	ZINC000253504506
DB05450	ZINC000253504509
DB05450	ZINC000253504512
DB05450	ZINC000253534627
DB05450	ZINC000253534628
DB05450	ZINC000253534629
DB05450	ZINC000253534630
DB05450	ZINC000253614842
DB05450	ZINC000253614843
DB05450	ZINC000253614844
DB05450	ZINC000253614872
DB05450	ZINC000253986419
DB05450	ZINC000253986424
DB05450	ZINC000253986428
DB05450	ZINC000253986432
DB05450	ZINC000255212541
DB05450	ZINC000255212545
DB05450	ZINC000255212549
DB05450	ZINC000255212552
DB05450	ZINC000255212556
DB05450	ZINC000255212558
DB05450	ZINC000255212562
DB05450	ZINC000255212565
DB05450	ZINC000255212568
DB05450	ZINC000255212573
DB05450	ZINC000255212576
DB05450	ZINC000257356163
DB05450	ZINC000257356164
DB05450	ZINC000257356165
DB05450	ZINC000257356166
DB05450	ZINC000299872582
DB05454	ZINC000035826853
DB05456	ZINC000032792517
DB05456	ZINC000032792520
DB05458	ZINC000000006562
DB05458	ZINC000000018379
DB05460	ZINC000034039625
DB05460	ZINC000056898832
DB05460	ZINC000095566956
DB05460	ZINC000095566957
DB05460	ZINC000169293361
DB05460	ZINC000169293362
DB05461	ZINC000003985553
DB05462	ZINC000005923259
DB05462	ZINC000006357999
DB05462	ZINC000006358714
DB05462	ZINC000006358717
DB05465	ZINC000003966243
DB05470	ZINC000036377992
DB05475	ZINC000001549362
DB05475	ZINC000002522604
DB05475	ZINC000004544882
DB05475	ZINC000004544883
DB05476	ZINC000004426028
DB05476	ZINC000004426033
DB05478	ZINC000003939598
DB05478	ZINC000011617052
DB05482	ZINC000000967733
DB05482	ZINC000004099013
DB05490	ZINC000006485945
DB05492	ZINC000028644947
DB05498	ZINC000001546374
DB05501	ZINC000033359232
DB05511	ZINC000001484688
DB05511	ZINC000003811810
DB05511	ZINC000003995832
DB05511	ZINC000008034966
DB05511	ZINC000008036027
DB05513	ZINC000001540226
DB05518	ZINC000040410941
DB05518	ZINC000040410944
DB05518	ZINC000263621737
DB05520	ZINC000000603736
DB05521	ZINC000003992480
DB05521	ZINC000028387963
DB05521	ZINC000028387968
DB05521	ZINC000028387971
DB05521	ZINC000028387975
DB05521	ZINC000049722974
DB05521	ZINC000164377314
DB05521	ZINC000164377440
DB05521	ZINC000196592613
DB05521	ZINC000197555690
DB05521	ZINC000202238316
DB05524	ZINC000000602803
DB05524	ZINC000011524396
DB05531	ZINC000204257285
DB05531	ZINC000204257297
DB05532	ZINC000028826898
DB05540	ZINC000004214744
DB05540	ZINC000005131899
DB05541	ZINC000003979899
DB05541	ZINC000027634555
DB05549	ZINC000028467935
DB05552	ZINC000006718666
DB05553	ZINC000029124639
DB05553	ZINC000029134982
DB05562	ZINC000003963096
DB05575	ZINC000018710082
DB05585	ZINC000035978229
DB05586	ZINC000034057058
DB05590	ZINC000000584203
DB05592	ZINC000113266366
DB05592	ZINC000113266368
DB05607	ZINC000003860193
DB05607	ZINC000012358683
DB05607	ZINC000040403513
DB05608	ZINC000000602485
DB05611	ZINC000011726230
DB05626	ZINC000036762822
DB05626	ZINC000036762828
DB05626	ZINC000043128334
DB05626	ZINC000101773919
DB05626	ZINC000169356651
DB05626	ZINC000618016106
DB05626	ZINC000618016107
DB05626	ZINC000618016108
DB05626	ZINC000618016109
DB05626	ZINC000669678892
DB05626	ZINC000669678938
DB05633	ZINC000003776571
DB05642	ZINC000000004901
DB05645	ZINC000068009799
DB05650	ZINC000034279410
DB05653	ZINC000001909562
DB05659	ZINC000003806644
DB05659	ZINC000021985898
DB05659	ZINC000200247111
DB05659	ZINC000255981596
DB05659	ZINC000669678964
DB05667	ZINC000000643138
DB05667	ZINC000000643143
DB05667	ZINC000000643153
DB05667	ZINC000003872994
DB05668	ZINC000001869573
DB05676	ZINC000030691736
DB05676	ZINC000034324761
DB05678	ZINC000072316409
DB05680	ZINC000030691235
DB05683	ZINC000100523784
DB05683	ZINC000100523786
DB05686	ZINC000003914981
DB05695	ZINC000003975668
DB05695	ZINC000028564671
DB05706	ZINC000003921098
DB05708	ZINC000000000860
DB05708	ZINC000033953843
DB05710	ZINC000150340144
DB05710	ZINC000253695755
DB05713	ZINC000036410989
DB05714	ZINC000169746723
DB05719	ZINC000001716098
DB05732	ZINC000000895212
DB05737	ZINC000001550156
DB05738	ZINC000000008768
DB05767	ZINC000003881796
DB05767	ZINC000003881797
DB05767	ZINC000003881798
DB05767	ZINC000003881799
DB05767	ZINC000003947465
DB05767	ZINC000003947466
DB05767	ZINC000003947467
DB05767	ZINC000003947468
DB05767	ZINC000003978598
DB05767	ZINC000004081946
DB05767	ZINC000004211957
DB05767	ZINC000004349845
DB05767	ZINC000005200042
DB05767	ZINC000005211592
DB05767	ZINC000005664615
DB05767	ZINC000005664617
DB05767	ZINC000005750892
DB05767	ZINC000008681407
DB05767	ZINC000009213568
DB05767	ZINC000009213569
DB05767	ZINC000012371938
DB05767	ZINC000012371939
DB05767	ZINC000012371940
DB05767	ZINC000012870988
DB05767	ZINC000013643324
DB05767	ZINC000013783701
DB05767	ZINC000013783702
DB05767	ZINC000013783703
DB05767	ZINC000013783704
DB05767	ZINC000013813151
DB05767	ZINC000013813154
DB05767	ZINC000013813157
DB05767	ZINC000013813160
DB05767	ZINC000016943059
DB05767	ZINC000019798089
DB05767	ZINC000019798092
DB05767	ZINC000028540089
DB05767	ZINC000034169003
DB05767	ZINC000036378005
DB05767	ZINC000043465496
DB05767	ZINC000043465497
DB05767	ZINC000048016692
DB05767	ZINC000048016695
DB05767	ZINC000070451385
DB05767	ZINC000070451386
DB05767	ZINC000107621887
DB05767	ZINC000107621892
DB05767	ZINC000169294161
DB05767	ZINC000169294162
DB05767	ZINC000169300554
DB05767	ZINC000169300555
DB05767	ZINC000226290029
DB05779	ZINC000001576164
DB05779	ZINC000001576165
DB05779	ZINC000001576166
DB05779	ZINC000001576167
DB05786	ZINC000003916310
DB05786	ZINC000011680739
DB05790	ZINC000003922699
DB05790	ZINC000014952198
DB05791	ZINC000008214650
DB05792	ZINC000001547575
DB05796	ZINC000003919685
DB05804	ZINC000004096458
DB05804	ZINC000005764525
DB05804	ZINC000006943693
DB05804	ZINC000007997491
DB05804	ZINC000247634462
DB05804	ZINC000247634467
DB05804	ZINC000253595410
DB05804	ZINC000255205079
DB05806	ZINC000169746728
DB05812	ZINC000003797541
DB05812	ZINC000026392953
DB05812	ZINC000026392964
DB05812	ZINC000118912743
DB05812	ZINC000253590517
DB05812	ZINC000254095671
DB05812	ZINC000254095672
DB05812	ZINC000254095673
DB05812	ZINC000257351764
DB05814	ZINC000033979157
DB05817	ZINC000001544545
DB05824	ZINC000005423063
DB05830	ZINC000004217690
DB05830	ZINC000025975664
DB05830	ZINC000026259604
DB05830	ZINC000040441787
DB05830	ZINC000090650484
DB05830	ZINC000253809417
DB05830	ZINC000256335390
DB05830	ZINC000256335399
DB05830	ZINC000256335405
DB05838	ZINC000001488308
DB05838	ZINC000003828536
DB05855	ZINC000001543478
DB05855	ZINC000004707627
DB05861	ZINC000000602397
DB05864	ZINC000045301496
DB05868	ZINC000150339466
DB05868	ZINC000150340150
DB05868	ZINC000150545769
DB05868	ZINC000150604316
DB05869	ZINC000001679741
DB05871	ZINC000006069063
DB05884	ZINC000038665621
DB05885	ZINC000011726772
DB05885	ZINC000011726774
DB05903	ZINC000038473450
DB05903	ZINC000100657972
DB05913	ZINC000003962535
DB05928	ZINC000003816310
DB05932	ZINC000011726215
DB05936	ZINC000029055563
DB05939	ZINC000038312374
