drugbank_id	molport_id
DB06630	MolPort-021-804-915
DB06634	MolPort-042-665-777
DB06635	MolPort-006-170-155
DB06635	MolPort-046-703-217
DB06636	MolPort-044-559-915
DB06637	MolPort-000-146-022
DB06638	MolPort-046-836-701
DB06641	MolPort-005-943-222
DB06645	MolPort-039-139-478
DB06645	MolPort-039-139-550
DB06645	MolPort-039-139-551
DB06649	MolPort-023-277-041
DB06649	MolPort-023-334-032
DB06652	MolPort-005-933-298
DB06652	MolPort-016-633-267
DB06654	MolPort-005-942-375
DB06654	MolPort-009-679-479
DB06656	MolPort-038-387-834
DB06656	MolPort-039-340-814
DB06657	MolPort-027-845-388
DB06659	MolPort-001-783-702
DB06659	MolPort-003-934-744
DB06660	MolPort-046-836-500
DB06663	MolPort-046-417-318
DB06663	MolPort-046-417-319
DB06663	MolPort-046-418-282
DB06666	MolPort-035-681-616
DB06669	MolPort-003-849-637
DB06669	MolPort-003-959-890
DB06670	MolPort-021-804-981
DB06673	MolPort-009-682-926
DB06673	MolPort-021-804-912
DB06673	MolPort-035-395-893
DB06678	MolPort-002-507-957
DB06678	MolPort-003-849-233
DB06678	MolPort-003-849-234
DB06680	MolPort-042-665-735
DB06682	MolPort-020-313-431
DB06683	MolPort-005-935-599
DB06683	MolPort-027-720-814
DB06683	MolPort-027-836-939
DB06683	MolPort-046-416-978
DB06684	MolPort-005-933-319
DB06684	MolPort-028-744-909
DB06684	MolPort-046-418-145
DB06685	MolPort-005-942-663
DB06689	MolPort-000-882-023
DB06689	MolPort-001-785-860
DB06689	MolPort-001-788-274
DB06691	MolPort-003-666-277
DB06691	MolPort-006-848-215
DB06693	MolPort-002-885-840
DB06693	MolPort-003-849-214
DB06693	MolPort-009-019-312
DB06693	MolPort-039-339-204
DB06694	MolPort-000-198-725
DB06694	MolPort-001-768-551
DB06695	MolPort-016-633-287
DB06695	MolPort-020-006-055
DB06695	MolPort-020-313-386
DB06695	MolPort-020-313-389
DB06695	MolPort-028-747-981
DB06695	MolPort-044-183-440
DB06695	MolPort-046-684-055
DB06697	MolPort-016-633-324
DB06697	MolPort-023-220-124
DB06697	MolPort-039-142-118
DB06697	MolPort-046-693-041
DB06698	MolPort-000-142-007
DB06698	MolPort-001-795-038
DB06698	MolPort-003-666-316
DB06698	MolPort-027-720-507
DB06699	MolPort-046-417-128
DB06699	MolPort-046-426-378
DB06700	MolPort-003-846-411
DB06700	MolPort-003-846-413
DB06700	MolPort-003-846-414
DB06700	MolPort-009-682-879
DB06700	MolPort-021-783-032
DB06702	MolPort-006-394-111
DB06702	MolPort-028-754-134
DB06702	MolPort-046-684-350
DB06703	MolPort-046-417-131
DB06704	MolPort-000-156-449
DB06705	MolPort-046-069-029
DB06707	MolPort-003-666-219
DB06708	MolPort-006-394-826
DB06708	MolPort-006-394-827
DB06708	MolPort-023-219-651
DB06709	MolPort-003-666-228
DB06709	MolPort-003-940-088
DB06710	MolPort-001-785-932
DB06710	MolPort-002-507-282
DB06710	MolPort-002-507-387
DB06711	MolPort-000-703-064
DB06711	MolPort-001-641-043
DB06711	MolPort-002-904-680
DB06711	MolPort-004-285-250
DB06712	MolPort-003-849-390
DB06713	MolPort-005-943-875
DB06715	MolPort-000-158-373
DB06717	MolPort-028-744-895
DB06717	MolPort-028-744-976
DB06717	MolPort-044-559-853
DB06717	MolPort-044-560-758
DB06717	MolPort-046-426-905
DB06718	MolPort-028-747-230
DB06723	MolPort-003-925-508
DB06723	MolPort-003-926-090
DB06723	MolPort-003-926-695
DB06723	MolPort-003-930-167
DB06723	MolPort-006-123-529
DB06724	MolPort-003-927-623
DB06725	MolPort-000-884-939
DB06726	MolPort-003-845-428
DB06726	MolPort-003-959-874
DB06727	MolPort-000-728-038
DB06727	MolPort-001-825-890
DB06727	MolPort-002-525-571
DB06727	MolPort-003-873-295
DB06727	MolPort-003-928-304
DB06727	MolPort-003-987-414
DB06727	MolPort-006-838-507
DB06727	MolPort-009-757-433
DB06727	MolPort-009-758-365
DB06727	MolPort-027-564-808
DB06727	MolPort-027-564-814
DB06727	MolPort-027-564-815
DB06727	MolPort-027-835-408
DB06727	MolPort-035-395-053
DB06727	MolPort-039-338-085
DB06727	MolPort-039-338-528
DB06727	MolPort-044-180-573
DB06727	MolPort-046-069-227
DB06727	MolPort-046-588-506
DB06727	MolPort-046-682-858
DB06727	MolPort-046-684-141
DB06727	MolPort-046-702-215
DB06728	MolPort-000-871-542
DB06728	MolPort-002-720-761
DB06728	MolPort-003-927-151
DB06728	MolPort-003-927-152
DB06728	MolPort-003-934-545
DB06729	MolPort-002-070-488
DB06730	MolPort-002-513-390
DB06730	MolPort-005-938-422
DB06731	MolPort-005-943-799
DB06732	MolPort-001-759-205
DB06733	MolPort-001-739-960
DB06733	MolPort-023-276-071
DB06733	MolPort-042-676-362
DB06733	MolPort-046-417-614
DB06734	MolPort-008-268-184
DB06735	MolPort-046-788-400
DB06736	MolPort-001-727-410
DB06737	MolPort-003-850-875
DB06739	MolPort-003-850-233
DB06741	MolPort-023-276-404
DB06743	MolPort-002-534-231
DB06743	MolPort-003-847-583
DB06743	MolPort-003-886-657
DB06743	MolPort-006-668-496
DB06743	MolPort-019-937-240
DB06743	MolPort-039-052-354
DB06743	MolPort-039-144-954
DB06743	MolPort-046-426-669
DB06743	MolPort-046-594-140
DB06744	MolPort-002-534-284
DB06744	MolPort-003-847-584
DB06744	MolPort-003-886-658
DB06744	MolPort-003-983-580
DB06744	MolPort-019-936-835
DB06744	MolPort-020-007-078
DB06744	MolPort-023-276-180
DB06744	MolPort-039-052-355
DB06744	MolPort-044-561-222
DB06745	MolPort-005-945-073
DB06745	MolPort-006-069-385
DB06745	MolPort-008-348-412
DB06745	MolPort-027-853-568
DB06745	MolPort-039-052-356
DB06745	MolPort-039-145-043
DB06745	MolPort-044-561-651
DB06745	MolPort-046-418-656
DB06745	MolPort-046-594-184
DB06746	MolPort-006-069-376
DB06746	MolPort-019-937-298
DB06746	MolPort-039-052-249
DB06746	MolPort-046-836-759
DB06748	MolPort-001-742-278
DB06748	MolPort-006-069-195
DB06748	MolPort-039-052-308
DB06748	MolPort-046-588-567
DB06748	MolPort-046-588-631
DB06749	MolPort-002-533-943
DB06749	MolPort-005-944-634
DB06749	MolPort-016-638-397
DB06749	MolPort-046-693-052
DB06750	MolPort-006-069-273
DB06750	MolPort-006-668-391
DB06750	MolPort-046-593-348
DB06751	MolPort-001-640-998
DB06751	MolPort-002-321-348
DB06751	MolPort-005-919-936
DB06751	MolPort-035-707-177
DB06755	MolPort-001-785-959
DB06755	MolPort-044-561-368
DB06755	MolPort-046-418-651
DB06756	MolPort-003-926-438
DB06762	MolPort-027-894-195
DB06762	MolPort-028-744-733
DB06762	MolPort-046-702-020
DB06763	MolPort-023-276-015
DB06764	MolPort-000-720-037
DB06764	MolPort-001-684-719
DB06766	MolPort-023-219-144
DB06767	MolPort-001-783-702
DB06767	MolPort-001-790-558
DB06767	MolPort-003-925-655
DB06767	MolPort-003-934-744
DB06767	MolPort-035-768-013
DB06768	MolPort-001-788-303
DB06768	MolPort-001-790-558
DB06768	MolPort-003-848-345
DB06768	MolPort-003-936-000
DB06768	MolPort-006-111-588
DB06769	MolPort-003-844-702
DB06769	MolPort-046-418-111
DB06770	MolPort-001-783-216
DB06771	MolPort-023-335-709
DB06771	MolPort-044-193-869
DB06772	MolPort-023-299-439
DB06772	MolPort-042-624-416
DB06772	MolPort-042-676-212
DB06774	MolPort-001-742-263
DB06774	MolPort-003-983-407
DB06774	MolPort-028-856-727
DB06775	MolPort-002-467-097
DB06775	MolPort-012-207-739
DB06777	MolPort-001-794-630
DB06777	MolPort-001-794-647
DB06777	MolPort-002-526-980
DB06777	MolPort-003-937-758
DB06777	MolPort-003-983-742
DB06777	MolPort-004-949-509
DB06777	MolPort-009-019-423
DB06777	MolPort-020-166-227
DB06777	MolPort-035-690-464
DB06777	MolPort-035-912-915
DB06777	MolPort-039-142-137
DB06777	MolPort-044-561-248
DB06777	MolPort-044-723-653
DB06777	MolPort-044-727-653
DB06780	MolPort-001-740-061
DB06780	MolPort-001-785-923
DB06781	MolPort-003-941-118
DB06781	MolPort-042-665-688
DB06782	MolPort-003-666-166
DB06783	MolPort-023-220-252
DB06783	MolPort-027-640-475
DB06783	MolPort-039-063-017
DB06784	MolPort-001-788-314
DB06784	MolPort-003-845-966
DB06785	MolPort-046-426-384
DB06786	MolPort-005-937-976
DB06788	MolPort-000-871-575
DB06788	MolPort-003-926-684
DB06788	MolPort-003-929-087
DB06788	MolPort-003-929-089
DB06788	MolPort-046-426-334
DB06789	MolPort-000-730-791
DB06789	MolPort-001-512-555
DB06789	MolPort-002-529-231
DB06791	MolPort-044-181-292
DB06791	MolPort-046-594-081
DB06794	MolPort-027-835-113
DB06794	MolPort-046-416-991
DB06795	MolPort-000-421-594
DB06795	MolPort-003-056-401
DB06795	MolPort-004-288-407
DB06795	MolPort-004-946-835
DB06799	MolPort-001-759-937
DB06800	MolPort-046-426-380
DB06801	MolPort-003-958-671
DB06801	MolPort-046-702-894
DB06802	MolPort-003-987-236
DB06802	MolPort-046-418-326
DB06803	MolPort-000-181-408
DB06803	MolPort-006-109-233
DB06803	MolPort-039-139-221
DB06807	MolPort-001-792-126
DB06809	MolPort-003-940-217
DB06809	MolPort-009-019-417
DB06809	MolPort-023-329-960
DB06809	MolPort-046-683-788
DB06810	MolPort-003-983-465
DB06810	MolPort-008-268-165
DB06810	MolPort-023-276-122
DB06810	MolPort-046-418-519
DB06811	MolPort-003-935-762
DB06813	MolPort-009-679-397
DB06815	MolPort-003-927-343
DB06815	MolPort-003-938-048
DB06815	MolPort-023-220-327
DB06816	MolPort-006-115-422
DB06816	MolPort-006-132-439
DB06816	MolPort-044-206-124
DB06817	MolPort-003-987-726
DB06817	MolPort-006-395-835
DB06819	MolPort-000-871-587
DB06819	MolPort-003-986-518
DB06819	MolPort-046-426-206
DB06820	MolPort-003-666-367
DB06820	MolPort-046-836-731
DB06821	MolPort-001-838-192
DB06823	MolPort-002-640-086
DB06825	MolPort-046-702-709
DB06827	MolPort-002-339-896
DB06827	MolPort-023-276-929
DB06832	MolPort-023-277-128
DB06836	MolPort-016-631-875
DB06838	MolPort-000-150-275
DB06838	MolPort-000-818-915
DB06838	MolPort-001-791-392
DB06838	MolPort-001-794-155
DB06838	MolPort-002-029-162
DB06838	MolPort-002-497-765
DB06838	MolPort-003-935-851
DB06842	MolPort-003-666-578
DB06851	MolPort-002-003-387
DB06852	MolPort-023-219-211
DB06875	MolPort-046-418-417
DB06877	MolPort-002-864-257
DB06889	MolPort-002-024-199
DB06890	MolPort-001-500-486
DB06893	MolPort-000-153-809
DB06894	MolPort-001-779-974
DB06894	MolPort-039-033-149
DB06896	MolPort-021-804-930
DB06902	MolPort-001-016-960
DB06903	MolPort-005-944-580
DB06906	MolPort-002-495-599
DB06917	MolPort-001-628-204
DB06934	MolPort-001-761-226
DB06934	MolPort-001-761-227
DB06934	MolPort-003-698-666
DB06935	MolPort-015-145-244
DB06950	MolPort-002-976-636
DB06960	MolPort-003-940-278
DB06960	MolPort-035-882-165
DB06960	MolPort-046-426-443
DB06964	MolPort-009-019-657
DB06969	MolPort-016-633-223
DB06973	MolPort-000-478-161
DB06973	MolPort-003-933-034
DB06973	MolPort-003-937-431
DB06978	MolPort-002-980-443
DB06985	MolPort-023-276-932
DB06987	MolPort-002-507-840
DB06999	MolPort-009-679-429
DB07004	MolPort-002-908-900
DB07014	MolPort-004-045-737
DB07031	MolPort-023-276-797
DB07031	MolPort-042-665-661
DB07034	MolPort-003-702-666
DB07037	MolPort-001-000-825
DB07038	MolPort-005-940-199
DB07044	MolPort-002-985-345
DB07051	MolPort-000-877-443
DB07055	MolPort-002-278-029
DB07055	MolPort-044-565-980
DB07057	MolPort-000-999-404
DB07060	MolPort-003-941-799
DB07061	MolPort-007-571-146
DB07061	MolPort-046-847-746
DB07063	MolPort-044-723-536
DB07069	MolPort-004-292-678
DB07073	MolPort-000-712-086
DB07080	MolPort-003-959-696
DB07084	MolPort-000-255-259
DB07086	MolPort-000-737-194
DB07086	MolPort-002-511-209
DB07090	MolPort-002-301-223
DB07094	MolPort-000-142-515
DB07096	MolPort-002-499-717
DB07096	MolPort-046-701-869
DB07099	MolPort-003-787-576
DB07099	MolPort-046-852-206
DB07101	MolPort-006-395-623
DB07101	MolPort-009-679-431
DB07101	MolPort-015-137-011
DB07106	MolPort-003-983-684
DB07108	MolPort-000-003-780
DB07109	MolPort-000-490-526
DB07110	MolPort-001-778-599
DB07110	MolPort-002-053-743
DB07110	MolPort-046-589-535
DB07114	MolPort-000-558-772
DB07115	MolPort-005-537-843
DB07118	MolPort-000-467-367
DB07118	MolPort-002-512-238
DB07123	MolPort-000-214-461
DB07126	MolPort-044-561-162
DB07129	MolPort-001-790-944
DB07129	MolPort-003-666-510
DB07129	MolPort-035-774-791
DB07138	MolPort-005-942-914
DB07155	MolPort-001-015-482
DB07159	MolPort-009-679-442
DB07159	MolPort-016-633-305
DB07162	MolPort-042-665-767
DB07167	MolPort-046-418-371
DB07176	MolPort-002-134-726
DB07177	MolPort-004-964-562
DB07185	MolPort-001-020-056
DB07188	MolPort-001-499-965
DB07192	MolPort-001-899-526
DB07195	MolPort-002-511-693
DB07195	MolPort-007-560-883
DB07196	MolPort-000-143-044
DB07215	MolPort-009-019-264
DB07217	MolPort-001-917-448
DB07222	MolPort-001-016-082
DB07223	MolPort-044-560-391
DB07223	MolPort-046-682-856
DB07227	MolPort-046-069-380
DB07232	MolPort-009-679-436
DB07232	MolPort-016-631-859
DB07232	MolPort-016-633-168
DB07232	MolPort-027-720-945
DB07232	MolPort-042-682-476
DB07238	MolPort-023-293-555
DB07259	MolPort-000-142-431
DB07264	MolPort-009-019-280
DB07267	MolPort-028-914-339
DB07268	MolPort-044-193-300
DB07275	MolPort-001-829-248
DB07281	MolPort-008-154-365
DB07286	MolPort-039-139-577
DB07288	MolPort-044-561-457
DB07291	MolPort-000-141-771
DB07292	MolPort-000-141-769
DB07294	MolPort-023-276-797
DB07294	MolPort-042-665-661
DB07301	MolPort-000-872-045
DB07302	MolPort-001-740-393
DB07304	MolPort-000-998-662
DB07305	MolPort-000-162-440
DB07309	MolPort-001-926-487
DB07312	MolPort-044-561-529
DB07313	MolPort-004-356-849
DB07331	MolPort-000-145-940
DB07338	MolPort-003-930-624
DB07340	MolPort-009-018-927
DB07340	MolPort-019-939-261
DB07347	MolPort-001-775-981
DB07348	MolPort-001-739-555
DB07348	MolPort-002-227-778
DB07348	MolPort-003-845-305
DB07348	MolPort-004-955-162
DB07348	MolPort-046-590-297
DB07350	MolPort-028-617-518
DB07352	MolPort-001-740-354
DB07352	MolPort-003-844-653
DB07365	MolPort-000-914-124
DB07365	MolPort-001-758-756
DB07365	MolPort-001-758-757
DB07365	MolPort-005-932-449
DB07365	MolPort-009-680-830
DB07368	MolPort-006-665-796
DB07373	MolPort-000-739-273
DB07373	MolPort-001-740-071
DB07373	MolPort-002-506-962
DB07373	MolPort-003-666-031
DB07374	MolPort-003-666-504
DB07374	MolPort-004-959-756
DB07376	MolPort-003-927-491
DB07377	MolPort-042-665-733
DB07379	MolPort-023-276-316
DB07381	MolPort-001-781-724
DB07381	MolPort-016-636-703
DB07381	MolPort-016-636-704
DB07382	MolPort-035-765-858
DB07382	MolPort-044-567-660
DB07387	MolPort-003-907-218
DB07392	MolPort-000-476-263
DB07392	MolPort-006-392-410
DB07395	MolPort-046-417-597
DB07398	MolPort-001-620-497
DB07401	MolPort-005-932-928
DB07403	MolPort-035-395-876
DB07405	MolPort-023-277-012
DB07407	MolPort-000-928-202
DB07408	MolPort-000-811-145
DB07412	MolPort-000-158-199
DB07412	MolPort-001-760-078
DB07418	MolPort-001-830-413
DB07425	MolPort-035-765-758
DB07429	MolPort-001-918-599
DB07430	MolPort-023-277-130
DB07437	MolPort-046-676-612
DB07440	MolPort-000-643-824
DB07445	MolPort-000-824-007
DB07453	MolPort-000-719-189
DB07453	MolPort-001-759-204
DB07454	MolPort-019-878-677
DB07456	MolPort-035-765-711
DB07457	MolPort-044-561-087
DB07458	MolPort-035-765-711
DB07459	MolPort-004-000-036
DB07460	MolPort-023-331-963
DB07465	MolPort-009-679-443
DB07465	MolPort-020-002-782
DB07465	MolPort-021-783-241
DB07465	MolPort-029-940-551
DB07465	MolPort-039-136-984
DB07465	MolPort-044-559-839
DB07465	MolPort-046-416-847
DB07477	MolPort-001-768-584
DB07478	MolPort-002-084-332
DB07485	MolPort-001-013-894
DB07488	MolPort-000-925-479
DB07489	MolPort-000-919-756
DB07491	MolPort-046-591-740
DB07495	MolPort-009-019-682
DB07495	MolPort-046-163-420
DB07496	MolPort-000-393-991
DB07496	MolPort-001-839-678
DB07496	MolPort-006-309-500
DB07498	MolPort-002-890-065
DB07500	MolPort-005-981-201
DB07503	MolPort-009-019-293
DB07503	MolPort-021-804-918
DB07506	MolPort-000-733-538
DB07506	MolPort-005-940-260
DB07513	MolPort-009-194-115
DB07517	MolPort-009-019-031
DB07517	MolPort-044-183-601
DB07518	MolPort-003-938-697
DB07518	MolPort-027-947-949
DB07529	MolPort-016-586-844
DB07536	MolPort-039-139-606
DB07539	MolPort-002-928-229
DB07539	MolPort-044-721-966
DB07543	MolPort-003-845-579
DB07543	MolPort-006-823-483
DB07544	MolPort-044-561-935
DB07545	MolPort-029-945-855
DB07556	MolPort-046-033-560
DB07557	MolPort-002-500-165
DB07557	MolPort-002-911-150
DB07557	MolPort-003-699-514
DB07557	MolPort-003-892-345
DB07558	MolPort-004-963-464
DB07558	MolPort-044-193-848
DB07560	MolPort-007-592-306
DB07565	MolPort-003-665-486
DB07565	MolPort-006-112-736
DB07573	MolPort-002-085-621
DB07591	MolPort-001-838-163
DB07594	MolPort-000-424-874
DB07597	MolPort-023-334-317
DB07598	MolPort-006-392-654
DB07601	MolPort-006-822-691
DB07610	MolPort-003-928-252
DB07611	MolPort-001-782-702
DB07614	MolPort-001-794-734
DB07615	MolPort-000-375-102
DB07615	MolPort-009-194-149
DB07615	MolPort-046-417-220
DB07616	MolPort-000-682-120
DB07620	MolPort-002-891-660
DB07621	MolPort-022-593-431
DB07623	MolPort-002-568-669
DB07631	MolPort-003-933-246
DB07631	MolPort-020-164-766
DB07634	MolPort-000-900-715
DB07635	MolPort-002-317-260
DB07637	MolPort-002-887-590
DB07637	MolPort-006-111-162
DB07637	MolPort-020-004-219
DB07641	MolPort-000-474-112
DB07645	MolPort-001-783-819
DB07646	MolPort-003-931-480
DB07653	MolPort-002-125-656
DB07661	MolPort-001-592-123
DB07662	MolPort-035-395-765
DB07664	MolPort-044-561-528
DB07667	MolPort-002-592-964
DB07669	MolPort-001-817-681
DB07673	MolPort-001-790-916
DB07673	MolPort-038-948-672
DB07673	MolPort-038-948-836
DB07674	MolPort-002-131-634
DB07674	MolPort-023-221-786
DB07677	MolPort-009-198-881
DB07680	MolPort-046-417-556
DB07697	MolPort-000-063-134
DB07701	MolPort-003-666-560
DB07701	MolPort-003-847-014
DB07701	MolPort-009-019-484
DB07701	MolPort-044-183-424
DB07702	MolPort-002-506-898
DB07702	MolPort-002-512-277
DB07702	MolPort-003-892-015
DB07702	MolPort-006-069-173
DB07702	MolPort-006-394-001
DB07702	MolPort-006-394-002
DB07702	MolPort-030-084-234
DB07702	MolPort-044-561-949
DB07702	MolPort-046-196-751
DB07705	MolPort-003-666-381
DB07705	MolPort-005-933-574
DB07706	MolPort-039-138-933
DB07711	MolPort-003-941-234
DB07711	MolPort-016-580-761
DB07711	MolPort-046-836-488
DB07715	MolPort-000-165-354
DB07718	MolPort-001-792-014
DB07720	MolPort-003-983-567
DB07720	MolPort-003-983-861
DB07720	MolPort-042-665-617
DB07720	MolPort-042-665-618
DB07723	MolPort-002-085-835
DB07724	MolPort-046-418-162
DB07726	MolPort-001-759-776
DB07729	MolPort-002-311-032
DB07731	MolPort-003-761-516
DB07731	MolPort-009-019-369
DB07744	MolPort-044-560-297
DB07753	MolPort-000-003-168
DB07758	MolPort-000-828-278
DB07759	MolPort-000-931-494
DB07764	MolPort-006-111-596
DB07767	MolPort-000-490-395
DB07767	MolPort-003-986-654
DB07767	MolPort-011-018-530
DB07767	MolPort-023-221-900
DB07767	MolPort-046-836-738
DB07776	MolPort-001-016-955
DB07778	MolPort-035-681-201
DB07788	MolPort-008-268-226
DB07788	MolPort-016-582-657
DB07788	MolPort-023-276-868
DB07794	MolPort-009-194-122
DB07794	MolPort-039-062-221
DB07795	MolPort-000-882-130
DB07795	MolPort-003-933-790
DB07795	MolPort-046-703-081
DB07802	MolPort-007-945-917
DB07803	MolPort-000-146-264
DB07803	MolPort-001-769-863
DB07803	MolPort-020-167-400
DB07803	MolPort-020-395-432
DB07805	MolPort-002-877-449
DB07808	MolPort-002-885-972
DB07810	MolPort-002-497-754
DB07814	MolPort-002-507-417
DB07814	MolPort-002-984-651
DB07814	MolPort-003-931-014
DB07814	MolPort-039-338-531
DB07815	MolPort-023-220-614
DB07823	MolPort-001-025-189
DB07823	MolPort-002-562-221
DB07824	MolPort-002-743-893
DB07825	MolPort-003-247-685
DB07838	MolPort-002-170-605
DB07838	MolPort-002-932-566
DB07850	MolPort-002-124-998
DB07852	MolPort-001-794-059
DB07859	MolPort-016-633-237
DB07859	MolPort-046-416-879
DB07860	MolPort-001-760-179
DB07863	MolPort-001-526-073
DB07863	MolPort-009-019-551
DB07865	MolPort-002-727-388
DB07870	MolPort-003-933-562
DB07876	MolPort-009-019-653
DB07876	MolPort-019-939-235
DB07880	MolPort-003-925-542
DB07880	MolPort-004-288-360
DB07888	MolPort-027-836-626
DB07891	MolPort-002-511-460
DB07896	MolPort-001-790-997
DB07896	MolPort-003-927-037
DB07896	MolPort-006-136-559
DB07901	MolPort-001-840-843
DB07907	MolPort-003-913-295
DB07908	MolPort-003-801-271
DB07917	MolPort-009-018-245
DB07918	MolPort-006-822-567
DB07923	MolPort-002-893-586
DB07923	MolPort-003-938-890
DB07923	MolPort-008-267-944
DB07923	MolPort-046-702-457
DB07924	MolPort-002-893-586
DB07924	MolPort-003-938-890
DB07924	MolPort-008-267-944
DB07924	MolPort-046-702-457
DB07930	MolPort-003-941-643
DB07930	MolPort-042-675-215
DB07931	MolPort-002-319-524
DB07931	MolPort-006-117-094
DB07933	MolPort-016-633-249
DB07938	MolPort-006-823-580
DB07941	MolPort-021-804-991
DB07943	MolPort-039-062-139
DB07943	MolPort-046-702-133
DB07950	MolPort-000-145-707
DB07950	MolPort-002-111-389
DB07950	MolPort-002-457-153
DB07950	MolPort-016-583-742
DB07950	MolPort-023-221-873
DB07951	MolPort-003-930-697
DB07951	MolPort-027-743-378
DB07952	MolPort-001-788-906
DB07953	MolPort-000-845-538
DB07953	MolPort-002-536-589
DB07953	MolPort-002-660-124
DB07954	MolPort-001-737-339
DB07954	MolPort-001-792-510
DB07959	MolPort-016-542-829
DB07964	MolPort-042-624-594
DB07971	MolPort-002-702-929
DB07972	MolPort-002-025-261
DB07972	MolPort-002-104-866
DB07981	MolPort-046-814-540
DB07984	MolPort-046-814-540
DB07992	MolPort-000-141-472
DB07995	MolPort-003-845-335
DB07995	MolPort-003-940-406
DB07996	MolPort-003-941-833
DB07996	MolPort-003-983-768
DB07997	MolPort-003-938-384
DB07997	MolPort-004-964-658
DB08009	MolPort-009-019-595
DB08012	MolPort-028-599-985
DB08022	MolPort-042-676-238
DB08027	MolPort-001-807-081
DB08032	MolPort-000-681-267
DB08034	MolPort-001-487-812
DB08036	MolPort-008-268-186
DB08039	MolPort-003-959-609
DB08041	MolPort-027-836-180
DB08049	MolPort-000-852-912
DB08052	MolPort-023-276-976
DB08058	MolPort-042-665-798
DB08059	MolPort-001-740-042
DB08059	MolPort-003-983-813
DB08061	MolPort-001-684-207
DB08062	MolPort-002-913-112
DB08067	MolPort-009-679-504
DB08067	MolPort-042-665-837
DB08069	MolPort-000-871-908
DB08069	MolPort-046-588-880
DB08073	MolPort-039-139-534
DB08074	MolPort-001-742-523
DB08076	MolPort-002-853-158
DB08078	MolPort-003-946-379
DB08079	MolPort-016-633-199
DB08080	MolPort-016-580-840
DB08080	MolPort-044-561-614
DB08081	MolPort-039-139-124
DB08082	MolPort-008-440-060
DB08094	MolPort-023-293-529
DB08104	MolPort-000-516-742
DB08113	MolPort-021-949-310
DB08114	MolPort-000-648-636
DB08114	MolPort-016-583-042
DB08121	MolPort-039-138-772
DB08129	MolPort-000-000-926
DB08129	MolPort-006-013-353
DB08135	MolPort-001-664-649
DB08142	MolPort-016-631-862
DB08142	MolPort-016-633-226
DB08142	MolPort-039-033-347
DB08142	MolPort-039-139-451
DB08142	MolPort-042-665-710
DB08142	MolPort-042-676-138
DB08142	MolPort-044-193-808
DB08142	MolPort-046-702-064
DB08150	MolPort-023-219-215
DB08155	MolPort-000-563-758
DB08156	MolPort-001-769-253
DB08162	MolPort-003-848-279
DB08162	MolPort-003-941-600
DB08162	MolPort-003-983-765
DB08162	MolPort-042-676-014
DB08165	MolPort-001-845-197
DB08167	MolPort-001-494-481
DB08167	MolPort-003-666-690
DB08167	MolPort-003-700-760
DB08167	MolPort-004-963-308
DB08167	MolPort-006-110-157
DB08167	MolPort-039-063-118
DB08168	MolPort-000-141-998
DB08171	MolPort-002-542-998
DB08177	MolPort-000-284-133
DB08177	MolPort-001-795-123
DB08177	MolPort-044-245-210
DB08186	MolPort-000-724-352
DB08186	MolPort-001-762-265
DB08190	MolPort-003-983-480
DB08193	MolPort-001-616-025
DB08202	MolPort-001-551-356
DB08209	MolPort-001-779-740
DB08209	MolPort-003-925-971
DB08209	MolPort-003-939-364
DB08209	MolPort-004-288-339
DB08214	MolPort-000-141-412
DB08215	MolPort-003-933-499
DB08228	MolPort-002-024-473
DB08230	MolPort-003-665-808
DB08231	MolPort-001-779-744
DB08231	MolPort-003-931-063
DB08235	MolPort-002-712-574
DB08236	MolPort-010-781-134
DB08238	MolPort-003-929-215
DB08240	MolPort-003-938-680
DB08249	MolPort-003-959-271
DB08254	MolPort-000-146-053
DB08254	MolPort-007-981-231
DB08256	MolPort-002-472-569
DB08257	MolPort-004-290-136
DB08258	MolPort-004-305-491
DB08262	MolPort-001-770-007
DB08263	MolPort-038-384-401
DB08271	MolPort-044-561-374
DB08283	MolPort-023-276-901
DB08286	MolPort-000-183-202
DB08291	MolPort-000-998-415
DB08291	MolPort-002-929-145
DB08294	MolPort-000-148-194
DB08297	MolPort-023-222-018
DB08306	MolPort-011-976-159
DB08312	MolPort-003-958-997
DB08313	MolPort-000-828-268
DB08313	MolPort-001-889-558
DB08316	MolPort-001-674-668
DB08324	MolPort-009-019-100
DB08325	MolPort-003-940-687
DB08327	MolPort-003-936-134
DB08329	MolPort-006-110-154
DB08339	MolPort-027-641-496
DB08348	MolPort-003-959-261
DB08348	MolPort-035-395-737
DB08350	MolPort-035-765-815
DB08356	MolPort-000-424-751
DB08356	MolPort-000-707-392
DB08357	MolPort-003-929-719
DB08358	MolPort-044-561-292
DB08359	MolPort-000-496-315
DB08359	MolPort-002-117-392
DB08361	MolPort-039-033-333
DB08361	MolPort-039-062-174
DB08361	MolPort-044-830-653
DB08363	MolPort-000-865-497
DB08363	MolPort-004-119-565
DB08371	MolPort-003-795-014
DB08371	MolPort-003-795-015
DB08374	MolPort-020-004-779
DB08382	MolPort-046-417-807
DB08383	MolPort-001-733-221
DB08387	MolPort-023-219-202
DB08387	MolPort-046-418-496
DB08391	MolPort-019-923-153
DB08391	MolPort-020-002-574
DB08392	MolPort-000-918-423
DB08393	MolPort-000-717-552
DB08398	MolPort-001-759-123
DB08399	MolPort-001-740-425
DB08399	MolPort-006-395-716
DB08407	MolPort-044-561-275
DB08413	MolPort-046-793-414
