drugbank_id	hmdb_id
DB09449	HMDB0001429
DB09449	HMDB0002105
DB09449	HMDB0002142
DB09459	HMDB0029878
DB09459	HMDB0059916
DB09459	HMDB0062642
DB09460	HMDB0000588
DB09460	HMDB0000595
DB09460	HMDB0003538
DB09460	HMDB0031453
DB09462	HMDB0000131
DB09472	HMDB0000588
DB09472	HMDB0001448
DB09477	HMDB0041886
DB09479	HMDB0001327
DB09481	HMDB0000547
DB09481	HMDB0000595
DB09481	HMDB0003538
DB09481	HMDB0031453
DB09483	HMDB0000190
DB09483	HMDB0000586
DB09483	HMDB0001311
DB09483	HMDB0144295
DB09484	HMDB0000588
DB09488	HMDB0240231
DB09490	HMDB0000492
DB09490	HMDB0002306
DB09494	HMDB0003424
DB09496	HMDB0061861
DB09498	HMDB0000492
DB09498	HMDB0002306
DB09498	HMDB0003642
DB09499	HMDB0000257
DB09499	HMDB0060293
DB09501	HMDB0000051
DB09501	HMDB0000094
DB09501	HMDB0041827
DB09510	HMDB0000294
DB09512	HMDB0035659
DB09513	HMDB0000294
DB09516	HMDB0029696
DB09517	HMDB0000258
DB09517	HMDB0000565
DB09517	HMDB0000588
DB09517	HMDB0000625
DB09517	HMDB0003290
DB09517	HMDB0125600
DB09526	HMDB0002434
DB09543	HMDB0034172
DB09546	HMDB0001448
DB09555	HMDB0000134
DB09555	HMDB0000176
DB09555	HMDB0001944
DB09555	HMDB0240218
DB09561	HMDB0000126
DB09561	HMDB0000588
DB09563	HMDB0000097
DB09571	HMDB0015517
DB11056	HMDB0000492
DB11056	HMDB0002306
DB11068	HMDB0062761
DB11071	HMDB0032018
DB11072	HMDB0000662
DB11079	HMDB0001895
DB11079	HMDB0032538
DB11080	HMDB0002659
DB11080	HMDB0002878
DB11081	HMDB0000492
DB11081	HMDB0002306
DB11085	HMDB0032037
DB11090	HMDB0000586
DB11090	HMDB0002878
DB11091	HMDB0003125
DB11092	HMDB0000662
DB11093	HMDB0000094
DB11093	HMDB0000464
DB11098	HMDB0000586
DB11098	HMDB0000595
DB11098	HMDB0003538
DB11098	HMDB0031453
DB11100	HMDB0000462
DB11102	HMDB0000866
DB11107	HMDB0000586
DB11107	HMDB0029878
DB11107	HMDB0059916
DB11107	HMDB0062642
DB11110	HMDB0000094
DB11110	HMDB0000547
DB11117	HMDB0033724
DB11119	HMDB0000588
DB11119	HMDB0012238
DB11119	HMDB0059634
DB11126	HMDB0000464
DB11126	HMDB0000565
DB11126	HMDB0000625
DB11126	HMDB0003290
DB11127	HMDB0011119
DB11128	HMDB0000051
DB11128	HMDB0001039
DB11128	HMDB0002111
DB11128	HMDB0041827
DB11129	HMDB0000294
DB11129	HMDB0003125
DB11132	HMDB0035659
DB11134	HMDB0000657
DB11141	HMDB0000565
DB11141	HMDB0000625
DB11141	HMDB0001333
DB11141	HMDB0003290
DB11142	HMDB0003966
DB11150	HMDB0001448
DB11150	HMDB0004142
DB11151	HMDB0001039
DB11151	HMDB0002111
DB11153	HMDB0000586
DB11153	HMDB0001039
DB11153	HMDB0002111
DB11154	HMDB0000094
DB11154	HMDB0015532
DB11159	HMDB0000588
DB11159	HMDB0000598
DB11160	HMDB0240250
DB11168	HMDB0000464
DB11168	HMDB0000613
DB11168	HMDB0000943
DB11168	HMDB0062620
DB11171	HMDB0001039
DB11171	HMDB0001448
DB11171	HMDB0002111
DB11175	HMDB0002243
DB11175	HMDB0015532
DB11176	HMDB0002789
DB11176	HMDB0003112
DB11176	HMDB0003146
DB11176	HMDB0003240
DB11176	HMDB0035928
DB11176	HMDB0040162
DB11182	HMDB0036613
DB11183	HMDB0000588
DB11183	HMDB0033391
DB11189	HMDB0000123
DB11189	HMDB0000547
DB11190	HMDB0003828
DB11191	HMDB0000608
DB11191	HMDB0001083
DB11191	HMDB0002086
DB11191	HMDB0006903
DB11191	HMDB0012184
DB11191	HMDB0012185
DB11191	HMDB0060429
DB11192	HMDB0000613
DB11192	HMDB0000943
DB11192	HMDB0062620
DB11195	HMDB0000508
DB11195	HMDB0000568
DB11195	HMDB0001851
DB11195	HMDB0002917
DB11197	HMDB0000123
DB11197	HMDB0000574
DB11197	HMDB0000692
DB11197	HMDB0003417
DB11197	HMDB0015531
DB11200	HMDB0000123
DB11200	HMDB0000492
DB11200	HMDB0001039
DB11200	HMDB0001475
DB11200	HMDB0002111
DB11200	HMDB0002306
DB11205	HMDB0000492
DB11205	HMDB0001039
DB11205	HMDB0002111
DB11205	HMDB0002306
DB11210	HMDB0000123
DB11210	HMDB0000692
DB11210	HMDB0015531
DB11217	HMDB0029943
DB11220	HMDB0034380
DB11231	HMDB0002297
DB11231	HMDB0003000
DB11231	HMDB0035776
DB11233	HMDB0000094
DB11233	HMDB0002659
DB11235	HMDB0240222
DB11239	HMDB0001448
DB11246	HMDB0000565
DB11246	HMDB0000625
DB11246	HMDB0000657
DB11246	HMDB0003290
DB11248	HMDB0000565
DB11248	HMDB0000625
DB11248	HMDB0003290
DB11248	HMDB0015532
DB11250	HMDB0011131
DB11254	HMDB0032567
DB11255	HMDB0000599
DB11255	HMDB0002243
DB11256	HMDB0001396
DB11257	HMDB0000662
DB11259	HMDB0029676
DB11263	HMDB0030564
DB11263	HMDB0031422
DB11264	HMDB0000464
DB11264	HMDB0002520
DB11268	HMDB0059965
DB11278	HMDB0041932
DB11281	HMDB0000595
DB11281	HMDB0002196
DB11281	HMDB0003538
DB11281	HMDB0031453
DB11283	HMDB0007866
DB11283	HMDB0008010
DB11288	HMDB0034976
DB11288	HMDB0035815
DB11288	HMDB0035818
DB11288	HMDB0035819
DB11290	HMDB0000827
DB11299	HMDB0037642
DB11304	HMDB0041607
DB11309	HMDB0001448
DB11315	HMDB0014605
DB11318	HMDB0012450
DB11324	HMDB0029846
DB11326	HMDB0035731
DB11331	HMDB0010574
DB11336	HMDB0012245
DB11337	HMDB0012204
DB11340	HMDB0013111
DB11344	HMDB0003352
DB11344	HMDB0035763
DB11344	HMDB0035764
DB11344	HMDB0035765
DB11344	HMDB0041628
DB11345	HMDB0059838
DB11348	HMDB0000464
DB11348	HMDB0000973
DB11348	HMDB0001429
DB11348	HMDB0002105
DB11348	HMDB0002142
DB11359	HMDB0001398
DB11387	HMDB0029596
DB11397	HMDB0033956
DB11404	HMDB0029861
DB11410	HMDB0029745
DB11412	HMDB0033209
DB11417	HMDB0003125
DB11421	HMDB0040292
DB11428	HMDB0014771
DB11432	HMDB0030448
DB11433	HMDB0031754
DB11437	HMDB0031822
DB11446	HMDB0031812
DB11451	HMDB0031558
DB11457	HMDB0034436
DB11458	HMDB0033205
DB11460	HMDB0000256
DB11464	HMDB0033139
DB11475	HMDB0034108
DB11476	HMDB0030520
DB11478	HMDB0032702
DB11480	HMDB0032558
DB11485	HMDB0033533
DB11491	HMDB0039526
DB11493	HMDB0000588
DB11493	HMDB0003379
DB11493	HMDB0012282
DB11496	HMDB0030524
DB11520	HMDB0034229
DB11525	HMDB0000051
DB11525	HMDB0041827
DB11556	HMDB0041872
DB11558	HMDB0034168
DB11573	HMDB0000492
DB11573	HMDB0001039
DB11573	HMDB0002111
DB11573	HMDB0002306
DB11577	HMDB0037737
DB11577	HMDB0059912
DB11588	HMDB0001361
DB11590	HMDB0000588
DB11591	HMDB0240232
DB11596	HMDB0001562
DB11596	HMDB0002140
DB11596	HMDB0062757
DB11614	HMDB0240234
DB11619	HMDB0002720
DB11638	HMDB0060593
DB11638	HMDB0061088
DB11672	HMDB0002269
DB11673	HMDB0001431
DB11673	HMDB0062696
DB11674	HMDB0002209
DB11674	HMDB0130495
DB11678	HMDB0042046
DB11695	HMDB0000033
DB11710	HMDB0000699
DB11725	HMDB0240240
DB11735	HMDB0062473
DB11742	HMDB0060159
DB11749	HMDB0015191
DB11750	HMDB0015148
DB11770	HMDB0042020
DB11780	HMDB0033963
DB11783	HMDB0041907
DB11789	HMDB0000664
DB11789	HMDB0000733
DB11789	HMDB0000811
DB11807	HMDB0014795
DB11815	HMDB0029416
DB11823	HMDB0015352
DB11842	HMDB0001035
DB11846	HMDB0000562
DB11851	HMDB0240206
DB11858	HMDB0003080
DB11859	HMDB0001449
DB11859	HMDB0001455
DB11859	HMDB0001471
DB11859	HMDB0006759
DB11859	HMDB0062782
DB11868	HMDB0015333
DB11874	HMDB0002398
DB11876	HMDB0028685
DB11924	HMDB0000269
DB11937	HMDB0000715
DB12029	HMDB0003164
DB12029	HMDB0029278
DB12029	HMDB0032849
DB12029	HMDB0040690
DB12039	HMDB0001871
DB12039	HMDB0002780
DB12039	HMDB0037953
DB12039	HMDB0037954
DB12039	HMDB0127721
DB12082	HMDB0042059
DB12087	HMDB0032012
DB12091	HMDB0041899
DB12098	HMDB0014327
DB12110	HMDB0061008
DB12112	HMDB0035185
DB12116	HMDB0003153
DB12116	HMDB0041598
DB12126	HMDB0004246
DB12148	HMDB0030017
DB12153	HMDB0001413
DB12161	HMDB0015592
DB12176	HMDB0011187
DB12179	HMDB0013692
DB12190	HMDB0041892
DB12216	HMDB0030637
DB12221	HMDB0003033
DB12257	HMDB0013671
DB12278	HMDB0041999
DB12286	HMDB0015058
DB12290	HMDB0240265
DB12298	HMDB0034355
DB12305	HMDB0061002
DB12308	HMDB0001449
DB12308	HMDB0001455
DB12308	HMDB0001471
DB12308	HMDB0006759
DB12308	HMDB0062782
DB12310	HMDB0000975
DB12310	HMDB0029880
DB12313	HMDB0041882
DB12319	HMDB0041834
DB12395	HMDB0014379
DB12403	HMDB0062272
DB12418	HMDB0029723
DB12422	HMDB0005792
DB12425	HMDB0000265
DB12434	HMDB0036707
DB12444	HMDB0034365
DB12450	HMDB0033835
DB12452	HMDB0001183
DB12453	HMDB0034826
DB12480	HMDB0030094
DB12492	HMDB0041990
DB12519	HMDB0000271
DB12523	HMDB0240233
DB12528	HMDB0031105
DB12528	HMDB0051629
DB12529	HMDB0002786
DB12539	HMDB0041967
DB12582	HMDB0029377
DB12617	HMDB0041934
DB12628	HMDB0000097
DB12647	HMDB0036368
DB12650	HMDB0015171
DB12665	HMDB0030775
DB12665	HMDB0037362
DB12665	HMDB0126559
DB12672	HMDB0139407
DB12676	HMDB0001533
DB12695	HMDB0038445
DB12697	HMDB0004113
DB12697	HMDB0031466
DB12709	HMDB0031094
DB12749	HMDB0032064
DB12751	HMDB0000156
DB12751	HMDB0000744
DB12751	HMDB0031518
DB12754	HMDB0012238
DB12754	HMDB0059634
DB12770	HMDB0240216
DB12771	HMDB0005784
DB12779	HMDB0033103
DB12802	HMDB0015310
DB12802	HMDB0031452
DB12816	HMDB0035823
DB12816	HMDB0035833
DB12877	HMDB0240225
DB12881	HMDB0005785
DB12905	HMDB0062272
DB12907	HMDB0062473
DB12940	HMDB0037238
DB12942	HMDB0002928
DB12942	HMDB0040937
DB12944	HMDB0013675
DB12947	HMDB0060406
DB12961	HMDB0001085
DB12961	HMDB0005087
DB12961	HMDB0005088
DB12961	HMDB0005089
DB12961	HMDB0062409
DB12969	HMDB0029915
DB12969	HMDB0029916
DB12969	HMDB0031437
DB12969	HMDB0031449
DB12969	HMDB0034219
DB12969	HMDB0034221
DB12969	HMDB0034222
DB12969	HMDB0062564
DB12970	HMDB0062473
DB12972	HMDB0001449
DB12972	HMDB0001455
DB12972	HMDB0001471
DB12972	HMDB0006759
DB12972	HMDB0062782
DB12996	HMDB0034843
DB13009	HMDB0031769
DB13014	HMDB0034271
DB13025	HMDB0042039
DB13038	HMDB0005453
DB13044	HMDB0040723
DB13076	HMDB0013667
DB13089	HMDB0011628
DB13089	HMDB0034517
DB13089	HMDB0035788
DB13091	HMDB0042042
DB13105	HMDB0010410
DB13105	HMDB0060096
DB13108	HMDB0041923
DB13111	HMDB0040217
DB13139	HMDB0001937
DB13142	HMDB0000464
DB13142	HMDB0000565
DB13142	HMDB0000625
DB13142	HMDB0003290
DB13145	HMDB0000051
DB13145	HMDB0041827
DB13153	HMDB0036197
DB13153	HMDB0036198
DB13155	HMDB0030820
DB13156	HMDB0000195
DB13156	HMDB0003040
DB13157	HMDB0000588
DB13163	HMDB0001039
DB13163	HMDB0002111
DB13163	HMDB0035595
DB13169	HMDB0002725
DB13171	HMDB0011567
DB13171	HMDB0094684
DB13174	HMDB0032876
DB13175	HMDB0039449
DB13178	HMDB0000211
DB13178	HMDB0006088
DB13178	HMDB0034220
DB13178	HMDB0062138
DB13178	HMDB0240207
DB13178	HMDB0240208
DB13178	HMDB0240209
DB13178	HMDB0240210
DB13178	HMDB0240211
DB13179	HMDB0015448
DB13180	HMDB0000565
DB13180	HMDB0000625
DB13180	HMDB0003290
DB13182	HMDB0003312
DB13191	HMDB0001511
DB13207	HMDB0000148
DB13207	HMDB0000517
DB13207	HMDB0003339
DB13207	HMDB0003416
DB13207	HMDB0060475
DB13207	HMDB0062762
DB13209	HMDB0001039
DB13209	HMDB0002111
DB13209	HMDB0002196
DB13209	HMDB0002878
DB13210	HMDB0000588
DB13218	HMDB0000703
DB13218	HMDB0062635
DB13218	HMDB0124926
DB13220	HMDB0000191
DB13220	HMDB0000692
DB13220	HMDB0006483
DB13220	HMDB0015531
DB13220	HMDB0062186
DB13220	HMDB0062501
DB13226	HMDB0011756
DB13231	HMDB0000190
DB13231	HMDB0000464
DB13231	HMDB0001311
DB13231	HMDB0144295
DB13232	HMDB0042019
DB13236	HMDB0000588
DB13236	HMDB0001039
DB13236	HMDB0002111
DB13236	HMDB0004118
DB13236	HMDB0029845
DB13249	HMDB0000547
DB13249	HMDB0002175
DB13250	HMDB0000492
DB13250	HMDB0002306
DB13250	HMDB0038670
DB13251	HMDB0004825
DB13257	HMDB0000692
DB13257	HMDB0001448
DB13257	HMDB0015531
DB13261	HMDB0001039
DB13261	HMDB0002111
DB13264	HMDB0014561
DB13280	HMDB0000060
DB13290	HMDB0000662
DB13292	HMDB0240247
DB13305	HMDB0240238
DB13316	HMDB0041906
DB13322	HMDB0000547
DB13322	HMDB0000595
DB13322	HMDB0001039
DB13322	HMDB0002111
DB13322	HMDB0003538
DB13322	HMDB0031453
DB13323	HMDB0029593
DB13324	HMDB0042029
DB13326	HMDB0000492
DB13326	HMDB0002306
DB13329	HMDB0036648
DB13335	HMDB0041988
DB13344	HMDB0000492
DB13344	HMDB0002306
DB13344	HMDB0003625
DB13349	HMDB0240220
DB13352	HMDB0032231
DB13366	HMDB0000492
DB13366	HMDB0002306
DB13379	HMDB0000588
DB13379	HMDB0000595
DB13379	HMDB0003538
DB13379	HMDB0031453
DB13381	HMDB0000588
DB13381	HMDB0015109
DB13387	HMDB0000887
DB13387	HMDB0001039
DB13387	HMDB0002111
DB13387	HMDB0003178
DB13387	HMDB0037761
DB13388	HMDB0002878
DB13392	HMDB0000588
DB13392	HMDB0001039
DB13392	HMDB0002111
DB13402	HMDB0000532
DB13402	HMDB0060451
DB13404	HMDB0000588
DB13404	HMDB0015109
DB13420	HMDB0240235
DB13423	HMDB0001039
DB13423	HMDB0002111
DB13424	HMDB0032127
DB13438	HMDB0041998
DB13443	HMDB0001924
DB13452	HMDB0041845
DB13466	HMDB0240246
DB13470	HMDB0041850
DB13473	HMDB0000598
DB13479	HMDB0240221
DB13483	HMDB0041878
DB13486	HMDB0000547
DB13495	HMDB0013035
DB13509	HMDB0001879
DB13514	HMDB0041996
DB13515	HMDB0014477
DB13519	HMDB0002329
DB13540	HMDB0041911
DB13561	HMDB0041858
DB13568	HMDB0004437
DB13569	HMDB0000492
DB13569	HMDB0000692
DB13569	HMDB0002306
DB13569	HMDB0015531
DB13576	HMDB0001488
DB13582	HMDB0000094
DB13586	HMDB0041925
DB13587	HMDB0006036
DB13590	HMDB0000464
DB13592	HMDB0041889
DB13595	HMDB0000547
DB13595	HMDB0001039
DB13595	HMDB0002111
DB13598	HMDB0062326
DB13600	HMDB0041866
DB13612	HMDB0000294
DB13612	HMDB0000464
DB13612	HMDB0001879
DB13615	HMDB0000588
DB13615	HMDB0001039
DB13615	HMDB0002111
DB13618	HMDB0032987
DB13620	HMDB0000565
DB13620	HMDB0000586
DB13620	HMDB0000625
DB13620	HMDB0003290
DB13624	HMDB0041930
DB13626	HMDB0000123
DB13626	HMDB0001039
DB13626	HMDB0002111
DB13628	HMDB0032573
DB13636	HMDB0001927
DB13639	HMDB0000692
DB13639	HMDB0015531
DB13639	HMDB0029878
DB13639	HMDB0059916
DB13639	HMDB0062642
DB13650	HMDB0000565
DB13650	HMDB0000625
DB13650	HMDB0001039
DB13650	HMDB0002111
DB13650	HMDB0003290
DB13650	HMDB0240288
DB13653	HMDB0041918
DB13654	HMDB0001039
DB13654	HMDB0002111
DB13654	HMDB0035659
DB13666	HMDB0012238
DB13666	HMDB0059634
DB13669	HMDB0031581
DB13679	HMDB0001944
DB13679	HMDB0240218
DB13682	HMDB0041852
DB13698	HMDB0000595
DB13698	HMDB0000692
DB13698	HMDB0003538
DB13698	HMDB0015531
DB13698	HMDB0031453
DB13702	HMDB0012238
DB13702	HMDB0059634
DB13705	HMDB0000492
DB13705	HMDB0002306
DB13706	HMDB0000588
DB13707	HMDB0000588
DB13707	HMDB0029878
DB13707	HMDB0059916
DB13707	HMDB0062642
DB13710	HMDB0041928
DB13711	HMDB0240249
DB13716	HMDB0033244
DB13725	HMDB0240275
DB13732	HMDB0001039
DB13732	HMDB0002111
DB13732	HMDB0240291
DB13743	HMDB0000257
DB13743	HMDB0000588
DB13743	HMDB0001039
DB13743	HMDB0002111
DB13743	HMDB0004138
DB13743	HMDB0060293
DB13745	HMDB0002500
DB13747	HMDB0032538
DB13748	HMDB0000517
DB13748	HMDB0003416
DB13748	HMDB0062762
DB13749	HMDB0000547
DB13749	HMDB0000565
DB13749	HMDB0000625
DB13749	HMDB0001039
DB13749	HMDB0002111
DB13749	HMDB0003290
DB13751	HMDB0029843
DB13762	HMDB0005026
DB13763	HMDB0000588
DB13763	HMDB0004138
DB13765	HMDB0000492
DB13765	HMDB0002306
DB13765	HMDB0003625
DB13769	HMDB0012238
DB13769	HMDB0059634
DB13771	HMDB0000588
DB13772	HMDB0042009
DB13775	HMDB0042026
DB13780	HMDB0001039
DB13780	HMDB0002111
DB13786	HMDB0000226
DB13786	HMDB0000547
DB13789	HMDB0000042
DB13789	HMDB0029878
DB13789	HMDB0059916
DB13789	HMDB0062642
DB13800	HMDB0000464
DB13800	HMDB0000720
DB13802	HMDB0041376
DB13812	HMDB0001889
DB13818	HMDB0001039
DB13818	HMDB0002111
DB13818	HMDB0002196
DB13820	HMDB0240230
DB13823	HMDB0041989
DB13829	HMDB0000464
DB13830	HMDB0000657
DB13831	HMDB0000586
DB13840	HMDB0240229
DB13846	HMDB0240248
DB13847	HMDB0000598
DB13847	HMDB0013719
DB13854	HMDB0003073
DB13860	HMDB0001525
DB13860	HMDB0001895
DB13861	HMDB0041909
DB13862	HMDB0000547
DB13862	HMDB0000973
DB13862	HMDB0001429
DB13862	HMDB0002105
DB13862	HMDB0002142
DB13871	HMDB0059609
DB13871	HMDB0060560
DB13872	HMDB0041919
DB13875	HMDB0030310
DB13882	HMDB0029806
DB13909	HMDB0001039
DB13909	HMDB0002111
DB13909	HMDB0002196
DB13909	HMDB0005807
DB13910	HMDB0001877
DB13910	HMDB0002196
DB13911	HMDB0000588
DB13917	HMDB0032020
DB13919	HMDB0014934
DB13944	HMDB0005814
DB13962	HMDB0000464
DB13962	HMDB0000639
DB13962	HMDB0000663
DB13962	HMDB0029881
DB13966	HMDB0040392
DB13969	HMDB0000492
DB13969	HMDB0002306
DB13972	HMDB0000696
DB13972	HMDB0033951
DB13977	HMDB0000586
DB13977	HMDB0000595
DB13977	HMDB0003538
DB13977	HMDB0031453
DB13987	HMDB0000492
DB13987	HMDB0002306
DB13987	HMDB0003642
DB13995	HMDB0000094
DB13995	HMDB0000250
DB13996	HMDB0000042
DB13996	HMDB0000547
DB14001	HMDB0033685
DB14002	HMDB0034227
DB14006	HMDB0000097
DB14006	HMDB0001895
DB14008	HMDB0128581
DB14010	HMDB0002004
DB14015	HMDB0000240
DB14015	HMDB0000588
DB14015	HMDB0001033
DB14015	HMDB0034829
DB14020	HMDB0032039
DB14028	HMDB0060538
DB14037	HMDB0036670
DB14038	HMDB0000649
DB14038	HMDB0000852
DB14043	HMDB0002100
DB14048	HMDB0000588
DB14049	HMDB0002878
DB14054	HMDB0035782
DB14055	HMDB0001935
DB14063	HMDB0001850
DB14064	HMDB0012224
DB14071	HMDB0061002
DB14073	HMDB0002231
DB14073	HMDB0034296
DB14077	HMDB0000547
DB14077	HMDB0000827
DB14080	HMDB0000547
DB14080	HMDB0001890
DB14081	HMDB0036656
DB14083	HMDB0032737
DB14084	HMDB0032575
DB14086	HMDB0001871
DB14086	HMDB0002780
DB14086	HMDB0037953
DB14086	HMDB0037954
DB14086	HMDB0127721
DB14088	HMDB0001976
DB14089	HMDB0014706
DB14090	HMDB0004983
DB14092	HMDB0002084
DB14093	HMDB0000234
DB14093	HMDB0000628
DB14094	HMDB0034408
DB14098	HMDB0000608
DB14098	HMDB0006316
DB14099	HMDB0008036
DB14103	HMDB0029430
DB14104	HMDB0000673
DB14104	HMDB0006270
DB14105	HMDB0000588
DB14105	HMDB0010570
DB14109	HMDB0029943
DB14110	HMDB0031320
DB14116	HMDB0000547
DB14116	HMDB0001039
DB14116	HMDB0002111
DB14119	HMDB0004610
DB14122	HMDB0132913
DB14125	HMDB0060582
DB14126	HMDB0014445
DB14128	HMDB0000902
DB14129	HMDB0036459
DB14135	HMDB0001050
DB14135	HMDB0059650
DB14136	HMDB0059946
DB14138	HMDB0001039
DB14138	HMDB0002111
DB14138	HMDB0035659
DB14144	HMDB0001169
DB14149	HMDB0000586
DB14149	HMDB0000588
DB14149	HMDB0000827
DB14149	HMDB0011131
DB14149	HMDB0011535
DB14151	HMDB0001315
DB14151	HMDB0034790
DB14156	HMDB0059838
DB14175	HMDB0031313
DB14177	HMDB0032574
DB14180	HMDB0001448
DB14180	HMDB0002457
DB14183	HMDB0005812
DB14183	HMDB0035155
DB14184	HMDB0003441
DB14184	HMDB0032072
DB14186	HMDB0029697
DB14186	HMDB0029698
DB14187	HMDB0031739
DB14188	HMDB0005802
DB14189	HMDB0031225
DB14204	HMDB0002457
DB14205	HMDB0000608
DB14206	HMDB0000492
DB14206	HMDB0000608
DB14206	HMDB0002306
DB14208	HMDB0060579
DB14209	HMDB0060583
DB14212	HMDB0032572
DB14213	HMDB0060574
DB14217	HMDB0042005
DB14219	HMDB0033809
DB14475	HMDB0000190
DB14475	HMDB0001311
DB14475	HMDB0144295
DB14476	HMDB0001893
DB14479	HMDB0001890
DB14479	HMDB0015532
DB14481	HMDB0000464
DB14481	HMDB0000973
DB14481	HMDB0001039
DB14481	HMDB0001429
DB14481	HMDB0002105
DB14481	HMDB0002111
DB14481	HMDB0002142
DB14482	HMDB0000044
DB14482	HMDB0000588
DB14483	HMDB0000044
DB14483	HMDB0000464
DB14484	HMDB0000044
DB14484	HMDB0000547
DB14485	HMDB0000044
DB14485	HMDB0015532
DB14486	HMDB0000044
DB14486	HMDB0001406
DB14489	HMDB0000254
DB14489	HMDB0000692
DB14489	HMDB0015531
DB14490	HMDB0000044
DB14490	HMDB0000692
DB14490	HMDB0015531
DB14491	HMDB0000134
DB14491	HMDB0000176
DB14491	HMDB0000692
DB14491	HMDB0015531
DB14492	HMDB0000586
DB14493	HMDB0000123
DB14493	HMDB0015532
DB14494	HMDB0000595
DB14494	HMDB0001039
DB14494	HMDB0002111
DB14494	HMDB0003538
DB14494	HMDB0015532
DB14494	HMDB0031453
DB14496	HMDB0000588
DB14497	HMDB0000464
DB14497	HMDB0000492
DB14497	HMDB0000547
DB14497	HMDB0000595
DB14497	HMDB0001039
DB14497	HMDB0002111
DB14497	HMDB0002306
DB14497	HMDB0003538
DB14497	HMDB0031453
DB14498	HMDB0000042
DB14498	HMDB0000586
DB14501	HMDB0000123
DB14501	HMDB0000692
DB14501	HMDB0001448
DB14501	HMDB0015531
DB14502	HMDB0000588
DB14502	HMDB0000973
DB14502	HMDB0001429
DB14502	HMDB0002105
DB14502	HMDB0002142
DB14505	HMDB0000588
DB14506	HMDB0001039
DB14506	HMDB0002111
DB14506	HMDB0005949
DB14507	HMDB0000094
DB14507	HMDB0005949
DB14508	HMDB0000254
DB14508	HMDB0005949
DB14509	HMDB0000595
DB14509	HMDB0003538
DB14509	HMDB0005949
DB14509	HMDB0031453
DB14510	HMDB0000692
DB14510	HMDB0015531
DB14511	HMDB0000042
DB14514	HMDB0000547
DB14514	HMDB0000720
DB14516	HMDB0000588
DB14517	HMDB0000973
DB14517	HMDB0001429
DB14517	HMDB0002105
DB14517	HMDB0002142
DB14518	HMDB0000042
DB14520	HMDB0001039
DB14520	HMDB0002111
DB14521	HMDB0002659
DB14522	HMDB0001039
DB14522	HMDB0002111
DB14523	HMDB0000973
DB14523	HMDB0001429
DB14523	HMDB0002105
DB14523	HMDB0002142
DB14525	HMDB0000599
DB14526	HMDB0000094
DB14526	HMDB0000599
DB14527	HMDB0000599
DB14527	HMDB0002878
DB14528	HMDB0000565
DB14528	HMDB0000599
DB14528	HMDB0000625
DB14528	HMDB0003290
DB14529	HMDB0000599
DB14529	HMDB0001488
DB14530	HMDB0001448
DB14531	HMDB0000595
DB14531	HMDB0003538
DB14531	HMDB0031453
DB14532	HMDB0015532
DB14533	HMDB0000492
DB14533	HMDB0002306
DB14533	HMDB0015532
DB14534	HMDB0004138
DB14536	HMDB0003642
DB14546	HMDB0001448
DB14547	HMDB0000492
DB14547	HMDB0002306
DB14550	HMDB0000492
DB14550	HMDB0002306
DB14552	HMDB0000657
DB14555	HMDB0034664
DB14556	HMDB0031608
DB14570	HMDB0000374
DB14572	HMDB0002196
DB14573	HMDB0000973
DB14573	HMDB0001429
DB14573	HMDB0002105
DB14573	HMDB0002142
DB14575	HMDB0060676
DB14575	HMDB0060701
DB14575	HMDB0060702
DB14577	HMDB0000464
DB14598	HMDB0000464
DB14598	HMDB0000588
DB14598	HMDB0015109
DB14599	HMDB0000588
DB14599	HMDB0000657
DB14599	HMDB0015109
DB14600	HMDB0000588
DB14600	HMDB0015109
DB14622	HMDB0000588
DB14622	HMDB0000973
DB14622	HMDB0001039
DB14622	HMDB0001429
DB14622	HMDB0002105
DB14622	HMDB0002111
DB14622	HMDB0002142
DB14630	HMDB0006409
DB14638	HMDB0015684
DB14642	HMDB0001980
DB14645	HMDB0034827
DB14650	HMDB0032721
DB14665	HMDB0040397
DB14667	HMDB0060015
DB14681	HMDB0002802
DB14682	HMDB0014992
DB14682	HMDB0060552
DB14683	HMDB0000657
DB14695	HMDB0001039
DB14695	HMDB0002111
DB14704	HMDB0000508
DB14704	HMDB0000568
DB14704	HMDB0001851
DB14704	HMDB0002917
DB14706	HMDB0011761
DB14714	HMDB0061047
DB14727	HMDB0034433
DB14732	HMDB0001495
DB14750	HMDB0015273
DB14753	HMDB0240284
DB14756	HMDB0029878
DB14756	HMDB0059916
DB14756	HMDB0062642
DB14763	HMDB0060974
DB14815	HMDB0035749
DB14872	HMDB0014563
DB14933	HMDB0000855
DB14972	HMDB0031803
DB14981	HMDB0003502
DB14981	HMDB0060271
DB15016	HMDB0013670
DB15026	HMDB0062737
DB15050	HMDB0000727
DB15050	HMDB0000845
DB15050	HMDB0000877
DB15073	HMDB0029942
DB15087	HMDB0000660
DB15087	HMDB0001266
DB15087	HMDB0003418
DB15087	HMDB0062538
DB15111	HMDB0000042
DB15130	HMDB0014557
DB15136	HMDB0034950
DB15141	HMDB0015705
DB15198	HMDB0014477
DB15201	HMDB0035832
DB15236	HMDB0062489
DB15289	HMDB0003634
DB15289	HMDB0036087
DB15289	HMDB0036088
DB15318	HMDB0013715
DB15334	HMDB0002338
DB15335	HMDB0005808
DB15339	HMDB0041927
DB15344	HMDB0000754
