drugbank_id	brenda_id
DB03810	90267
DB03810	90268
DB03810	96316
DB03811	12794
DB03811	2488
DB03812	151297
DB03812	151304
DB03813	59481
DB03814	102113
DB03814	44401
DB03814	90901
DB03815	104222
DB03815	49064
DB03815	49170
DB03815	78314
DB03817	101886
DB03817	12296
DB03817	147393
DB03817	19898
DB03817	2561
DB03817	29886
DB03817	44290
DB03817	56922
DB03817	57871
DB03817	57941
DB03817	5984
DB03817	6416
DB03817	9193
DB03819	108103
DB03819	165829
DB03819	174455
DB03819	217742
DB03819	2501
DB03819	49414
DB03819	51917
DB03819	94992
DB03819	94993
DB03820	138380
DB03822	101876
DB03822	12847
DB03822	154326
DB03822	44117
DB03823	111988
DB03823	11255
DB03823	126079
DB03823	126759
DB03823	192738
DB03823	214293
DB03823	2229
DB03823	2241
DB03823	54107
DB03824	9637
DB03825	111979
DB03825	141
DB03825	227157
DB03825	298
DB03825	32179
DB03825	32180
DB03825	768
DB03825	93648
DB03826	125659
DB03826	34325
DB03827	71570
DB03829	113144
DB03829	149948
DB03829	15937
DB03829	44741
DB03829	94861
DB03829	96024
DB03832	126803
DB03832	15896
DB03832	30782
DB03832	9234
DB03836	48398
DB03837	10061
DB03837	139083
DB03837	160031
DB03837	160032
DB03837	163283
DB03837	35834
DB03837	47985
DB03837	60872
DB03837	60881
DB03837	95949
DB03839	109
DB03839	1643
DB03839	195138
DB03839	195139
DB03839	20761
DB03839	2139
DB03839	30315
DB03839	415
DB03839	45800
DB03839	47528
DB03839	5965
DB03839	618
DB03839	709
DB03839	92998
DB03840	1
DB03840	100701
DB03840	109051
DB03840	219461
DB03840	222024
DB03840	227575
DB03840	29912
DB03840	32651
DB03840	3836
DB03841	85038
DB03843	100541
DB03843	102610
DB03843	130
DB03843	21307
DB03843	5995
DB03846	214673
DB03846	32107
DB03847	153541
DB03847	153542
DB03847	224289
DB03848	115319
DB03849	10053
DB03849	25483
DB03849	70760
DB03852	3570
DB03852	90399
DB03854	111637
DB03854	3172
DB03854	42870
DB03854	45475
DB03854	533
DB03856	118312
DB03856	13680
DB03856	156333
DB03856	160279
DB03856	166002
DB03856	1672
DB03856	194410
DB03856	217268
DB03856	227743
DB03856	3677
DB03859	104210
DB03859	105583
DB03859	121949
DB03859	125054
DB03859	128784
DB03859	131406
DB03859	198155
DB03859	205398
DB03859	2597
DB03859	32783
DB03859	63173
DB03859	96575
DB03860	122798
DB03861	123106
DB03864	110004
DB03864	42954
DB03864	43333
DB03864	52668
DB03864	6055
DB03864	9220
DB03864	92423
DB03864	96759
DB03864	97767
DB03866	220333
DB03866	5209
DB03866	55156
DB03867	17759
DB03867	7115
DB03868	153572
DB03868	20038
DB03868	20580
DB03868	23777
DB03868	4806
DB03868	894
DB03868	91889
DB03869	15565
DB03870	141713
DB03871	107556
DB03871	122927
DB03871	16194
DB03871	1706
DB03871	174849
DB03871	177068
DB03871	180213
DB03871	1850
DB03871	19889
DB03871	2457
DB03871	29321
DB03871	32436
DB03871	32440
DB03871	375
DB03871	43009
DB03871	43729
DB03871	49672
DB03871	89610
DB03871	92362
DB03871	92363
DB03871	97344
DB03874	4757
DB03874	90975
DB03876	54227
DB03879	103023
DB03879	47973
DB03879	50835
DB03879	51776
DB03879	56337
DB03880	118273
DB03880	118274
DB03880	16920
DB03880	35845
DB03880	54456
DB03880	66630
DB03880	7513
DB03881	209524
DB03881	7644
DB03882	101848
DB03882	103840
DB03882	105148
DB03882	105165
DB03882	108540
DB03882	135947
DB03882	137179
DB03882	148711
DB03882	164066
DB03882	172581
DB03882	172582
DB03882	2012
DB03882	21482
DB03882	21786
DB03882	29744
DB03882	3060
DB03882	32111
DB03882	32149
DB03882	32202
DB03882	36184
DB03882	48635
DB03882	49789
DB03882	5010
DB03882	50348
DB03882	50633
DB03882	5504
DB03882	5505
DB03882	57406
DB03882	61253
DB03882	6465
DB03882	8388
DB03882	8391
DB03882	91977
DB03882	91988
DB03882	92446
DB03884	10866
DB03884	12773
DB03884	198
DB03884	29410
DB03884	29509
DB03884	32519
DB03884	4473
DB03884	4914
DB03884	8175
DB03884	91537
DB03885	97079
DB03886	175434
DB03886	218796
DB03886	2192
DB03886	44306
DB03887	92084
DB03888	54590
DB03888	57591
DB03891	123130
DB03892	38706
DB03893	104891
DB03893	112020
DB03893	1286
DB03893	21480
DB03893	4571
DB03893	66280
DB03893	7406
DB03893	95177
DB03893	95178
DB03894	135328
DB03894	143736
DB03894	163183
DB03894	174632
DB03894	4421
DB03895	13292
DB03895	171051
DB03895	171052
DB03896	4438
DB03896	739
DB03896	940
DB03896	97257
DB03897	101242
DB03897	112513
DB03897	13256
DB03897	16733
DB03897	207381
DB03897	224786
DB03897	225179
DB03897	227777
DB03897	23336
DB03897	32385
DB03897	44694
DB03897	49767
DB03897	49768
DB03897	51341
DB03897	5493
DB03897	83913
DB03897	9995
DB03900	10488
DB03900	109638
DB03900	16430
DB03900	174398
DB03900	21897
DB03900	2231
DB03900	35077
DB03900	91116
DB03901	117700
DB03902	106026
DB03902	185
DB03902	2093
DB03904	116
DB03904	210639
DB03907	19644
DB03909	101853
DB03909	103848
DB03909	10578
DB03909	107542
DB03909	115459
DB03909	127477
DB03909	129621
DB03909	137106
DB03909	29702
DB03909	3802
DB03909	43847
DB03909	43857
DB03909	48281
DB03909	48707
DB03909	51109
DB03909	54427
DB03909	8056
DB03909	88136
DB03909	92304
DB03909	92310
DB03909	92714
DB03909	92755
DB03910	40232
DB03911	102652
DB03911	11058
DB03911	113238
DB03911	115
DB03911	124642
DB03911	124701
DB03911	14942
DB03911	16492
DB03911	173120
DB03911	17683
DB03911	1839
DB03911	186622
DB03911	194406
DB03911	2945
DB03911	39433
DB03911	47831
DB03911	48861
DB03911	55027
DB03911	854
DB03911	944
DB03912	113241
DB03912	125326
DB03912	1273
DB03912	30865
DB03912	33275
DB03912	4854
DB03912	6013
DB03913	103861
DB03913	1059
DB03913	137970
DB03913	1665
DB03915	113709
DB03915	134213
DB03915	191014
DB03915	214326
DB03915	43066
DB03915	48947
DB03915	60351
DB03915	8120
DB03918	10690
DB03918	107739
DB03918	107740
DB03918	133938
DB03918	135256
DB03918	1371
DB03918	143340
DB03918	153356
DB03918	153573
DB03918	16679
DB03918	252
DB03918	2684
DB03918	32467
DB03918	36180
DB03918	38809
DB03918	46087
DB03918	49513
DB03918	49868
DB03918	56441
DB03918	56524
DB03918	61227
DB03918	6864
DB03918	7070
DB03918	8426
DB03918	95037
DB03918	954
DB03921	11307
DB03923	144507
DB03923	4493
DB03923	78503
DB03926	101848
DB03926	103840
DB03926	105148
DB03926	105165
DB03926	108540
DB03926	135947
DB03926	137179
DB03926	148711
DB03926	164066
DB03926	172581
DB03926	172582
DB03926	2012
DB03926	21482
DB03926	21786
DB03926	29744
DB03926	3060
DB03926	32111
DB03926	32149
DB03926	32202
DB03926	36184
DB03926	48635
DB03926	49789
DB03926	5010
DB03926	50348
DB03926	50633
DB03926	5504
DB03926	5505
DB03926	57406
DB03926	61253
DB03926	6465
DB03926	8388
DB03926	8391
DB03926	91977
DB03926	91988
DB03926	92446
DB03927	120981
DB03927	24233
DB03929	103869
DB03929	12517
DB03929	145040
DB03929	145952
DB03929	262
DB03929	29971
DB03929	35658
DB03929	481
DB03929	870
DB03929	930
DB03929	95
DB03929	96651
DB03929	972
DB03931	103917
DB03931	21403
DB03931	44660
DB03934	112047
DB03934	12882
DB03934	13304
DB03934	135760
DB03934	14
DB03934	140078
DB03934	141289
DB03934	141422
DB03934	143348
DB03934	143525
DB03934	143527
DB03934	143772
DB03934	144113
DB03934	144114
DB03934	144129
DB03934	144130
DB03934	150
DB03934	1517
DB03934	20368
DB03934	211371
DB03934	211503
DB03934	30062
DB03934	32427
DB03934	32428
DB03934	3360
DB03934	36310
DB03934	36591
DB03934	46232
DB03934	46319
DB03934	46415
DB03934	46416
DB03934	48
DB03934	49556
DB03934	49952
DB03934	49955
DB03934	50840
DB03934	56839
DB03934	59558
DB03934	67068
DB03934	8208
DB03934	822
DB03934	8254
DB03934	932
DB03934	9604
DB03934	98071
DB03934	98271
DB03935	196521
DB03936	44071
DB03937	1503
DB03937	217861
DB03937	23067
DB03937	32873
DB03937	35228
DB03937	500
DB03937	87725
DB03937	9651
DB03938	131062
DB03938	35326
DB03938	6151
DB03940	19284
DB03940	35423
DB03940	825
DB03940	95028
DB03941	43458
DB03942	32779
DB03943	100482
DB03943	104494
DB03943	136825
DB03943	1506
DB03943	2194
DB03943	2264
DB03943	2293
DB03943	266
DB03943	31803
DB03943	840
DB03943	96332
DB03945	1330
DB03945	1396
DB03945	20441
DB03945	31711
DB03945	33001
DB03945	748
DB03945	92912
DB03946	1006
DB03946	1781
DB03946	1934
DB03946	736
DB03947	44771
DB03947	922
DB03948	111959
DB03948	137736
DB03948	19104
DB03948	20063
DB03948	43589
DB03948	45236
DB03948	77147
DB03948	92014
DB03948	92016
DB03948	92018
DB03949	54412
DB03949	72568
DB03951	101778
DB03951	1092
DB03951	113840
DB03951	1930
DB03951	210766
DB03951	211748
DB03951	22028
DB03951	30812
DB03951	30818
DB03951	4031
DB03951	58095
DB03951	94230
DB03952	136204
DB03953	107353
DB03953	34634
DB03955	11048
DB03955	1183
DB03955	123089
DB03955	138360
DB03955	138830
DB03955	151333
DB03955	1922
DB03955	25700
DB03955	4124
DB03955	48944
DB03955	48946
DB03955	49135
DB03955	50691
DB03955	557
DB03955	6174
DB03955	65073
DB03956	111996
DB03956	115531
DB03956	130932
DB03956	135889
DB03956	135890
DB03956	136605
DB03956	136619
DB03956	136837
DB03956	13808
DB03956	140001
DB03956	144258
DB03956	144865
DB03956	145017
DB03956	1583
DB03956	16884
DB03956	20224
DB03956	21760
DB03956	22050
DB03956	2549
DB03956	36539
DB03956	37937
DB03956	47362
DB03956	47986
DB03956	4823
DB03956	49533
DB03956	51127
DB03956	51153
DB03956	51791
DB03956	5556
DB03956	57678
DB03956	57680
DB03956	62550
DB03956	62551
DB03956	7650
DB03956	77944
DB03956	8211
DB03956	93707
DB03958	106997
DB03958	207476
DB03959	10172
DB03959	101883
DB03959	156795
DB03959	162445
DB03959	20281
DB03959	52504
DB03959	94400
DB03959	97407
DB03961	124104
DB03961	5699
DB03966	15683
DB03967	114740
DB03967	15746
DB03967	44356
DB03967	93301
DB03967	97916
DB03973	151297
DB03973	151304
DB03974	203444
DB03974	203557
DB03974	2084
DB03974	4255
DB03974	43991
DB03974	47299
DB03974	93281
DB03976	141664
DB03976	96624
DB03977	127084
DB03977	15874
DB03977	45958
DB03978	226064
DB03983	116083
DB03983	1164
DB03983	128304
DB03983	151961
DB03983	159744
DB03983	18446
DB03983	19270
DB03983	209161
DB03983	318
DB03983	47488
DB03983	49216
DB03983	5554
DB03983	5616
DB03983	708
DB03983	81622
DB03983	898
DB03983	911
DB03984	114994
DB03988	100885
DB03988	20339
DB03988	54673
DB03988	55506
DB03989	101821
DB03989	102433
DB03989	105833
DB03989	105839
DB03989	106573
DB03989	1087
DB03989	124704
DB03989	16259
DB03989	16456
DB03989	16531
DB03989	169985
DB03989	172499
DB03989	173107
DB03989	174334
DB03989	174335
DB03989	174336
DB03989	174337
DB03989	17663
DB03989	1773
DB03989	195447
DB03989	1969
DB03989	20689
DB03989	20942
DB03989	2102
DB03989	2105
DB03989	211423
DB03989	211428
DB03989	216
DB03989	223
DB03989	285
DB03989	29727
DB03989	3129
DB03989	32868
DB03989	35
DB03989	3701
DB03989	4066
DB03989	4236
DB03989	42501
DB03989	43858
DB03989	44225
DB03989	47808
DB03989	49222
DB03989	49223
DB03989	5686
DB03989	59591
DB03989	6507
DB03989	6705
DB03989	6731
DB03989	6883
DB03989	697
DB03989	71
DB03989	756
DB03989	8355
DB03989	8406
DB03989	910
DB03989	9138
DB03989	945
DB03989	96
DB03989	97858
DB03989	97859
DB03989	988
DB03989	993
DB03991	114842
DB03991	123088
DB03991	129778
DB03991	197472
DB03991	27097
DB03991	34606
DB03991	4469
DB03991	55959
DB03991	58943
DB03991	86289
DB03993	10676
DB03993	130263
DB03993	36578
DB03993	44272
DB03993	8383
DB03993	93719
DB03994	15628
DB03994	20384
DB03994	456
DB03994	9009
DB03995	109772
DB03995	13445
DB03995	16500
DB03995	302
DB03995	7174
DB03997	1324
DB03997	16204
DB03999	57812
DB04005	105480
DB04005	127886
DB04005	63153
DB04005	65
DB04008	14
DB04008	150
DB04008	32427
DB04008	32428
DB04008	932
DB04014	162584
DB04014	4990
DB04015	197784
DB04015	55034
DB04016	159818
DB04016	64952
DB04017	1200
DB04017	174641
DB04017	19775
DB04017	82781
DB04017	83447
DB04022	133443
DB04022	152273
DB04022	177678
DB04022	214111
DB04022	3703
DB04022	44202
DB04022	46041
DB04022	51688
DB04022	93575
DB04023	103884
DB04023	133959
DB04023	202675
DB04023	20277
DB04026	106732
DB04026	107135
DB04026	3848
DB04026	6587
DB04027	100782
DB04027	106388
DB04027	106389
DB04027	123
DB04027	1255
DB04027	1349
DB04027	136824
DB04027	138050
DB04027	145021
DB04027	145935
DB04027	178
DB04027	208295
DB04027	367
DB04027	532
DB04027	90934
DB04027	93270
DB04027	96159
DB04028	29454
DB04028	91416
DB04029	119246
DB04029	15824
DB04029	20841
DB04029	30332
DB04029	4322
DB04029	9362
DB04029	93865
DB04029	94688
DB04031	1
DB04031	100701
DB04031	109051
DB04031	169922
DB04031	219461
DB04031	222024
DB04031	227575
DB04031	29912
DB04031	32651
DB04031	3836
DB04033	121099
DB04033	142370
DB04033	159846
DB04033	203787
DB04033	22982
DB04033	94250
DB04034	10703
DB04034	1106
DB04034	12494
DB04034	15949
DB04034	182224
DB04034	213962
DB04034	3492
DB04034	443
DB04034	5631
DB04034	644
DB04036	219728
DB04038	2078
DB04038	21596
DB04038	87697
DB04045	166237
DB04045	172544
DB04045	19199
DB04045	20508
DB04045	21229
DB04045	2455
DB04045	34348
DB04045	4061
DB04045	6629
DB04045	790
DB04045	93858
DB04046	101894
DB04046	102434
DB04046	103020
DB04046	103028
DB04046	103037
DB04046	103856
DB04046	104261
DB04046	104263
DB04046	104265
DB04046	104267
DB04046	10574
DB04046	113791
DB04046	113792
DB04046	11547
DB04046	125770
DB04046	125771
DB04046	13029
DB04046	141796
DB04046	144370
DB04046	149590
DB04046	161530
DB04046	166384
DB04046	173179
DB04046	17770
DB04046	20373
DB04046	20377
DB04046	210614
DB04046	211648
DB04046	211649
DB04046	21251
DB04046	214826
DB04046	214829
DB04046	221189
DB04046	29812
DB04046	30181
DB04046	30182
DB04046	3033
DB04046	31845
DB04046	3351
DB04046	3478
DB04046	43745
DB04046	43864
DB04046	44415
DB04046	4540
DB04046	45669
DB04046	47801
DB04046	47802
DB04046	47976
DB04046	48424
DB04046	48425
DB04046	48426
DB04046	49205
DB04046	50628
DB04046	50723
DB04046	50744
DB04046	5183
DB04046	5184
DB04046	5684
DB04046	69477
DB04046	69478
DB04046	72060
DB04046	7233
DB04046	7494
DB04046	7507
DB04046	80118
DB04046	8363
DB04046	8408
DB04046	8470
DB04046	90565
DB04046	92400
DB04046	92744
DB04046	94055
DB04046	94057
DB04046	9473
DB04046	9498
DB04046	96232
DB04046	96775
DB04048	106658
DB04048	30228
DB04048	30823
DB04048	44499
DB04048	8412
DB04049	11163
DB04049	130877
DB04049	52805
DB04049	56583
DB04051	21341
DB04051	32562
DB04051	51432
DB04052	29447
DB04052	49755
DB04052	9029
DB04053	20466
DB04053	9184
DB04058	106662
DB04058	106663
DB04058	134286
DB04058	20786
DB04058	54009
DB04058	54010
DB04058	61265
DB04058	9551
DB04061	203567
DB04062	101744
DB04062	105206
DB04062	105335
DB04062	10552
DB04062	10845
DB04062	124705
DB04062	1256
DB04062	128417
DB04062	13145
DB04062	13724
DB04062	141714
DB04062	1527
DB04062	1552
DB04062	15946
DB04062	2644
DB04062	35272
DB04062	48815
DB04062	5119
DB04062	61254
DB04062	703
DB04062	717
DB04062	763
DB04062	81690
DB04062	8881
DB04062	90054
DB04062	90152
DB04062	9164
DB04062	92769
DB04062	93071
DB04062	9520
DB04064	197932
DB04065	122876
DB04066	10529
DB04066	10745
DB04066	1190
DB04066	1215
DB04066	121890
DB04066	12758
DB04066	135268
DB04066	148911
DB04066	19540
DB04066	210664
DB04066	2712
DB04066	30921
DB04066	31434
DB04066	32178
DB04066	32754
DB04066	44893
DB04066	64984
DB04066	70749
DB04066	74506
DB04066	78328
DB04066	78329
DB04066	83177
DB04066	90308
DB04066	90343
DB04066	94609
DB04066	97990
DB04068	112476
DB04070	15586
DB04072	105797
DB04072	11947
DB04072	23826
DB04072	3429
DB04072	38518
DB04072	59286
DB04072	8275
DB04072	8544
DB04072	96135
DB04074	1270
DB04074	128290
DB04074	135941
DB04074	136122
DB04074	175250
DB04074	1854
DB04074	19740
DB04074	2246
DB04074	3156
DB04074	32995
DB04074	3591
DB04074	7482
DB04074	758
DB04074	829
DB04074	91080
DB04074	91169
DB04074	97608
DB04075	103258
DB04075	109769
DB04075	125564
DB04075	132654
DB04075	20096
DB04075	20782
DB04075	32923
DB04075	33014
DB04075	3480
DB04075	3794
DB04075	44466
DB04075	45703
DB04075	47376
DB04075	48784
DB04075	543
DB04075	92180
DB04075	92223
DB04076	211
DB04080	2883
DB04080	5427
DB04080	6040
DB04081	2529
DB04084	102139
DB04084	132643
DB04084	13385
DB04084	138872
DB04084	172757
DB04084	19920
DB04084	22059
DB04084	43118
DB04084	55979
DB04084	8480
DB04084	88011
DB04087	198550
DB04090	132064
DB04090	146172
DB04090	15103
DB04090	35018
DB04093	136364
DB04093	5630
DB04094	106274
DB04094	24209
DB04098	89958
DB04099	102684
DB04099	1300
DB04099	136900
DB04099	1467
DB04099	20434
DB04099	208342
DB04099	51843
DB04099	6713
DB04099	8696
DB04100	15433
DB04100	176
DB04100	239
DB04100	25947
DB04100	3261
DB04100	62
DB04100	6650
DB04100	66663
DB04100	69251
DB04100	94537
DB04102	195236
DB04104	2934
DB04105	122877
DB04107	54165
DB04108	52304
DB04110	20010
DB04110	91134
DB04114	71349
DB04115	122897
DB04115	122898
DB04115	1612
DB04115	23056
DB04115	45222
DB04116	102337
DB04116	102342
DB04116	102424
DB04116	102529
DB04116	102754
DB04116	105230
DB04116	105392
DB04116	105567
DB04116	106249
DB04116	106250
DB04116	108665
DB04116	115056
DB04116	123627
DB04116	123844
DB04116	124298
DB04116	124634
DB04116	124657
DB04116	124718
DB04116	124719
DB04116	12535
DB04116	128337
DB04116	131055
DB04116	131057
DB04116	131236
DB04116	136230
DB04116	139635
DB04116	139776
DB04116	139777
DB04116	139778
DB04116	140897
DB04116	141643
DB04116	146730
DB04116	156816
DB04116	157463
DB04116	166761
DB04116	196549
DB04116	2026
DB04116	203020
DB04116	21015
DB04116	31685
DB04116	32124
DB04116	32231
DB04116	35061
DB04116	35092
DB04116	39198
DB04116	39428
DB04116	3999
DB04116	42200
DB04116	42662
DB04116	43695
DB04116	449
DB04116	45008
DB04116	47781
DB04116	47796
DB04116	47799
DB04116	48761
DB04116	48803
DB04116	52503
DB04116	59268
DB04116	59419
DB04116	606
DB04116	62856
DB04116	62914
DB04116	7161
DB04116	804
DB04116	8462
DB04116	92381
DB04116	92771
DB04116	94001
DB04120	15557
DB04120	21723
DB04120	35067
DB04120	376
DB04120	44229
DB04120	49856
DB04120	6747
DB04120	75735
DB04120	90388
DB04121	106235
DB04121	115772
DB04122	105
DB04122	105837
DB04122	113262
DB04122	12491
DB04122	131506
DB04122	141712
DB04122	166670
DB04122	173033
DB04122	173034
DB04122	174267
DB04122	19541
DB04122	198382
DB04122	199375
DB04122	211424
DB04122	21237
DB04122	21390
DB04122	214159
DB04122	2143
DB04122	2145
DB04122	2548
DB04122	2838
DB04122	2944
DB04122	29728
DB04122	31695
DB04122	32159
DB04122	33358
DB04122	340
DB04122	4816
DB04122	50683
DB04122	5528
DB04122	58107
DB04122	700
DB04122	7176
DB04122	9134
DB04122	92061
DB04122	92382
DB04122	92760
DB04122	93425
DB04122	93494
DB04122	98455
DB04127	107191
DB04127	1305
DB04127	148185
DB04127	149330
DB04127	15948
DB04127	183
DB04127	195058
DB04127	22006
DB04127	2734
DB04127	44770
DB04127	48113
DB04128	151293
DB04130	62345
DB04132	102877
DB04132	137894
DB04132	20858
DB04132	21406
DB04132	22115
DB04132	25470
DB04132	3094
DB04132	57671
DB04137	37
DB04137	46618
DB04137	47547
DB04137	5339
DB04137	53885
DB04137	93579
DB04141	103192
DB04141	106261
DB04141	109818
DB04141	123798
DB04141	156904
DB04141	23083
DB04141	7643
DB04142	129285
DB04143	12560
DB04143	13701
DB04143	17953
DB04143	2878
DB04143	30091
DB04143	45011
DB04145	107141
DB04145	12358
DB04145	12677
DB04145	15539
DB04145	163988
DB04145	164662
DB04145	175924
DB04145	98204
DB04147	102461
DB04147	167073
DB04147	169937
DB04147	209803
DB04147	30204
DB04147	36294
DB04147	41315
DB04147	57697
DB04147	9222
DB04147	93897
DB04147	94130
DB04147	94323
DB04149	117585
DB04149	37823
DB04149	69115
DB04149	757
DB04151	109741
DB04151	206110
DB04151	96655
DB04151	98030
DB04153	3095
DB04153	3706
DB04153	8583
DB04156	106052
DB04156	106053
DB04156	174
DB04156	407
DB04156	4531
DB04159	96484
DB04159	97233
DB04160	12650
DB04160	17
DB04160	31674
DB04160	93229
DB04161	135688
DB04161	1799
DB04161	25978
DB04161	46064
DB04162	28828
DB04162	9636
DB04165	11511
DB04166	13352
DB04166	2263
DB04166	4198
DB04166	474
DB04166	50159
DB04166	5464
DB04166	74338
DB04166	90994
DB04167	10719
DB04167	48050
DB04167	5188
DB04167	94202
DB04167	94236
DB04169	115165
DB04169	66039
DB04170	118614
DB04171	96646
DB04173	117
DB04173	124163
DB04173	1630
DB04173	170732
DB04173	194407
DB04173	2782
DB04173	45299
DB04173	5168
DB04173	603
DB04175	66132
DB04177	11231
DB04178	126587
DB04178	44066
DB04178	90396
DB04179	122888
DB04179	38900
DB04183	21464
DB04183	2208
DB04185	100783
DB04185	102921
DB04185	10827
DB04185	124398
DB04185	172546
DB04185	18811
DB04185	203574
DB04185	32447
DB04185	3654
DB04185	46918
DB04185	5538
DB04185	691
DB04185	90941
DB04185	90968
DB04185	93005
DB04187	106224
DB04188	123045
DB04188	155225
DB04188	16798
DB04188	185201
DB04188	220821
DB04188	71015
DB04188	83464
DB04188	89791
DB04188	9783
DB04188	9981
DB04189	111155
DB04189	56413
DB04191	114810
DB04191	114816
DB04191	132579
DB04191	33593
DB04191	52378
DB04191	52916
DB04191	54467
DB04193	203564
DB04193	345
DB04193	4885
DB04193	5553
DB04193	6515
DB04193	9897
DB04194	107427
DB04194	114648
DB04194	141660
DB04194	14719
DB04194	15998
DB04194	162032
DB04194	203740
DB04194	211327
DB04194	211678
DB04194	217835
DB04194	3550
DB04194	39420
DB04194	5397
DB04194	5421
DB04194	58050
DB04194	59576
DB04194	90159
DB04194	9297
DB04196	15938
DB04196	30366
DB04198	1754
DB04199	118913
DB04199	36989
DB04199	90488
DB04200	86939
DB04202	164006
DB04205	197733
DB04205	21297
DB04206	21807
DB04206	45244
DB04207	20764
DB04207	2757
DB04207	2857
DB04208	112510
DB04208	83917
DB04209	156122
DB04209	156379
DB04209	62623
DB04211	95875
DB04212	138343
DB04212	29163
DB04213	127501
DB04213	201264
DB04214	101922
DB04214	133122
DB04214	133123
DB04214	133672
DB04214	136
DB04214	140384
DB04214	184
DB04214	20843
DB04214	40098
DB04214	5198
DB04214	59262
DB04215	54169
DB04216	110161
DB04216	137
DB04216	14893
DB04216	19386
DB04216	212703
DB04216	215295
DB04216	37996
DB04216	43252
DB04216	57443
DB04218	102185
DB04218	6846
DB04222	7464
DB04223	101191
DB04223	109318
DB04223	150757
DB04223	155460
DB04223	203540
DB04223	2902
DB04223	30277
DB04223	44592
DB04223	96935
DB04224	108791
DB04224	121937
DB04224	121942
DB04224	125587
DB04224	183037
DB04224	195593
DB04224	20918
DB04224	29983
DB04224	34805
DB04224	380
DB04224	488
DB04224	48915
DB04224	55052
DB04224	55053
DB04224	56551
DB04224	5674
DB04228	42498
DB04231	1
DB04231	100701
DB04231	109051
DB04231	133913
DB04231	134727
DB04231	1441
DB04231	195480
DB04231	219461
DB04231	222024
DB04231	227575
DB04231	29912
DB04231	30085
DB04231	32651
DB04231	3836
DB04231	42513
DB04231	470
DB04231	89339
DB04231	9404
DB04232	118122
DB04233	194326
DB04233	209815
DB04235	147050
DB04236	139592
DB04236	139593
DB04236	66961
DB04242	1858
DB04242	3394
DB04242	365
DB04242	3660
DB04242	43427
DB04243	101428
DB04243	137706
DB04243	137707
DB04243	51232
DB04248	102545
DB04248	10433
DB04248	115703
DB04248	11889
DB04248	12256
DB04248	123691
DB04248	124644
DB04248	124698
DB04248	125823
DB04248	135900
DB04248	137985
DB04248	140016
DB04248	141078
DB04248	141180
DB04248	141532
DB04248	162501
DB04248	170760
DB04248	188
DB04248	195345
DB04248	198590
DB04248	210779
DB04248	31680
DB04248	35694
DB04248	35703
DB04248	4265
DB04248	48951
DB04248	49357
DB04248	49398
DB04248	49466
DB04248	50384
DB04248	516
DB04248	59273
DB04248	59388
DB04248	67078
DB04248	78783
DB04248	85630
DB04248	90148
DB04248	97814
DB04250	119304
DB04250	148585
DB04250	156820
DB04250	156821
DB04250	1764
DB04250	20866
DB04250	22692
DB04250	22693
DB04250	2547
DB04250	41664
DB04250	663
DB04252	106667
DB04252	136355
DB04252	21640
DB04252	43892
DB04252	4659
DB04252	47951
DB04252	4838
DB04252	5728
DB04252	6740
DB04252	96860
DB04253	132065
DB04253	34919
DB04253	43516
DB04253	6754
DB04257	104114
DB04257	175474
DB04257	202565
DB04257	202739
DB04257	2281
DB04257	48914
DB04257	52810
DB04257	55050
DB04257	5594
DB04260	121178
DB04260	143828
DB04260	26959
DB04260	35164
DB04261	108977
DB04261	131284
DB04261	3992
DB04263	151945
DB04263	17282
DB04265	1166
DB04265	131401
DB04265	141531
DB04265	141715
DB04265	163401
DB04265	173195
DB04265	173833
DB04265	22978
DB04265	24535
DB04265	2917
DB04265	36637
DB04265	5774
DB04265	6105
DB04265	730
DB04265	84245
DB04265	84246
DB04265	85625
DB04265	899
DB04266	25403
DB04266	69090
DB04266	72907
DB04267	107142
DB04267	118533
DB04267	12301
DB04267	1443
DB04267	151183
DB04267	153200
DB04267	29346
DB04267	4005
DB04267	44747
DB04267	44748
DB04267	55903
DB04267	62454
DB04267	7433
DB04267	78285
DB04267	8376
DB04267	90869
DB04268	105018
DB04268	11532
DB04268	123590
DB04268	14470
DB04268	148092
DB04268	168123
DB04268	172945
DB04268	18399
DB04268	202191
DB04268	211121
DB04268	27607
DB04268	4144
DB04268	5827
DB04268	66927
DB04268	7620
DB04268	81659
DB04268	86850
DB04271	23649
DB04272	110131
DB04272	131
DB04272	1714
DB04272	46303
DB04272	54493
DB04273	23430
DB04273	9645
DB04274	128377
DB04274	56861
DB04274	63100
DB04275	13349
DB04275	1450
DB04275	18000
DB04275	38839
DB04277	12586
DB04277	13422
DB04277	22026
DB04277	31813
DB04277	4804
DB04277	7287
DB04277	9846
DB04279	1131
DB04279	153271
DB04279	1693
DB04279	1855
DB04279	20114
DB04279	45947
DB04279	48284
DB04279	49035
DB04279	57112
DB04279	57113
DB04279	57421
DB04279	6847
DB04279	72144
DB04282	102139
DB04282	132643
DB04282	13385
DB04282	138872
DB04282	172757
DB04282	19920
DB04282	22059
DB04282	43118
DB04282	55979
DB04282	8480
DB04282	88011
DB04284	136828
DB04284	138054
DB04284	143485
DB04284	208058
DB04284	208059
DB04284	212562
DB04284	212563
DB04284	88134
DB04286	102652
DB04286	11058
DB04286	113238
DB04286	115
DB04286	124642
DB04286	124701
DB04286	14942
DB04286	16492
DB04286	173120
DB04286	17683
