drugbank_id	emolecules_id
DB03585	27523178
DB03585	4927840
DB03587	528934
DB03588	30307171
DB03588	35775742
DB03588	507407
DB03588	6739403
DB03589	2725561
DB03589	29479298
DB03589	617074
DB03589	6885151
DB03590	32231623
DB03590	498287
DB03590	713575
DB03594	30154445
DB03594	36623276
DB03594	532575
DB03600	29536155
DB03600	31263834
DB03600	31263835
DB03600	31263836
DB03600	488851
DB03601	1985157
DB03601	29780968
DB03601	4788044
DB03603	531424
DB03603	711555
DB03604	595085
DB03606	1935575
DB03606	1935577
DB03606	594068
DB03608	31259952
DB03609	1933335
DB03609	27677868
DB03609	29547053
DB03609	537601
DB03610	485824
DB03612	538924
DB03614	19231149
DB03614	23746740
DB03614	26949899
DB03615	24195291
DB03615	30512842
DB03615	36553096
DB03615	36788183
DB03615	738076
DB03618	26750384
DB03618	534314
DB03619	26712643
DB03619	26740358
DB03619	26936760
DB03619	26943875
DB03619	28205808
DB03619	29268995
DB03619	29541141
DB03619	29541169
DB03619	29549277
DB03619	29549667
DB03619	496898
DB03619	5808762
DB03619	5851452
DB03619	885153
DB03619	988009
DB03627	474926
DB03633	1938336
DB03633	715736
DB03635	475085
DB03636	30151825
DB03640	26750423
DB03640	31588525
DB03640	749478
DB03644	482417
DB03644	6882592
DB03650	623586
DB03651	487621
DB03652	10650512
DB03652	16646760
DB03652	16646776
DB03652	16647079
DB03652	1972285
DB03652	25687832
DB03652	26755080
DB03652	27521154
DB03652	28204811
DB03652	29481118
DB03652	29542483
DB03652	29542490
DB03652	29547671
DB03652	29547880
DB03652	29548113
DB03652	29548157
DB03652	30069645
DB03652	31660976
DB03652	36756596
DB03652	36788206
DB03652	4792791
DB03652	712827
DB03652	715308
DB03652	883133
DB03652	979683
DB03656	510696
DB03659	487296
DB03660	30521031
DB03660	495540
DB03660	523425
DB03660	715310
DB03661	18595358
DB03661	496119
DB03661	889639
DB03661	969984
DB03666	29254532
DB03666	36751775
DB03667	6760467
DB03669	27520167
DB03669	483426
DB03670	32234367
DB03671	26400046
DB03671	26401404
DB03671	26750634
DB03671	26989158
DB03671	8314160
DB03673	1972654
DB03673	32219971
DB03673	494428
DB03673	494879
DB03677	663467
DB03680	885835
DB03685	29257829
DB03685	29548166
DB03685	31661134
DB03685	36751708
DB03685	533146
DB03685	595277
DB03685	8300766
DB03688	969371
DB03690	26751205
DB03690	30488063
DB03693	31224625
DB03693	535672
DB03693	917763
DB03694	27678509
DB03694	489600
DB03696	27263383
DB03696	29549626
DB03696	29549898
DB03696	29917825
DB03696	4774966
DB03696	548058
DB03700	26755583
DB03700	26756591
DB03700	26756924
DB03700	476211
DB03700	476213
DB03700	532410
DB03700	532412
DB03700	594831
DB03701	1933654
DB03701	536707
DB03703	478031
DB03704	487713
DB03707	36774153
DB03707	8321307
DB03708	1933088
DB03708	534347
DB03709	4325146
DB03709	482409
DB03709	505757
DB03717	31592017
DB03718	29257051
DB03719	1934288
DB03719	29547640
DB03719	537954
DB03721	10137085
DB03721	16647042
DB03721	25717786
DB03721	29251540
DB03721	29543565
DB03721	30152347
DB03721	31239798
DB03721	31266480
DB03721	36751547
DB03721	36755635
DB03721	36788868
DB03721	474793
DB03721	713382
DB03721	736504
DB03725	591841
DB03726	1933533
DB03727	18598298
DB03727	24894532
DB03728	480990
DB03733	475157
DB03733	504366
DB03740	10783422
DB03740	16646819
DB03740	16646826
DB03740	16647096
DB03740	25717756
DB03740	26480371
DB03740	26737627
DB03740	29436177
DB03740	29481480
DB03740	29541853
DB03740	29542481
DB03740	29547261
DB03740	29700083
DB03740	30487749
DB03740	30487763
DB03740	30513231
DB03740	31264469
DB03740	36755629
DB03740	36755630
DB03740	36788977
DB03740	36789063
DB03740	474721
DB03740	497076
DB03740	533949
DB03740	534662
DB03740	711280
DB03740	884266
DB03741	36905197
DB03741	487175
DB03741	491376
DB03750	480375
DB03751	26754417
DB03751	29547689
DB03753	1987708
DB03753	27522102
DB03754	475930
DB03756	26751543
DB03756	27519565
DB03756	30781659
DB03756	31654826
DB03756	508115
DB03758	11486960
DB03758	1935160
DB03758	1988752
DB03758	25718849
DB03758	27345078
DB03758	594052
DB03759	11486905
DB03759	536717
DB03760	31430346
DB03760	595156
DB03761	538344
DB03763	6755091
DB03765	536406
DB03766	1012175
DB03766	26757451
DB03766	29535980
DB03766	475328
DB03769	6860065
DB03770	10435474
DB03770	1934985
DB03773	16646677
DB03773	16646799
DB03773	16647091
DB03773	25690684
DB03773	26432823
DB03773	26753860
DB03773	2723861
DB03773	29541632
DB03773	29542136
DB03773	29547570
DB03773	29547647
DB03773	29548154
DB03773	29914110
DB03773	29936939
DB03773	30487741
DB03773	30487743
DB03773	31225421
DB03773	36789025
DB03773	3718538
DB03773	4775679
DB03773	4792250
DB03773	4793049
DB03773	496988
DB03773	513528
DB03773	513548
DB03773	531319
DB03773	712167
DB03773	884662
DB03775	1986481
DB03775	536925
DB03777	1934395
DB03777	535277
DB03780	5819360
DB03780	812480
DB03783	26752781
DB03783	490668
DB03784	1934509
DB03784	592993
DB03785	27521595
DB03785	29909077
DB03785	29935032
DB03785	30487998
DB03785	36758080
DB03785	36758081
DB03789	481038
DB03790	526463
DB03790	526475
DB03791	538799
DB03792	30479365
DB03792	30479463
DB03792	30479619
DB03792	30479795
DB03792	30479900
DB03792	30480065
DB03792	30480235
DB03792	477299
DB03793	26752975
DB03793	26757745
DB03793	31229339
DB03793	478490
DB03793	6881920
DB03794	32239138
DB03794	496722
DB03796	25691771
DB03796	26752842
DB03796	26753504
DB03796	26757562
DB03796	26757628
DB03796	31264006
DB03796	31264007
DB03796	31264008
DB03796	31264009
DB03796	492637
DB03798	1971029
DB03798	27677865
DB03798	29542684
DB03798	496958
DB03798	537625
DB03798	6726195
DB03798	8294025
DB03800	30781621
DB03800	36520557
DB03800	537285
DB03808	31591593
DB03808	6756804
DB03810	1934211
DB03810	27345765
DB03810	27522107
DB03810	27522108
DB03810	33520458
DB03811	11340820
DB03811	36758332
DB03811	512058
DB03811	518260
DB03811	8316131
DB03814	30424129
DB03814	529294
DB03814	529295
DB03814	529298
DB03814	529299
DB03815	538292
DB03815	8294007
DB03817	25717738
DB03817	26754375
DB03817	30151883
DB03817	36519082
DB03817	4358361
DB03817	490834
DB03817	6692147
DB03817	713319
DB03819	5857811
DB03819	594410
DB03823	12777935
DB03823	476865
DB03823	538811
DB03823	6856659
DB03823	790757
DB03825	474765
DB03825	491712
DB03825	514362
DB03826	10470641
DB03826	11466798
DB03826	13170066
DB03826	31225535
DB03826	498528
DB03826	7689868
DB03826	979542
DB03832	1937848
DB03832	31264338
DB03836	501321
DB03839	26754072
DB03839	26754331
DB03839	26757083
DB03839	29491139
DB03839	29535745
DB03839	29538622
DB03839	29549112
DB03839	482111
DB03839	514474
DB03839	531518
DB03840	27515055
DB03840	479530
DB03840	483017
DB03840	6877885
DB03841	36366974
DB03843	29536668
DB03843	483631
DB03847	26751116
DB03847	489170
DB03847	489178
DB03848	36378203
DB03849	31592301
DB03849	6719575
DB03852	31592311
DB03852	495316
DB03854	26425165
DB03854	498259
DB03854	6187660
DB03856	29550700
DB03856	31225800
DB03856	31239669
DB03856	32452415
DB03856	537092
DB03859	10232381
DB03859	29256690
DB03859	29256691
DB03859	29549776
DB03859	30487710
DB03859	35862371
DB03859	36729308
DB03859	36754734
DB03859	36754735
DB03859	595004
DB03864	10461355
DB03864	28206749
DB03864	28206751
DB03864	532280
DB03866	1988668
DB03866	26753650
DB03866	32456693
DB03867	1938680
DB03867	2735454
DB03867	31231203
DB03867	529950
DB03871	481911
DB03879	12618339
DB03879	16646811
DB03879	25691095
DB03879	25691105
DB03879	26740256
DB03879	29255894
DB03879	29255897
DB03879	29547787
DB03879	29547789
DB03879	30487757
DB03879	5863535
DB03879	591793
DB03879	592024
DB03879	6880125
DB03879	717002
DB03880	29703095
DB03880	32232848
DB03882	26401329
DB03882	26941719
DB03882	30512585
DB03882	31224688
DB03882	31224690
DB03882	3717813
DB03882	534620
DB03882	611078
DB03882	7705320
DB03884	10228823
DB03884	1937611
DB03884	1938996
DB03884	36092229
DB03884	494845
DB03884	530471
DB03886	26750076
DB03886	26988196
DB03886	27517025
DB03886	28294644
DB03894	25618609
DB03894	2727012
DB03894	2733707
DB03894	27523702
DB03894	35877998
DB03894	35878000
DB03895	11466897
DB03895	28295177
DB03895	29538746
DB03895	497845
DB03895	620459
DB03895	651634
DB03897	521593
DB03898	36478384
DB03900	487286
DB03902	475940
DB03902	883727
DB03904	10525132
DB03904	29535965
DB03904	475133
DB03904	6719611
DB03904	6879593
DB03909	26751381
DB03910	1934993
DB03911	10138040
DB03911	10141515
DB03911	12618226
DB03911	12618228
DB03911	26942040
DB03911	29478902
DB03911	29535916
DB03911	29548172
DB03911	29936913
DB03911	30487676
DB03911	32456326
DB03911	36027047
DB03911	36250151
DB03911	36753690
DB03911	36787928
DB03911	478258
DB03911	478274
DB03911	4792250
DB03911	4792791
DB03911	4793049
DB03911	489379
DB03911	512347
DB03911	524871
DB03911	531466
DB03911	6876211
DB03911	883999
DB03911	884137
DB03911	919852
DB03918	23805342
DB03918	26987883
DB03918	27524153
DB03918	29547894
DB03918	30082054
DB03918	31228091
DB03918	31228691
DB03918	31240471
DB03918	32232719
DB03918	36500131
DB03918	594866
DB03921	36500426
DB03921	932133
DB03924	9990726
DB03926	26401329
DB03926	26941719
DB03926	30512585
DB03926	31224688
DB03926	31224690
DB03926	3717813
DB03926	534620
DB03926	611078
DB03926	7705320
DB03929	26756397
DB03929	26757819
DB03929	26757873
DB03929	26757998
DB03929	29537238
DB03929	514205
DB03929	514387
DB03929	531444
DB03934	17665709
DB03934	1937436
DB03934	1937450
DB03934	23904013
DB03934	23908292
DB03934	24639358
DB03934	27677806
DB03934	27678803
DB03934	29913747
DB03934	32278433
DB03934	35779400
DB03934	36500094
DB03934	36749934
DB03934	884849
DB03940	28218032
DB03940	36029188
DB03940	530256
DB03940	530262
DB03940	6879702
DB03941	718196
DB03943	26756630
DB03943	26757377
DB03943	27677620
DB03943	478690
DB03943	478692
DB03943	478704
DB03946	502573
DB03947	1972841
DB03947	30424398
DB03948	1933225
DB03951	29547259
DB03951	534188
DB03953	532265
DB03953	716743
DB03955	1934747
DB03955	26750654
DB03955	26988590
DB03955	28294266
DB03955	28294795
DB03955	29255047
DB03955	29255059
DB03955	29255066
DB03955	29534339
DB03955	29547563
DB03955	29934755
DB03955	30512955
DB03955	31240695
DB03955	32231529
DB03955	497043
DB03955	751903
DB03956	11487045
DB03956	26757350
DB03956	26988318
DB03956	27678222
DB03956	27678223
DB03956	27678224
DB03956	27678225
DB03956	29781394
DB03956	29914253
DB03956	29914254
DB03956	29914261
DB03956	29914263
DB03956	30497348
DB03956	30497349
DB03956	30497362
DB03956	30497371
DB03956	30497441
DB03956	32457100
DB03956	539251
DB03967	6185570
DB03974	10325174
DB03974	27520529
DB03974	30781625
DB03974	35870842
DB03974	36366291
DB03974	518328
DB03974	5749079
DB03976	28206377
DB03977	26750289
DB03983	10455608
DB03983	481062
DB03983	6877711
DB03988	30781649
DB03989	16646821
DB03989	16646934
DB03989	25689184
DB03989	26750649
DB03989	26751328
DB03989	26755376
DB03989	29491142
DB03989	29535957
DB03989	29536451
DB03989	29541456
DB03989	29541620
DB03989	29541634
DB03989	29541730
DB03989	29542144
DB03989	29547662
DB03989	29934934
DB03989	30512495
DB03989	30555480
DB03989	31230504
DB03989	36753260
DB03989	476209
DB03989	477684
DB03989	483657
DB03989	496448
DB03989	497074
DB03989	513926
DB03989	521655
DB03989	525589
DB03989	531774
DB03989	6842964
DB03989	711823
DB03989	713765
DB03989	713767
DB03989	716982
DB03989	885757
DB03989	901748
DB03989	901944
DB03991	29254186
DB03991	29257264
DB03991	29535315
DB03991	30315905
DB03991	36751489
DB03993	494110
DB03994	474362
DB03995	26757180
DB03995	27678200
DB03995	30152458
DB03995	30424410
DB03995	32232686
DB03995	36366188
DB03995	3714649
DB03995	6754612
DB03995	713386
DB03995	884449
DB03999	887100
DB04005	1989458
DB04005	26749997
DB04005	27678759
DB04005	29257831
DB04005	31430197
DB04005	36788959
DB04005	595244
DB04014	534252
DB04017	591688
DB04018	524409
DB04018	6758288
DB04026	26754716
DB04026	30316250
DB04026	32176293
DB04026	711754
DB04027	10311512
DB04027	478552
DB04027	478564
DB04027	478568
DB04028	29547582
DB04028	36755600
DB04029	1008058
DB04029	28294166
DB04029	29369311
DB04029	31264840
DB04029	36520679
DB04029	502707
DB04029	530958
DB04031	27515055
DB04031	479530
DB04031	483017
DB04031	6877885
DB04033	27265542
DB04034	26749955
DB04037	4899656
DB04038	25689727
DB04038	26400078
DB04038	26429688
DB04038	26432157
DB04038	26712131
DB04038	26733358
DB04038	28206112
DB04038	31263975
DB04038	8293831
DB04038	988007
DB04045	27514929
DB04046	16646846
DB04046	16646941
DB04046	16646943
DB04046	16647184
DB04046	18595788
DB04046	25691092
DB04046	26737366
DB04046	29255890
DB04046	29255900
DB04046	29534404
DB04046	29547785
DB04046	30487735
DB04046	31266193
DB04046	32456322
DB04046	36753884
DB04046	36788866
DB04046	3716526
DB04046	528908
DB04046	528916
DB04046	528924
DB04046	528928
DB04046	529026
DB04046	714045
DB04046	714047
DB04046	884099
DB04046	889411
DB04048	26408102
DB04048	536027
DB04050	6759406
DB04051	530842
DB04052	501571
DB04053	474496
DB04058	1007726
DB04058	31419818
DB04061	36519870
DB04061	36519872
DB04062	16646677
DB04062	16646799
DB04062	16647091
DB04062	25690684
DB04062	26432823
DB04062	26753860
DB04062	2723861
DB04062	29541632
DB04062	29542136
DB04062	29547570
DB04062	29547647
DB04062	29548154
DB04062	29914110
DB04062	29936939
DB04062	30487741
DB04062	30487743
DB04062	31225421
DB04062	36789025
DB04062	3718538
DB04062	4775679
DB04062	4792250
DB04062	4793049
DB04062	496988
DB04062	513528
DB04062	513548
DB04062	531319
DB04062	712167
DB04062	884662
DB04063	31261081
DB04063	31261083
DB04063	711636
DB04066	31634933
DB04066	494417
DB04066	8294184
DB04074	10685100
DB04074	26756361
DB04074	26756980
DB04074	29538417
DB04074	29539033
DB04074	31216938
DB04074	36755189
DB04074	36755190
DB04074	36755191
DB04074	487729
DB04074	5747767
DB04074	608806
DB04075	25692978
DB04075	31589291
DB04075	474735
DB04075	4782958
DB04075	534720
DB04076	29936153
DB04076	30173150
DB04076	31230682
DB04076	36758554
DB04076	522216
DB04076	538926
DB04076	5851666
DB04076	711446
DB04076	975947
DB04079	515616
DB04080	484209
DB04084	29547509
DB04084	29547511
DB04084	30513007
DB04084	31225392
DB04084	37034894
DB04084	538386
DB04085	6759556
DB04093	533088
DB04094	17393960
DB04094	492090
DB04095	29916039
DB04095	32179451
DB04098	8741645
DB04100	26753027
DB04100	26756015
DB04100	26756382
DB04100	26757263
DB04100	3716409
DB04100	480572
DB04101	5806758
DB04102	29547291
DB04103	6754956
DB04104	27521887
DB04104	719274
DB04106	30424571
DB04110	592100
DB04113	513198
DB04115	13172152
DB04115	29268983
DB04115	30152530
DB04115	31655696
DB04115	481558
DB04115	535097
DB04115	616940
DB04115	6313114
DB04115	739223
DB04116	16646904
DB04116	16646983
DB04116	16646985
DB04116	18597045
DB04116	1939754
DB04116	29935000
DB04116	29936166
DB04116	31265618
DB04116	31265619
DB04116	31265637
DB04116	36905465
DB04116	514334
DB04116	523695
DB04116	6212976
DB04116	6884510
DB04116	713329
DB04120	518345
DB04122	11340839
DB04122	16646993
DB04122	16646995
DB04122	16646997
DB04122	16646999
DB04122	16647001
DB04122	16647003
DB04122	16647004
DB04122	26749736
DB04122	26750273
DB04122	26757814
DB04122	28206238
DB04122	28206263
DB04122	28206431
DB04122	29547277
DB04122	29547700
DB04122	29547702
DB04122	29547703
DB04122	29547705
DB04122	29547706
DB04122	29547708
DB04122	29547757
DB04122	29547759
DB04122	29548109
DB04122	29548129
DB04122	30513188
DB04122	30781607
DB04122	36092185
DB04122	538807
DB04127	16647051
DB04127	16647053
DB04127	25689651
DB04127	26758050
DB04127	29547350
DB04127	29547352
DB04127	29547872
DB04127	29547873
DB04127	29547874
DB04127	29547876
DB04127	672850
DB04127	716197
DB04130	516277
DB04130	6755093
DB04132	30424384
DB04137	23752101
DB04137	26751206
DB04137	26753802
DB04137	29255457
DB04137	30512599
DB04137	30781615
DB04137	30781632
DB04137	31240522
DB04137	31634528
DB04137	36772237
DB04137	36788837
DB04137	713345
DB04141	16646910
DB04141	29255491
DB04141	29549710
DB04141	31588494
DB04141	515519
DB04145	13168532
DB04145	31231570
DB04145	31231602
DB04145	521080
DB04147	504917
DB04149	1935575
DB04149	1935577
DB04149	594068
DB04151	4360245
DB04151	8294480
DB04156	474675
DB04156	713262
DB04160	507677
DB04161	481804
DB04165	889568
DB04166	478088
DB04167	31264526
DB04167	474731
DB04167	6759350
DB04168	10123894
DB04168	1230603
DB04171	14062997
DB04171	14062998
DB04171	14062999
DB04171	29541105
DB04171	705384
DB04171	714409
DB04171	714808
DB04173	25690573
DB04173	26749904
DB04173	884762
DB04175	1934122
DB04177	26421999
DB04177	26989256
DB04177	29541659
DB04177	29549862
DB04177	502074
DB04178	1938353
DB04178	507918
DB04179	494194
DB04183	529022
DB04185	530041
DB04185	530043
DB04185	530045
DB04188	31206163
DB04193	32178084
DB04193	518485
DB04193	518497
DB04193	712834
DB04194	29547958
DB04194	31661263
DB04194	36755827
DB04196	10345046
DB04196	1976091
DB04198	29547158
DB04200	504687
DB04202	36250669
DB04205	29256697
DB04205	36754746
DB04206	1938261
DB04206	35780843
DB04206	36252664
DB04206	36766572
DB04206	533868
DB04207	30069636
DB04208	484447
DB04209	10815224
DB04209	497084
DB04209	504595
DB04209	739410
DB04213	1988004
DB04214	1938293
DB04214	1938295
DB04214	1938407
DB04214	1938676
DB04214	1984979
DB04214	36499975
DB04214	529582
DB04214	529898
DB04214	531585
DB04214	6884709
DB04214	711562
DB04214	888743
DB04216	729752
DB04217	531127
DB04223	1014423
DB04223	2735459
DB04223	529712
DB04224	28294390
DB04224	29536831
DB04224	31264339
DB04224	476169
DB04224	509308
DB04228	1934213
DB04228	26756499
DB04228	537273
DB04231	26753187
DB04231	27515055
DB04231	479530
DB04231	483017
DB04231	514577
DB04231	6877885
DB04233	480605
DB04235	36728715
DB04236	32443277
DB04236	512054
DB04236	512062
DB04236	594942
DB04236	716674
DB04236	716675
DB04242	31230564
DB04242	490868
DB04248	23752214
DB04248	26750377
DB04248	26751181
DB04248	26754964
DB04248	29479691
DB04248	29541171
DB04248	29541382
DB04248	29934588
DB04248	525492
DB04248	6876195
DB04249	2047487
DB04249	29914626
DB04249	37034850
DB04249	4320446
DB04250	1938666
DB04250	29479237
DB04250	488381
DB04252	533124
DB04253	535875
DB04256	29541203
DB04256	32234414
DB04256	591658
DB04256	591970
DB04257	1988349
DB04257	530342
DB04258	36500586
DB04263	11340809
DB04263	26750463
DB04263	30488273
DB04263	30497461
DB04263	35780435
DB04263	36500892
DB04263	36788827
DB04263	715734
DB04265	10137085
DB04265	16647042
DB04265	25717786
DB04265	29251540
DB04265	29543565
DB04265	30152347
DB04265	31239798
DB04265	31266480
DB04265	36751547
DB04265	36755635
DB04265	36788868
DB04265	474793
DB04265	713382
DB04265	736504
DB04267	475045
DB04268	29541378
DB04268	36095287
DB04271	31236070
DB04271	724762
DB04272	26753032
DB04272	26753381
DB04272	26753501
DB04272	26757991
DB04272	475729
DB04274	32177358
DB04274	506586
DB04275	531522
DB04277	30512957
DB04279	30424542
DB04282	29547509
DB04282	29547511
DB04282	30513007
DB04282	31225392
DB04282	37034894
DB04282	538386
DB04283	30424175
DB04283	518377
DB04284	10815172
DB04284	1936021
DB04284	28206737
DB04284	30485353
DB04286	10138040
DB04286	10141515
DB04286	12618226
DB04286	12618228
DB04286	26942040
DB04286	29478902
DB04286	29535916
DB04286	29548172
DB04286	29936913
DB04286	30487676
DB04286	32456326
DB04286	36027047
DB04286	36250151
DB04286	36753690
DB04286	36787928
DB04286	478258
DB04286	478274
DB04286	4792250
DB04286	4792791
DB04286	4793049
DB04286	489379
DB04286	512347
DB04286	524871
DB04286	531466
DB04286	6876211
DB04286	883999
DB04286	884137
DB04286	919852
DB04287	6755934
DB04291	2736298
DB04291	27520951
DB04291	488918
DB04291	521543
DB04293	36552993
DB04296	28294144
DB04297	18594051
DB04297	595091
DB04299	475652
DB04299	496442
DB04300	25041124
DB04300	27345084
DB04300	29781697
DB04300	30513196
DB04300	32457118
DB04302	23296824
DB04304	30151951
DB04304	514559
DB04306	5846310
DB04308	2736298
DB04308	27520951
DB04308	488918
DB04308	521543
DB04310	1935422
DB04310	474918
DB04311	28205439
DB04311	481319
DB04312	495094
DB04313	592092
DB04314	6189530
DB04315	27678151
DB04315	29550764
DB04315	31634753
DB04315	36520419
DB04315	538832
DB04320	6756068
DB04325	480062
DB04326	31260032
DB04326	36772214
DB04326	502426
DB04327	1938616
DB04327	507912
DB04328	5750013
DB04329	494430
DB04331	2528316
DB04331	592317
DB04332	718484
DB04333	484632
DB04335	1939897
DB04335	2723856
DB04335	2783589
DB04335	29254478
DB04335	29479900
DB04335	29542780
DB04335	29547069
DB04335	29548306
DB04335	31265910
DB04335	32232876
DB04335	32447821
DB04335	36553915
DB04335	36758575
DB04335	522976
DB04335	884437
DB04335	979715
DB04337	976614
DB04338	13733503
DB04338	31239682
DB04339	1987394
DB04339	489204
DB04342	36553109
DB04342	3716092
DB04342	529318
DB04343	492774
DB04345	1971929
DB04345	477798
DB04347	5749586
DB04348	11340884
DB04348	1937570
DB04348	29262707
DB04348	29781378
DB04348	29936454
DB04348	30488209
DB04348	31264407
DB04348	31266494
DB04348	36755566
DB04348	5824916
DB04348	713511
DB04349	479619
DB04349	490838
DB04349	518931
DB04351	474855
DB04351	474857
DB04352	16647051
DB04352	16647053
DB04352	25689651
DB04352	26758050
DB04352	29547350
DB04352	29547352
DB04352	29547872
DB04352	29547873
DB04352	29547874
DB04352	29547876
DB04352	672850
DB04352	716197
DB04356	10914097
DB04356	6755290
DB04357	10345046
DB04357	1976091
DB04360	475807
DB04364	29478780
DB04364	474408
DB04365	1934018
DB04365	27516316
DB04365	27516317
DB04365	478526
DB04367	1986433
DB04370	10178733
DB04370	31225294
DB04370	36500519
DB04370	496137
DB04376	29549756
DB04376	31240479
DB04377	31264046
DB04377	520938
DB04380	534618
DB04381	493025
DB04382	16646830
DB04382	16647098
DB04382	1984732
DB04382	29541370
DB04382	29934742
DB04382	29934743
DB04382	37035942
DB04382	496972
DB04382	496982
DB04383	1938052
DB04383	486394
DB04383	486554
DB04383	494667
DB04385	26417941
DB04387	1012238
DB04387	26753213
DB04394	1167836
DB04395	26749859
DB04395	27677504
DB04395	29913798
DB04396	6760776
DB04397	27515055
DB04397	479530
DB04397	483017
DB04397	6877885
DB04398	477273
DB04398	517908
DB04398	517910
DB04400	26987885
DB04400	28294879
DB04400	5747833
DB04401	918070
DB04409	1988099
DB04409	496995
DB04409	713998
DB04409	883580
DB04410	530811
DB04411	28294158
DB04411	36473054
DB04414	27515055
DB04414	475277
DB04414	479530
DB04414	483017
DB04414	6877885
DB04417	36759028
DB04417	477931
DB04418	30069659
DB04418	534270
DB04419	36759060
DB04419	530025
DB04419	530029
DB04419	530031
DB04422	1938844
DB04422	36085636
DB04422	518373
DB04423	23840321
DB04423	24639810
DB04423	25044783
DB04423	25044787
DB04423	29270341
DB04423	29542320
DB04423	30487564
DB04423	30487570
DB04423	30487576
DB04423	4320448
DB04423	4320450
DB04423	4320468
DB04423	4320480
DB04423	4320488
DB04423	4320492
DB04423	4320494
DB04425	31240473
DB04425	502330
DB04426	25691003
DB04426	32185076
DB04426	5478184
DB04426	591504
DB04429	886811
DB04430	23296844
DB04436	10810878
DB04436	512855
DB04436	538368
DB04440	1933543
DB04440	29549918
DB04440	36754139
DB04440	733076
DB04441	1986843
DB04441	27520111
DB04441	29934897
DB04441	31410587
DB04441	36092948
DB04441	511406
DB04441	6842904
DB04444	474675
DB04444	713262
DB04445	475248
DB04445	477612
DB04445	712859
DB04445	883725
DB04447	28206749
DB04447	28206751
DB04447	507997
DB04447	508015
DB04447	537809
DB04447	884566
DB04448	495096
DB04450	16646928
DB04450	29255477
DB04450	29549708
DB04450	504284
DB04452	31634898
DB04454	17252911
DB04454	27515859
DB04454	27515860
DB04454	31264723
DB04454	32178124
DB04454	36251963
DB04454	476611
DB04454	476613
DB04454	476617
DB04455	481690
DB04456	29481182
DB04457	26437376
DB04457	26755030
DB04457	26757791
DB04457	30781611
DB04457	31267396
DB04457	36519054
DB04457	713348
DB04459	500648
DB04462	594599
DB04464	31265600
DB04464	538340
DB04464	6882294
DB04465	10137053
DB04465	16646728
DB04465	16646836
DB04465	25689182
DB04465	29253999
DB04465	29270070
DB04465	29491179
DB04465	29533688
DB04465	29934580
DB04465	30154801
DB04465	31265635
DB04465	32217661
DB04465	36518039
DB04465	475194
DB04465	475543
DB04465	489471
DB04465	525489
DB04465	590728
DB04465	651613
DB04465	6718770
DB04465	718242
DB04466	1935650
DB04468	18599584
DB04468	26948372
DB04468	539295
DB04469	4853586
DB04473	16646677
DB04473	16646799
DB04473	16647091
DB04473	25690684
DB04473	26432823
DB04473	26753860
DB04473	2723861
DB04473	29541632
DB04473	29542136
DB04473	29547570
DB04473	29547647
DB04473	29548154
DB04473	29914110
DB04473	29936939
DB04473	30487741
DB04473	30487743
DB04473	31225421
DB04473	36789025
DB04473	3718538
DB04473	4775679
DB04473	4792250
DB04473	4793049
DB04473	496988
DB04473	513528
DB04473	513548
DB04473	531319
DB04473	712167
DB04473	884662
DB04474	1964464
DB04474	24870881
DB04474	36772206
DB04474	477544
DB04474	477548
DB04474	481490
DB04474	6877957
DB04481	493077
DB04481	495903
DB04481	502764
DB04481	510233
DB04483	29547509
DB04483	29547511
DB04483	30513007
DB04483	31225392
DB04483	37034894
DB04483	538386
DB04484	32177949
DB04484	32177959
DB04484	32177962
DB04484	32177967
DB04484	486927
DB04484	494669
DB04484	719246
DB04485	10426471
DB04485	27524241
DB04485	28206777
DB04485	29547154
DB04485	29549780
DB04485	29935255
DB04485	36370343
DB04485	36754645
DB04485	36789077
DB04485	532057
DB04485	594813
DB04487	591718
DB04487	924724
DB04489	1986929
DB04491	711385
DB04493	30512957
DB04494	27515055
DB04494	479530
DB04494	483017
DB04494	6877885
DB04499	496956
DB04499	518917
DB04499	530649
DB04500	10588524
DB04500	10588534
DB04500	29479900
DB04500	36553915
DB04500	474340
DB04501	918404
DB04506	26750368
DB04506	712466
DB04509	26751825
DB04510	25689159
DB04510	26750489
DB04511	6760569
DB04512	495742
DB04513	476855
DB04519	25691664
DB04519	26753071
DB04519	31264332
DB04519	31264333
DB04519	31265855
DB04519	488981
DB04520	31704622
DB04522	29542138
DB04522	31266349
DB04522	31266350
DB04522	36092283
DB04522	530918
DB04524	26751593
DB04526	27520404
DB04526	27520406
DB04526	6697245
DB04528	3714747
DB04528	4310801
DB04528	497156
DB04529	36757764
DB04531	33525207
DB04531	480743
DB04531	764108
DB04532	493363
DB04533	481963
DB04533	6880824
DB04534	488995
DB04537	31228369
DB04537	31266564
DB04537	32175613
DB04537	36366277
DB04537	36552547
DB04537	594587
DB04538	592092
DB04539	26757240
DB04539	27520431
DB04539	498956
DB04540	29251515
DB04540	29535203
DB04540	29536225
DB04540	31225206
DB04540	31225207
DB04540	31225210
DB04540	31254297
DB04540	31265340
DB04540	32231972
DB04540	33507185
DB04540	36500186
DB04540	36745657
DB04540	482145
DB04540	5862579
DB04540	612477
DB04540	6848995
DB04540	979717
DB04541	2626734
DB04541	31236058
DB04541	4784820
DB04545	27521294
DB04545	31226643
DB04545	36753576
DB04546	31225324
DB04546	36725577
DB04546	537678
DB04551	10810695
