drugbank_id	chemicalbook_id
DB02085	CB6401146
DB02087	CB1131037
DB02092	CB4151933
DB02095	CB2447182
DB02097	CB4699163
DB02097	CB6305084
DB02097	CB7854079
DB02097	CB81393026
DB02100	CB1243583
DB02100	CB1723355
DB02100	CB5277836
DB02100	CB5347573
DB02100	CB6470276
DB02100	CB7842007
DB02100	CB8506371
DB02100	CB9256745
DB02101	CB5855234
DB02105	CB3762374
DB02107	CB5182941
DB02107	CB61475140
DB02113	CB1323748
DB02114	CB0466475
DB02115	CB8447760
DB02120	CB4349095
DB02120	CB7232444
DB02121	CB8271158
DB02123	CB32130584
DB02123	CB51235936
DB02123	CB7664807
DB02125	CB6114022
DB02126	CB1433694
DB02127	CB5449536
DB02129	CB0386533
DB02130	CB2449434
DB02133	CB5471362
DB02134	CB0197999
DB02134	CB1152090
DB02138	CB2694881
DB02145	CB81124554
DB02145	CB9113046
DB02152	CB9493885
DB02159	CB8249625
DB02159	CB8485612
DB02159	CB9145670
DB02161	CB1185212
DB02161	CB7249486
DB02163	CB9854710
DB02165	CB0700715
DB02165	CB3736883
DB02165	CB7334306
DB02166	CB8703712
DB02167	CB11459253
DB02167	CB5700013
DB02168	CB7332397
DB02174	CB3472365
DB02174	CB6280105
DB02174	CB8381468
DB02174	CB8874643
DB02175	CB9709256
DB02176	CB21258851
DB02176	CB7854064
DB02176	CB9135389
DB02176	CB9927175
DB02178	CB7852954
DB02181	CB0702830
DB02184	CB2224662
DB02184	CB3342918
DB02184	CB5481183
DB02184	CB6342919
DB02185	CB51240590
DB02187	CB1150607
DB02192	CB5145283
DB02198	CB7486096
DB02201	CB9709256
DB02202	CB0465559
DB02202	CB0770635
DB02202	CB7758265
DB02207	CB6306238
DB02210	CB4160863
DB02211	CB2429463
DB02216	CB4154282
DB02219	CB9732670
DB02224	CB0402424
DB02224	CB3426348
DB02224	CB7402423
DB02232	CB7300091
DB02233	CB2697620
DB02235	CB1465127
DB02235	CB2188588
DB02235	CB3188590
DB02235	CB5188589
DB02239	CB3213533
DB02242	CB1157989
DB02249	CB6852821
DB02252	CB0700740
DB02255	CB11178927
DB02256	CB3472057
DB02262	CB5691265
DB02265	CB6204149
DB02266	CB7118092
DB02272	CB5481219
DB02273	CB9161683
DB02279	CB1126347
DB02280	CB0287470
DB02280	CB3287471
DB02280	CB7428618
DB02280	CB9411418
DB02282	CB9392566
DB02289	CB7946862
DB02292	CB42597564
DB02296	CB8852971
DB02297	CB3160912
DB02299	CB5435500
DB02299	CB7726398
DB02300	CB1412712
DB02300	CB32623855
DB02300	CB4412713
DB02300	CB8588339
DB02300	CB92557835
DB02302	CB91236269
DB02306	CB7326226
DB02311	CB0413989
DB02312	CB3680766
DB02312	CB3681824
DB02317	CB1906439
DB02317	CB2405454
DB02317	CB4375177
DB02317	CB7205552
DB02325	CB8854102
DB02327	CB1698903
DB02329	CB9314814
DB02332	CB0294159
DB02332	CB4725259
DB02333	CB2702829
DB02335	CB5853588
DB02335	CB7255603
DB02338	CB7365362
DB02338	CB8391461
DB02340	CB8291558
DB02342	CB5268052
DB02345	CB92605244
DB02348	CB1769177
DB02352	CB3703762
DB02362	CB4212038
DB02365	CB4283203
DB02368	CB5949915
DB02371	CB0274850
DB02371	CB5114267
DB02372	CB01081844
DB02373	CB3736883
DB02373	CB7334306
DB02375	CB5142262
DB02377	CB3259805
DB02379	CB0247791
DB02379	CB1175305
DB02379	CB12494053
DB02379	CB2250047
DB02379	CB2262716
DB02379	CB4165545
DB02379	CB4231840
DB02379	CB4491558
DB02379	CB5249523
DB02379	CB5250048
DB02379	CB6140614
DB02379	CB6416942
DB02379	CB8389424
DB02379	CB9380761
DB02379	CB9424513
DB02380	CB6431392
DB02382	CB9670381
DB02383	CB2174693
DB02396	CB4674096
DB02399	CB4423647
DB02399	CB52334463
DB02403	CB6853530
DB02405	CB7440153
DB02406	CB2309387
DB02407	CB4498289
DB02412	CB1709492
DB02413	CB1184129
DB02417	CB6852902
DB02418	CB2874898
DB02418	CB4366106
DB02418	CB4853718
DB02418	CB8117911
DB02421	CB0400147
DB02421	CB3497331
DB02424	CB8462842
DB02428	CB7399440
DB02431	CB0120555
DB02431	CB1120552
DB02431	CB6344397
DB02431	CB7120554
DB02434	CB0401962
DB02435	CB9270123
DB02448	CB7763238
DB02451	CB0458340
DB02452	CB4363574
DB02453	CB3736883
DB02453	CB7334306
DB02456	CB2441544
DB02456	CB2700845
DB02456	CB3181814
DB02456	CB4399010
DB02459	CB11371496
DB02459	CB3319514
DB02464	CB4852584
DB02467	CB1465127
DB02467	CB2188588
DB02467	CB3188590
DB02467	CB5188589
DB02482	CB6336732
DB02485	CB6497998
DB02486	CB4360144
DB02494	CB4260958
DB02494	CB5664818
DB02494	CB8419598
DB02502	CB6269667
DB02507	CB7267099
DB02507	CB7346095
DB02507	CB9771837
DB02509	CB4669245
DB02509	CB72709368
DB02509	CB7669246
DB02512	CB2730394
DB02512	CB2777436
DB02513	CB6672399
DB02515	CB0714488
DB02517	CB0391829
DB02517	CB4355560
DB02517	CB5116317
DB02517	CB6195447
DB02518	CB3394533
DB02518	CB7778579
DB02518	CB9744334
DB02527	CB0718921
DB02527	CB8747868
DB02530	CB3184042
DB02531	CB3367722
DB02534	CB5172140
DB02536	CB4438195
DB02536	CB5698941
DB02541	CB7853047
DB02543	CB9414565
DB02545	CB31074393
DB02546	CB3506806
DB02547	CB1194869
DB02556	CB2488691
DB02556	CB4140195
DB02556	CB51568650
DB02556	CB8380047
DB02556	CB9773699
DB02557	CB0324672
DB02557	CB5184723
DB02561	CB0875684
DB02561	CB2224147
DB02561	CB5343858
DB02561	CB6139083
DB02561	CB81231959
DB02565	CB0673778
DB02567	CB82485076
DB02571	CB8204901
DB02576	CB1693195
DB02576	CB2366612
DB02576	CB2446594
DB02579	CB7307797
DB02580	CB0940856
DB02586	CB0397937
DB02587	CB0167677
DB02591	CB2142317
DB02594	CB3272943
DB02594	CB4452977
DB02594	CB7452978
DB02594	CB9129430
DB02600	CB6501589
DB02601	CB1765553
DB02601	CB2405328
DB02601	CB8372699
DB02606	CB0751661
DB02606	CB4287256
DB02606	CB6112462
DB02606	CB8441652
DB02613	CB1165605
DB02619	CB2336572
DB02621	CB1679575
DB02624	CB0252683
DB02624	CB2222365
DB02624	CB3197778
DB02624	CB6197779
DB02626	CB8280013
DB02627	CB3505687
DB02627	CB6329255
DB02632	CB4704069
DB02632	CB6418148
DB02632	CB7433232
DB02632	CB8230285
DB02632	CB9146460
DB02632	CB9284472
DB02632	CB9717639
DB02637	CB0271682
DB02638	CB4266213
DB02639	CB1269066
DB02639	CB2254919
DB02639	CB31231626
DB02639	CB5110890
DB02639	CB8110891
DB02639	CB8402167
DB02639	CB8853266
DB02640	CB3142925
DB02643	CB0258625
DB02644	CB3410297
DB02648	CB1400043
DB02648	CB4464378
DB02648	CB8400042
DB02648	CB8853776
DB02650	CB0437024
DB02655	CB3141599
DB02655	CB6373566
DB02655	CB7233502
DB02655	CB8141600
DB02656	CB1242450
DB02659	CB1333271
DB02659	CB41236446
DB02659	CB52741764
DB02659	CB6227025
DB02659	CB9263222
DB02663	CB8918965
DB02664	CB6431756
DB02665	CB11427836
DB02665	CB2314310
DB02665	CB32745571
DB02665	CB52202234
DB02665	CB8926373
DB02665	CB9141768
DB02671	CB1316726
DB02676	CB9769557
DB02679	CB9256093
DB02680	CB9854770
DB02685	CB3371455
DB02685	CB3394740
DB02685	CB5718799
DB02686	CB8511339
DB02690	CB0214872
DB02691	CB0127620
DB02691	CB4502249
DB02691	CB8378590
DB02691	CB8725888
DB02693	CB3286555
DB02701	CB1130111
DB02703	CB5216967
DB02703	CB8431174
DB02709	CB41176212
DB02709	CB7325012
DB02713	CB2488439
DB02713	CB9161027
DB02717	CB0191104
DB02717	CB4696652
DB02721	CB0456472
DB02728	CB1302710
DB02731	CB4227430
DB02731	CB5325856
DB02733	CB1100440
DB02736	CB3453432
DB02740	CB3286999
DB02740	CB5234080
DB02743	CB0216821
DB02743	CB3216822
DB02743	CB3787870
DB02743	CB5748602
DB02743	CB7177831
DB02743	CB73049731
DB02743	CB8710411
DB02743	CB9684115
DB02743	CB9965724
DB02745	CB0330400
DB02745	CB1352199
DB02745	CB8689128
DB02745	CB8698876
DB02746	CB6289456
DB02749	CB9370591
DB02750	CB3180857
DB02750	CB4407452
DB02750	CB6363851
DB02750	CB7388480
DB02750	CB81565281
DB02751	CB7298833
DB02752	CB1263594
DB02752	CB8676836
DB02757	CB6689669
DB02758	CB1183728
DB02765	CB22645595
DB02765	CB5946929
DB02767	CB2135375
DB02772	CB4337508
DB02774	CB5853689
DB02776	CB8746634
DB02777	CB0751742
DB02788	CB2492258
DB02789	CB1684326
DB02795	CB6746524
DB02797	CB6481160
DB02806	CB4852791
DB02806	CB6228002
DB02810	CB2502366
DB02810	CB3183520
DB02810	CB3489660
DB02811	CB7318904
DB02813	CB2879727
DB02821	CB8497967
DB02822	CB2234180
DB02823	CB0777836
DB02831	CB1103249
DB02831	CB3854273
DB02831	CB51454135
DB02831	CB7191961
DB02835	CB2210207
DB02839	CB4467889
DB02843	CB1906439
DB02843	CB2405454
DB02843	CB4375177
DB02843	CB7205552
DB02846	CB0744715
DB02846	CB0762863
DB02846	CB8271143
DB02853	CB2754303
DB02853	CB4149769
DB02853	CB6118196
DB02853	CB8500061
DB02854	CB4725653
DB02854	CB9853748
DB02856	CB9193237
DB02857	CB2701721
DB02857	CB5316537
DB02857	CB6165701
DB02857	CB62545170
DB02867	CB1906439
DB02867	CB2405454
DB02867	CB4375177
DB02867	CB7205552
DB02870	CB6677804
DB02877	CB1681279
DB02884	CB1722626
DB02884	CB1775622
DB02884	CB2966904
DB02884	CB4745846
DB02884	CB7701438
DB02884	CB8464154
DB02889	CB52345908
DB02891	CB7410215
DB02893	CB5748697
DB02893	CB6208758
DB02893	CB9208759
DB02896	CB4360391
DB02900	CB3680766
DB02900	CB3681824
DB02901	CB9181225
DB02902	CB1973101
DB02918	CB1106730
DB02924	CB2120504
DB02924	CB6213574
DB02925	CB4142755
DB02930	CB5702961
DB02932	CB6174499
DB02932	CB7457827
DB02932	CB9506671
DB02935	CB4302276
DB02938	CB7852833
DB02945	CB0425496
DB02945	CB9351325
DB02952	CB2182809
DB02952	CB51856731
DB02955	CB1776922
DB02955	CB4776923
DB02959	CB0110022
DB02959	CB3110023
DB02959	CB6110024
DB02959	CB9110025
DB02961	CB5416374
DB02961	CB61470882
DB02961	CB8468905
DB02962	CB2177003
DB02966	CB7100699
DB02967	CB5748314
DB02969	CB6127677
DB02970	CB2698728
DB02978	CB3501937
DB02978	CB52460382
DB02978	CB6501943
DB02982	CB62474229
DB02994	CB0104234
DB02994	CB2194114
DB02994	CB8852991
DB02995	CB8139274
DB02998	CB3221633
DB02999	CB9198500
DB03000	CB22645595
DB03000	CB5946929
DB03002	CB8328252
DB03006	CB3111606
DB03006	CB5190117
DB03010	CB0972824
DB03013	CB1689710
DB03017	CB0357278
DB03018	CB8433299
DB03023	CB1406580
DB03025	CB2201397
DB03025	CB5201398
DB03028	CB3326349
DB03034	CB4122906
DB03034	CB7103599
DB03034	CB72567531
DB03034	CB91229883
DB03040	CB9241989
DB03041	CB5779855
DB03044	CB2855127
DB03051	CB3465646
DB03051	CB8668620
DB03051	CB9381379
DB03052	CB1445848
DB03053	CB81343359
DB03054	CB8854218
DB03056	CB0388890
DB03056	CB1253708
DB03056	CB8253707
DB03058	CB0475507
DB03066	CB1138319
DB03066	CB1193448
DB03066	CB3701203
DB03066	CB4306618
DB03066	CB8193447
DB03074	CB91509248
DB03085	CB2159809
DB03085	CB9463563
DB03088	CB0271107
DB03088	CB2709505
DB03088	CB9197008
DB03091	CB2731205
DB03096	CB4409865
DB03100	CB8358413
DB03101	CB4227450
DB03103	CB0238937
DB03106	CB0332590
DB03106	CB0718693
DB03106	CB32130852
DB03106	CB9425767
DB03107	CB0711205
DB03109	CB0320700
DB03109	CB5320699
DB03109	CB5764857
DB03109	CB8741770
DB03110	CB1325292
DB03120	CB02130068
DB03120	CB1771154
DB03125	CB01105579
DB03125	CB2745185
DB03125	CB9250516
DB03127	CB8718710
DB03128	CB12493298
DB03128	CB1389915
DB03128	CB4131593
DB03128	CB8714055
DB03128	CB9216208
DB03132	CB9324695
DB03134	CB8766009
DB03138	CB4348487
DB03139	CB2753674
DB03140	CB1312607
DB03142	CB1418895
DB03142	CB61067963
DB03142	CB6501635
DB03142	CB8256607
DB03143	CB6734310
DB03144	CB9489677
DB03147	CB0294159
DB03147	CB4725259
DB03151	CB13954420
DB03151	CB2165990
DB03156	CB0425496
DB03156	CB9351325
DB03166	CB21258851
DB03166	CB7854064
DB03166	CB9135389
DB03166	CB9927175
DB03167	CB3339237
DB03172	CB0461137
DB03175	CB0146816
DB03175	CB9854149
DB03177	CB4313377
DB03180	CB4292911
DB03189	CB13954420
DB03189	CB2165990
DB03189	CB3136889
DB03193	CB4853859
DB03193	CB8312893
DB03194	CB0160072
DB03194	CB31232032
DB03194	CB3184961
DB03201	CB3180857
DB03201	CB4407452
DB03201	CB6363851
DB03201	CB7388480
DB03203	CB1262764
DB03204	CB9757404
DB03205	CB3728738
DB03205	CB6140290
DB03206	CB2252940
DB03206	CB9128150
DB03208	CB7178454
DB03209	CB9435346
DB03210	CB8215057
DB03214	CB11513041
DB03214	CB7332423
DB03214	CB9378072
DB03222	CB2185178
DB03222	CB5253559
DB03222	CB6238328
DB03225	CB2280905
DB03225	CB3750054
DB03225	CB6107772
DB03226	CB4143651
DB03226	CB5736665
DB03227	CB6281591
DB03229	CB3461299
DB03229	CB3884131
DB03229	CB5157543
DB03229	CB8738978
DB03238	CB2339018
DB03242	CB3705140
DB03242	CB5109380
DB03242	CB81092123
DB03242	CB9493188
DB03243	CB5716902
DB03246	CB1418895
DB03246	CB61067963
DB03246	CB6501635
DB03246	CB8256607
DB03247	CB9467314
DB03252	CB2428693
DB03252	CB4492106
DB03252	CB6252771
DB03253	CB5125171
DB03253	CB92467950
DB03253	CB9738117
DB03254	CB6252973
DB03255	CB2852025
DB03255	CB4362168
DB03255	CB4853031
DB03256	CB0193805
DB03256	CB5681752
DB03256	CB72470349
DB03258	CB0258120
DB03258	CB0748182
DB03260	CB7204696
DB03266	CB3762723
DB03270	CB3395156
DB03277	CB0379122
DB03277	CB4178675
DB03277	CB5386220
DB03277	CB8101749
DB03277	CB8504140
DB03278	CB6227348
DB03278	CB6258854
DB03278	CB81399664
DB03279	CB8191322
DB03279	CB9437047
DB03283	CB1448036
DB03283	CB2416373
DB03283	CB7140853
DB03283	CB8667799
DB03285	CB9131280
DB03298	CB0347336
DB03298	CB9123766
DB03302	CB3150005
DB03309	CB4356976
DB03310	CB1200803
DB03310	CB8200802
DB03312	CB6143433
DB03313	CB5911521
DB03313	CB5940750
DB03313	CB9876088
DB03314	CB0685821
DB03316	CB6240532
DB03316	CB6722111
DB03320	CB0740186
DB03320	CB1726028
DB03320	CB3740187
DB03320	CB4159636
DB03320	CB7717655
DB03320	CB9875304
DB03321	CB31371117
DB03322	CB0237879
DB03322	CB0327608
DB03322	CB0875381
DB03322	CB4455695
DB03322	CB5112834
DB03322	CB63039539
DB03322	CB7496857
DB03322	CB8112835
DB03323	CB0216821
DB03323	CB3216822
DB03323	CB3787870
DB03323	CB5748602
DB03323	CB7177831
DB03323	CB73049731
DB03323	CB8710411
DB03323	CB9684115
DB03323	CB9965724
DB03328	CB0122872
DB03328	CB0854287
DB03328	CB5855623
DB03328	CB7875542
DB03329	CB3310834
DB03329	CB6310835
DB03335	CB2219033
DB03338	CB0232869
DB03339	CB0230779
DB03345	CB8215961
DB03347	CB1854370
DB03348	CB61074192
DB03350	CB1191893
DB03350	CB9854275
DB03357	CB0287470
DB03357	CB3287471
DB03357	CB7428618
DB03357	CB9411418
DB03360	CB0481658
DB03360	CB2746485
DB03360	CB4727985
DB03365	CB02667258
DB03366	CB6460617
DB03369	CB2175009
DB03374	CB0437246
DB03374	CB3115578
DB03374	CB4500346
DB03374	CB5490149
DB03379	CB1351415
DB03380	CB32661202
DB03380	CB9127168
DB03381	CB7875522
DB03385	CB5424070
DB03386	CB5411490
DB03389	CB0357344
DB03389	CB1283631
DB03389	CB1326840
DB03389	CB2769811
DB03389	CB4277011
DB03389	CB4317320
DB03389	CB5221167
DB03389	CB52519899
DB03389	CB7277012
DB03389	CB7686054
DB03394	CB8289708
DB03400	CB7705113
DB03401	CB5374995
DB03403	CB2441544
DB03403	CB2700845
DB03403	CB3181814
DB03403	CB4399010
DB03407	CB5295757
DB03408	CB0256904
DB03409	CB21272608
DB03409	CB22130895
DB03409	CB3258000
DB03409	CB61273885
DB03409	CB71287186
DB03409	CB81011995
DB03409	CB9257999
DB03409	CB9492000
DB03410	CB0760607
DB03412	CB2697620
DB03419	CB8376824
DB03422	CB5769438
DB03424	CB2172341
DB03424	CB9324019
DB03425	CB2468367
DB03432	CB01236246
DB03432	CB22130491
DB03432	CB31236227
DB03432	CB6673952
DB03434	CB0221586
DB03434	CB0427713
DB03435	CB1481635
DB03435	CB32545836
DB03435	CB5143214
DB03440	CB9962703
DB03444	CB5496994
DB03451	CB81179039
DB03454	CB9212442
DB03460	CB2415361
DB03461	CB6355458
DB03461	CB9319046
DB03462	CB8854081
DB03467	CB1325313
DB03467	CB5325311
DB03467	CB8325312
DB03484	CB9503539
DB03485	CB1448036
DB03485	CB2416373
DB03485	CB7140853
DB03485	CB8667799
DB03491	CB3664379
DB03492	CB5195697
DB03492	CB6755333
DB03496	CB1972179
DB03496	CB7362013
DB03499	CB0493594
DB03499	CB4220794
DB03499	CB7220795
DB03499	CB9373789
DB03500	CB8351919
DB03501	CB0400147
DB03501	CB3497331
DB03506	CB41082076
DB03508	CB7855379
DB03511	CB0425496
DB03511	CB9351325
DB03512	CB3736883
DB03512	CB7334306
DB03514	CB8172282
DB03515	CB3774265
DB03517	CB4272203
DB03520	CB9460810
DB03523	CB01178142
DB03523	CB71178121
DB03528	CB1225066
DB03528	CB4697866
DB03528	CB7304660
DB03533	CB8461401
DB03540	CB9304174
DB03548	CB8665326
DB03552	CB0152260
DB03552	CB7374959
DB03552	CB9947757
DB03553	CB7852828
DB03554	CB8771577
DB03560	CB6446138
DB03562	CB2775230
DB03564	CB23051551
DB03564	CB5184071
DB03564	CB5353705
DB03566	CB2165662
DB03566	CB7223105
DB03567	CB0320700
DB03567	CB5320699
DB03567	CB5764857
DB03567	CB8741770
DB03568	CB3459186
DB03574	CB51357283
DB03574	CB8280013
DB03575	CB9404562
DB03581	CB0344885
DB03581	CB0749750
DB03581	CB4274762
DB03581	CB6441209
DB03585	CB2133346
DB03587	CB1157969
DB03588	CB0153782
DB03590	CB7252460
DB03590	CB9252459
DB03594	CB2277901
DB03600	CB1669961
DB03601	CB4434177
DB03603	CB2774309
DB03603	CB3748875
DB03604	CB8275848
DB03606	CB2703866
DB03608	CB6855600
DB03608	CB9161027
DB03609	CB3209022
DB03609	CB4310200
DB03610	CB6371577
DB03614	CB1106194
DB03614	CB81565281
DB03619	CB3360804
DB03619	CB8325514
DB03627	CB2194745
DB03635	CB5173859
DB03636	CB8512341
DB03644	CB8291725
DB03646	CB62158325
DB03651	CB1195194
DB03652	CB0425496
DB03652	CB9351325
DB03656	CB5209758
DB03659	CB6361286
DB03660	CB3132290
DB03660	CB4145428
DB03660	CB9104752
DB03661	CB3236828
DB03661	CB3362712
DB03661	CB4960360
DB03669	CB4323310
DB03671	CB1196085
DB03673	CB4136482
DB03673	CB5291870
DB03673	CB9433610
DB03680	CB0314745
DB03685	CB1271654
DB03685	CB2154253
DB03688	CB6711580
DB03690	CB0773823
DB03694	CB6737447
DB03696	CB01371712
DB03696	CB6266873
DB03700	CB2702647
DB03700	CB3489099
DB03700	CB4255642
DB03700	CB4475055
DB03700	CB5702648
DB03700	CB8119834
DB03700	CB8691943
DB03701	CB9398144
DB03703	CB7852772
DB03704	CB7405020
DB03709	CB2427353
DB03709	CB8470568
DB03719	CB0763077
DB03721	CB6713403
DB03728	CB5482423
DB03733	CB7295478
DB03740	CB0320700
DB03740	CB5320699
DB03740	CB5764857
DB03740	CB8741770
DB03741	CB5289161
DB03741	CB7766118
DB03741	CB82415020
DB03741	CB8708560
DB03750	CB8729604
DB03753	CB1649415
DB03754	CB8336488
DB03756	CB4128690
DB03759	CB1684649
DB03760	CB0180700
DB03760	CB4302519
DB03760	CB8855523
DB03766	CB32512063
DB03766	CB4138567
DB03770	CB0696861
DB03773	CB1448036
DB03773	CB2416373
DB03773	CB7140853
DB03773	CB8667799
DB03777	CB2103079
DB03780	CB5104941
DB03783	CB6141828
DB03784	CB3238286
DB03785	CB5429459
DB03789	CB6196161
DB03790	CB7342062
DB03790	CB8387703
DB03791	CB5972490
DB03791	CB9217997
DB03792	CB9215443
DB03793	CB5124912
DB03793	CB5738210
DB03793	CB8698780
DB03794	CB5105175
DB03794	CB9666380
DB03796	CB9388222
DB03798	CB2727390
DB03798	CB5462689
DB03800	CB9482517
DB03808	CB3961315
DB03808	CB5901139
DB03810	CB2112161
DB03811	CB5783164
DB03811	CB6666879
DB03814	CB0100296
DB03814	CB3100297
DB03814	CB7485620
DB03814	CB8494603
DB03815	CB4423647
DB03815	CB52334463
DB03817	CB0497158
DB03817	CB1121832
DB03817	CB3379754
DB03817	CB3966880
DB03817	CB8198619
DB03817	CB8274119
DB03819	CB5357798
DB03822	CB1926248
DB03823	CB0269706
DB03823	CB2430953
DB03823	CB2757768
DB03825	CB0152361
DB03825	CB1439191
DB03825	CB6403296
DB03825	CB6899817
DB03825	CB9403297
DB03826	CB3105782
DB03826	CB5181555
DB03826	CB7408920
DB03836	CB8852759
DB03839	CB1269334
DB03839	CB6686592
DB03839	CB8112714
DB03840	CB3736883
DB03840	CB7334306
DB03843	CB4853677
DB03843	CB7734892
DB03843	CB9707050
DB03847	CB2760964
DB03849	CB4841029
DB03852	CB2853653
DB03852	CB9727874
DB03854	CB2783062
DB03854	CB7853643
DB03856	CB0663997
DB03856	CB21261062
DB03859	CB6753551
DB03864	CB5325331
DB03867	CB5424171
DB03867	CB8703176
DB03871	CB5195697
DB03879	CB0160072
DB03879	CB31232032
DB03879	CB3184961
DB03880	CB1874927
DB03884	CB1761595
DB03884	CB4670306
DB03884	CB9116557
DB03886	CB72507982
DB03886	CB8691190
DB03894	CB2459598
DB03895	CB0193269
DB03895	CB31073462
DB03895	CB4412647
DB03897	CB1740365
DB03900	CB5206388
DB03902	CB0323998
DB03902	CB3323999
DB03902	CB83313103
DB03904	CB11342474
DB03904	CB5853861
DB03911	CB0357344
DB03911	CB1283631
DB03911	CB1326840
DB03911	CB2769811
DB03911	CB4277011
DB03911	CB4317320
DB03911	CB5221167
DB03911	CB52519899
DB03911	CB7277012
DB03911	CB7686054
DB03918	CB6206284
DB03918	CB9206285
DB03921	CB3972214
DB03929	CB0747387
DB03929	CB5673304
DB03929	CB7345179
DB03934	CB2390068
DB03934	CB2409023
DB03940	CB5262762
DB03940	CB5667743
DB03941	CB0212090
DB03943	CB4375647
DB03943	CB4444817
DB03946	CB3305861
DB03955	CB2252940
DB03955	CB9128150
DB03956	CB5374995
DB03974	CB31506179
DB03974	CB5298985
DB03974	CB8732118
DB03974	CB92534661
DB03983	CB0122872
DB03983	CB0854287
DB03983	CB5855623
DB03983	CB7875542
DB03989	CB0247791
DB03989	CB1175305
DB03989	CB12494053
DB03989	CB2250047
DB03989	CB2262716
DB03989	CB4165545
DB03989	CB4231840
DB03989	CB4491558
DB03989	CB5249523
DB03989	CB5250048
DB03989	CB6140614
DB03989	CB6416942
DB03989	CB8389424
DB03989	CB9380761
DB03989	CB9424513
DB03993	CB1483316
DB03994	CB1218589
DB03995	CB3270383
DB03995	CB41208906
DB04005	CB0221667
DB04005	CB6504797
DB04005	CB8482257
DB04005	CB8853286
DB04014	CB0778141
DB04017	CB0506234
DB04026	CB2183295
DB04026	CB3746194
DB04027	CB0693158
DB04027	CB2408147
DB04027	CB9226645
DB04029	CB2350905
DB04029	CB2679259
DB04029	CB7405747
DB04031	CB3736883
DB04031	CB7334306
DB04033	CB2419112
DB04038	CB5763603
DB04046	CB1243583
DB04046	CB1723355
DB04046	CB5277836
DB04046	CB5347573
DB04046	CB6470276
DB04046	CB7842007
DB04046	CB8506371
DB04046	CB9256745
DB04051	CB7109829
DB04052	CB4723194
DB04053	CB6130318
DB04061	CB9966206
DB04062	CB1448036
DB04062	CB2416373
DB04062	CB7140853
DB04062	CB8667799
DB04066	CB1940606
DB04066	CB6164395
DB04066	CB9164396
DB04074	CB1501953
DB04074	CB2235839
DB04074	CB6438306
DB04075	CB4649481
DB04075	CB6175759
DB04075	CB6703213
DB04075	CB82130998
DB04076	CB5378579
DB04080	CB1737149
DB04093	CB8381473
DB04094	CB8493505
DB04095	CB9844661
DB04100	CB1300110
DB04100	CB4283203
DB04102	CB5479449
DB04104	CB9307216
DB04106	CB9666315
DB04110	CB8852911
DB04113	CB9149092
DB04115	CB0758776
DB04115	CB2319032
DB04115	CB3386105
DB04115	CB3758777
DB04115	CB5287228
DB04116	CB0315621
DB04116	CB4469777
DB04120	CB5437014
DB04122	CB3680766
DB04122	CB3681824
DB04130	CB9457735
DB04137	CB4107091
DB04137	CB5928169
DB04137	CB7261996
DB04141	CB1206254
DB04141	CB8900724
DB04145	CB6384809
DB04147	CB6725905
DB04149	CB2703866
DB04151	CB7459351
DB04156	CB82130615
DB04160	CB0740227
DB04161	CB7854392
DB04165	CB5692787
DB04167	CB1142183
DB04167	CB4142184
DB04167	CB73050054
DB04168	CB5225165
DB04171	CB2430610
DB04171	CB4439965
DB04171	CB7370496
DB04171	CB8280866
DB04175	CB22292210
DB04177	CB8187462
DB04178	CB2724667
DB04179	CB8853413
DB04183	CB5713714
DB04185	CB1462681
DB04185	CB7377642
DB04185	CB8462680
DB04193	CB0168533
DB04193	CB1356405
DB04193	CB2854094
DB04193	CB72130885
DB04194	CB5711624
DB04194	CB9726211
DB04196	CB8254618
DB04200	CB6207276
DB04202	CB81484559
DB04206	CB31872078
DB04206	CB4312815
DB04208	CB3251379
DB04209	CB3193093
DB04214	CB1443187
DB04214	CB2142160
DB04214	CB4219815
DB04214	CB4681371
DB04214	CB6388201
DB04216	CB3230765
DB04218	CB41392102
DB04222	CB9497025
DB04223	CB1695528
DB04223	CB2174860
DB04224	CB0432241
DB04224	CB7228241
DB04231	CB3736883
DB04231	CB6460617
DB04231	CB7334306
DB04233	CB7212190
DB04236	CB3483532
DB04242	CB1412080
DB04248	CB0379122
DB04248	CB4178675
DB04248	CB5386220
DB04248	CB8101749
DB04248	CB8504140
DB04250	CB8685009
DB04252	CB1487192
DB04253	CB31216241
DB04257	CB1384985
DB04257	CB8781934
DB04258	CB61179727
DB04263	CB5852743
DB04265	CB6713403
DB04267	CB1457234
DB04272	CB02130402
DB04272	CB4127749
DB04272	CB9854361
DB04274	CB3428175
DB04275	CB2737409
DB04277	CB8767248
DB04284	CB4290780
DB04286	CB0357344
DB04286	CB1283631
DB04286	CB1326840
DB04286	CB2769811
DB04286	CB4277011
DB04286	CB4317320
DB04286	CB5221167
DB04286	CB52519899
DB04286	CB7277012
DB04286	CB7686054
DB04291	CB1765553
DB04291	CB2405328
DB04291	CB8372699
DB04293	CB7330045
DB04297	CB8257301
DB04299	CB2852803
DB04299	CB5852804
DB04304	CB2252915
DB04304	CB51235981
DB04308	CB1765553
DB04308	CB2405328
DB04308	CB8372699
DB04310	CB3273405
DB04311	CB3170935
DB04312	CB9671979
DB04313	CB5284843
DB04315	CB1124550
DB04315	CB2185552
DB04324	CB6108436
DB04325	CB0738336
DB04327	CB9142109
DB04329	CB1690422
DB04331	CB7745337
DB04332	CB4712280
