drugbank_id	metabolights_id
DB03142	MTBLC46432
DB03142	MTBLC47000
DB03142	MTBLC47002
DB03142	MTBLC47004
DB03142	MTBLC47005
DB03142	MTBLC47013
DB03142	MTBLC6178
DB03142	MTBLC79054
DB03142	MTBLC79055
DB03143	MTBLC35986
DB03144	MTBLC43088
DB03144	MTBLC47819
DB03144	MTBLC47821
DB03144	MTBLC47822
DB03144	MTBLC60107
DB03144	MTBLC60111
DB03144	MTBLC7101
DB03145	MTBLC17857
DB03145	MTBLC58296
DB03147	MTBLC16238
DB03151	MTBLC28694
DB03156	MTBLC16224
DB03156	MTBLC28860
DB03156	MTBLC33885
DB03156	MTBLC4153
DB03156	MTBLC42717
DB03156	MTBLC43394
DB03156	MTBLC43832
DB03156	MTBLC47903
DB03156	MTBLC47952
DB03156	MTBLC47954
DB03156	MTBLC58658
DB03156	MTBLC58720
DB03156	MTBLC75525
DB03156	MTBLC79047
DB03156	MTBLC79049
DB03156	MTBLC85312
DB03156	MTBLC85313
DB03158	MTBLC17816
DB03158	MTBLC58282
DB03166	MTBLC15366
DB03166	MTBLC30089
DB03169	MTBLC11814
DB03169	MTBLC15467
DB03169	MTBLC43074
DB03170	MTBLC15468
DB03170	MTBLC57328
DB03172	MTBLC48267
DB03174	MTBLC18124
DB03174	MTBLC58383
DB03175	MTBLC28831
DB03189	MTBLC28694
DB03192	MTBLC28325
DB03192	MTBLC62616
DB03193	MTBLC25629
DB03193	MTBLC28842
DB03201	MTBLC15356
DB03201	MTBLC16375
DB03201	MTBLC17561
DB03201	MTBLC32442
DB03201	MTBLC32443
DB03201	MTBLC32445
DB03201	MTBLC32449
DB03201	MTBLC32450
DB03201	MTBLC32451
DB03201	MTBLC32456
DB03201	MTBLC32457
DB03201	MTBLC32458
DB03201	MTBLC35235
DB03201	MTBLC35236
DB03201	MTBLC35237
DB03203	MTBLC16393
DB03203	MTBLC57756
DB03206	MTBLC44369
DB03214	MTBLC134467
DB03214	MTBLC43858
DB03215	MTBLC45757
DB03215	MTBLC73962
DB03222	MTBLC16284
DB03222	MTBLC495505
DB03222	MTBLC61404
DB03225	MTBLC16296
DB03225	MTBLC16828
DB03225	MTBLC27897
DB03225	MTBLC32702
DB03225	MTBLC32704
DB03225	MTBLC32716
DB03225	MTBLC32717
DB03225	MTBLC32727
DB03225	MTBLC32728
DB03225	MTBLC57719
DB03225	MTBLC57912
DB03225	MTBLC64554
DB03227	MTBLC14648
DB03227	MTBLC14649
DB03227	MTBLC16171
DB03229	MTBLC17865
DB03229	MTBLC48430
DB03232	MTBLC40407
DB03246	MTBLC145590
DB03246	MTBLC28272
DB03246	MTBLC28772
DB03246	MTBLC45506
DB03246	MTBLC46432
DB03246	MTBLC47000
DB03246	MTBLC47002
DB03246	MTBLC47004
DB03246	MTBLC47005
DB03246	MTBLC47013
DB03246	MTBLC6178
DB03246	MTBLC79054
DB03246	MTBLC79055
DB03247	MTBLC17621
DB03252	MTBLC133538
DB03252	MTBLC16855
DB03252	MTBLC18019
DB03252	MTBLC25094
DB03252	MTBLC32550
DB03252	MTBLC32551
DB03252	MTBLC32552
DB03252	MTBLC32556
DB03252	MTBLC32557
DB03252	MTBLC32558
DB03252	MTBLC32563
DB03252	MTBLC32564
DB03252	MTBLC32565
DB03255	MTBLC15882
DB03255	MTBLC50526
DB03256	MTBLC15640
DB03256	MTBLC57457
DB03256	MTBLC63606
DB03256	MTBLC65340
DB03258	MTBLC16311
DB03258	MTBLC57724
DB03258	MTBLC61481
DB03260	MTBLC39618
DB03264	MTBLC15521
DB03264	MTBLC57375
DB03277	MTBLC27931
DB03277	MTBLC3528
DB03277	MTBLC41753
DB03278	MTBLC17113
DB03278	MTBLC42090
DB03278	MTBLC48300
DB03283	MTBLC2181
DB03283	MTBLC27586
DB03283	MTBLC27907
DB03283	MTBLC42548
DB03283	MTBLC42589
DB03283	MTBLC42606
DB03283	MTBLC62346
DB03283	MTBLC63151
DB03283	MTBLC63152
DB03285	MTBLC310312
DB03285	MTBLC77948
DB03292	MTBLC28388
DB03295	MTBLC16613
DB03295	MTBLC57835
DB03296	MTBLC59226
DB03298	MTBLC37548
DB03300	MTBLC71308
DB03300	MTBLC71353
DB03300	MTBLC73094
DB03302	MTBLC47617
DB03303	MTBLC45626
DB03310	MTBLC17858
DB03310	MTBLC58297
DB03313	MTBLC15776
DB03313	MTBLC57511
DB03315	MTBLC28072
DB03315	MTBLC60732
DB03316	MTBLC47032
DB03317	MTBLC29033
DB03317	MTBLC60562
DB03317	MTBLC61717
DB03319	MTBLC34019
DB03320	MTBLC13043
DB03320	MTBLC136598
DB03320	MTBLC136599
DB03320	MTBLC16303
DB03320	MTBLC18383
DB03320	MTBLC49983
DB03320	MTBLC57721
DB03320	MTBLC58468
DB03320	MTBLC84374
DB03322	MTBLC8499
DB03322	MTBLC8736
DB03323	MTBLC17057
DB03323	MTBLC17306
DB03323	MTBLC17716
DB03323	MTBLC18147
DB03323	MTBLC18167
DB03323	MTBLC25164
DB03323	MTBLC28085
DB03323	MTBLC28676
DB03323	MTBLC36217
DB03323	MTBLC36218
DB03323	MTBLC36219
DB03323	MTBLC36224
DB03323	MTBLC41034
DB03323	MTBLC64351
DB03328	MTBLC16136
DB03328	MTBLC29919
DB03328	MTBLC30488
DB03344	MTBLC16322
DB03344	MTBLC57733
DB03350	MTBLC16134
DB03350	MTBLC28938
DB03357	MTBLC17656
DB03357	MTBLC17756
DB03357	MTBLC25147
DB03357	MTBLC32382
DB03357	MTBLC32800
DB03357	MTBLC35825
DB03362	MTBLC43997
DB03374	MTBLC15768
DB03374	MTBLC57506
DB03381	MTBLC17600
DB03382	MTBLC41630
DB03389	MTBLC17535
DB03389	MTBLC27476
DB03389	MTBLC28161
DB03389	MTBLC28518
DB03389	MTBLC40886
DB03389	MTBLC43934
DB03389	MTBLC46987
DB03389	MTBLC46994
DB03389	MTBLC46995
DB03389	MTBLC46996
DB03389	MTBLC47006
DB03389	MTBLC47008
DB03389	MTBLC53455
DB03389	MTBLC59275
DB03397	MTBLC16264
DB03397	MTBLC16650
DB03397	MTBLC57705
DB03397	MTBLC57847
DB03397	MTBLC67138
DB03397	MTBLC67168
DB03401	MTBLC16595
DB03401	MTBLC18228
DB03401	MTBLC203600
DB03401	MTBLC58414
DB03403	MTBLC17361
DB03403	MTBLC60377
DB03403	MTBLC87798
DB03407	MTBLC16318
DB03407	MTBLC57730
DB03408	MTBLC17515
DB03408	MTBLC58173
DB03413	MTBLC28850
DB03413	MTBLC60471
DB03416	MTBLC37574
DB03416	MTBLC37575
DB03416	MTBLC9533
DB03419	MTBLC17568
DB03423	MTBLC77028
DB03425	MTBLC1893
DB03425	MTBLC20440
DB03429	MTBLC62861
DB03432	MTBLC142590
DB03432	MTBLC16320
DB03432	MTBLC18188
DB03432	MTBLC27389
DB03432	MTBLC33094
DB03432	MTBLC49096
DB03432	MTBLC49097
DB03432	MTBLC57731
DB03432	MTBLC58655
DB03435	MTBLC17659
DB03435	MTBLC58223
DB03436	MTBLC64492
DB03440	MTBLC142655
DB03440	MTBLC39540
DB03443	MTBLC29105
DB03454	MTBLC18404
DB03460	MTBLC35288
DB03460	MTBLC35305
DB03461	MTBLC18009
DB03461	MTBLC44409
DB03461	MTBLC58349
DB03462	MTBLC17821
DB03467	MTBLC17846
DB03467	MTBLC58292
DB03485	MTBLC2181
DB03485	MTBLC27586
DB03485	MTBLC27907
DB03485	MTBLC42548
DB03485	MTBLC42589
DB03485	MTBLC42606
DB03485	MTBLC62346
DB03485	MTBLC63151
DB03485	MTBLC63152
DB03489	MTBLC17028
DB03489	MTBLC17032
DB03489	MTBLC57989
DB03489	MTBLC57990
DB03491	MTBLC28862
DB03491	MTBLC58595
DB03493	MTBLC20794
DB03497	MTBLC15829
DB03497	MTBLC57531
DB03499	MTBLC15588
DB03499	MTBLC15589
DB03499	MTBLC15595
DB03499	MTBLC30796
DB03499	MTBLC30797
DB03499	MTBLC6650
DB03500	MTBLC42394
DB03500	MTBLC79007
DB03501	MTBLC18066
DB03501	MTBLC18307
DB03501	MTBLC46229
DB03501	MTBLC58367
DB03501	MTBLC58439
DB03501	MTBLC58885
DB03501	MTBLC66914
DB03501	MTBLC67119
DB03511	MTBLC16224
DB03511	MTBLC28860
DB03511	MTBLC33885
DB03511	MTBLC4153
DB03511	MTBLC42717
DB03511	MTBLC43394
DB03511	MTBLC43832
DB03511	MTBLC47903
DB03511	MTBLC47952
DB03511	MTBLC47954
DB03511	MTBLC58658
DB03511	MTBLC58720
DB03511	MTBLC75525
DB03511	MTBLC79047
DB03511	MTBLC79049
DB03511	MTBLC85312
DB03511	MTBLC85313
DB03512	MTBLC15377
DB03512	MTBLC16234
DB03512	MTBLC29374
DB03512	MTBLC29375
DB03512	MTBLC29412
DB03512	MTBLC33806
DB03512	MTBLC33811
DB03512	MTBLC33813
DB03512	MTBLC41981
DB03514	MTBLC42438
DB03517	MTBLC18071
DB03517	MTBLC47870
DB03518	MTBLC17710
DB03518	MTBLC18790
DB03518	MTBLC25350
DB03518	MTBLC25351
DB03518	MTBLC28880
DB03518	MTBLC36464
DB03528	MTBLC16335
DB03528	MTBLC45327
DB03542	MTBLC18169
DB03542	MTBLC18297
DB03542	MTBLC18384
DB03542	MTBLC58401
DB03542	MTBLC58433
DB03542	MTBLC58469
DB03542	MTBLC64838
DB03542	MTBLC64841
DB03552	MTBLC44303
DB03552	MTBLC78290
DB03553	MTBLC17859
DB03553	MTBLC30921
DB03553	MTBLC35907
DB03559	MTBLC17945
DB03560	MTBLC17597
DB03566	MTBLC16610
DB03566	MTBLC57834
DB03567	MTBLC28009
DB03567	MTBLC28037
DB03567	MTBLC28497
DB03567	MTBLC40356
DB03567	MTBLC41112
DB03567	MTBLC44278
DB03567	MTBLC506227
DB03567	MTBLC63153
DB03567	MTBLC63154
DB03568	MTBLC17968
DB03568	MTBLC30772
DB03574	MTBLC18248
DB03574	MTBLC52623
DB03581	MTBLC15954
DB03581	MTBLC17733
DB03581	MTBLC17942
DB03581	MTBLC48042
DB03581	MTBLC57584
DB03581	MTBLC58255
DB03581	MTBLC58328
DB03582	MTBLC27574
DB03582	MTBLC58514
DB03585	MTBLC76258
DB03587	MTBLC17158
DB03588	MTBLC41967
DB03590	MTBLC144636
DB03590	MTBLC16026
DB03590	MTBLC16488
DB03590	MTBLC23671
DB03590	MTBLC23673
DB03590	MTBLC30308
DB03590	MTBLC47031
DB03590	MTBLC57609
DB03590	MTBLC57791
DB03600	MTBLC27689
DB03600	MTBLC30813
DB03601	MTBLC136678
DB03601	MTBLC28777
DB03603	MTBLC16002
DB03603	MTBLC16537
DB03603	MTBLC21049
DB03603	MTBLC21359
DB03603	MTBLC21397
DB03603	MTBLC21398
DB03603	MTBLC30612
DB03603	MTBLC30852
DB03603	MTBLC35390
DB03603	MTBLC37535
DB03603	MTBLC37536
DB03603	MTBLC37547
DB03603	MTBLC47537
DB03610	MTBLC42578
DB03612	MTBLC15452
DB03612	MTBLC15453
DB03612	MTBLC37050
DB03612	MTBLC57315
DB03612	MTBLC57316
DB03612	MTBLC78611
DB03614	MTBLC28115
DB03615	MTBLC45257
DB03615	MTBLC65028
DB03619	MTBLC137662
DB03619	MTBLC23614
DB03619	MTBLC28834
DB03619	MTBLC81276
DB03619	MTBLC87733
DB03619	MTBLC88098
DB03633	MTBLC91144
DB03640	MTBLC10696
DB03640	MTBLC17576
DB03640	MTBLC17838
DB03640	MTBLC33196
DB03640	MTBLC48423
DB03640	MTBLC57251
DB03640	MTBLC58196
DB03640	MTBLC60887
DB03640	MTBLC60893
DB03640	MTBLC60894
DB03640	MTBLC60897
DB03640	MTBLC60898
DB03644	MTBLC15793
DB03644	MTBLC36559
DB03652	MTBLC16224
DB03652	MTBLC28860
DB03652	MTBLC33885
DB03652	MTBLC4153
DB03652	MTBLC42717
DB03652	MTBLC43394
DB03652	MTBLC43832
DB03652	MTBLC47903
DB03652	MTBLC47952
DB03652	MTBLC47954
DB03652	MTBLC58658
DB03652	MTBLC58720
DB03652	MTBLC75525
DB03652	MTBLC79047
DB03652	MTBLC79049
DB03652	MTBLC85312
DB03652	MTBLC85313
DB03661	MTBLC17285
DB03661	MTBLC21260
DB03661	MTBLC58090
DB03671	MTBLC42098
DB03675	MTBLC27512
DB03675	MTBLC49258
DB03679	MTBLC70769
DB03679	MTBLC74690
DB03680	MTBLC16513
DB03680	MTBLC17649
DB03680	MTBLC30844
DB03685	MTBLC16695
DB03685	MTBLC57865
DB03687	MTBLC16578
DB03687	MTBLC57823
DB03688	MTBLC16510
DB03688	MTBLC33404
DB03690	MTBLC52360
DB03690	MTBLC74669
DB03696	MTBLC16521
DB03699	MTBLC15380
DB03699	MTBLC57292
DB03700	MTBLC16398
DB03700	MTBLC16857
DB03700	MTBLC28718
DB03700	MTBLC32820
DB03700	MTBLC32822
DB03700	MTBLC32826
DB03700	MTBLC32827
DB03700	MTBLC32828
DB03700	MTBLC38263
DB03700	MTBLC57757
DB03700	MTBLC57926
DB03700	MTBLC58585
DB03700	MTBLC58645
DB03704	MTBLC36204
DB03704	MTBLC39567
DB03708	MTBLC17709
DB03708	MTBLC58243
DB03721	MTBLC17012
DB03721	MTBLC35418
DB03721	MTBLC45744
DB03721	MTBLC49026
DB03721	MTBLC58705
DB03721	MTBLC58770
DB03723	MTBLC133429
DB03723	MTBLC136895
DB03723	MTBLC15774
DB03723	MTBLC35452
DB03723	MTBLC57510
DB03727	MTBLC28421
DB03728	MTBLC17861
DB03728	MTBLC30747
DB03740	MTBLC28009
DB03740	MTBLC28037
DB03740	MTBLC28497
DB03740	MTBLC40356
DB03740	MTBLC41112
DB03740	MTBLC44278
DB03740	MTBLC506227
DB03740	MTBLC63153
DB03740	MTBLC63154
DB03741	MTBLC145932
DB03741	MTBLC37070
DB03741	MTBLC38655
DB03741	MTBLC45525
DB03741	MTBLC48946
DB03750	MTBLC28484
DB03750	MTBLC48942
DB03751	MTBLC15700
DB03751	MTBLC35248
DB03751	MTBLC35249
DB03751	MTBLC57477
DB03756	MTBLC28125
DB03756	MTBLC77016
DB03758	MTBLC556075
DB03760	MTBLC18047
DB03760	MTBLC30316
DB03760	MTBLC30318
DB03760	MTBLC45230
DB03760	MTBLC83093
DB03766	MTBLC17272
DB03766	MTBLC30768
DB03773	MTBLC2181
DB03773	MTBLC27586
DB03773	MTBLC27907
DB03773	MTBLC42548
DB03773	MTBLC42589
DB03773	MTBLC42606
DB03773	MTBLC62346
DB03773	MTBLC63151
DB03773	MTBLC63152
DB03774	MTBLC17232
DB03774	MTBLC58066
DB03775	MTBLC16691
DB03775	MTBLC36998
DB03775	MTBLC37000
DB03775	MTBLC42280
DB03775	MTBLC57861
DB03779	MTBLC44230
DB03779	MTBLC58700
DB03784	MTBLC116314
DB03785	MTBLC79038
DB03785	MTBLC82985
DB03790	MTBLC21363
DB03790	MTBLC87824
DB03793	MTBLC16150
DB03793	MTBLC30746
DB03795	MTBLC11561
DB03795	MTBLC17094
DB03796	MTBLC15756
DB03796	MTBLC7896
DB03798	MTBLC15918
DB03798	MTBLC57566
DB03799	MTBLC43978
DB03800	MTBLC17622
DB03800	MTBLC246422
DB03801	MTBLC43575
DB03811	MTBLC16255
DB03811	MTBLC57699
DB03817	MTBLC144635
DB03817	MTBLC16028
DB03817	MTBLC48950
DB03817	MTBLC58761
DB03822	MTBLC42383
DB03822	MTBLC59759
DB03822	MTBLC59760
DB03823	MTBLC31018
DB03823	MTBLC42255
DB03823	MTBLC68330
DB03823	MTBLC71225
DB03825	MTBLC17883
DB03825	MTBLC17996
DB03829	MTBLC18116
DB03829	MTBLC58380
DB03832	MTBLC18102
DB03832	MTBLC73039
DB03832	MTBLC86051
DB03839	MTBLC17895
DB03839	MTBLC18186
DB03839	MTBLC28479
DB03839	MTBLC32760
DB03839	MTBLC32761
DB03839	MTBLC32762
DB03839	MTBLC32773
DB03839	MTBLC32774
DB03839	MTBLC32775
DB03839	MTBLC32784
DB03839	MTBLC32785
DB03839	MTBLC32786
DB03839	MTBLC58315
DB03839	MTBLC58570
DB03840	MTBLC15377
DB03840	MTBLC16234
DB03840	MTBLC29374
DB03840	MTBLC29375
DB03840	MTBLC29412
DB03840	MTBLC33806
DB03840	MTBLC33811
DB03840	MTBLC33813
DB03840	MTBLC41981
DB03843	MTBLC16842
DB03847	MTBLC142422
DB03847	MTBLC41450
DB03847	MTBLC61936
DB03847	MTBLC61938
DB03852	MTBLC27961
DB03854	MTBLC18127
DB03854	MTBLC58384
DB03866	MTBLC27647
DB03866	MTBLC82629
DB03867	MTBLC44454
DB03867	MTBLC86269
DB03867	MTBLC86270
DB03868	MTBLC17947
DB03868	MTBLC32364
DB03882	MTBLC18329
DB03882	MTBLC36713
DB03884	MTBLC18005
DB03884	MTBLC30851
DB03886	MTBLC15373
DB03886	MTBLC41183
DB03886	MTBLC63931
DB03886	MTBLC74688
DB03896	MTBLC18036
DB03896	MTBLC39949
DB03896	MTBLC48313
DB03896	MTBLC48314
DB03896	MTBLC48315
DB03896	MTBLC48316
DB03897	MTBLC16331
DB03897	MTBLC32980
DB03900	MTBLC45895
DB03902	MTBLC16995
DB03902	MTBLC30623
DB03902	MTBLC46904
DB03904	MTBLC16199
DB03904	MTBLC32285
DB03904	MTBLC48376
DB03911	MTBLC17535
DB03911	MTBLC27476
DB03911	MTBLC28161
DB03911	MTBLC28518
DB03911	MTBLC40886
DB03911	MTBLC43934
DB03911	MTBLC46987
DB03911	MTBLC46994
DB03911	MTBLC46995
DB03911	MTBLC46996
DB03911	MTBLC47006
DB03911	MTBLC47008
DB03911	MTBLC53455
DB03911	MTBLC59275
DB03912	MTBLC16858
DB03912	MTBLC4222
DB03912	MTBLC47942
DB03912	MTBLC61723
DB03915	MTBLC16944
DB03915	MTBLC40673
DB03915	MTBLC78948
DB03918	MTBLC136570
DB03918	MTBLC15372
DB03918	MTBLC52447
DB03918	MTBLC59560
DB03918	MTBLC64241
DB03918	MTBLC64491
DB03926	MTBLC18329
DB03926	MTBLC36713
DB03929	MTBLC16523
DB03929	MTBLC17115
DB03929	MTBLC17822
DB03929	MTBLC32836
DB03929	MTBLC32837
DB03929	MTBLC32840
DB03929	MTBLC32841
DB03929	MTBLC32845
DB03929	MTBLC32846
DB03929	MTBLC33384
DB03929	MTBLC35243
DB03929	MTBLC35247
DB03934	MTBLC17627
DB03934	MTBLC26355
DB03934	MTBLC29105
DB03934	MTBLC36144
DB03934	MTBLC36159
DB03934	MTBLC36161
DB03934	MTBLC50385
DB03934	MTBLC55376
DB03934	MTBLC55377
DB03934	MTBLC60344
DB03937	MTBLC16897
DB03937	MTBLC48153
DB03940	MTBLC18058
DB03940	MTBLC58363
DB03943	MTBLC17196
DB03943	MTBLC22653
DB03943	MTBLC28159
DB03943	MTBLC32650
DB03943	MTBLC32651
DB03943	MTBLC32656
DB03943	MTBLC32657
DB03943	MTBLC32660
DB03943	MTBLC32661
DB03943	MTBLC58048
DB03943	MTBLC74337
DB03945	MTBLC18132
DB03945	MTBLC295975
DB03946	MTBLC36062
DB03946	MTBLC36241
DB03947	MTBLC16880
DB03947	MTBLC17140
DB03947	MTBLC17173
DB03947	MTBLC17399
DB03951	MTBLC15784
DB03951	MTBLC50565
DB03951	MTBLC57513
DB03951	MTBLC58826
DB03955	MTBLC44369
DB03956	MTBLC16595
DB03956	MTBLC18228
DB03956	MTBLC203600
DB03956	MTBLC58414
DB03961	MTBLC18425
DB03961	MTBLC58483
DB03974	MTBLC143006
DB03974	MTBLC27747
DB03977	MTBLC17311
DB03977	MTBLC58100
DB03983	MTBLC16136
DB03983	MTBLC29919
DB03983	MTBLC30488
DB03983	MTBLC60102
DB03983	MTBLC60103
DB03983	MTBLC71302
DB03983	MTBLC71306
DB03983	MTBLC82685
DB03983	MTBLC83233
DB03989	MTBLC141392
DB03989	MTBLC15903
DB03989	MTBLC17925
DB03989	MTBLC27667
DB03989	MTBLC28061
DB03989	MTBLC28563
DB03989	MTBLC28729
DB03989	MTBLC37619
DB03989	MTBLC37620
DB03989	MTBLC37627
DB03989	MTBLC37630
DB03989	MTBLC37631
DB03989	MTBLC37677
DB03989	MTBLC37679
DB03989	MTBLC37680
DB03989	MTBLC37686
DB03989	MTBLC37692
DB03989	MTBLC37693
DB03989	MTBLC37704
DB03989	MTBLC37706
DB03989	MTBLC37740
DB03989	MTBLC37741
DB03989	MTBLC37744
DB03989	MTBLC40656
DB03989	MTBLC4093
DB03989	MTBLC4139
DB03989	MTBLC4167
DB03989	MTBLC4191
DB03989	MTBLC4208
DB03989	MTBLC42905
DB03989	MTBLC43104
DB03989	MTBLC59552
DB03989	MTBLC63421
DB03989	MTBLC68462
DB03989	MTBLC72452
DB03989	MTBLC83029
DB03989	MTBLC86059
DB03989	MTBLC88300
DB03993	MTBLC74903
DB03993	MTBLC74904
DB03994	MTBLC16000
DB03994	MTBLC57603
DB03997	MTBLC16996
DB03997	MTBLC57980
DB04005	MTBLC15713
DB04005	MTBLC46398
DB04005	MTBLC57481
DB04008	MTBLC29105
DB04022	MTBLC17633
DB04022	MTBLC58215
DB04022	MTBLC77828
DB04026	MTBLC15742
DB04026	MTBLC15884
DB04026	MTBLC57493
DB04026	MTBLC57554
DB04027	MTBLC15816
DB04027	MTBLC16467
DB04027	MTBLC29016
DB04027	MTBLC32681
DB04027	MTBLC32682
DB04027	MTBLC32683
DB04027	MTBLC32688
DB04027	MTBLC32689
DB04027	MTBLC32690
DB04027	MTBLC32695
DB04027	MTBLC32696
DB04027	MTBLC32697
DB04031	MTBLC15377
DB04031	MTBLC16234
DB04031	MTBLC29374
DB04031	MTBLC29375
DB04031	MTBLC29412
DB04031	MTBLC33806
DB04031	MTBLC33811
DB04031	MTBLC33813
DB04031	MTBLC41981
DB04034	MTBLC16332
DB04034	MTBLC16593
DB04034	MTBLC17363
DB04034	MTBLC17666
DB04034	MTBLC57737
DB04034	MTBLC57829
DB04034	MTBLC58121
DB04034	MTBLC58226
DB04038	MTBLC16933
DB04045	MTBLC15465
DB04045	MTBLC15466
DB04045	MTBLC16625
DB04045	MTBLC57326
DB04045	MTBLC57327
DB04045	MTBLC59916
DB04062	MTBLC2181
DB04062	MTBLC27586
DB04062	MTBLC27907
DB04062	MTBLC42548
DB04062	MTBLC42589
DB04062	MTBLC42606
DB04062	MTBLC62346
DB04062	MTBLC63151
DB04062	MTBLC63152
DB04066	MTBLC12876
DB04066	MTBLC17450
DB04066	MTBLC32373
DB04066	MTBLC32374
DB04066	MTBLC36090
DB04066	MTBLC58152
DB04070	MTBLC16089
DB04072	MTBLC15607
DB04072	MTBLC57429
DB04074	MTBLC11851
DB04074	MTBLC16530
DB04075	MTBLC17533
DB04075	MTBLC21549
DB04075	MTBLC44337
DB04076	MTBLC17368
DB04093	MTBLC46202
DB04099	MTBLC14105
DB04099	MTBLC18304
DB04099	MTBLC58437
DB04100	MTBLC17245
DB04104	MTBLC38635
DB04115	MTBLC16118
DB04116	MTBLC28053
DB04116	MTBLC28066
DB04116	MTBLC28189
DB04116	MTBLC36229
DB04116	MTBLC36230
DB04116	MTBLC36231
DB04116	MTBLC4808
DB04116	MTBLC61827
DB04120	MTBLC17254
DB04122	MTBLC17665
DB04122	MTBLC17719
DB04122	MTBLC41076
DB04122	MTBLC4141
DB04122	MTBLC4170
DB04122	MTBLC43896
DB04122	MTBLC47944
DB04122	MTBLC48066
DB04122	MTBLC49728
DB04122	MTBLC58225
DB04122	MTBLC58247
DB04122	MTBLC58735
DB04122	MTBLC60332
DB04122	MTBLC61548
DB04122	MTBLC91004
DB04127	MTBLC18189
DB04127	MTBLC40438
DB04127	MTBLC45425
DB04127	MTBLC52742
DB04127	MTBLC78346
DB04127	MTBLC85971
DB04127	MTBLC86279
DB04137	MTBLC15996
DB04137	MTBLC37565
DB04137	MTBLC57600
DB04143	MTBLC18299
DB04143	MTBLC51793
DB04143	MTBLC58866
DB04143	MTBLC60820
DB04147	MTBLC131762
DB04151	MTBLC133608
DB04151	MTBLC50599
DB04151	MTBLC70958
DB04153	MTBLC48926
DB04153	MTBLC58758
DB04156	MTBLC17051
DB04156	MTBLC29228
DB04159	MTBLC142395
DB04160	MTBLC18361
DB04160	MTBLC29888
DB04160	MTBLC33017
DB04160	MTBLC33019
DB04160	MTBLC45212
DB04165	MTBLC74562
DB04166	MTBLC16567
DB04166	MTBLC30754
DB04167	MTBLC143879
DB04167	MTBLC143880
DB04167	MTBLC144430
DB04167	MTBLC21553
DB04167	MTBLC73685
DB04173	MTBLC28645
DB04173	MTBLC37720
DB04173	MTBLC37721
DB04173	MTBLC37725
DB04173	MTBLC37727
DB04173	MTBLC43703
DB04173	MTBLC48646
DB04173	MTBLC48647
DB04173	MTBLC48648
DB04173	MTBLC48670
DB04173	MTBLC48672
DB04173	MTBLC48673
DB04173	MTBLC49088
DB04173	MTBLC49089
DB04173	MTBLC49090
DB04178	MTBLC83718
DB04183	MTBLC17453
DB04183	MTBLC30860
DB04183	MTBLC30861
DB04185	MTBLC18314
DB04185	MTBLC58441
DB04193	MTBLC143081
DB04193	MTBLC15699
DB04193	MTBLC30653
DB04193	MTBLC30654
DB04193	MTBLC57476
DB04193	MTBLC62980
DB04199	MTBLC78223
DB04199	MTBLC79067
DB04200	MTBLC6698
DB04202	MTBLC29608
DB04207	MTBLC16927
DB04207	MTBLC57951
DB04212	MTBLC44400
DB04212	MTBLC76608
DB04212	MTBLC77456
DB04214	MTBLC17440
DB04214	MTBLC61146
DB04216	MTBLC16243
DB04216	MTBLC57694
DB04223	MTBLC27960
DB04224	MTBLC132944
DB04224	MTBLC16196
DB04224	MTBLC27997
DB04224	MTBLC30823
DB04224	MTBLC30825
DB04224	MTBLC36021
DB04228	MTBLC29474
DB04228	MTBLC75204
DB04231	MTBLC15377
DB04231	MTBLC16234
DB04231	MTBLC29374
DB04231	MTBLC29375
DB04231	MTBLC29412
DB04231	MTBLC33806
DB04231	MTBLC33811
DB04231	MTBLC33813
DB04231	MTBLC41981
DB04242	MTBLC17879
DB04242	MTBLC30763
DB04248	MTBLC27931
DB04248	MTBLC3528
DB04248	MTBLC41753
DB04252	MTBLC15859
DB04252	MTBLC32814
DB04252	MTBLC64850
DB04252	MTBLC64852
DB04257	MTBLC28716
DB04257	MTBLC32372
DB04261	MTBLC13941
DB04261	MTBLC28616
DB04265	MTBLC17012
DB04265	MTBLC35418
DB04265	MTBLC45744
DB04265	MTBLC49026
DB04265	MTBLC58705
DB04265	MTBLC58770
DB04267	MTBLC36167
DB04267	MTBLC46835
DB04267	MTBLC46837
DB04272	MTBLC16947
DB04272	MTBLC30769
DB04272	MTBLC35802
DB04272	MTBLC35806
DB04272	MTBLC35809
DB04272	MTBLC35810
DB04275	MTBLC17697
DB04277	MTBLC134283
DB04277	MTBLC134284
DB04277	MTBLC15845
DB04277	MTBLC15946
DB04277	MTBLC47947
DB04277	MTBLC57579
DB04279	MTBLC35121
DB04279	MTBLC43468
DB04284	MTBLC35280
DB04284	MTBLC44813
DB04286	MTBLC17535
DB04286	MTBLC27476
DB04286	MTBLC28161
DB04286	MTBLC28518
DB04286	MTBLC40886
DB04286	MTBLC43934
DB04286	MTBLC46987
DB04286	MTBLC46994
DB04286	MTBLC46995
DB04286	MTBLC46996
DB04286	MTBLC47006
DB04286	MTBLC47008
DB04286	MTBLC53455
DB04286	MTBLC59275
DB04291	MTBLC15695
DB04291	MTBLC31755
DB04291	MTBLC50418
DB04291	MTBLC57475
DB04297	MTBLC46024
DB04299	MTBLC18012
DB04299	MTBLC18300
DB04299	MTBLC29806
DB04299	MTBLC30780
DB04299	MTBLC37154
DB04299	MTBLC37156
DB04300	MTBLC16155
DB04300	MTBLC57660
DB04304	MTBLC12931
