drugbank_id	pubchem_tpharma_id
DB06715	15297164
DB06715	15320970
DB06715	15321289
DB06715	15321290
DB06715	15339162
DB06715	15437131
DB06715	16202161
DB06715	16225965
DB06715	16287702
DB06715	163449351
DB06715	163449352
DB06715	16710627
DB06715	99207660
DB06716	104547336
DB06716	104547337
DB06716	104547427
DB06716	104547428
DB06716	14751209
DB06716	14777544
DB06716	163456115
DB06716	163456116
DB06716	163456117
DB06716	163456118
DB06716	163456119
DB06716	57414731
DB06716	57575652
DB06716	57575653
DB06716	57575654
DB06716	57575655
DB06717	14887470
DB06717	15859953
DB06717	16666399
DB06717	16804537
DB06717	57414764
DB06717	87556217
DB06717	87556218
DB06717	87556219
DB06717	87556314
DB06717	87556315
DB06717	87556316
DB06717	96028519
DB06718	14899713
DB06721	14759717
DB06721	14833135
DB06721	16271107
DB06721	16630109
DB06721	17423013
DB06723	14747257
DB06723	14747259
DB06723	14793611
DB06723	14842770
DB06723	15066024
DB06723	15119547
DB06723	15170294
DB06723	15170361
DB06723	15194090
DB06723	15194092
DB06723	15213201
DB06723	15218568
DB06723	15242794
DB06723	16031799
DB06723	16213723
DB06723	16213724
DB06723	16410308
DB06723	16532434
DB06723	16644800
DB06723	16898783
DB06724	136951260
DB06724	15119568
DB06724	15264701
DB06724	15320990
DB06724	15320995
DB06724	15437053
DB06724	15461798
DB06724	15898024
DB06725	14761835
DB06725	14815285
DB06725	14853116
DB06726	15045587
DB06726	16363670
DB06726	16547143
DB06726	17491250
DB06727	123102568
DB06727	126586350
DB06727	14753276
DB06727	14773896
DB06727	14828351
DB06727	14847293
DB06727	15341898
DB06727	15997612
DB06727	16005214
DB06727	16034501
DB06727	16097883
DB06727	16582974
DB06727	16594250
DB06727	16663940
DB06727	16758167
DB06727	16857905
DB06727	16859434
DB06727	17429205
DB06727	24703309
DB06727	24724818
DB06727	49751529
DB06728	14818087
DB06728	15264724
DB06728	15735989
DB06728	15785674
DB06728	15934191
DB06728	16092908
DB06728	16178005
DB06728	16213789
DB06728	16373397
DB06728	16901514
DB06728	16918475
DB06728	85849589
DB06729	14850216
DB06730	14765061
DB06730	14789462
DB06730	14813405
DB06730	14864790
DB06730	14923356
DB06730	14923357
DB06730	16310319
DB06730	16790776
DB06731	117699684
DB06731	117699735
DB06731	14753244
DB06731	14775892
DB06731	14849332
DB06731	14898154
DB06731	15294226
DB06731	15318143
DB06731	16369177
DB06731	49755087
DB06731	50126612
DB06732	14750590
DB06733	125300090
DB06733	125312867
DB06733	14838879
DB06733	14912215
DB06733	14936548
DB06733	14964405
DB06733	16103711
DB06733	163522185
DB06733	16567672
DB06733	16840716
DB06733	49811934
DB06734	14990431
DB06735	14806118
DB06735	14838404
DB06735	14879465
DB06735	14913284
DB06735	21961695
DB06735	24744301
DB06735	85849707
DB06736	123047611
DB06736	134416836
DB06736	14803062
DB06736	14859922
DB06736	16298833
DB06736	17498739
DB06736	29212925
DB06736	46489305
DB06736	56416711
DB06736	56416961
DB06736	56416962
DB06736	56416963
DB06736	56416964
DB06736	85743701
DB06736	85746100
DB06736	99438078
DB06737	14898292
DB06737	56407996
DB06737	56409504
DB06737	56409806
DB06737	56409807
DB06737	84985637
DB06737	84985638
DB06737	84985639
DB06737	84985640
DB06737	85159321
DB06738	14917171
DB06738	50088746
DB06739	14864681
DB06739	14876439
DB06739	85251766
DB06739	85251767
DB06740	15469435
DB06741	14877626
DB06741	15376791
DB06741	16699056
DB06743	14879562
DB06743	16174029
DB06744	143485663
DB06744	14758435
DB06744	14807179
DB06744	14841396
DB06744	14880482
DB06744	14905024
DB06744	15152518
DB06744	16028196
DB06744	16210141
DB06744	16454717
DB06744	56383220
DB06744	85093783
DB06745	144200520
DB06745	14832754
DB06745	16101814
DB06745	16707355
DB06745	16942985
DB06746	15452140
DB06746	16233316
DB06746	16648520
DB06746	22392344
DB06747	14782719
DB06747	16604686
DB06747	22392203
DB06748	14966696
DB06748	15040501
DB06748	15338317
DB06748	15461010
DB06748	16874721
DB06748	53834606
DB06748	56386096
DB06748	56386255
DB06748	85190901
DB06748	92757631
DB06748	92757632
DB06749	14866014
DB06749	14866015
DB06749	14866733
DB06749	15412035
DB06749	16783771
DB06749	56386095
DB06749	85190901
DB06749	92757741
DB06750	14840598
DB06750	14866733
DB06750	14938258
DB06750	16189321
DB06750	16622928
DB06750	56268526
DB06750	85194601
DB06750	92757842
DB06751	14911480
DB06751	15054699
DB06751	15261723
DB06751	163441140
DB06751	163486721
DB06751	16802271
DB06751	87793376
DB06751	87793413
DB06753	14749309
DB06753	16696587
DB06755	125312884
DB06755	14766926
DB06755	14787824
DB06755	14790569
DB06755	14792059
DB06755	14792457
DB06755	14792978
DB06755	14864356
DB06755	14865456
DB06755	14865839
DB06755	14910192
DB06755	14913409
DB06755	14913923
DB06755	14937526
DB06755	15260067
DB06755	15656845
DB06755	15657403
DB06755	15731728
DB06755	15731880
DB06755	15806430
DB06755	163554499
DB06755	16651960
DB06755	16871322
DB06755	50082267
DB06755	85167504
DB06756	117698787
DB06756	117698788
DB06756	15297109
DB06757	15296852
DB06757	16769028
DB06762	14892701
DB06762	15196571
DB06763	14816411
DB06763	14889748
DB06763	17384052
DB06764	14797492
DB06764	14815087
DB06764	14848099
DB06764	14865388
DB06764	15196335
DB06764	163449656
DB06764	163449657
DB06764	163449658
DB06764	163475556
DB06764	163501455
DB06764	16470546
DB06764	16744754
DB06766	56342212
DB06767	104220277
DB06767	14842771
DB06767	14867111
DB06767	14891372
DB06767	15041183
DB06767	15119548
DB06767	15119557
DB06767	15194089
DB06767	15194104
DB06767	15296828
DB06767	15320954
DB06767	15320966
DB06767	15320969
DB06767	15339043
DB06767	15339044
DB06767	16031774
DB06767	16117343
DB06767	57300015
DB06768	14747465
DB06768	14769250
DB06768	14891372
DB06768	15041183
DB06768	15119548
DB06768	15119658
DB06768	15119659
DB06768	15119733
DB06768	15146339
DB06768	15146344
DB06768	15194089
DB06768	15194218
DB06768	15296828
DB06768	15296943
DB06768	15320954
DB06768	15321162
DB06768	15339043
DB06768	16336692
DB06768	16791064
DB06768	16798239
DB06768	16876812
DB06769	14878792
DB06769	14901248
DB06769	163475450
DB06769	163494524
DB06769	163541793
DB06769	16494384
DB06769	57414857
DB06769	57587165
DB06769	57587166
DB06769	57587167
DB06769	57587168
DB06769	57587866
DB06769	81086968
DB06769	96044451
DB06770	15146429
DB06770	15412736
DB06770	16056115
DB06770	16129513
DB06770	16398104
DB06770	46499483
DB06771	15174158
DB06771	15225581
DB06771	24875420
DB06771	50136797
DB06771	56358902
DB06772	103051843
DB06772	121272425
DB06772	123053420
DB06772	137281886
DB06772	137281967
DB06772	137281969
DB06772	137282045
DB06772	137282389
DB06772	144109891
DB06772	14767187
DB06772	14816121
DB06772	16043327
DB06772	163592639
DB06772	163679511
DB06772	163684928
DB06772	16397389
DB06774	103021386
DB06774	121272458
DB06774	14762549
DB06774	14789143
DB06774	14790229
DB06774	14836841
DB06774	14862730
DB06774	14874029
DB06774	14915046
DB06774	14923155
DB06774	14934450
DB06774	14938281
DB06774	163494523
DB06774	16495239
DB06774	16672401
DB06774	16752399
DB06774	26740915
DB06774	49650859
DB06774	57305081
DB06774	57573143
DB06774	85845839
DB06774	87794285
DB06775	15042291
DB06775	85155610
DB06777	104164470
DB06777	104164471
DB06777	104164472
DB06777	104164595
DB06777	104164723
DB06777	104164845
DB06777	104164846
DB06777	104164847
DB06777	104165046
DB06777	124404351
DB06777	125295789
DB06777	134426820
DB06777	134426821
DB06777	14756614
DB06777	14767752
DB06777	14768177
DB06777	14780856
DB06777	14780857
DB06777	14831302
DB06777	14840285
DB06777	14841847
DB06777	14854289
DB06777	14854290
DB06777	14878666
DB06777	14878668
DB06777	14888979
DB06777	14913523
DB06777	14927802
DB06777	14939479
DB06777	14980318
DB06777	15004948
DB06777	15013857
DB06777	15166932
DB06777	15235662
DB06777	15253200
DB06777	15313133
DB06777	16051801
DB06777	16221621
DB06777	16232402
DB06777	163637295
DB06777	16441502
DB06777	16568188
DB06777	16618689
DB06777	16714237
DB06777	16735735
DB06777	16837829
DB06777	24710953
DB06777	47216170
DB06777	49663352
DB06777	57286909
DB06777	57578646
DB06777	74380102
DB06777	81068019
DB06777	81081476
DB06777	81081477
DB06777	85207632
DB06777	85207633
DB06777	85207634
DB06777	85207635
DB06777	85207870
DB06777	85207871
DB06777	85290790
DB06777	85758231
DB06778	15119682
DB06778	15141009
DB06778	15218704
DB06778	15218727
DB06778	15321002
DB06778	15321098
DB06778	15982674
DB06778	16213814
DB06778	163499745
DB06778	16739904
DB06780	14755466
DB06781	136345958
DB06781	136949740
DB06781	14811237
DB06781	14909182
DB06781	15431634
DB06781	16650119
DB06782	15140953
DB06783	14747289
DB06783	14797732
DB06783	15927330
DB06783	16676556
DB06783	56246961
DB06784	14773000
DB06784	14968669
DB06784	14993176
DB06784	15243995
DB06784	15321015
DB06784	15322278
DB06784	15322319
DB06784	15416763
DB06784	16225854
DB06784	16324459
DB06784	16437334
DB06784	16556816
DB06784	24424818
DB06784	24424819
DB06785	131536302
DB06785	131536303
DB06785	14768657
DB06785	14793014
DB06785	14915772
DB06785	14939920
DB06786	14791819
DB06786	14889658
DB06786	14906724
DB06787	15501522
DB06788	135658219
DB06788	14939620
DB06788	15146263
DB06788	15320991
DB06788	15934162
DB06788	16165712
DB06788	16262900
DB06788	163594708
DB06788	16918407
DB06788	16930462
DB06788	49848209
DB06788	56450245
DB06788	57552028
DB06788	57553763
DB06788	57558818
DB06788	96027741
DB06789	14807496
DB06789	15007174
DB06791	14914752
DB06791	14939201
DB06791	14939332
DB06791	15760020
DB06791	15785005
DB06791	15835055
DB06792	136951260
DB06792	14858017
DB06792	15320990
DB06792	15320995
DB06792	15321464
DB06792	15437053
DB06792	15898024
DB06793	14804323
DB06793	14924801
DB06793	14934925
DB06793	15025964
DB06793	15324203
DB06793	15461646
DB06793	15508264
DB06793	16494324
DB06793	16636375
DB06793	16642971
DB06793	16643707
DB06793	16643744
DB06793	16650804
DB06793	16651470
DB06793	16694503
DB06793	16695079
DB06793	16715492
DB06793	16731458
DB06793	16753655
DB06793	16811858
DB06793	16861391
DB06793	49650220
DB06793	57586449
DB06793	57586541
DB06793	85195616
DB06794	16273151
DB06794	16828166
DB06795	14868401
DB06795	15220489
DB06795	15322181
DB06795	15353353
DB06796	15296852
DB06796	16769028
DB06797	14749373
DB06799	14747763
DB06799	15785922
DB06799	15910544
DB06800	104219774
DB06800	113033415
DB06800	125302162
DB06800	14754477
DB06800	14832534
DB06800	14854235
DB06800	14889629
DB06800	14905674
DB06800	16742999
DB06800	17491597
DB06800	24734028
DB06800	24735874
DB06800	56336560
DB06800	56378380
DB06800	57414738
DB06800	57582421
DB06800	81048285
DB06800	81048438
DB06800	81048439
DB06800	81048442
DB06800	81048516
DB06800	81048595
DB06800	81048596
DB06800	81068663
DB06800	85233755
DB06800	93368464
DB06800	99228446
DB06800	99228838
DB06801	14875726
DB06801	14888972
DB06801	15172085
DB06802	14774447
DB06802	16567786
DB06802	56378511
DB06803	113918563
DB06803	14768216
DB06803	14924163
DB06803	15252876
DB06803	15976425
DB06803	163634387
DB06803	16872540
DB06803	50095382
DB06803	50095383
DB06803	57559533
DB06803	85204260
DB06803	85749848
DB06804	14791891
DB06804	14791892
DB06804	14838768
DB06807	15093313
DB06809	125237928
DB06809	135675593
DB06809	135687686
DB06809	14766975
DB06809	148136495
DB06809	14933416
DB06809	14963742
DB06809	15260123
DB06809	15263003
DB06809	15411319
DB06809	16225182
DB06809	26523245
DB06809	49632229
DB06809	84975419
DB06810	144084250
DB06810	14939178
DB06810	15735331
DB06810	49744161
DB06811	14764541
DB06813	124770199
DB06813	125004374
DB06813	14761163
DB06813	14907808
DB06813	16234634
DB06813	57297618
DB06813	87793387
DB06814	14826713
DB06814	56336543
DB06815	124387031
DB06815	131339117
DB06815	134965770
DB06815	14750834
DB06815	14752555
DB06815	14774072
DB06815	14800211
DB06815	14801066
DB06815	14826103
DB06815	14828613
DB06815	14830943
DB06815	14840730
DB06815	14850523
DB06815	14853190
DB06815	14854229
DB06815	14862731
DB06815	14874212
DB06815	14874376
DB06815	14874585
DB06815	14875758
DB06815	14886986
DB06815	14892382
DB06815	14923302
DB06815	14932422
DB06815	14943082
DB06815	15116548
DB06815	15129127
DB06815	15171119
DB06815	15190841
DB06815	15194548
DB06815	15194711
DB06815	15201019
DB06815	15214003
DB06815	15215464
DB06815	15215501
DB06815	15218942
DB06815	15220771
DB06815	15293774
DB06815	15317675
DB06815	15321552
DB06815	15337304
DB06815	16049339
DB06815	16050242
DB06815	16053174
DB06815	16068765
DB06815	16076383
DB06815	16150245
DB06815	16499902
DB06815	16616354
DB06815	16745601
DB06815	16821801
DB06815	17171915
DB06815	24905346
DB06815	99378306
DB06815	99449226
DB06815	99449227
DB06816	136971128
DB06816	14780241
DB06816	14913665
DB06816	14939322
DB06816	15006545
DB06817	123056956
DB06817	126493370
DB06817	126493371
DB06817	126493372
DB06817	126493991
DB06817	126493992
DB06817	126493993
DB06817	131467464
DB06817	131471768
DB06817	152189709
DB06817	160639251
DB06817	160639252
DB06817	163432787
DB06817	163432788
DB06817	163432994
DB06817	16700831
DB06817	16707449
DB06817	16805374
DB06817	49632214
DB06817	56459479
DB06817	81083907
DB06817	81083908
DB06817	81083909
DB06817	81083910
DB06817	81084152
DB06817	81084153
DB06817	81084154
DB06817	81084155
DB06817	81084396
DB06817	81084397
DB06817	81084398
DB06817	81084399
DB06817	81084639
DB06817	81084640
DB06817	81084641
DB06817	81084642
DB06817	81084870
DB06817	81084871
DB06817	81084872
DB06817	81084873
DB06817	81085112
DB06817	81085113
DB06817	81085114
DB06817	81085115
DB06817	81085116
DB06817	81085362
DB06817	81085363
DB06817	99385293
DB06819	113917318
DB06819	131530537
DB06819	131530538
DB06819	131530539
DB06819	131530540
DB06819	131530541
DB06819	131531352
DB06819	14772871
DB06819	14810391
DB06819	14832440
DB06819	15017084
DB06819	15091307
DB06819	15195254
DB06819	15219782
DB06819	15321781
DB06819	15486965
DB06819	16268729
DB06819	16275910
DB06819	163444720
DB06819	163534745
DB06819	163593111
DB06819	163633850
DB06819	163633851
DB06819	163633852
DB06819	163633853
DB06819	163633921
DB06819	16398407
DB06819	16464319
DB06819	16525392
DB06819	16552147
DB06819	16820106
DB06819	16824401
DB06819	16841798
DB06819	85854102
DB06819	99226993
DB06819	99227134
DB06820	14784672
DB06820	14830345
DB06820	14908653
DB06820	85180200
DB06821	14897541
DB06823	14920792
DB06823	14924632
DB06823	14927645
DB06823	15151135
DB06823	15194910
DB06823	15198355
DB06823	16532779
DB06823	56388696
DB06823	56442544
DB06823	57552240
DB06824	15297406
DB06825	14768412
DB06825	14768479
DB06825	14793112
DB06825	14817278
DB06825	14817279
DB06825	14817351
DB06825	14842249
DB06825	14890892
DB06825	14915098
DB06825	14940065
DB06825	16410199
DB06825	85757631
DB06826	14756013
DB06826	14829470
DB06826	14853674
DB06829	29220798
DB06830	15393407
DB06830	163488270
DB06831	15202429
DB06832	14824129
DB06832	16733773
DB06832	16738460
DB06834	14946027
DB06835	17430865
DB06836	14780677
DB06837	16221070
DB06838	14867963
DB06838	14940857
DB06838	15171299
DB06838	15346615
DB06838	16178998
DB06838	16215794
DB06838	16227086
DB06838	16227087
DB06838	16361801
DB06838	16582514
DB06838	16820421
DB06838	16919460
DB06838	16926795
DB06839	15662701
DB06842	14824380
DB06842	15592188
DB06843	15444937
DB06847	56467575
DB06849	81055638
DB06852	16604596
DB06859	14807581
DB06859	16222475
DB06860	125314733
DB06868	92391314
DB06869	15405987
DB06872	15047738
DB06873	99349616
DB06874	15280672
DB06875	14872952
DB06875	16738460
DB06876	15301847
DB06877	14893375
DB06878	92391765
DB06882	96101614
DB06883	15964912
DB06885	15417060
DB06887	16404398
DB06887	16428920
DB06891	16137432
DB06893	14840484
DB06893	15221034
DB06893	16885089
DB06894	15219776
DB06894	163451822
DB06894	57276566
DB06896	56389043
DB06902	15121230
DB06903	16046683
DB06905	96037262
DB06907	15469119
DB06908	15032335
DB06908	15255949
DB06909	14780061
DB06910	14830838
DB06910	14928579
DB06910	15426605
DB06911	92391983
DB06914	16602206
DB06914	16763575
DB06916	14782507
DB06916	15402959
DB06916	24762839
DB06917	16509021
DB06919	92392227
DB06920	16737621
DB06921	17431114
DB06922	50083122
DB06924	56437729
DB06925	24732113
DB06926	14898207
DB06926	14949160
DB06926	15951085
DB06926	16474754
DB06927	15315801
DB06929	92389913
DB06930	16377640
DB06931	16328179
DB06932	29212229
DB06934	15321895
DB06934	16032728
DB06934	16154503
DB06934	16508599
DB06935	15068938
DB06936	92389916
DB06937	15044579
DB06938	16246666
DB06938	56481493
DB06939	28671057
DB06940	15125712
DB06942	92390125
DB06943	14825729
DB06943	26698112
DB06944	14775733
DB06945	14906194
DB06947	92390514
DB06948	14846361
DB06949	81058671
DB06950	81058295
DB06954	16330364
DB06956	15003545
DB06957	15083274
DB06958	15077380
DB06960	14778045
DB06960	14827242
DB06960	14924926
DB06960	15446771
DB06960	15647544
DB06960	15797062
DB06960	15797063
DB06960	16123860
DB06961	15478643
DB06962	49683290
DB06964	24902651
DB06964	50133454
DB06964	85094034
DB06969	57417339
DB06971	16653577
DB06972	16801674
DB06972	26688998
DB06973	15220620
DB06973	16132261
DB06976	15423971
DB06976	16063256
DB06976	16925595
DB06978	81058298
DB06984	14996690
DB06987	125237929
DB06987	14750383
DB06987	14766338
DB06987	14768903
DB06987	14777415
DB06987	14791556
DB06987	14799140
DB06987	14848226
DB06987	14872515
DB06987	16323264
DB06987	16348142
DB06987	16434743
DB06987	16651091
DB06987	17503383
DB06987	21960071
DB06987	46502204
DB06987	87462266
DB06987	99289690
DB06990	24419837
DB06991	16354119
DB06991	16525289
DB06995	28671297
DB06996	92390711
DB06997	16663094
DB06999	123051212
DB06999	123104467
DB06999	123104468
DB06999	123104509
DB06999	123104510
DB06999	123104511
DB06999	123104512
DB06999	123104513
DB06999	123104550
DB06999	123104551
DB06999	123104552
DB06999	123104683
DB06999	123104684
DB06999	123104685
DB06999	125321336
DB06999	144112877
DB06999	49663614
DB07002	14753472
DB07005	15474835
DB07005	92390714
DB07006	15378031
DB07008	14946702
DB07009	15491726
DB07010	15125379
DB07011	15053398
DB07011	15400331
DB07011	16846738
DB07012	16374307
DB07017	56479834
DB07017	57286354
DB07018	16316577
DB07021	22425430
DB07021	24432089
DB07021	85283729
DB07021	87239289
DB07022	16393373
DB07025	15150132
DB07026	24775637
DB07029	15150226
DB07031	14879059
DB07031	14903576
DB07031	14928147
DB07031	16039894
DB07031	16838036
DB07032	15196087
DB07034	24260416
DB07035	16848598
DB07036	16749606
DB07036	16764194
DB07040	15021572
DB07044	81058296
DB07045	58093901
DB07046	15106371
DB07047	16511161
DB07048	16639483
DB07050	15469936
DB07051	14794843
DB07051	57645951
DB07051	57646024
DB07052	15024067
DB07053	16803100
DB07056	16647874
DB07060	14892088
DB07060	15414289
DB07061	144120591
DB07062	46498895
DB07063	14853356
DB07063	14889141
DB07063	14927868
DB07064	16624640
DB07069	57576681
DB07070	16816469
DB07072	16611898
DB07072	16641103
DB07073	17497489
DB07074	16391859
DB07075	16793904
DB07076	16550609
DB07078	15115378
DB07080	14932512
DB07080	16385341
DB07080	16702832
DB07080	85195842
DB07081	15056160
DB07081	46535188
DB07083	81076967
DB07084	16113656
DB07085	24904007
DB07086	16461927
DB07086	24760358
DB07089	17494908
DB07092	16656393
DB07093	15472096
DB07095	92390123
DB07096	15067983
DB07097	81058673
DB07098	81058670
DB07100	14751480
DB07101	103052481
DB07101	118045452
DB07101	14785709
DB07101	15144198
DB07101	16556344
DB07101	24431265
DB07102	56358396
DB07106	15339804
DB07107	15142482
DB07107	15190213
DB07107	15239136
DB07108	15838024
DB07108	24732831
DB07109	15413929
DB07110	124763808
DB07110	15042425
DB07110	16264609
DB07110	16264806
DB07110	16276253
DB07110	16288510
DB07110	16546420
DB07111	24710832
DB07114	16411514
DB07117	15058268
DB07118	15171253
DB07118	15397280
DB07118	96105572
DB07119	15114875
DB07121	14806552
DB07126	14928355
DB07129	14748335
DB07129	14772717
DB07129	14772718
DB07129	14773433
DB07129	15171303
DB07129	16070474
DB07129	16093892
DB07129	16143922
DB07131	92390124
DB07134	26691418
DB07135	16597620
DB07136	16810636
DB07136	17430743
DB07136	17430744
DB07136	17430745
DB07136	17430746
DB07138	14905671
DB07139	85262049
DB07140	56466662
DB07140	56467098
DB07140	56467420
DB07141	57303974
DB07142	57303973
DB07144	56467419
DB07145	14807699
DB07146	16655296
DB07147	15143175
DB07147	49745392
DB07149	26746519
DB07149	46387865
DB07149	57302684
DB07150	16449687
DB07153	57295676
DB07154	15471527
DB07157	17431227
DB07159	103911686
DB07159	110271519
DB07159	110272710
DB07159	110272784
DB07159	110272785
DB07159	110272786
DB07159	110272787
DB07159	125293773
DB07159	125293774
DB07159	125293905
DB07159	125293906
DB07159	125293907
DB07159	125293908
DB07159	125293909
DB07159	125294181
DB07159	125294182
DB07159	125294183
DB07159	125294312
DB07159	125294313
DB07159	125294314
DB07159	125294435
DB07159	125294436
DB07159	125294437
DB07159	125294438
DB07159	125294575
DB07159	125294576
DB07159	125294577
DB07159	125294849
DB07159	125295112
DB07159	16296087
DB07159	17435640
DB07161	16594036
DB07162	57289003
DB07163	14845773
DB07163	15123554
DB07163	15277671
DB07163	15278889
DB07164	15238078
DB07167	14851422
DB07172	163540790
DB07172	16624551
DB07173	14804324
DB07173	15965657
DB07173	51079013
DB07175	57289053
DB07176	16948637
DB07177	15422903
DB07177	24761473
DB07179	16392879
DB07181	50095436
DB07182	15166878
DB07184	14801702
DB07185	16450942
DB07187	14924049
DB07187	14944063
DB07187	15076006
DB07189	85231842
DB07189	85249205
DB07189	85249278
DB07190	92391987
DB07193	16815824
DB07194	57581583
DB07195	16253798
DB07199	15154737
DB07199	24757015
DB07200	16759254
DB07200	24757022
DB07202	16304583
DB07202	16881228
DB07203	14945766
DB07205	15175679
DB07206	16689169
DB07207	16624545
DB07210	15351028
DB07211	15083234
DB07212	16463719
DB07213	16816476
DB07215	14932386
DB07216	16649525
DB07217	85183370
DB07220	15130231
DB07221	56429912
DB07223	15450523
DB07223	24752021
DB07224	17499866
DB07227	14808100
DB07227	14841046
DB07227	14866690
DB07227	14879463
DB07227	14906003
DB07227	57276772
DB07227	57276776
DB07228	24773680
DB07230	15292396
DB07232	124356412
DB07232	17155422
DB07232	17418827
DB07232	17418828
DB07232	26514741
DB07232	57302144
DB07232	57303606
DB07233	16780278
DB07233	16823898
DB07234	85234315
DB07235	24427455
DB07236	15467136
DB07237	85235976
DB07237	85236184
DB07238	16663606
DB07239	16675282
DB07242	135648479
DB07245	16763125
DB07246	16713988
DB07249	15228100
DB07250	81071526
DB07253	57289015
DB07256	50092859
DB07257	16705580
DB07258	15768844
DB07260	85235973
DB07260	85235974
DB07261	15058032
DB07262	17494768
DB07263	14810695
DB07264	163487538
DB07264	24762064
DB07264	24762065
DB07264	24762320
DB07264	26682062
DB07265	14956208
DB07266	53776747
DB07267	15272348
DB07268	26519119
DB07270	22421770
DB07271	15006134
DB07271	16694628
DB07271	16765199
DB07271	17166605
DB07271	99245513
DB07272	16743917
DB07273	16748782
DB07274	16539626
DB07274	49839010
DB07275	14781921
DB07276	17159219
DB07277	15355200
DB07278	103159765
DB07278	14881871
DB07278	15304193
DB07279	14778770
DB07279	14828020
DB07279	14896584
DB07279	16481008
DB07280	26675283
DB07281	15414095
DB07282	15390585
DB07284	16806422
DB07286	14849773
DB07286	14974529
DB07288	14753550
DB07289	29219914
DB07290	14925165
DB07290	15348815
DB07290	16292607
DB07291	46389795
DB07292	16435659
DB07294	14879059
DB07294	14903576
DB07294	14928147
DB07294	16039894
DB07294	16838036
DB07295	15928844
DB07298	16461739
DB07300	87548077
DB07301	15265288
DB07301	16081338
DB07302	14751551
DB07302	14922739
DB07302	16499207
DB07302	16667876
DB07303	16602432
DB07307	56454184
DB07310	24752300
DB07310	24752301
DB07310	26514853
DB07310	57417349
DB07311	16440210
DB07312	22421771
DB07313	56259317
DB07315	15025400
DB07316	50090271
DB07320	14805883
DB07320	14980843
DB07322	15025420
DB07323	16692614
DB07325	29213464
DB07326	46531934
DB07330	14897842
DB07330	99457017
DB07331	15171326
DB07331	16435474
DB07331	85743620
DB07331	85743621
DB07332	14778538
DB07332	14816171
DB07333	16357674
DB07334	16479054
DB07336	16683642
DB07338	14828337
DB07339	15017268
DB07339	15487248
DB07340	16416894
DB07342	56418820
DB07342	56457336
DB07342	56457337
DB07342	56469377
DB07343	14755479
DB07347	14749541
DB07347	14822314
DB07347	14911733
DB07348	14775297
DB07348	14775298
DB07348	15046708
DB07348	15222224
DB07348	15987000
DB07348	16401091
DB07350	15393906
DB07352	14750506
DB07352	14768781
DB07352	14932988
DB07352	16625089
DB07352	26721756
DB07352	57279789
DB07354	16316306
DB07354	17429045
DB07355	137281456
DB07358	14778297
DB07359	15429506
DB07362	21959753
DB07364	15021228
DB07365	125007691
DB07365	15220312
DB07365	15220314
DB07367	15420552
DB07367	16291658
DB07367	85203625
DB07370	85203720
DB07370	85203722
DB07370	92298933
DB07373	15418435
DB07374	14823894
DB07374	15197179
DB07374	16049062
DB07374	16121206
DB07374	16583814
DB07374	16594567
DB07374	16609646
DB07374	16680805
DB07375	14840949
DB07375	15072146
DB07375	15492483
DB07375	15693616
DB07375	15743270
DB07375	16194696
DB07375	47214386
DB07375	57251433
DB07375	57251434
DB07375	57302883
DB07375	57302990
DB07376	15122240
DB07376	15344055
DB07377	15497231
DB07378	15096886
DB07379	15426427
DB07381	14891730
DB07381	15147095
DB07381	15321806
DB07382	92300235
DB07388	16228312
DB07389	15222218
DB07390	14924684
DB07390	15896964
DB07392	15172027
DB07393	16607362
DB07393	16622670
DB07393	16672922
DB07393	16680289
DB07393	56468800
DB07395	24712476
DB07397	56473162
DB07398	15221662
DB07401	124388176
DB07401	124978106
DB07401	126585925
DB07401	131467881
DB07401	134416846
DB07401	134423591
DB07401	136329225
DB07401	136329233
DB07401	136884933
DB07401	136951254
DB07401	144216974
DB07401	14757235
DB07401	15966336
DB07401	163434232
DB07401	163511956
DB07401	163511958
DB07401	163511967
DB07401	16581287
DB07401	16622758
DB07401	16622921
DB07401	16629688
DB07401	16658957
DB07401	16731958
DB07401	16768761
DB07401	16826931
DB07401	17390955
DB07401	17427112
DB07401	24380775
DB07401	24738294
DB07401	24903494
DB07401	26672651
DB07401	26740992
DB07401	26740994
DB07401	26740995
DB07401	46497392
DB07401	49663574
DB07401	49704133
DB07401	50092315
DB07401	53799509
DB07401	98458079
DB07403	136329461
DB07403	14761232
DB07404	24732372
DB07404	56266832
DB07405	14853646
DB07405	14913826
DB07406	99240814
DB07408	15093510
DB07410	56479596
DB07412	15413610
DB07412	16276033
DB07413	17499332
DB07415	85233411
DB07418	15495849
DB07419	99448768
DB07420	14853881
DB07420	14984400
DB07420	15725415
DB07420	16894393
DB07420	26688391
DB07420	49707528
DB07420	57574614
DB07420	57574615
DB07422	15168158
DB07422	24258200
DB07423	14783679
DB07423	15177282
DB07423	15354692
DB07423	16356819
DB07423	17399044
DB07424	15320970
DB07424	15674387
DB07424	49708315
DB07424	49751999
DB07425	14826555
DB07426	56430054
DB07429	16455496
DB07430	87793385
DB07432	16611110
DB07432	56343111
DB07437	14750730
DB07440	49850288
DB07443	81077038
DB07443	81082213
DB07444	14923867
DB07447	134427018
DB07447	14751321
DB07447	14751322
DB07447	14835462
DB07447	14845117
DB07447	14849149
DB07447	15394303
DB07447	15818424
DB07447	15950889
DB07447	16236279
DB07447	163558893
DB07447	24758456
DB07447	47214385
DB07447	57302886
DB07447	57302991
