drugbank_id	chebi_id
DB04467	44743
DB04467	44770
DB04467	59762
DB04467	59763
DB04468	44616
DB04468	92076
DB04473	145582
DB04473	145628
DB04473	145639
DB04473	2179
DB04473	2181
DB04473	27442
DB04473	27586
DB04473	27907
DB04473	42548
DB04473	42564
DB04473	42589
DB04473	42606
DB04473	62346
DB04473	63151
DB04473	63152
DB04474	39708
DB04481	17113
DB04481	42090
DB04481	48299
DB04481	48300
DB04482	18014
DB04482	59825
DB04482	85987
DB04482	86284
DB04483	31617
DB04483	49126
DB04483	49128
DB04483	49130
DB04483	49131
DB04483	49132
DB04483	49140
DB04483	49141
DB04483	49143
DB04483	49145
DB04483	49146
DB04483	49148
DB04483	49151
DB04483	49152
DB04483	49153
DB04484	45086
DB04485	17748
DB04485	53527
DB04485	63624
DB04487	43983
DB04492	44391
DB04492	80408
DB04493	134283
DB04493	134284
DB04493	15845
DB04493	15946
DB04493	47947
DB04493	57579
DB04493	61519
DB04493	61559
DB04494	15377
DB04494	16234
DB04494	25805
DB04494	29194
DB04494	29374
DB04494	29375
DB04494	29412
DB04494	33806
DB04494	33811
DB04494	33813
DB04494	33815
DB04494	33818
DB04494	33819
DB04494	36932
DB04494	36933
DB04494	41981
DB04498	13086
DB04498	18051
DB04498	537519
DB04499	17907
DB04499	45389
DB04499	51014
DB04500	46171
DB04500	63815
DB04501	35783
DB04501	41341
DB04503	46068
DB04506	18420
DB04506	27888
DB04510	17050
DB04510	17794
DB04510	57998
DB04510	58272
DB04510	88005
DB04515	139586
DB04517	42121
DB04517	60342
DB04519	25646
DB04519	28837
DB04520	6631
DB04521	32711
DB04522	15811
DB04522	37712
DB04522	37713
DB04522	57524
DB04522	58680
DB04522	67032
DB04524	15531
DB04524	57384
DB04526	42976
DB04526	49376
DB04526	90765
DB04527	50789
DB04527	58850
DB04528	42017
DB04528	84561
DB04529	47395
DB04529	75953
DB04530	74104
DB04531	145803
DB04532	16881
DB04537	16533
DB04537	57803
DB04538	16378
DB04538	47980
DB04538	58724
DB04539	133673
DB04539	27744
DB04539	67052
DB04540	138486
DB04540	140435
DB04540	143742
DB04540	16113
DB04551	28013
DB04551	32966
DB04551	32968
DB04551	37736
DB04551	40595
DB04551	4250
DB04551	49299
DB04551	58694
DB04552	34888
DB04553	144836
DB04553	16763
DB04553	30831
DB04555	17239
DB04555	58069
DB04557	137828
DB04557	15843
DB04557	32395
DB04557	36306
DB04562	45969
DB04562	62517
DB04564	15945
DB04564	16217
DB04564	5711
DB04564	74105
DB04566	17202
DB04566	58053
DB04568	142407
DB04568	142416
DB04569	3057
DB04571	28329
DB04572	9570
DB04573	125457
DB04573	27974
DB04573	42156
DB04573	87620
DB04573	91566
DB04573	94581
DB04574	17474
DB04574	4873
DB04574	60050
DB04574	8389
DB04574	91584
DB04574	94715
DB04575	8716
DB04576	31810
DB04577	39505
DB04578	39484
DB04582	5869
DB04584	145926
DB04597	60659
DB04597	61745
DB04597	61747
DB04599	47943
DB04604	40167
DB04604	93817
DB04619	27632
DB04620	40547
DB04622	28483
DB04626	2790
DB04626	94408
DB04626	95116
DB04630	27584
DB04638	41094
DB04640	25475
DB04640	41070
DB04646	19371
DB04650	15956
DB04650	57586
DB04650	94689
DB04650	95156
DB04652	16827
DB04652	94566
DB04657	3405
DB04658	3337
DB04660	135063
DB04660	16870
DB04661	139139
DB04661	41539
DB04662	95098
DB04665	28794
DB04676	42024
DB04678	42088
DB04678	62263
DB04679	59296
DB04679	62152
DB04679	62154
DB04679	62259
DB04679	84728
DB04680	63176
DB04681	610092
DB04681	63023
DB04683	89398
DB04688	31529
DB04688	59908
DB04690	27656
DB04690	91620
DB04699	42639
DB04701	141467
DB04701	141472
DB04701	141473
DB04703	28775
DB04703	95114
DB04704	1296
DB04705	42977
DB04706	17500
DB04706	42989
DB04706	89281
DB04711	145091
DB04711	31176
DB04711	31704
DB04713	145892
DB04713	43422
DB04713	44964
DB04714	128769
DB04714	16584
DB04716	87103
DB04726	43661
DB04728	71961
DB04729	27784
DB04729	58530
DB04729	94825
DB04734	16600
DB04734	17626
DB04734	30719
DB04734	36986
DB04736	46763
DB04737	16910
DB04737	18450
DB04737	36941
DB04741	25461
DB04743	44445
DB04744	44401
DB04745	16365
DB04745	18289
DB04746	36331
DB04746	44526
DB04746	77200
DB04746	83063
DB04746	83066
DB04747	38386
DB04747	44602
DB04750	44777
DB04751	47600
DB04751	93781
DB04761	593538
DB04768	45395
DB04769	91356
DB04778	45412
DB04780	75964
DB04780	76069
DB04780	83902
DB04781	16230
DB04781	45564
DB04784	16346
DB04784	45616
DB04784	669
DB04785	45773
DB04786	45906
DB04786	9364
DB04789	136009
DB04789	15641
DB04789	18608
DB04794	78692
DB04794	78693
DB04794	78694
DB04801	28727
DB04801	30827
DB04801	30828
DB04801	36023
DB04801	50464
DB04801	50498
DB04805	46416
DB04806	75055
DB04806	75424
DB04806	75501
DB04806	75502
DB04806	75506
DB04808	53635
DB04808	65076
DB04808	7489
DB04813	3131
DB04814	135861
DB04815	74460
DB04816	3682
DB04817	32169
DB04817	59033
DB04817	62086
DB04817	62088
DB04818	5958
DB04819	38213
DB04819	6820
DB04820	94510
DB04821	116225
DB04821	180847
DB04821	521391
DB04822	135424
DB04823	135358
DB04824	34914
DB04825	8397
DB04826	135187
DB04827	17967
DB04828	35859
DB04829	6605
DB04830	3209
DB04831	9590
DB04832	135357
DB04832	92824
DB04833	6821
DB04834	135845
DB04835	63608
DB04835	94963
DB04836	32499
DB04836	50003
DB04837	135207
DB04837	31392
DB04838	3988
DB04839	50743
DB04840	34665
DB04840	50973
DB04841	135652
DB04841	31621
DB04841	92209
DB04842	93369
DB04843	6753
DB04843	94411
DB04844	64028
DB04844	64029
DB04844	64030
DB04845	63605
DB04845	95095
DB04846	31385
DB04846	94461
DB04847	132774
DB04849	94782
DB04851	135847
DB04854	31596
DB04855	50659
DB04856	135747
DB04856	31785
DB04858	78887
DB04861	132913
DB04861	132914
DB04861	132915
DB04861	132916
DB04861	64019
DB04861	64020
DB04861	64021
DB04863	60634
DB04864	78330
DB04864	91724
DB04864	94520
DB04864	94624
DB04865	71019
DB04867	92624
DB04868	52172
DB04871	65350
DB04871	65351
DB04871	65353
DB04871	66852
DB04874	135980
DB04874	16134
DB04874	17883
DB04874	17996
DB04874	28938
DB04874	49832
DB04874	50415
DB04876	135285
DB04877	10014
DB04878	32300
DB04879	90620
DB04879	90623
DB04880	135010
DB04884	135962
DB04886	65552
DB04886	65553
DB04886	65555
DB04890	31281
DB04890	71202
DB04890	71204
DB04896	135005
DB04896	136040
DB04896	31854
DB04896	94468
DB04898	136702
DB04898	65172
DB04905	93414
DB04908	90865
DB04910	92907
DB04911	82699
DB04911	83305
DB04912	17883
DB04912	17996
DB04912	30476
DB04918	140407
DB04920	135738
DB04924	94809
DB04930	34911
DB04930	62523
DB04931	136034
DB04933	46692
DB04933	68609
DB04933	68611
DB04936	13022
DB04936	13172
DB04936	134275
DB04936	145026
DB04936	27605
DB04936	37724
DB04936	47693
DB04936	48095
DB04938	73275
DB04942	32181
DB04944	125449
DB04944	28498
DB04944	93920
DB04946	65173
DB04947	135696
DB04948	51368
DB04951	32016
DB04952	29670
DB04953	68584
DB04957	34545
DB04960	141969
DB04960	95025
DB04961	134886
DB04967	51052
DB04972	135883
DB04977	90205
DB04982	34992
DB04996	135980
DB04996	15366
DB04996	15773
DB04996	16134
DB04996	17883
DB04996	17996
DB04996	28938
DB04996	30089
DB04996	42939
DB04996	49836
DB04996	85609
DB05013	66913
DB05015	61076
DB05015	94531
DB05016	94805
DB05022	94661
DB05038	138828
DB05039	68573
DB05039	68574
DB05039	68575
DB05057	135014
DB05076	42588
DB05076	92493
DB05088	135936
DB05088	26833
DB05088	28685
DB05088	29316
DB05088	30703
DB05088	33740
DB05088	37979
DB05088	37980
DB05088	37981
DB05088	37982
DB05088	37983
DB05088	37984
DB05088	37985
DB05088	52633
DB05095	76127
DB05100	138841
DB05100	138885
DB05100	138886
DB05109	84050
DB05128	84073
DB05134	64153
DB05134	93755
DB05134	94756
DB05137	48723
DB05168	134736
DB05188	27023
DB05188	27849
DB05197	135732
DB05219	134677
DB05220	125628
DB05223	95071
DB05229	135633
DB05229	29101
DB05229	31270
DB05239	90851
DB05239	90853
DB05239	90854
DB05245	33127
DB05245	49468
DB05245	9142
DB05246	6846
DB05252	5008
DB05260	17632
DB05260	84043
DB05262	28315
DB05265	135593
DB05266	31684
DB05271	135351
DB05273	49890
DB05288	31215
DB05289	38666
DB05289	42446
DB05289	5130
DB05294	49960
DB05295	73927
DB05296	15366
DB05296	30089
DB05296	49746
DB05296	50161
DB05296	50162
DB05316	133014
DB05316	133017
DB05316	133020
DB05340	135823
DB05340	29101
DB05351	135931
DB05351	6375
DB05377	82155
DB05381	18295
DB05381	58432
DB05382	17606
DB05383	40618
DB05389	15377
DB05389	15379
DB05389	16234
DB05389	17441
DB05389	26689
DB05389	27140
DB05389	29219
DB05389	29374
DB05389	29375
DB05389	29412
DB05389	29793
DB05389	33806
DB05389	33811
DB05389	33813
DB05389	41981
DB05398	131762
DB05412	90683
DB05416	73726
DB05420	69438
DB05420	84043
DB05424	61399
DB05428	15366
DB05428	30089
DB05428	49618
DB05428	50161
DB05428	50162
DB05442	135783
DB05446	48926
DB05446	58758
DB05448	94291
DB05450	15578
DB05450	28933
DB05450	80752
DB05450	9595
DB05456	74667
DB05461	15377
DB05461	16234
DB05461	17883
DB05461	17996
DB05461	29374
DB05461	29375
DB05461	29412
DB05461	33806
DB05461	33811
DB05461	33813
DB05461	41981
DB05465	90237
DB05470	94489
DB05475	133028
DB05475	133030
DB05476	17883
DB05476	17996
DB05478	25224
DB05478	27376
DB05482	8988
DB05482	94969
DB05501	138865
DB05511	73286
DB05511	91576
DB05511	91733
DB05521	68595
DB05524	38927
DB05524	91420
DB05541	133013
DB05549	25224
DB05549	27376
DB05552	94691
DB05575	51098
DB05607	18012
DB05607	18300
DB05607	22958
DB05607	29806
DB05607	30780
DB05607	36180
DB05607	37154
DB05607	37155
DB05607	37156
DB05626	71956
DB05626	71974
DB05626	71975
DB05630	15377
DB05630	16234
DB05630	25805
DB05630	28148
DB05630	29101
DB05630	29193
DB05630	29194
DB05630	29374
DB05630	29375
DB05630	29412
DB05630	33806
DB05630	33811
DB05630	33813
DB05630	33815
DB05630	33818
DB05630	33819
DB05630	36932
DB05630	36933
DB05630	41981
DB05630	49867
DB05630	50001
DB05630	50002
DB05642	15377
DB05642	16234
DB05642	17883
DB05642	17996
DB05642	29374
DB05642	29375
DB05642	29412
DB05642	33806
DB05642	33811
DB05642	33813
DB05642	41981
DB05659	134710
DB05667	47518
DB05667	47520
DB05667	48336
DB05667	48339
DB05667	48344
DB05667	95160
DB05668	80566
DB05676	78540
DB05683	31683
DB05719	79369
DB05732	15792
DB05732	30794
DB05732	30795
DB05732	35104
DB05767	65408
DB05779	73512
DB05786	135002
DB05790	17883
DB05790	17996
DB05791	38803
DB05792	17883
DB05792	17996
DB05804	16814
DB05804	32148
DB05804	57905
DB05804	91028
DB05812	68642
DB05837	17883
DB05837	17996
DB05913	91433
DB05956	17883
DB05956	17996
DB05966	16947
DB05966	30769
DB05966	35802
DB05966	35806
DB05966	35809
DB05966	35810
DB05966	76049
DB05969	91399
DB05974	3918
DB05974	62767
DB05984	91451
DB05990	43602
DB05992	94819
DB05993	17883
DB05993	17996
DB06016	90932
DB06016	90933
DB06016	90934
DB06021	27023
DB06021	27849
DB06061	91424
DB06075	91402
DB06082	17883
DB06082	17996
DB06134	94720
DB06144	9122
DB06145	85260
DB06145	94169
DB06147	9337
DB06148	31843
DB06148	51137
DB06150	32161
DB06151	28939
DB06151	78236
DB06152	31925
DB06152	91656
DB06153	50212
DB06153	50213
DB06153	50214
DB06153	50318
DB06154	25879
DB06155	34967
DB06159	90225
DB06160	131716
DB06174	110185
DB06174	73237
DB06174	91742
DB06174	93592
DB06174	94697
DB06174	95149
DB06176	61080
DB06179	94295
DB06185	43362
DB06188	93772
DB06188	94692
DB06190	141346
DB06191	94717
DB06193	135945
DB06195	45307
DB06196	68556
DB06199	135810
DB06200	134747
DB06201	134966
DB06202	135938
DB06203	72323
DB06203	72324
DB06203	72326
DB06204	135935
DB06206	90952
DB06206	90953
DB06206	90957
DB06207	135929
DB06209	87708
DB06209	87714
DB06209	87723
DB06209	87724
DB06209	87725
DB06209	87726
DB06209	87727
DB06210	85010
DB06211	135928
DB06211	31518
DB06212	32246
DB06213	135613
DB06215	29033
DB06215	29034
DB06215	29356
DB06216	18012
DB06216	18300
DB06216	22958
DB06216	29806
DB06216	30780
DB06216	36180
DB06216	37154
DB06216	37155
DB06216	37156
DB06216	71246
DB06216	71248
DB06216	71251
DB06216	71252
DB06216	71255
DB06216	71256
DB06216	71257
DB06217	135956
DB06218	135939
DB06228	68579
DB06230	7457
DB06233	79700
DB06233	82677
DB06233	94567
DB06235	75934
DB06237	66876
DB06243	41948
DB06243	4762
DB06246	64212
DB06247	34605
DB06253	16494
DB06253	30313
DB06253	30314
DB06253	43796
DB06253	46097
DB06253	83088
DB06253	9754
DB06255	135189
DB06257	85810
DB06261	134892
DB06263	135779
DB06264	32244
DB06264	93835
DB06266	50138
DB06267	135926
DB06268	135736
DB06272	31801
DB06274	135686
DB06281	49203
DB06282	3561
DB06282	3562
DB06282	94559
DB06287	79699
DB06287	93784
DB06288	64045
DB06290	134743
DB06292	85078
DB06292	85079
DB06306	140592
DB06314	90624
DB06334	135918
DB06335	71271
DB06335	71272
DB06358	131751
DB06358	131752
DB06358	131753
DB06365	145429
DB06370	145431
DB06393	32302
DB06393	48520
DB06395	76005
DB06401	135947
DB06402	71229
DB06403	135949
DB06403	94365
DB06408	134989
DB06409	80581
DB06410	4712
DB06412	7864
DB06413	77585
DB06413	77590
DB06413	77591
DB06414	63589
DB06419	29506
DB06436	91083
DB06436	93109
DB06440	143825
DB06441	90836
DB06441	90841
DB06441	90843
DB06444	94332
DB06446	138033
DB06448	47097
DB06448	90678
DB06455	125516
DB06458	91654
DB06461	80765
DB06469	91471
DB06470	92875
DB06472	73266
DB06479	32061
DB06480	135552
DB06486	91368
DB06523	63580
DB06523	94463
DB06523	95153
DB06527	1457
DB06530	36706
DB06535	135971
DB06543	40968
DB06554	34373
DB06581	65484
DB06582	32241
DB06586	134721
DB06589	71217
DB06589	71218
DB06589	71219
DB06590	70714
DB06590	70715
DB06590	70718
DB06594	134990
DB06595	63452
DB06595	91464
DB06600	136053
DB06603	85990
DB06603	85991
DB06603	85992
DB06603	93774
DB06605	72296
DB06608	141487
DB06608	141488
DB06608	141489
DB06614	85196
DB06614	85202
DB06616	39112
DB06616	68533
DB06622	85816
DB06623	94646
DB06626	66910
DB06626	94568
DB06629	94573
DB06634	135967
DB06636	85977
DB06636	85978
DB06637	34385
DB06641	67272
DB06652	94843
DB06654	134718
DB06654	94774
DB06659	17883
DB06659	17996
DB06659	30476
DB06663	72312
DB06663	72313
DB06663	72315
DB06669	134080
DB06669	134081
DB06669	134082
DB06678	6950
DB06678	94765
DB06682	76254
DB06683	135964
DB06684	70705
DB06684	70706
DB06684	70707
DB06685	134738
DB06689	132944
DB06689	16000
DB06689	16196
DB06689	27997
DB06689	30823
DB06689	30825
DB06689	36021
DB06689	57603
DB06690	17045
DB06691	6762
DB06693	34848
DB06693	94576
DB06694	10082
DB06695	70743
DB06695	70746
DB06695	70751
DB06696	31233
DB06696	37922
DB06697	195280
DB06698	31274
DB06698	35677
DB06699	135961
DB06700	83527
DB06701	31836
DB06701	51856
DB06701	51857
DB06701	51860
DB06701	51861
DB06701	51862
DB06701	84276
DB06702	135920
DB06703	49618
DB06703	68841
DB06704	135134
DB06704	135997
DB06704	92769
DB06705	29101
DB06705	49618
DB06706	134765
DB06706	94841
DB06707	10304
DB06707	141146
DB06707	81386
DB06708	156095
DB06709	50142
DB06709	6804
DB06710	125362
DB06710	27436
DB06711	7470
DB06711	7471
DB06711	93363
DB06712	31911
DB06713	135398
DB06714	134783
DB06715	16382
DB06715	29103
DB06715	43451
DB06715	8346
DB06716	135193
DB06717	64311
DB06717	64321
DB06717	64322
DB06718	9249
DB06718	94749
DB06723	15377
DB06723	16234
DB06723	29374
DB06723	29375
DB06723	29412
DB06723	33130
DB06723	33806
DB06723	33811
DB06723	33813
DB06723	41981
DB06723	49470
DB06724	17544
DB06724	28976
DB06724	29108
DB06724	3311
DB06724	41609
DB06725	31783
DB06726	34593
DB06727	28827
DB06727	81074
DB06728	17296
DB06729	77780
DB06730	135323
DB06732	77013
DB06733	22689
DB06735	3752
DB06735	3753
DB06736	31159
DB06737	32306
DB06738	6125
DB06739	32126
DB06741	92867
DB06743	5355
DB06743	95143
DB06744	5356
DB06745	5357
DB06746	5358
DB06747	80750
DB06748	77152
DB06748	77153
DB06749	67989
DB06750	67987
DB06751	135630
DB06753	9695
DB06755	17579
DB06755	67188
DB06756	17750
DB06756	41139
DB06757	29035
DB06762	34923
DB06762	91706
DB06763	135894
DB06764	145569
DB06764	145570
DB06764	28674
DB06764	9492
DB06766	71023
DB06767	135980
DB06767	16134
DB06767	17883
DB06767	17996
DB06767	28938
DB06767	31206
DB06768	135980
DB06768	16004
DB06768	16134
DB06768	16651
DB06768	24996
DB06768	28938
DB06768	42111
DB06768	422
DB06768	78320
DB06769	135515
DB06770	17987
DB06771	135622
DB06772	63584
DB06774	135952
DB06774	3374
DB06774	94524
DB06775	71028
DB06775	86349
DB06777	16755
DB06777	36234
DB06777	43419
DB06777	78602
DB06777	78604
DB06777	81258
DB06777	87730
DB06777	88102
DB06777	94599
DB06777	94684
DB06777	9907
DB06778	16189
DB06778	23414
DB06778	26836
DB06778	29036
DB06778	45696
DB06780	34671
DB06781	31485
DB06782	64198
DB06783	29034
DB06783	29306
DB06783	30059
DB06783	30061
DB06783	30067
DB06783	30069
DB06783	30964
DB06783	5032
DB06784	16947
DB06784	30769
DB06784	31645
DB06784	35802
DB06784	35806
DB06784	35809
DB06784	35810
DB06784	76049
DB06784	84043
DB06785	135910
DB06786	31663
DB06787	5707
DB06787	5708
DB06788	15366
DB06788	30089
DB06788	5739
DB06788	63530
DB06789	5812
DB06791	135901
DB06792	17544
DB06792	28976
DB06792	41609
DB06792	49701
DB06793	51173
DB06793	51174
DB06793	51176
DB06793	51178
DB06793	51179
DB06793	77401
DB06793	8498
DB06793	94397
DB06794	135333
DB06795	31792
DB06795	32165
DB06795	6633
DB06796	29035
DB06797	31804
DB06799	6824
DB06800	136007
DB06801	84309
DB06801	85241
DB06801	85242
DB06801	85244
DB06802	75922
DB06803	7553
DB06804	53775
DB06807	114203
DB06809	125354
DB06810	31856
DB06811	46859
DB06813	71223
DB06814	135413
DB06815	32076
DB06815	36584
DB06816	8687
DB06816	8688
DB06816	94823
DB06819	41500
DB06819	75316
DB06819	75317
DB06820	77776
DB06820	9326
DB06821	53727
DB06823	32229
DB06824	39501
DB06825	63633
DB06826	39455
DB06827	15782
DB06827	60081
DB06827	94788
DB06838	49339
DB06842	111173
DB06864	11656
DB06864	1277
DB06864	39564
DB06864	57272
DB06864	58689
DB06867	39576
DB06873	39579
DB06876	39634
DB06880	39637
DB06894	28878
DB06902	35092
DB06903	68650
DB06903	68832
DB06906	39721
DB06920	140420
DB06922	92659
DB06926	133819
DB06926	136655
DB06926	137495
DB06926	34154
DB06926	72639
DB06926	90850
DB06926	94780
DB06952	28992
DB06952	59350
DB06955	59196
DB06955	59198
DB06960	46979
DB06960	91751
DB06960	92736
DB06973	33216
DB06987	2904
DB06987	31556
DB06987	55352
DB06988	39866
DB06999	90295
DB07002	95013
DB07052	74046
DB07060	17282
DB07060	24813
DB07060	55528
DB07060	55529
DB07067	39955
DB07069	133607
DB07069	70824
DB07072	39959
DB07096	40071
DB07101	88249
DB07101	94389
DB07109	27794
DB07111	72624
DB07118	17224
DB07127	40118
DB07129	6916
DB07129	6917
DB07138	90528
DB07145	40083
DB07155	40149
DB07159	91348
DB07172	140934
DB07172	72801
DB07172	90737
DB07177	15547
DB07177	57400
DB07184	62748
DB07217	40300
DB07223	91767
DB07232	62880
DB07232	94388
DB07267	143120
DB07268	40332
DB07297	40432
DB07301	27543
DB07302	133820
DB07302	34496
DB07302	68946
DB07302	72651
DB07302	77852
DB07302	77895
DB07302	78730
DB07329	40413
DB07331	40443
DB07331	78348
DB07338	73172
DB07340	70723
DB07348	125452
DB07348	48080
DB07348	91555
DB07350	94735
DB07352	18388
DB07352	58470
DB07356	40697
DB07371	40677
DB07373	40799
DB07374	338412
DB07374	94762
DB07375	15994
DB07375	16985
DB07375	22542
DB07379	38937
DB07381	40741
DB07381	50392
DB07391	40893
DB07392	15930
DB07401	40909
DB07418	3122
DB07423	94760
DB07424	29103
DB07425	79988
DB07437	41037
DB07441	40940
DB07447	16330
DB07447	2150
DB07447	85278
DB07447	86377
DB07453	76995
DB07457	41059
DB07459	41135
DB07460	91452
DB07465	71271
DB07465	71272
DB07467	5893
DB07477	31597
DB07482	41285
DB07490	74325
DB07495	47273
DB07496	41320
DB07498	41198
DB07503	94690
DB07506	16054
DB07506	41241
DB07506	57621
DB07506	58692
DB07517	41254
DB07517	82986
DB07518	87808
DB07518	88117
DB07536	134107
DB07543	135261
DB07551	30265
DB07551	48786
DB07551	48790
DB07552	30265
DB07552	48786
DB07552	48790
DB07557	28952
DB07557	30154
DB07557	94372
DB07558	2423
DB07567	41593
DB07573	41617
DB07585	90625
DB07588	133898
DB07588	41625
DB07594	41656
DB07601	90529
DB07610	17435
DB07615	77572
DB07615	92320
DB07621	41804
DB07623	41814
DB07628	93430
DB07635	34365
DB07637	28335
DB07637	80912
DB07640	52020
DB07645	41865
DB07645	76283
DB07651	47379
DB07661	42040
DB07662	131504
DB07672	59555
DB07674	28006
DB07692	93004
DB07697	92774
DB07701	145498
DB07701	145499
DB07701	145502
DB07701	145504
DB07701	53289
DB07701	53290
DB07701	53292
DB07702	125457
DB07702	27974
DB07702	42156
DB07702	87620
DB07702	91566
DB07702	94581
DB07703	29461
DB07705	82870
DB07705	82871
DB07705	82872
DB07705	82873
DB07705	82877
DB07706	28744
DB07711	63058
DB07711	63059
DB07711	64139
DB07711	64140
DB07715	42223
DB07715	77659
DB07716	59526
DB07718	15999
DB07718	36242
DB07720	4803
DB07720	91678
DB07726	78886
DB07743	42403
DB07764	42492
DB07767	114954
DB07767	17620
DB07767	29749
DB07767	76117
DB07768	17347
DB07768	42534
DB07768	94444
DB07775	47414
DB07776	42491
DB07778	106738
DB07778	83250
DB07778	83252
DB07780	162247
DB07780	17407
DB07780	175763
DB07780	19511
DB07780	19515
DB07780	19784
DB07780	50277
DB07780	60374
DB07784	71523
DB07788	67558
DB07788	67559
DB07788	95343
DB07794	91383
DB07795	42567
DB07795	71992
DB07802	109100
DB07806	42719
DB07810	17276
DB07811	90544
DB07814	28833
DB07814	58590
DB07814	95296
DB07815	142125
DB07815	32902
DB07815	73251
DB07816	385425
DB07820	42702
DB07833	49627
DB07835	90527
DB07841	10698
DB07841	139032
DB07841	139478
DB07841	15831
DB07841	48861
DB07841	48862
DB07841	57533
DB07841	58756
DB07841	62639
DB07859	82708
DB07863	79993
DB07870	136690
DB07870	136692
DB07870	136694
DB07870	136696
DB07870	136697
DB07870	136718
DB07870	47454
DB07876	137694
DB07876	138382
DB07876	88220
DB07880	64341
DB07881	43081
DB07883	71545
DB07892	43060
DB07893	43012
DB07896	16388
DB07896	17210
DB07896	27996
DB07896	32802
DB07896	32803
DB07896	32804
DB07905	83275
DB07907	133514
DB07907	86543
DB07909	43278
DB07911	64675
DB07911	64687
DB07914	17820
DB07914	58284
DB07915	17820
DB07915	58284
DB07918	28362
DB07919	28121
DB07923	41128
DB07923	71630
DB07924	41128
DB07924	71630
DB07930	36206
DB07930	36210
DB07930	43197
DB07930	76616
DB07931	31669
DB07938	131751
DB07938	131752
DB07938	131753
DB07941	82715
DB07943	82712
DB07950	16411
DB07950	30854
DB07951	133482
DB07951	21484
DB07952	90332
DB07953	133561
DB07954	34795
DB07954	43253
DB07970	91325
DB07992	144643
DB07992	43355
DB07995	131488
DB07995	131489
DB07995	47495
DB07996	43385
DB07996	82739
DB07996	83438
DB07997	43561
DB08009	132084
DB08009	94073
DB08022	91345
DB08023	78508
DB08025	43460
DB08039	91462
DB08046	3654
DB08052	50915
DB08059	52289
DB08059	91531
DB08059	91862
DB08073	91351
DB08074	9658
DB08078	94812
DB08079	90626
DB08080	49703
DB08080	93819
DB08098	43741
DB08120	17694
DB08120	43711
DB08142	91326
DB08162	31593
DB08167	43830
DB08167	6872
DB08168	51771
DB08175	91685
DB08188	44143
DB08190	109558
DB08209	49770
DB08209	71579
DB08215	44156
DB08224	34652
DB08230	507499
DB08230	60045
DB08231	134623
DB08231	28875
DB08231	30807
DB08238	44188
DB08254	25476
DB08254	44229
DB08262	44460
DB08264	28516
DB08264	28809
DB08264	38139
DB08264	38140
DB08264	44343
DB08265	83945
DB08276	17051
DB08276	29228
DB08283	76399
DB08286	44588
DB08289	44598
DB08294	53794
DB08294	546274
DB08294	71332
DB08295	44515
DB08295	44604
DB08296	44480
DB08297	44419
DB08313	34892
DB08319	18218
DB08319	44576
DB08323	44612
DB08324	29639
DB08324	44534
DB08324	56080
DB08326	16792
DB08327	16169
DB08327	44747
DB08329	32171
DB08332	44592
DB08342	22065
DB08349	82714
DB08357	44664
DB08373	49809
DB08377	45002
DB08377	59565
DB08377	59566
DB08388	45030
DB08394	44930
DB08398	76290
DB08399	28814
DB08399	76156
DB08399	92460
DB08407	68236
DB08409	63748
DB08410	44939
DB08411	45002
DB08411	59565
DB08411	59566
DB08412	45068
DB08413	44940
DB08424	45116
DB08427	16666
DB08427	29934
DB08427	57852
DB08427	84387
DB08435	34159
DB08435	85236
DB08435	93937
DB08435	95176
DB08437	17939
DB08437	60255
DB08437	91614
DB08437	93834
DB08437	95357
DB08439	73038
DB08454	78544
DB08463	95340
DB08466	4582
DB08472	86990
DB08472	86991
DB08472	86992
DB08472	86993
DB08472	86995
DB08473	111165
DB08473	94437
DB08496	87732
DB08496	87737
DB08496	87738
DB08496	87739
DB08496	87740
DB08496	87741
DB08496	87742
DB08496	87743
DB08496	87744
DB08508	71166
DB08508	71167
DB08510	45352
DB08510	62043
DB08517	28927
DB08521	90705
DB08530	45565
DB08541	31034
DB08541	81996
DB08542	15896
DB08543	45666
DB08544	86990
DB08544	86991
DB08544	86992
DB08544	86993
DB08544	86995
DB08547	45496
DB08550	160129
DB08562	45573
DB08562	63538
DB08577	63449
DB08585	132012
DB08585	132311
DB08586	132013
DB08586	132312
DB08587	15714
DB08587	30023
DB08587	76350
DB08587	77131
DB08589	45820
DB08597	78510
DB08601	27007
DB08601	27086
DB08601	29235
DB08601	29236
DB08601	29303
DB08601	29304
DB08601	29305
DB08601	32990
DB08601	33251
DB08601	49637
DB08601	52230
DB08601	52231
DB08601	52232
DB08601	52233
DB08601	52234
DB08601	52235
DB08603	92178
DB08603	9640
DB08604	164200
DB08607	9753
DB08618	273574
DB08620	39175
DB08620	39176
DB08621	32215
DB08626	9568
DB08632	33059
DB08632	33060
DB08632	33061
DB08632	46032
DB08633	90748
DB08634	45910
DB08635	46151
DB08636	59353
DB08636	59354
DB08645	9683
DB08647	46099
DB08648	60306
DB08648	60328
DB08649	46144
DB08652	16031
DB08653	16765
DB08653	57887
DB08660	37495
DB08683	91500
DB08688	17700
DB08689	46234
DB08690	46372
DB08705	86453
DB08711	46477
DB08719	47727
DB08720	10028
DB08722	3844
DB08723	10029
DB08724	3847
DB08725	3845
DB08726	3846
DB08727	10027
DB08730	46552
DB08741	131751
DB08741	131752
DB08741	131753
DB08744	3452
DB08756	75393
DB08756	91431
DB08756	92773
DB08761	65048
