drugbank_id	actor_id
DB13555	14046-99-2
DB13555	2589-47-1
DB13555	35080-11-6
DB13556	13061-27-3
DB13556	65761-24-2
DB13557	146-28-1
DB13557	8063-62-5
DB13557	84-06-0
DB13558	31848-01-8
DB13558	31848-02-9
DB13559	31842-61-2
DB13559	31931-97-2
DB13559	32953-89-2
DB13561	13364-32-4
DB13561	5843-53-8
DB13563	848-21-5
DB13564	34758-83-3
DB13564	34758-84-4
DB13565	19379-90-9
DB13566	57734-69-7
DB13566	57734-70-0
DB13567	114-43-2
DB13568	101-29-1
DB13568	111-42-2
DB13568	300-37-8
DB13568	30886-16-9
DB13568	3736-90-1
DB13568	3737-08-4
DB13568	61791-44-4
DB13568	61791-46-6
DB13569	113962-65-5
DB13569	13981-43-6
DB13569	13981-72-1
DB13569	14158-34-0
DB13569	15438-31-0
DB13569	15585-26-9
DB13569	16887-00-6
DB13569	612850-32-5
DB13569	7647-01-0
DB13569	7698-05-7
DB13569	7758-94-3
DB13571	6834-98-6
DB13571	78361-81-6
DB13572	78-28-4
DB13573	10075-18-0
DB13573	14358-89-5
DB13573	14656-20-3
DB13573	15031-52-4
DB13573	18833-13-1
DB13573	27248-42-6
DB13573	29701-08-4
DB13573	38953-16-1
DB13573	38953-17-2
DB13573	55912-09-9
DB13573	5690-66-4
DB13573	57383-74-1
DB13573	58965-65-4
DB13573	59426-40-3
DB13573	60640-79-1
DB13573	60662-75-1
DB13573	61954-97-0
DB13573	62026-29-3
DB13573	652-37-9
DB13573	71720-41-7
DB13573	74347-30-1
DB13573	79121-49-6
DB13573	837-27-4
DB13573	96989-76-3
DB13574	10075-18-0
DB13574	372-66-7
DB13574	53572-44-4
DB13574	543-15-7
DB13574	57249-13-5
DB13574	59989-20-7
DB13574	61734-44-9
DB13574	77124-27-7
DB13574	79121-49-6
DB13574	80440-70-6
DB13575	53-18-9
DB13575	93803-74-8
DB13575	93891-81-7
DB13576	123574-58-3
DB13576	1976-28-9
DB13576	22537-23-1
DB13576	2906-42-5
DB13576	59-67-6
DB13577	15130-95-7
DB13577	34356-64-4
DB13577	52-43-7
DB13577	71720-38-2
DB13577	8015-13-2
DB13577	85886-25-5
DB13578	4439-25-2
DB13578	553-58-2
DB13579	17854-59-0
DB13579	17854-76-1
DB13580	116-43-8
DB13580	6101-17-3
DB13581	53716-44-2
DB13582	12262-73-6
DB13582	126-44-3
DB13582	19229-76-6
DB13582	20074-52-6
DB13582	28633-45-6
DB13582	3522-50-7
DB13582	50515-28-1
DB13582	77-92-9
DB13582	91776-95-3
DB13583	59-47-2
DB13584	153-76-4
DB13585	133300-54-6
DB13585	13445-63-1
DB13585	4665-58-1
DB13585	646-02-6
DB13586	72-63-9
DB13587	1424-00-6
DB13588	105386-86-5
DB13588	26263-44-5
DB13588	31329-57-4
DB13588	3200-06-4
DB13588	3200-07-5
DB13588	85293-34-1
DB13590	14127-61-8
DB13590	17787-72-3
DB13590	18637-06-4
DB13591	14008-44-7
DB13592	111298-53-4
DB13592	15518-82-8
DB13592	17140-68-0
DB13592	19326-29-5
DB13592	314-35-2
DB13592	59547-58-9
DB13593	1222-57-7
DB13593	449-75-2
DB13595	12627-13-3
DB13595	13587-54-7
DB13595	13670-17-2
DB13595	13968-08-6
DB13595	13968-48-4
DB13595	13982-43-9
DB13595	14280-30-9
DB13595	14314-42-2
DB13595	14337-01-0
DB13595	14797-71-8
DB13595	14940-63-7
DB13595	14940-65-9
DB13595	156428-50-1
DB13595	17181-37-2
DB13595	17778-80-2
DB13595	22537-22-0
DB13595	22537-23-1
DB13595	24286-21-3
DB13595	3352-57-6
DB13595	558440-22-5
DB13595	56583-62-1
DB13595	7732-18-5
DB13595	7789-20-0
DB13596	485-89-2
DB13597	3160-91-6
DB13597	3731-59-7
DB13597	7420-18-0
DB13597	79990-42-4
DB13598	2679-89-2
DB13598	60-29-7
DB13599	3639-19-8
DB13599	515-76-4
DB13600	106454-65-3
DB13600	107471-24-9
DB13600	118413-12-0
DB13600	120710-23-8
DB13600	120710-24-9
DB13600	120710-25-0
DB13600	52820-00-5
DB13600	52918-63-5
DB13600	55700-99-7
DB13600	64363-96-8
DB13600	64363-97-9
DB13600	80845-12-1
DB13600	88524-41-8
DB13601	62613-82-5
DB13601	68252-28-8
DB13601	68567-97-5
DB13601	88929-35-5
DB13602	34184-77-5
DB13603	1018-71-9
DB13604	32059-15-7
DB13604	42839-36-1
DB13605	3627-49-4
DB13605	562-26-5
DB13605	93804-91-2
DB13606	1239-04-9
DB13606	127-35-5
DB13606	58918-34-6
DB13606	63903-74-2
DB13606	63903-75-3
DB13607	19803-62-4
DB13607	29147-50-0
DB13607	5636-92-0
DB13608	910-86-1
DB13609	131707-23-8
DB13609	131707-25-0
DB13609	5674-91-9
DB13610	15687-21-5
DB13611	3689-76-7
DB13611	54118-67-1
DB13611	74298-63-8
DB13612	11126-35-5
DB13612	14127-61-8
DB13612	1433-11-0
DB13612	173144-80-4
DB13612	17787-72-3
DB13612	18637-06-4
DB13612	30535-50-3
DB13612	37955-36-5
DB13612	50-78-2
DB13612	57-13-6
DB13612	5749-67-7
DB13612	58069-82-2
DB13613	2147-48-0
DB13614	17692-22-7
DB13614	5090-37-9
DB13615	105661-39-0
DB13615	13587-54-7
DB13615	13670-17-2
DB13615	13968-08-6
DB13615	13968-48-4
DB13615	13982-43-9
DB13615	14280-30-9
DB13615	14314-42-2
DB13615	14337-01-0
DB13615	14797-71-8
DB13615	14940-63-7
DB13615	14940-65-9
DB13615	156428-50-1
DB13615	17341-25-2
DB13615	17778-80-2
DB13615	24286-21-3
DB13615	3352-57-6
DB13615	558440-22-5
DB13615	56583-62-1
DB13615	7732-18-5
DB13615	7789-20-0
DB13615	83461-56-7
DB13616	159776-70-2
DB13617	2127-01-7
DB13618	35212-22-7
DB13620	1114-17-6
DB13620	133-42-6
DB13620	13382-27-9
DB13620	20246-33-7
DB13620	24203-36-9
DB13620	299-27-4
DB13620	35087-77-5
DB13620	526-95-4
DB13620	526-97-6
DB13620	52938-97-3
DB13620	576-36-3
DB13620	642-99-9
DB13622	63795-61-9
DB13624	5414-90-4
DB13624	5588-10-3
DB13624	93-30-1
DB13625	34866-46-1
DB13625	34866-47-2
DB13626	13587-54-7
DB13626	13670-17-2
DB13626	13968-08-6
DB13626	13968-48-4
DB13626	13982-43-9
DB13626	14280-30-9
DB13626	14314-42-2
DB13626	14337-01-0
DB13626	14797-71-8
DB13626	14940-63-7
DB13626	14940-65-9
DB13626	156428-50-1
DB13626	17778-80-2
DB13626	18875-39-3
DB13626	20110-59-2
DB13626	22537-23-1
DB13626	24286-21-3
DB13626	25718-94-9
DB13626	3352-57-6
DB13626	52955-63-2
DB13626	558440-22-5
DB13626	56-39-3
DB13626	56-40-6
DB13626	56583-62-1
DB13626	7299-33-4
DB13626	7732-18-5
DB13626	7789-20-0
DB13627	14698-29-4
DB13627	59587-08-5
DB13628	120-47-8
DB13628	35285-68-8
DB13628	36457-19-9
DB13628	9001-05-2
DB13629	2210-63-1
DB13629	41468-34-2
DB13630	15585-70-3
DB13630	59866-76-1
DB13631	865-04-3
DB13632	58416-00-5
DB13634	1028-33-7
DB13634	61216-25-9
DB13635	78816-67-8
DB13635	83270-72-8
DB13635	83275-56-3
DB13636	10075-18-0
DB13636	14358-89-5
DB13636	14656-20-3
DB13636	15031-52-4
DB13636	18833-13-1
DB13636	27248-42-6
DB13636	29701-08-4
DB13636	38953-16-1
DB13636	38953-17-2
DB13636	55912-09-9
DB13636	5690-66-4
DB13636	57383-74-1
DB13636	58-73-1
DB13636	58965-65-4
DB13636	59426-40-3
DB13636	60640-79-1
DB13636	60662-75-1
DB13636	61954-97-0
DB13636	62026-29-3
DB13636	652-37-9
DB13636	71720-41-7
DB13636	74347-30-1
DB13636	79121-49-6
DB13636	837-27-4
DB13636	96989-76-3
DB13637	21946-79-2
DB13637	49776-32-1
DB13638	76610-84-9
DB13638	76648-01-6
DB13639	133-37-9
DB13639	1336-18-1
DB13639	147-71-7
DB13639	147-73-9
DB13639	15438-31-0
DB13639	2944-65-2
DB13639	3715-17-1
DB13639	41014-96-4
DB13639	526-83-0
DB13639	5976-95-4
DB13639	87-69-4
DB13640	18305-96-9
DB13640	29728-34-5
DB13640	60544-81-2
DB13640	6277-14-1
DB13641	1910-68-5
DB13642	511-45-5
DB13642	6856-31-1
DB13642	968-58-1
DB13643	61197-73-7
DB13643	61197-93-1
DB13643	70111-54-5
DB13644	22874-42-6
DB13644	56-04-2
DB13645	33414-33-4
DB13645	4596-66-1
DB13645	57530-40-2
DB13648	15180-03-7
DB13648	23214-96-2
DB13649	22760-18-5
DB13650	108195-86-4
DB13650	1114-17-6
DB13650	133-42-6
DB13650	13382-27-9
DB13650	13587-54-7
DB13650	13670-17-2
DB13650	13968-08-6
DB13650	13968-48-4
DB13650	13982-43-9
DB13650	14280-30-9
DB13650	14314-42-2
DB13650	14337-01-0
DB13650	14797-71-8
DB13650	14940-63-7
DB13650	14940-65-9
DB13650	156428-50-1
DB13650	17778-80-2
DB13650	20246-33-7
DB13650	22537-23-1
DB13650	24286-21-3
DB13650	3352-57-6
DB13650	526-95-4
DB13650	526-97-6
DB13650	558440-22-5
DB13650	56583-62-1
DB13650	576-36-3
DB13650	642-99-9
DB13650	77-86-1
DB13650	7732-18-5
DB13650	7789-20-0
DB13651	31081-68-2
DB13651	47562-08-3
DB13652	32421-46-8
DB13652	58779-43-4
DB13652	80095-31-4
DB13652	94157-87-6
DB13653	58934-46-6
DB13653	59729-31-6
DB13654	10279-57-9
DB13654	105269-70-3
DB13654	107497-59-6
DB13654	112945-52-5
DB13654	119573-97-6
DB13654	122304-48-7
DB13654	12414-70-9
DB13654	1317-95-9
DB13654	13587-54-7
DB13654	13670-17-2
DB13654	13968-08-6
DB13654	13968-48-4
DB13654	13982-43-9
DB13654	14280-30-9
DB13654	14314-42-2
DB13654	14337-01-0
DB13654	14464-46-1
DB13654	14797-71-8
DB13654	14808-60-7
DB13654	14940-63-7
DB13654	14940-65-9
DB13654	156428-50-1
DB13654	15723-40-7
DB13654	16833-27-5
DB13654	17679-64-0
DB13654	17778-80-2
DB13654	22537-23-1
DB13654	24286-21-3
DB13654	3352-57-6
DB13654	558440-22-5
DB13654	56583-62-1
DB13654	7631-86-9
DB13654	7732-18-5
DB13654	7789-20-0
DB13654	92283-58-4
DB13654	98253-25-9
DB13654	99439-28-8
DB13655	59-26-7
DB13655	77257-32-0
DB13655	82432-25-5
DB13656	128326-82-9
DB13656	130104-32-4
DB13657	5003-48-5
DB13659	3810-35-3
DB13660	102367-60-2
DB13660	102367-61-3
DB13660	1245-44-9
DB13660	23248-91-1
DB13660	31090-17-2
DB13660	4803-44-5
DB13660	551-27-9
DB13661	61-57-4
DB13662	358-52-1
DB13663	671-95-4
DB13664	2825-60-7
DB13665	12710-19-9
DB13665	1480-19-9
DB13665	52869-98-4
DB13666	10034-85-2
DB13666	14104-45-1
DB13666	14158-30-6
DB13666	14158-31-7
DB13666	14158-32-8
DB13666	142733-60-6
DB13666	14391-72-1
DB13666	144-12-7
DB13666	14683-16-0
DB13666	14834-67-4
DB13666	14834-68-5
DB13666	14914-02-4
DB13666	14914-27-3
DB13666	14914-30-8
DB13666	15046-84-1
DB13666	15480-34-9
DB13666	15715-08-9
DB13666	15755-17-6
DB13666	17144-19-3
DB13666	20461-54-5
DB13666	6252-92-2
DB13666	64710-68-5
DB13666	6504-57-0
DB13666	69239-56-1
DB13667	113359-04-9
DB13667	113981-44-5
DB13667	118443-89-3
DB13668	118499-70-0
DB13668	62732-44-9
DB13668	90043-86-0
DB13669	110-91-8
DB13669	15022-18-1
DB13669	203578-31-8
DB13669	342611-02-3
DB13669	61791-40-0
DB13670	36531-26-7
DB13670	42408-84-4
DB13670	68813-55-8
DB13670	94135-23-6
DB13673	29701-07-3
DB13673	4696-76-8
DB13674	144696-36-6
DB13674	38609-97-1
DB13674	58880-43-6
DB13675	565-33-3
DB13676	89419-40-9
DB13676	98043-60-8
DB13677	24279-91-2
DB13678	5588-25-0
DB13678	561-77-3
DB13679	113-92-8
DB13679	118573-57-2
DB13679	131219-97-1
DB13679	132-22-9
DB13679	138331-08-5
DB13679	19141-42-5
DB13679	2438-32-6
DB13679	25387-68-2
DB13679	25523-97-1
DB13679	56343-98-7
DB13679	7054-11-7
DB13679	76095-56-2
DB13679	79329-85-4
DB13679	80123-74-6
DB13679	87453-66-5
DB13680	15687-37-3
DB13681	22131-35-7
DB13681	28875-47-0
DB13681	56974-46-0
DB13682	84957-29-9
DB13682	98753-19-6
DB13683	2773-92-4
DB13683	86-80-6
DB13684	105102-19-0
DB13684	74299-76-6
DB13684	74512-12-2
DB13684	83621-06-1
DB13685	10592-65-1
DB13686	1926-49-4
DB13686	54530-86-8
DB13687	27367-90-4
DB13687	34426-53-4
DB13689	131801-95-1
DB13689	57333-96-7
DB13689	60965-80-2
DB13689	93129-94-3
DB13690	109-93-3
DB13690	9003-19-4
DB13691	11018-80-7
DB13691	5511-98-8
DB13692	14187-92-9
DB13692	18559-59-6
DB13692	18559-60-9
DB13692	30418-38-3
DB13692	31608-22-7
DB13693	12772-42-8
DB13693	28002-18-8
DB13693	34779-28-7
DB13693	41744-40-5
DB13694	15876-67-2
DB13694	17299-00-2
DB13695	22064-27-3
DB13695	60-44-6
DB13696	3679-64-9
DB13696	39442-77-8
DB13697	539-21-9
DB13698	15438-31-0
DB13698	3812-32-6
DB13698	463-79-6
DB13698	563-71-3
DB13698	71-52-3
DB13699	1161-88-2
DB13699	515-49-1
DB13699	8015-41-6
DB13701	49755-67-1
DB13702	10034-85-2
DB13702	14104-45-1
DB13702	14158-30-6
DB13702	14158-31-7
DB13702	14158-32-8
DB13702	142733-60-6
DB13702	14391-72-1
DB13702	14683-16-0
DB13702	14834-67-4
DB13702	14834-68-5
DB13702	14914-02-4
DB13702	14914-27-3
DB13702	14914-30-8
DB13702	15046-84-1
DB13702	15480-34-9
DB13702	15715-08-9
DB13702	15755-17-6
DB13702	17144-19-3
DB13702	20461-54-5
DB13702	54663-47-7
DB13702	64710-68-5
DB13702	69239-56-1
DB13703	1075-61-2
DB13703	18840-47-6
DB13705	11103-59-6
DB13705	113962-65-5
DB13705	13981-43-6
DB13705	13981-72-1
DB13705	14158-34-0
DB13705	15585-26-9
DB13705	16887-00-6
DB13705	7647-01-0
DB13705	7698-05-7
DB13706	122199-14-8
DB13706	152-75-0
DB13706	17341-25-2
DB13706	17372-87-1
DB13706	548-26-5
DB13707	133-37-9
DB13707	133-48-2
DB13707	1336-18-1
DB13707	147-71-7
DB13707	147-73-9
DB13707	17341-25-2
DB13707	21106-15-0
DB13707	3715-17-1
DB13707	4504-50-1
DB13707	51307-92-7
DB13707	526-83-0
DB13707	526-94-3
DB13707	5976-95-4
DB13707	868-18-8
DB13707	87-69-4
DB13708	20287-37-0
DB13708	52246-40-9
DB13709	53449-58-4
DB13710	153-00-4
DB13710	79234-28-9
DB13711	14504-73-5
DB13712	502-55-6
DB13713	10447-38-8
DB13713	10447-39-9
DB13713	57734-59-5
DB13714	13741-18-9
DB13714	38237-68-2
DB13715	20153-98-4
DB13715	35898-87-4
DB13715	54914-39-5
DB13716	146883-70-7
DB13716	66851-47-6
DB13716	84-74-2
DB13717	136212-62-9
DB13717	26002-80-2
DB13717	26046-85-5
DB13717	51134-88-4
DB13717	51186-86-8
DB13717	51186-87-9
DB13717	51186-88-0
DB13717	66036-31-5
DB13717	74139-77-8
DB13718	1435-55-8
DB13718	1476-98-8
DB13718	1668-97-9
DB13718	18253-58-2
DB13718	304695-81-6
DB13718	522-66-7
DB13718	85153-19-1
DB13720	15394-62-4
DB13720	62-97-5
DB13721	104628-07-1
DB13721	118258-27-8
DB13721	118413-13-1
DB13721	120864-17-7
DB13721	137497-61-1
DB13721	52315-07-8
DB13721	65731-83-1
DB13721	65731-84-2
DB13721	65732-07-2
DB13721	66841-24-5
DB13721	67375-30-8
DB13721	71697-59-1
DB13721	72204-43-4
DB13721	72204-44-5
DB13721	78691-31-3
DB13721	82464-73-1
DB13721	83860-31-5
DB13721	83860-32-6
DB13721	88863-99-4
DB13721	95148-95-1
DB13722	31793-07-4
DB13723	76144-81-5
DB13723	802032-35-5
DB13724	4936-47-4
DB13725	15793-40-5
DB13725	7082-21-5
DB13726	57-67-0
DB13727	130-83-6
DB13727	146-36-1
DB13727	65-15-6
DB13728	1310709-74-0
DB13728	50629-82-8
DB13729	59721-28-7
DB13729	59721-29-8
DB13730	1088-92-2
DB13731	18109-80-3
DB13731	18109-81-4
DB13732	131133-75-0
DB13732	133-51-7
DB13732	13587-54-7
DB13732	13670-17-2
DB13732	13968-08-6
DB13732	13968-48-4
DB13732	13982-43-9
DB13732	14280-30-9
DB13732	14314-42-2
DB13732	14337-01-0
DB13732	14797-71-8
DB13732	14940-63-7
DB13732	14940-65-9
DB13732	156428-50-1
DB13732	17778-80-2
DB13732	24286-21-3
DB13732	3352-57-6
DB13732	558440-22-5
DB13732	56583-62-1
DB13732	6284-40-8
DB13732	7732-18-5
DB13732	7789-20-0
DB13733	104758-85-2
DB13733	3734-67-6
DB13733	77-75-8
DB13736	21370-21-8
DB13736	4846-91-7
DB13736	6693-90-9
DB13737	52-31-3
DB13737	5897-20-1
DB13737	8058-55-7
DB13738	13987-03-6
DB13738	54-30-8
DB13738	5892-41-1
DB13738	7437-53-8
DB13738	76391-72-5
DB13738	76847-51-3
DB13739	983-85-7
DB13740	64-65-3
DB13741	14317-18-1
DB13741	2618-25-9
DB13743	13587-54-7
DB13743	13670-17-2
DB13743	13686-28-7
DB13743	13968-08-6
DB13743	13968-48-4
DB13743	13982-43-9
DB13743	14280-30-9
DB13743	14314-42-2
DB13743	14337-01-0
DB13743	14383-50-7
DB13743	14797-71-8
DB13743	14940-63-7
DB13743	14940-65-9
DB13743	156428-50-1
DB13743	17341-25-2
DB13743	17778-80-2
DB13743	20681-14-5
DB13743	24286-21-3
DB13743	3352-57-6
DB13743	33614-49-2
DB13743	558440-22-5
DB13743	56583-62-1
DB13743	5719-73-3
DB13743	7732-18-5
DB13743	7789-20-0
DB13744	19562-30-2
DB13745	10035-10-6
DB13745	13536-59-9
DB13745	14331-90-9
DB13745	14336-94-8
DB13745	14380-59-7
DB13745	14391-61-8
DB13745	14686-69-2
DB13745	14687-62-8
DB13745	14809-47-3
DB13745	15720-26-0
DB13745	15765-38-5
DB13745	15765-39-6
DB13745	16759-25-4
DB13745	24959-67-9
DB13745	36653-54-0
DB13745	49564-56-9
DB13747	102-71-6
DB13747	64114-46-1
DB13748	134309-35-6
DB13748	142-49-4
DB13748	157-06-2
DB13748	17806-42-7
DB13748	25212-18-4
DB13748	30097-06-4
DB13748	30986-62-0
DB13748	4455-52-1
DB13748	7004-12-8
DB13748	7200-25-1
DB13748	74-79-3
DB13748	90663-77-7
DB13749	1114-17-6
DB13749	133-42-6
DB13749	13382-27-9
DB13749	13587-54-7
DB13749	13670-17-2
DB13749	13968-08-6
DB13749	13968-48-4
DB13749	13982-43-9
DB13749	14280-30-9
DB13749	14314-42-2
DB13749	14337-01-0
DB13749	14797-71-8
DB13749	14940-63-7
DB13749	14940-65-9
DB13749	156428-50-1
DB13749	17778-80-2
DB13749	20246-33-7
DB13749	22537-22-0
DB13749	24286-21-3
DB13749	3352-57-6
DB13749	526-95-4
DB13749	526-97-6
DB13749	558440-22-5
DB13749	56583-62-1
DB13749	576-36-3
DB13749	642-99-9
DB13749	7732-18-5
DB13749	7789-20-0
DB13750	114-90-9
DB13750	2337-82-8
DB13750	36683-71-3
DB13750	4605-73-6
DB13750	4978-85-2
DB13750	73840-43-4
DB13750	73840-44-5
DB13750	73840-45-6
DB13750	73873-83-3
DB13750	7683-36-5
DB13751	103000-77-7
DB13751	11052-19-0
DB13751	139014-59-8
DB13751	1405-86-3
DB13751	1407-03-0
DB13751	42294-03-1
DB13751	53956-04-0
DB13751	56271-77-3
DB13751	68039-19-0
DB13751	68083-53-4
DB13751	68797-35-3
DB13751	71277-79-7
DB13751	79165-06-3
DB13751	83896-44-0
DB13751	85441-51-6
DB13751	88863-96-1
DB13751	911217-00-0
DB13752	1166-46-7
DB13752	28643-67-6
DB13752	51348-90-4
DB13752	51348-91-5
DB13752	52556-74-8
DB13752	5284-41-3
DB13752	55830-67-6
DB13752	66525-27-7
DB13752	74139-77-8
DB13752	7696-12-0
DB13752	94413-59-9
DB13753	14176-10-4
DB13753	16286-69-4
DB13754	70-07-5
DB13755	10397-75-8
DB13755	54605-45-7
DB13756	101470-86-4
DB13756	117742-04-8
DB13756	1182-87-2
DB13757	86880-51-5
DB13758	1334-20-9
DB13758	27166-15-0
DB13758	3685-84-5
DB13758	51-68-3
DB13758	93857-19-3
DB13759	116955-30-7
DB13759	125-60-0
DB13759	258329-46-3
DB13759	8060-71-7
DB13759	8067-07-0
DB13759	85080-52-0
DB13762	117976-89-3
DB13762	934295-30-4
DB13763	12042-00-1
DB13763	17341-25-2
DB13763	20055-98-5
DB13763	20681-14-5
DB13763	5743-29-3
DB13764	23869-24-1
DB13765	113962-65-5
DB13765	13981-43-6
DB13765	13981-72-1
DB13765	14158-34-0
DB13765	14302-87-5
DB13765	15585-26-9
DB13765	16887-00-6
DB13765	33286-65-6
DB13765	7487-94-7
DB13765	7647-01-0
DB13765	7698-05-7
DB13766	3416-26-0
DB13767	118949-22-7
DB13767	129731-10-8
DB13768	61508-55-2
DB13768	61508-57-4
DB13768	61869-07-6
DB13769	10034-85-2
DB13769	14104-45-1
DB13769	14158-30-6
DB13769	14158-31-7
DB13769	14158-32-8
DB13769	142733-60-6
DB13769	14391-72-1
DB13769	14683-16-0
DB13769	14834-67-4
DB13769	14834-68-5
DB13769	14914-02-4
DB13769	14914-27-3
DB13769	14914-30-8
DB13769	15046-84-1
DB13769	15480-34-9
DB13769	15715-08-9
DB13769	15755-17-6
DB13769	17144-19-3
DB13769	20461-54-5
DB13769	5982-52-5
DB13769	64710-68-5
DB13769	69239-56-1
DB13770	2430-49-1
DB13771	1185-57-5
DB13771	1332-96-3
DB13771	17341-25-2
DB13771	19229-76-6
DB13771	20074-52-6
DB13771	25530-63-6
DB13771	57644-54-9
DB13771	65330-59-8
DB13771	68201-80-9
DB13771	91776-95-3
DB13771	93752-70-6
DB13772	101363-10-4
DB13772	106017-08-7
DB13773	130030-60-3
DB13773	2577-32-4
DB13773	56782-29-7
DB13773	71163-98-9
DB13773	80-35-3
DB13773	8059-46-9
DB13773	81247-66-7
DB13773	83783-54-4
DB13774	113497-04-4
DB13774	135367-60-1
DB13774	139-08-2
DB13774	147228-81-7
DB13774	16287-71-1
DB13774	5285-67-6
DB13774	53516-76-0
DB13774	68391-01-5
DB13774	68424-85-1
DB13774	68989-01-5
DB13775	100458-99-9
DB13775	33580-30-2
DB13775	34784-64-0
DB13775	83688-85-1
DB13776	611-53-0
DB13777	16656-05-6
DB13777	2829-84-7
DB13777	57526-81-5
DB13777	61260-05-7
DB13778	56187-47-4
DB13778	63521-15-3
DB13779	5001-32-1
DB13779	551-48-4
DB13779	56824-89-6
DB13780	105377-53-5
DB13780	13587-54-7
DB13780	13670-17-2
DB13780	13968-08-6
DB13780	13968-48-4
DB13780	13982-43-9
DB13780	14280-30-9
DB13780	14314-42-2
DB13780	14337-01-0
DB13780	14613-01-5
DB13780	14613-28-6
DB13780	14613-30-0
DB13780	14797-71-8
DB13780	14940-63-7
DB13780	14940-65-9
DB13780	156428-50-1
DB13780	17778-80-2
DB13780	22537-23-1
DB13780	24159-09-9
DB13780	24215-47-2
DB13780	24286-21-3
DB13780	24818-79-9
DB13780	26723-02-4
DB13780	29952-87-2
DB13780	3352-57-6
DB13780	36921-54-7
DB13780	39087-48-4
DB13780	42016-66-0
DB13780	50697-50-2
DB13780	54393-06-5
DB13780	558440-22-5
DB13780	56583-62-1
DB13780	57456-45-8
DB13780	60508-74-9
DB13780	60763-49-7
DB13780	61508-15-4
DB13780	7314-47-8
DB13780	76847-54-6
DB13780	77111-08-1
DB13780	7732-18-5
DB13780	7789-20-0
DB13780	79990-42-4
DB13780	882-09-7
DB13781	73210-73-8
DB13781	81801-12-9
DB13781	90730-93-1
DB13782	6829-98-7
DB13783	53164-05-9
DB13784	2470-73-7
DB13784	60539-20-0
DB13785	117067-01-3
DB13785	17692-31-8
DB13785	83742-47-6
DB13785	99291-24-4
DB13785	99291-25-5
DB13786	11097-30-6
DB13786	13186-54-4
DB13786	22537-22-0
DB13786	68460-00-4
DB13789	1112-02-3
DB13789	1186-52-3
DB13789	133-37-9
DB13789	1336-18-1
DB13789	147-71-7
DB13789	147-73-9
DB13789	157090-22-7
DB13789	22537-23-1
DB13789	3715-17-1
DB13789	526-83-0
DB13789	5976-95-4
DB13789	64-19-7
DB13789	68475-71-8
DB13789	71-50-1
DB13789	758-12-3
DB13789	79893-89-3
DB13789	87-69-4
DB13791	26864-56-2
DB13793	474-00-0
DB13793	4880-88-0
DB13794	477-93-0
DB13794	518-63-8
DB13795	56518-40-2
DB13795	56518-41-3
DB13796	14992-58-6
DB13796	14992-59-7
DB13796	39315-52-1
DB13798	113-78-0
DB13800	123-76-2
DB13800	14127-61-8
DB13800	17787-72-3
DB13800	18637-06-4
DB13800	591-64-0
DB13802	56084-15-2
DB13803	135274-05-4
DB13803	14293-44-8
DB13804	6336-50-1
DB13805	3625-25-0
DB13806	105431-72-9
DB13807	5334-23-6
DB13812	111079-49-3
DB13812	124-68-5
DB13812	5634-34-4
DB13814	119290-52-7
DB13814	39878-70-1
DB13814	47747-56-8
DB13815	3572-52-9
DB13815	5560-62-3
DB13816	63358-49-6
DB13817	77-65-6
DB13818	13587-54-7
DB13818	13670-17-2
DB13818	13968-08-6
DB13818	13968-48-4
DB13818	13982-43-9
DB13818	14280-30-9
DB13818	14314-42-2
DB13818	14337-01-0
DB13818	14797-71-8
DB13818	14940-63-7
DB13818	14940-65-9
DB13818	156428-50-1
DB13818	17778-80-2
DB13818	23713-46-4
DB13818	24286-21-3
DB13818	3352-57-6
DB13818	488-47-1
DB13818	558440-22-5
DB13818	56583-62-1
DB13818	6915-57-7
DB13818	7226-45-1
DB13818	7732-18-5
DB13818	7789-20-0
DB13819	10431-99-9
DB13819	132-35-4
DB13819	31363-08-3
DB13819	31363-09-4
DB13819	31363-10-7
DB13819	5696-09-3
DB13820	3689-50-7
DB13820	4784-40-1
DB13821	26973-24-0
DB13821	41136-22-5
DB13822	4295-63-0
DB13823	108911-86-0
DB13823	51940-44-4
DB13823	52070-48-1
DB13823	52070-49-2
DB13823	72571-82-5
DB13824	105368-47-6
DB13824	73121-56-9
DB13824	99631-11-5
DB13825	23271-74-1
DB13826	102763-23-5
DB13826	1321-34-2
DB13826	53351-10-3
DB13826	94-96-2
DB13827	40507-78-6
DB13827	40507-80-0
DB13827	40507-86-6
DB13827	56601-85-5
DB13828	116475-12-8
DB13828	122575-24-0
DB13828	147657-30-5
DB13828	68359-37-5
DB13828	83855-46-3
DB13828	86560-92-1
DB13828	86560-93-2
DB13828	86560-94-3
DB13829	12687-85-3
DB13829	14127-61-8
DB13829	17787-72-3
DB13829	18637-06-4
DB13829	22577-66-8
DB13830	11024-93-4
DB13830	125-46-2
DB13830	15158-11-9
DB13830	34769-44-3
DB13830	55648-03-8
DB13830	7562-61-0
DB13831	13966-31-9
DB13831	14092-99-0
DB13831	14392-03-1
DB13831	146104-97-4
DB13831	14681-52-8
DB13831	14999-33-8
DB13831	17375-02-9
DB13831	19768-33-3
DB13831	22325-60-6
DB13831	23317-90-0
DB13831	24203-36-9
DB13831	52938-97-3
DB13831	7439-96-5
DB13831	7722-64-7
DB13832	58994-96-0
DB13835	23465-76-1
DB13835	55750-05-5
DB13836	6489-61-8
