drugbank_id	surechembl_id
DB04099	SCHEMBL20208002
DB04100	SCHEMBL1110
DB04100	SCHEMBL1331063
DB04100	SCHEMBL1331967
DB04100	SCHEMBL1332117
DB04100	SCHEMBL5395749
DB04100	SCHEMBL81596
DB04100	SCHEMBL8312
DB04100	SCHEMBL84132
DB04101	SCHEMBL4315037
DB04102	SCHEMBL14565261
DB04102	SCHEMBL14580082
DB04102	SCHEMBL21465064
DB04102	SCHEMBL21465090
DB04102	SCHEMBL21465102
DB04102	SCHEMBL4204378
DB04102	SCHEMBL598129
DB04102	SCHEMBL598130
DB04102	SCHEMBL598131
DB04102	SCHEMBL7153060
DB04102	SCHEMBL7153080
DB04102	SCHEMBL939272
DB04103	SCHEMBL107846
DB04103	SCHEMBL5316488
DB04104	SCHEMBL18229771
DB04104	SCHEMBL48369
DB04104	SCHEMBL5850694
DB04105	SCHEMBL146004
DB04105	SCHEMBL3268995
DB04105	SCHEMBL9465974
DB04105	SCHEMBL9466316
DB04105	SCHEMBL9819900
DB04106	SCHEMBL14697056
DB04106	SCHEMBL15608324
DB04106	SCHEMBL16174560
DB04106	SCHEMBL17102275
DB04106	SCHEMBL20505097
DB04106	SCHEMBL3982212
DB04106	SCHEMBL4448327
DB04106	SCHEMBL5508629
DB04106	SCHEMBL6014822
DB04106	SCHEMBL6051206
DB04106	SCHEMBL7206688
DB04106	SCHEMBL8489015
DB04106	SCHEMBL8880
DB04106	SCHEMBL8881
DB04107	SCHEMBL4995406
DB04109	SCHEMBL4321182
DB04110	SCHEMBL11186597
DB04110	SCHEMBL11291791
DB04110	SCHEMBL11400223
DB04110	SCHEMBL11468634
DB04110	SCHEMBL11753373
DB04110	SCHEMBL306096
DB04110	SCHEMBL5500201
DB04110	SCHEMBL5798314
DB04111	SCHEMBL1110999
DB04111	SCHEMBL388176
DB04111	SCHEMBL388177
DB04111	SCHEMBL7278984
DB04111	SCHEMBL8694296
DB04111	SCHEMBL8697801
DB04113	SCHEMBL2638
DB04114	SCHEMBL18103935
DB04114	SCHEMBL2403801
DB04114	SCHEMBL7115053
DB04115	SCHEMBL10389502
DB04115	SCHEMBL10390785
DB04115	SCHEMBL10632717
DB04115	SCHEMBL10673538
DB04115	SCHEMBL10709599
DB04115	SCHEMBL1373393
DB04115	SCHEMBL1376273
DB04115	SCHEMBL13799662
DB04115	SCHEMBL14911162
DB04115	SCHEMBL153906
DB04115	SCHEMBL15672948
DB04115	SCHEMBL15936397
DB04115	SCHEMBL16781367
DB04115	SCHEMBL17699306
DB04115	SCHEMBL17963861
DB04115	SCHEMBL20521113
DB04115	SCHEMBL21462194
DB04115	SCHEMBL2195085
DB04115	SCHEMBL220544
DB04115	SCHEMBL229738
DB04115	SCHEMBL231931
DB04115	SCHEMBL231967
DB04115	SCHEMBL2538316
DB04115	SCHEMBL25632
DB04115	SCHEMBL2597899
DB04115	SCHEMBL2597901
DB04115	SCHEMBL2597923
DB04115	SCHEMBL2597926
DB04115	SCHEMBL2597976
DB04115	SCHEMBL2598036
DB04115	SCHEMBL2874125
DB04115	SCHEMBL3682339
DB04115	SCHEMBL3686644
DB04115	SCHEMBL3686872
DB04115	SCHEMBL3691964
DB04115	SCHEMBL3863473
DB04115	SCHEMBL4378878
DB04115	SCHEMBL4894622
DB04115	SCHEMBL5180706
DB04115	SCHEMBL5180740
DB04115	SCHEMBL5180783
DB04115	SCHEMBL5181279
DB04115	SCHEMBL675550
DB04115	SCHEMBL676528
DB04115	SCHEMBL8028667
DB04115	SCHEMBL94112
DB04116	SCHEMBL109658
DB04116	SCHEMBL109659
DB04116	SCHEMBL11249703
DB04116	SCHEMBL12253360
DB04116	SCHEMBL12508183
DB04116	SCHEMBL13411472
DB04116	SCHEMBL13446391
DB04116	SCHEMBL13904361
DB04116	SCHEMBL13913543
DB04116	SCHEMBL14281995
DB04116	SCHEMBL154138
DB04116	SCHEMBL16039972
DB04116	SCHEMBL16431658
DB04116	SCHEMBL1677245
DB04116	SCHEMBL17618230
DB04116	SCHEMBL1782423
DB04116	SCHEMBL18191571
DB04116	SCHEMBL18660578
DB04116	SCHEMBL19730599
DB04116	SCHEMBL20421903
DB04116	SCHEMBL20588528
DB04116	SCHEMBL2354450
DB04116	SCHEMBL2354452
DB04116	SCHEMBL2504901
DB04116	SCHEMBL2504902
DB04116	SCHEMBL3192294
DB04116	SCHEMBL38974
DB04116	SCHEMBL3933945
DB04116	SCHEMBL3939470
DB04116	SCHEMBL4017301
DB04116	SCHEMBL4257775
DB04116	SCHEMBL4257784
DB04116	SCHEMBL4943432
DB04116	SCHEMBL5902036
DB04116	SCHEMBL5970205
DB04116	SCHEMBL6666137
DB04116	SCHEMBL670202
DB04116	SCHEMBL670203
DB04116	SCHEMBL6931233
DB04116	SCHEMBL7157925
DB04116	SCHEMBL7716194
DB04116	SCHEMBL8605902
DB04116	SCHEMBL8931574
DB04116	SCHEMBL8931609
DB04116	SCHEMBL9196997
DB04116	SCHEMBL9402955
DB04116	SCHEMBL9671930
DB04116	SCHEMBL9722582
DB04116	SCHEMBL9799709
DB04120	SCHEMBL10802444
DB04120	SCHEMBL11061818
DB04120	SCHEMBL11650653
DB04120	SCHEMBL12388
DB04120	SCHEMBL12934027
DB04120	SCHEMBL1309602
DB04120	SCHEMBL14940897
DB04120	SCHEMBL15511757
DB04120	SCHEMBL15511902
DB04120	SCHEMBL15512013
DB04120	SCHEMBL15512040
DB04120	SCHEMBL16503324
DB04120	SCHEMBL17157279
DB04120	SCHEMBL17165617
DB04120	SCHEMBL1937639
DB04120	SCHEMBL316893
DB04120	SCHEMBL3371914
DB04120	SCHEMBL5034425
DB04120	SCHEMBL5677277
DB04120	SCHEMBL5677955
DB04120	SCHEMBL5950714
DB04120	SCHEMBL6276525
DB04120	SCHEMBL8081002
DB04120	SCHEMBL8163086
DB04120	SCHEMBL8779394
DB04120	SCHEMBL8911713
DB04120	SCHEMBL9116071
DB04120	SCHEMBL9340116
DB04120	SCHEMBL9358667
DB04120	SCHEMBL9763212
DB04121	SCHEMBL17351916
DB04121	SCHEMBL4308355
DB04122	SCHEMBL10721840
DB04122	SCHEMBL10722040
DB04122	SCHEMBL11620335
DB04122	SCHEMBL11620788
DB04122	SCHEMBL11620956
DB04122	SCHEMBL11621440
DB04122	SCHEMBL11889063
DB04122	SCHEMBL12377166
DB04122	SCHEMBL1270497
DB04122	SCHEMBL13064162
DB04122	SCHEMBL14016411
DB04122	SCHEMBL14901025
DB04122	SCHEMBL14904702
DB04122	SCHEMBL15628068
DB04122	SCHEMBL15874620
DB04122	SCHEMBL1704805
DB04122	SCHEMBL17085784
DB04122	SCHEMBL17223997
DB04122	SCHEMBL17241355
DB04122	SCHEMBL18920454
DB04122	SCHEMBL19125040
DB04122	SCHEMBL19837242
DB04122	SCHEMBL21541920
DB04122	SCHEMBL2883542
DB04122	SCHEMBL3393975
DB04122	SCHEMBL345396
DB04122	SCHEMBL3784295
DB04122	SCHEMBL3784687
DB04122	SCHEMBL3931911
DB04122	SCHEMBL4323207
DB04122	SCHEMBL4358029
DB04122	SCHEMBL4426691
DB04122	SCHEMBL4449812
DB04122	SCHEMBL477710
DB04122	SCHEMBL48379
DB04122	SCHEMBL489268
DB04122	SCHEMBL4953577
DB04122	SCHEMBL5921664
DB04122	SCHEMBL6040175
DB04122	SCHEMBL6123318
DB04122	SCHEMBL6598
DB04122	SCHEMBL70769
DB04122	SCHEMBL7160993
DB04122	SCHEMBL742653
DB04122	SCHEMBL742654
DB04122	SCHEMBL7899509
DB04122	SCHEMBL799813
DB04122	SCHEMBL8904481
DB04122	SCHEMBL8974273
DB04122	SCHEMBL9234034
DB04122	SCHEMBL9234107
DB04122	SCHEMBL9234964
DB04122	SCHEMBL9260955
DB04122	SCHEMBL9330963
DB04122	SCHEMBL9333970
DB04122	SCHEMBL9644437
DB04122	SCHEMBL977102
DB04123	SCHEMBL4311614
DB04124	SCHEMBL687429
DB04124	SCHEMBL687430
DB04127	SCHEMBL11132447
DB04127	SCHEMBL11136514
DB04127	SCHEMBL11321353
DB04127	SCHEMBL11573661
DB04127	SCHEMBL13278626
DB04127	SCHEMBL15456065
DB04127	SCHEMBL15552693
DB04127	SCHEMBL16086897
DB04127	SCHEMBL16086898
DB04127	SCHEMBL16086938
DB04127	SCHEMBL16086956
DB04127	SCHEMBL16086958
DB04127	SCHEMBL16086967
DB04127	SCHEMBL16086970
DB04127	SCHEMBL16086982
DB04127	SCHEMBL16086984
DB04127	SCHEMBL16086986
DB04127	SCHEMBL16086997
DB04127	SCHEMBL16086999
DB04127	SCHEMBL16087006
DB04127	SCHEMBL16087010
DB04127	SCHEMBL16087018
DB04127	SCHEMBL16087019
DB04127	SCHEMBL16087025
DB04127	SCHEMBL16087026
DB04127	SCHEMBL16087030
DB04127	SCHEMBL16087035
DB04127	SCHEMBL16087041
DB04127	SCHEMBL16087047
DB04127	SCHEMBL16087050
DB04127	SCHEMBL16087051
DB04127	SCHEMBL16087054
DB04127	SCHEMBL16087060
DB04127	SCHEMBL16087061
DB04127	SCHEMBL16087063
DB04127	SCHEMBL16087064
DB04127	SCHEMBL16087066
DB04127	SCHEMBL16087068
DB04127	SCHEMBL16087072
DB04127	SCHEMBL16087074
DB04127	SCHEMBL16087075
DB04127	SCHEMBL16087077
DB04127	SCHEMBL16087078
DB04127	SCHEMBL16087082
DB04127	SCHEMBL16087083
DB04127	SCHEMBL16087085
DB04127	SCHEMBL16087086
DB04127	SCHEMBL16087087
DB04127	SCHEMBL16087089
DB04127	SCHEMBL16087093
DB04127	SCHEMBL16087094
DB04127	SCHEMBL16087102
DB04127	SCHEMBL16087113
DB04127	SCHEMBL16087123
DB04127	SCHEMBL16087127
DB04127	SCHEMBL16087128
DB04127	SCHEMBL16087129
DB04127	SCHEMBL16087130
DB04127	SCHEMBL16087142
DB04127	SCHEMBL16087146
DB04127	SCHEMBL16087150
DB04127	SCHEMBL16087155
DB04127	SCHEMBL16087156
DB04127	SCHEMBL16087162
DB04127	SCHEMBL16087163
DB04127	SCHEMBL16087168
DB04127	SCHEMBL16087171
DB04127	SCHEMBL16087172
DB04127	SCHEMBL16087181
DB04127	SCHEMBL16087186
DB04127	SCHEMBL16087195
DB04127	SCHEMBL16087198
DB04127	SCHEMBL16087204
DB04127	SCHEMBL16087205
DB04127	SCHEMBL16087206
DB04127	SCHEMBL16087207
DB04127	SCHEMBL16087210
DB04127	SCHEMBL16087212
DB04127	SCHEMBL16087214
DB04127	SCHEMBL16087216
DB04127	SCHEMBL16087217
DB04127	SCHEMBL16087225
DB04127	SCHEMBL16087226
DB04127	SCHEMBL16087227
DB04127	SCHEMBL16087230
DB04127	SCHEMBL16087234
DB04127	SCHEMBL16087258
DB04127	SCHEMBL16087265
DB04127	SCHEMBL16087269
DB04127	SCHEMBL16087273
DB04127	SCHEMBL16087276
DB04127	SCHEMBL16087277
DB04127	SCHEMBL16087278
DB04127	SCHEMBL16087289
DB04127	SCHEMBL16087290
DB04127	SCHEMBL16087293
DB04127	SCHEMBL16087294
DB04127	SCHEMBL16087301
DB04127	SCHEMBL16087306
DB04127	SCHEMBL16087310
DB04127	SCHEMBL16087318
DB04127	SCHEMBL16087323
DB04127	SCHEMBL16087328
DB04127	SCHEMBL16087333
DB04127	SCHEMBL16087334
DB04127	SCHEMBL16087353
DB04127	SCHEMBL16087357
DB04127	SCHEMBL16087373
DB04127	SCHEMBL16087378
DB04127	SCHEMBL16087383
DB04127	SCHEMBL16087396
DB04127	SCHEMBL16087398
DB04127	SCHEMBL16087406
DB04127	SCHEMBL16087407
DB04127	SCHEMBL16087628
DB04127	SCHEMBL16700148
DB04127	SCHEMBL16710620
DB04127	SCHEMBL1742624
DB04127	SCHEMBL187934
DB04127	SCHEMBL3012926
DB04127	SCHEMBL3921122
DB04127	SCHEMBL4291802
DB04127	SCHEMBL4308485
DB04127	SCHEMBL4585028
DB04127	SCHEMBL4997000
DB04127	SCHEMBL5001024
DB04127	SCHEMBL6707816
DB04127	SCHEMBL6906126
DB04127	SCHEMBL708955
DB04127	SCHEMBL717431
DB04127	SCHEMBL7455384
DB04127	SCHEMBL7996359
DB04127	SCHEMBL8627151
DB04127	SCHEMBL8863032
DB04127	SCHEMBL9861048
DB04128	SCHEMBL4447661
DB04130	SCHEMBL15413095
DB04130	SCHEMBL225931
DB04131	SCHEMBL4996329
DB04132	SCHEMBL1158162
DB04132	SCHEMBL1158164
DB04132	SCHEMBL17075565
DB04132	SCHEMBL17075566
DB04135	SCHEMBL12029781
DB04136	SCHEMBL4316595
DB04137	SCHEMBL103832
DB04137	SCHEMBL1332521
DB04137	SCHEMBL15656518
DB04137	SCHEMBL15900104
DB04137	SCHEMBL15900105
DB04137	SCHEMBL15966614
DB04137	SCHEMBL17367368
DB04137	SCHEMBL17979625
DB04137	SCHEMBL18271799
DB04137	SCHEMBL18490396
DB04137	SCHEMBL18775380
DB04137	SCHEMBL18784960
DB04137	SCHEMBL20266272
DB04137	SCHEMBL20302658
DB04137	SCHEMBL20578209
DB04137	SCHEMBL20578211
DB04137	SCHEMBL2194831
DB04137	SCHEMBL2284832
DB04137	SCHEMBL3083291
DB04137	SCHEMBL3333959
DB04137	SCHEMBL3333972
DB04137	SCHEMBL4362801
DB04137	SCHEMBL4368666
DB04137	SCHEMBL44408
DB04137	SCHEMBL5809658
DB04137	SCHEMBL9113739
DB04137	SCHEMBL9392568
DB04137	SCHEMBL96708
DB04138	SCHEMBL4311275
DB04139	SCHEMBL4315838
DB04140	SCHEMBL4312415
DB04141	SCHEMBL14673409
DB04141	SCHEMBL17547707
DB04141	SCHEMBL17547742
DB04141	SCHEMBL17547747
DB04141	SCHEMBL2116179
DB04141	SCHEMBL2441834
DB04141	SCHEMBL2442994
DB04141	SCHEMBL2444450
DB04141	SCHEMBL2444454
DB04141	SCHEMBL2445306
DB04141	SCHEMBL2446532
DB04141	SCHEMBL2447589
DB04141	SCHEMBL2447692
DB04141	SCHEMBL2447699
DB04141	SCHEMBL2447702
DB04141	SCHEMBL2448103
DB04141	SCHEMBL2451428
DB04141	SCHEMBL309748
DB04141	SCHEMBL309749
DB04141	SCHEMBL409416
DB04141	SCHEMBL4315045
DB04141	SCHEMBL4665261
DB04141	SCHEMBL5803948
DB04141	SCHEMBL6047419
DB04141	SCHEMBL8864174
DB04142	SCHEMBL4320310
DB04143	SCHEMBL2291738
DB04144	SCHEMBL4316047
DB04144	SCHEMBL4677152
DB04144	SCHEMBL4677269
DB04144	SCHEMBL4677820
DB04144	SCHEMBL4988950
DB04145	SCHEMBL11490801
DB04145	SCHEMBL1565716
DB04145	SCHEMBL1566317
DB04145	SCHEMBL1566453
DB04145	SCHEMBL1566556
DB04145	SCHEMBL1566681
DB04145	SCHEMBL1567207
DB04145	SCHEMBL1567889
DB04145	SCHEMBL16266
DB04145	SCHEMBL16986785
DB04145	SCHEMBL19086520
DB04145	SCHEMBL19641419
DB04145	SCHEMBL20723370
DB04145	SCHEMBL219350
DB04145	SCHEMBL244656
DB04145	SCHEMBL2476584
DB04145	SCHEMBL2848961
DB04145	SCHEMBL4511513
DB04145	SCHEMBL8747733
DB04145	SCHEMBL9368793
DB04145	SCHEMBL9899429
DB04147	SCHEMBL10346377
DB04147	SCHEMBL11748383
DB04147	SCHEMBL11748389
DB04147	SCHEMBL15532154
DB04147	SCHEMBL18663436
DB04147	SCHEMBL19179338
DB04147	SCHEMBL1963887
DB04147	SCHEMBL27337
DB04147	SCHEMBL3097324
DB04147	SCHEMBL3097330
DB04147	SCHEMBL3309253
DB04147	SCHEMBL6245056
DB04147	SCHEMBL6684716
DB04147	SCHEMBL6699768
DB04147	SCHEMBL7566270
DB04147	SCHEMBL7875886
DB04147	SCHEMBL7906563
DB04147	SCHEMBL8038970
DB04147	SCHEMBL8500836
DB04147	SCHEMBL9125857
DB04147	SCHEMBL9630674
DB04149	SCHEMBL15208132
DB04149	SCHEMBL20769992
DB04149	SCHEMBL20770193
DB04149	SCHEMBL20771596
DB04149	SCHEMBL20771841
DB04149	SCHEMBL20775172
DB04149	SCHEMBL2221354
DB04149	SCHEMBL27930
DB04149	SCHEMBL3121071
DB04149	SCHEMBL5054866
DB04149	SCHEMBL5321568
DB04149	SCHEMBL576805
DB04149	SCHEMBL6320540
DB04149	SCHEMBL6600182
DB04149	SCHEMBL6700753
DB04149	SCHEMBL7398826
DB04149	SCHEMBL7629345
DB04149	SCHEMBL7638632
DB04149	SCHEMBL9658842
DB04151	SCHEMBL11520178
DB04151	SCHEMBL13505980
DB04151	SCHEMBL163222
DB04151	SCHEMBL16914938
DB04151	SCHEMBL16914940
DB04151	SCHEMBL16914969
DB04151	SCHEMBL17923731
DB04151	SCHEMBL3843450
DB04151	SCHEMBL52215
DB04151	SCHEMBL52216
DB04151	SCHEMBL7293966
DB04152	SCHEMBL4309726
DB04153	SCHEMBL346450
DB04153	SCHEMBL346451
DB04154	SCHEMBL4314112
DB04155	SCHEMBL13277961
DB04156	SCHEMBL116695
DB04156	SCHEMBL117749
DB04156	SCHEMBL12714265
DB04156	SCHEMBL19079010
DB04156	SCHEMBL54717
DB04156	SCHEMBL630
DB04156	SCHEMBL701965
DB04157	SCHEMBL4315341
DB04159	SCHEMBL4170824
DB04159	SCHEMBL4184199
DB04160	SCHEMBL3654
DB04160	SCHEMBL444413
DB04160	SCHEMBL7642512
DB04161	SCHEMBL12201485
DB04161	SCHEMBL12402786
DB04161	SCHEMBL6361
DB04162	SCHEMBL11755413
DB04162	SCHEMBL4452129
DB04163	SCHEMBL2125192
DB04165	SCHEMBL1004170
DB04165	SCHEMBL3020937
DB04165	SCHEMBL3336542
DB04165	SCHEMBL35392
DB04165	SCHEMBL5321742
DB04166	SCHEMBL13921410
DB04166	SCHEMBL13921411
DB04166	SCHEMBL13921412
DB04166	SCHEMBL5581912
DB04166	SCHEMBL5582219
DB04166	SCHEMBL675
DB04167	SCHEMBL147914
DB04167	SCHEMBL147915
DB04167	SCHEMBL147916
DB04167	SCHEMBL16722749
DB04167	SCHEMBL16722753
DB04167	SCHEMBL16722758
DB04167	SCHEMBL17157284
DB04167	SCHEMBL17941666
DB04167	SCHEMBL287577
DB04167	SCHEMBL287578
DB04167	SCHEMBL5607602
DB04167	SCHEMBL6026388
DB04167	SCHEMBL6662714
DB04167	SCHEMBL7046596
DB04167	SCHEMBL7046600
DB04167	SCHEMBL7046778
DB04167	SCHEMBL7048120
DB04167	SCHEMBL7048124
DB04167	SCHEMBL7820986
DB04167	SCHEMBL8160591
DB04167	SCHEMBL8362426
DB04167	SCHEMBL8764292
DB04167	SCHEMBL8764294
DB04167	SCHEMBL8764303
DB04168	SCHEMBL12760725
DB04168	SCHEMBL16049529
DB04168	SCHEMBL4058
DB04168	SCHEMBL5271073
DB04169	SCHEMBL4321648
DB04170	SCHEMBL2037203
DB04170	SCHEMBL2968174
DB04170	SCHEMBL4309089
DB04171	SCHEMBL1236580
DB04171	SCHEMBL14485409
DB04171	SCHEMBL15741902
DB04171	SCHEMBL16585487
DB04171	SCHEMBL19716176
DB04171	SCHEMBL21239581
DB04171	SCHEMBL23348
DB04171	SCHEMBL23349
DB04171	SCHEMBL23350
DB04171	SCHEMBL3210498
DB04171	SCHEMBL3419981
DB04171	SCHEMBL3578713
DB04171	SCHEMBL4735419
DB04171	SCHEMBL5494582
DB04171	SCHEMBL5859385
DB04171	SCHEMBL5970697
DB04171	SCHEMBL8707243
DB04171	SCHEMBL9900847
DB04172	SCHEMBL12929304
DB04173	SCHEMBL10013929
DB04173	SCHEMBL10023935
DB04173	SCHEMBL10043048
DB04173	SCHEMBL10530775
DB04173	SCHEMBL10561487
DB04173	SCHEMBL10760990
DB04173	SCHEMBL10776072
DB04173	SCHEMBL10874019
DB04173	SCHEMBL10926859
DB04173	SCHEMBL10934097
DB04173	SCHEMBL11115310
DB04173	SCHEMBL11134545
DB04173	SCHEMBL11135039
DB04173	SCHEMBL11151872
DB04173	SCHEMBL11325509
DB04173	SCHEMBL11436208
DB04173	SCHEMBL11439641
DB04173	SCHEMBL11453375
DB04173	SCHEMBL11454071
DB04173	SCHEMBL11495634
DB04173	SCHEMBL11587695
DB04173	SCHEMBL11708592
DB04173	SCHEMBL12469776
DB04173	SCHEMBL12469958
DB04173	SCHEMBL12469966
DB04173	SCHEMBL12470143
DB04173	SCHEMBL12470486
DB04173	SCHEMBL12475215
DB04173	SCHEMBL12689155
DB04173	SCHEMBL12812952
DB04173	SCHEMBL14060616
DB04173	SCHEMBL15264856
DB04173	SCHEMBL15264966
DB04173	SCHEMBL15265620
DB04173	SCHEMBL15265675
DB04173	SCHEMBL15265730
DB04173	SCHEMBL15721245
DB04173	SCHEMBL15814770
DB04173	SCHEMBL15959424
DB04173	SCHEMBL15959591
DB04173	SCHEMBL16111143
DB04173	SCHEMBL16547556
DB04173	SCHEMBL16863639
DB04173	SCHEMBL17010283
DB04173	SCHEMBL17730203
DB04173	SCHEMBL19031703
DB04173	SCHEMBL19242663
DB04173	SCHEMBL19278901
DB04173	SCHEMBL19899367
DB04173	SCHEMBL20495567
DB04173	SCHEMBL20544169
DB04173	SCHEMBL240001
DB04173	SCHEMBL2835380
DB04173	SCHEMBL2853262
DB04173	SCHEMBL2853265
DB04173	SCHEMBL2857456
DB04173	SCHEMBL2857459
DB04173	SCHEMBL2858636
DB04173	SCHEMBL2911257
DB04173	SCHEMBL3032653
DB04173	SCHEMBL3034570
DB04173	SCHEMBL3037239
DB04173	SCHEMBL322308
DB04173	SCHEMBL3370004
DB04173	SCHEMBL3631472
DB04173	SCHEMBL386748
DB04173	SCHEMBL3966
DB04173	SCHEMBL3978846
DB04173	SCHEMBL4067577
DB04173	SCHEMBL4137216
DB04173	SCHEMBL4310594
DB04173	SCHEMBL452465
DB04173	SCHEMBL4604138
DB04173	SCHEMBL4634071
DB04173	SCHEMBL4967453
DB04173	SCHEMBL4969252
DB04173	SCHEMBL4969691
DB04173	SCHEMBL4969695
DB04173	SCHEMBL5151951
DB04173	SCHEMBL526212
DB04173	SCHEMBL5309740
DB04173	SCHEMBL5845370
DB04173	SCHEMBL6239631
DB04173	SCHEMBL6252005
DB04173	SCHEMBL6822376
DB04173	SCHEMBL7049210
DB04173	SCHEMBL7199466
DB04173	SCHEMBL7433328
DB04173	SCHEMBL7515334
DB04173	SCHEMBL7647243
DB04173	SCHEMBL7888998
DB04173	SCHEMBL7918183
DB04173	SCHEMBL7943108
DB04173	SCHEMBL7998998
DB04173	SCHEMBL8072430
DB04173	SCHEMBL8078195
DB04173	SCHEMBL8105466
DB04173	SCHEMBL8141521
DB04173	SCHEMBL816823
DB04173	SCHEMBL8199571
DB04173	SCHEMBL8203797
DB04173	SCHEMBL8213071
DB04173	SCHEMBL823012
DB04173	SCHEMBL8350589
DB04173	SCHEMBL8365320
DB04173	SCHEMBL8522586
DB04173	SCHEMBL8523079
DB04173	SCHEMBL8561782
DB04173	SCHEMBL8817293
DB04173	SCHEMBL8837761
DB04173	SCHEMBL8858898
DB04173	SCHEMBL8895114
DB04173	SCHEMBL893032
DB04173	SCHEMBL8931609
DB04173	SCHEMBL9006
DB04173	SCHEMBL9074411
DB04173	SCHEMBL9138412
DB04173	SCHEMBL9196997
DB04173	SCHEMBL9402955
DB04173	SCHEMBL9407204
DB04173	SCHEMBL9686150
DB04173	SCHEMBL9722582
DB04173	SCHEMBL9854849
DB04173	SCHEMBL9902650
DB04175	SCHEMBL8463078
DB04176	SCHEMBL4997461
DB04177	SCHEMBL10581592
DB04177	SCHEMBL1152953
DB04177	SCHEMBL1152954
DB04177	SCHEMBL11596807
DB04177	SCHEMBL11851602
DB04177	SCHEMBL12038715
DB04177	SCHEMBL13092918
DB04177	SCHEMBL13362001
DB04177	SCHEMBL13988169
DB04177	SCHEMBL13988799
DB04177	SCHEMBL15101788
DB04177	SCHEMBL16661747
DB04177	SCHEMBL17858051
DB04177	SCHEMBL17862022
DB04177	SCHEMBL17864019
DB04177	SCHEMBL21578235
DB04177	SCHEMBL21578397
DB04177	SCHEMBL61224
DB04177	SCHEMBL7287398
DB04177	SCHEMBL8027180
DB04177	SCHEMBL8814857
DB04177	SCHEMBL8814864
DB04177	SCHEMBL9275490
DB04178	SCHEMBL10001505
DB04178	SCHEMBL1269619
DB04178	SCHEMBL14829693
DB04178	SCHEMBL21570279
DB04178	SCHEMBL21570280
DB04178	SCHEMBL24563
DB04178	SCHEMBL2582779
DB04178	SCHEMBL2621455
DB04178	SCHEMBL565771
DB04178	SCHEMBL7193437
DB04179	SCHEMBL20184214
DB04179	SCHEMBL5564
DB04180	SCHEMBL678099
DB04182	SCHEMBL4317481
DB04182	SCHEMBL4317487
DB04183	SCHEMBL10461696
DB04183	SCHEMBL104812
DB04183	SCHEMBL104814
DB04183	SCHEMBL105828
DB04183	SCHEMBL105829
DB04183	SCHEMBL106056
DB04183	SCHEMBL106057
DB04183	SCHEMBL106594
DB04183	SCHEMBL106679
DB04183	SCHEMBL107039
DB04183	SCHEMBL107040
DB04183	SCHEMBL107041
DB04183	SCHEMBL107529
DB04183	SCHEMBL107578
DB04183	SCHEMBL107579
DB04183	SCHEMBL107580
DB04183	SCHEMBL107885
DB04183	SCHEMBL107886
DB04183	SCHEMBL107949
DB04183	SCHEMBL107951
DB04183	SCHEMBL10824989
DB04183	SCHEMBL108312
DB04183	SCHEMBL109248
DB04183	SCHEMBL11452201
DB04183	SCHEMBL11477458
DB04183	SCHEMBL11586861
DB04183	SCHEMBL11586864
DB04183	SCHEMBL128270
DB04183	SCHEMBL1362087
DB04183	SCHEMBL144053
DB04183	SCHEMBL14590355
DB04183	SCHEMBL1478598
DB04183	SCHEMBL16915290
DB04183	SCHEMBL16915294
DB04183	SCHEMBL16915323
DB04183	SCHEMBL17164631
DB04183	SCHEMBL17223948
DB04183	SCHEMBL1774586
DB04183	SCHEMBL17818675
DB04183	SCHEMBL17818678
DB04183	SCHEMBL17818679
DB04183	SCHEMBL18991309
DB04183	SCHEMBL19813791
DB04183	SCHEMBL2100642
DB04183	SCHEMBL2116457
DB04183	SCHEMBL21269071
DB04183	SCHEMBL21269694
DB04183	SCHEMBL21269785
DB04183	SCHEMBL21270021
DB04183	SCHEMBL21273765
DB04183	SCHEMBL2480073
DB04183	SCHEMBL2572887
DB04183	SCHEMBL2572891
DB04183	SCHEMBL27766
DB04183	SCHEMBL2958292
DB04183	SCHEMBL3474598
DB04183	SCHEMBL3474599
DB04183	SCHEMBL3642666
DB04183	SCHEMBL5622821
DB04183	SCHEMBL5622822
DB04183	SCHEMBL5874119
DB04183	SCHEMBL5874121
DB04183	SCHEMBL5874123
DB04183	SCHEMBL5874132
DB04183	SCHEMBL5874135
DB04183	SCHEMBL5874138
DB04183	SCHEMBL5874298
DB04183	SCHEMBL5874303
DB04183	SCHEMBL5874305
DB04183	SCHEMBL5874309
DB04183	SCHEMBL5874361
DB04183	SCHEMBL5874375
DB04183	SCHEMBL5874382
DB04183	SCHEMBL5874387
DB04183	SCHEMBL5874494
DB04183	SCHEMBL5874499
DB04183	SCHEMBL5874502
DB04183	SCHEMBL5874521
DB04183	SCHEMBL5874540
DB04183	SCHEMBL5874619
DB04183	SCHEMBL5874624
DB04183	SCHEMBL5874629
DB04183	SCHEMBL5874764
DB04183	SCHEMBL5874773
DB04183	SCHEMBL5874814
DB04183	SCHEMBL5874817
DB04183	SCHEMBL5874885
DB04183	SCHEMBL5874895
DB04183	SCHEMBL5874909
DB04183	SCHEMBL5874913
DB04183	SCHEMBL5875075
DB04183	SCHEMBL5875079
DB04183	SCHEMBL5875088
DB04183	SCHEMBL5875091
DB04183	SCHEMBL5875114
DB04183	SCHEMBL5875119
DB04183	SCHEMBL5875164
DB04183	SCHEMBL5875173
DB04183	SCHEMBL5875178
