drugbank_id	chembl_id
DB05188	CHEMBL541253
DB05197	CHEMBL1441961
DB05212	CHEMBL1892533
DB05219	CHEMBL484785
DB05220	CHEMBL2103871
DB05220	CHEMBL3586471
DB05220	CHEMBL483158
DB05223	CHEMBL1851943
DB05223	CHEMBL2133870
DB05223	CHEMBL3215861
DB05229	CHEMBL1205415
DB05229	CHEMBL1207745
DB05229	CHEMBL3137314
DB05229	CHEMBL3137337
DB05229	CHEMBL435883
DB05229	CHEMBL94694
DB05234	CHEMBL2113293
DB05234	CHEMBL467888
DB05239	CHEMBL2146883
DB05239	CHEMBL2364607
DB05239	CHEMBL3526209
DB05245	CHEMBL1200351
DB05245	CHEMBL1230866
DB05245	CHEMBL1382627
DB05245	CHEMBL3392930
DB05246	CHEMBL697
DB05252	CHEMBL1903958
DB05252	CHEMBL2251729
DB05252	CHEMBL37932
DB05253	CHEMBL2105694
DB05255	CHEMBL1083998
DB05255	CHEMBL1198855
DB05260	CHEMBL186200
DB05262	CHEMBL859
DB05263	CHEMBL2386881
DB05265	CHEMBL1987913
DB05265	CHEMBL2104585
DB05265	CHEMBL3186947
DB05265	CHEMBL3343738
DB05266	CHEMBL19449
DB05271	CHEMBL1303
DB05284	CHEMBL151766
DB05284	CHEMBL246600
DB05288	CHEMBL2106613
DB05289	CHEMBL1200990
DB05289	CHEMBL190083
DB05289	CHEMBL3989754
DB05289	CHEMBL435298
DB05289	CHEMBL563
DB05294	CHEMBL24828
DB05294	CHEMBL533849
DB05295	CHEMBL299592
DB05295	CHEMBL385658
DB05295	CHEMBL39501
DB05295	CHEMBL435571
DB05295	CHEMBL551326
DB05295	CHEMBL564855
DB05296	CHEMBL539
DB05297	CHEMBL263499
DB05298	CHEMBL332750
DB05316	CHEMBL2111101
DB05316	CHEMBL2448613
DB05327	CHEMBL132846
DB05327	CHEMBL334830
DB05327	CHEMBL335776
DB05340	CHEMBL2107364
DB05340	CHEMBL2111103
DB05343	CHEMBL3187683
DB05351	CHEMBL1201863
DB05351	CHEMBL480
DB05377	CHEMBL499017
DB05380	CHEMBL1977086
DB05381	CHEMBL90
DB05382	CHEMBL1201225
DB05383	CHEMBL225304
DB05389	CHEMBL1098659
DB05389	CHEMBL1232306
DB05389	CHEMBL1234886
DB05389	CHEMBL1906899
DB05389	CHEMBL2105800
DB05389	CHEMBL2106489
DB05395	CHEMBL1193948
DB05395	CHEMBL3185695
DB05395	CHEMBL3301839
DB05395	CHEMBL545437
DB05398	CHEMBL1232088
DB05398	CHEMBL1233973
DB05399	CHEMBL83626
DB05408	CHEMBL197672
DB05412	CHEMBL2143142
DB05412	CHEMBL514201
DB05414	CHEMBL44426
DB05416	CHEMBL38943
DB05420	CHEMBL31422
DB05421	CHEMBL319118
DB05421	CHEMBL3215877
DB05422	CHEMBL2115061
DB05422	CHEMBL2115473
DB05422	CHEMBL294144
DB05423	CHEMBL3545391
DB05424	CHEMBL31965
DB05424	CHEMBL545315
DB05428	CHEMBL539
DB05431	CHEMBL73148
DB05434	CHEMBL262489
DB05434	CHEMBL386115
DB05442	CHEMBL2107614
DB05444	CHEMBL2107433
DB05448	CHEMBL406050
DB05450	CHEMBL1171146
DB05450	CHEMBL1475613
DB05450	CHEMBL3808706
DB05450	CHEMBL43871
DB05454	CHEMBL2107767
DB05458	CHEMBL126692
DB05458	CHEMBL127071
DB05458	CHEMBL2105650
DB05460	CHEMBL2103810
DB05460	CHEMBL2110585
DB05460	CHEMBL2139051
DB05461	CHEMBL1098659
DB05461	CHEMBL1231821
DB05461	CHEMBL1232306
DB05461	CHEMBL19429
DB05461	CHEMBL2105800
DB05461	CHEMBL2106489
DB05462	CHEMBL49946
DB05462	CHEMBL51230
DB05465	CHEMBL124660
DB05470	CHEMBL1090090
DB05475	CHEMBL2103812
DB05475	CHEMBL3137306
DB05475	CHEMBL3137328
DB05476	CHEMBL107955
DB05476	CHEMBL108468
DB05476	CHEMBL1231821
DB05476	CHEMBL19429
DB05478	CHEMBL2096895
DB05478	CHEMBL249451
DB05478	CHEMBL3039600
DB05478	CHEMBL3350247
DB05478	CHEMBL398470
DB05478	CHEMBL3989658
DB05479	CHEMBL214332
DB05479	CHEMBL2311122
DB05479	CHEMBL263948
DB05482	CHEMBL10206
DB05482	CHEMBL837
DB05490	CHEMBL1236924
DB05492	CHEMBL3221737
DB05492	CHEMBL609728
DB05494	CHEMBL2105665
DB05498	CHEMBL289288
DB05501	CHEMBL1088913
DB05501	CHEMBL1093149
DB05501	CHEMBL518924
DB05511	CHEMBL119709
DB05511	CHEMBL1398537
DB05511	CHEMBL1434729
DB05511	CHEMBL1560351
DB05513	CHEMBL103735
DB05513	CHEMBL3215883
DB05513	CHEMBL3989809
DB05514	CHEMBL2103799
DB05518	CHEMBL259771
DB05518	CHEMBL520773
DB05519	CHEMBL2105631
DB05519	CHEMBL2105632
DB05521	CHEMBL231813
DB05521	CHEMBL3348843
DB05521	CHEMBL3356701
DB05521	CHEMBL443336
DB05521	CHEMBL573043
DB05521	CHEMBL584352
DB05524	CHEMBL2135461
DB05524	CHEMBL607707
DB05532	CHEMBL238103
DB05540	CHEMBL2028237
DB05540	CHEMBL24530
DB05540	CHEMBL452715
DB05541	CHEMBL152911
DB05541	CHEMBL3935147
DB05541	CHEMBL607400
DB05542	CHEMBL2103858
DB05542	CHEMBL2105706
DB05549	CHEMBL190434
DB05549	CHEMBL3039600
DB05549	CHEMBL426270
DB05552	CHEMBL230011
DB05553	CHEMBL1162175
DB05553	CHEMBL1162176
DB05553	CHEMBL261244
DB05562	CHEMBL209821
DB05562	CHEMBL2105647
DB05565	CHEMBL3634131
DB05575	CHEMBL2107357
DB05575	CHEMBL572881
DB05585	CHEMBL2105697
DB05585	CHEMBL3910844
DB05585	CHEMBL492399
DB05586	CHEMBL2151439
DB05590	CHEMBL2111083
DB05590	CHEMBL2218893
DB05596	CHEMBL3291085
DB05596	CHEMBL3306918
DB05607	CHEMBL503160
DB05607	CHEMBL513994
DB05607	CHEMBL539648
DB05608	CHEMBL52885
DB05611	CHEMBL1965351
DB05624	CHEMBL2103945
DB05626	CHEMBL1184904
DB05626	CHEMBL377559
DB05630	CHEMBL1098659
DB05630	CHEMBL1232306
DB05630	CHEMBL2105800
DB05630	CHEMBL2106489
DB05633	CHEMBL196489
DB05633	CHEMBL197043
DB05633	CHEMBL197208
DB05633	CHEMBL371315
DB05642	CHEMBL1098659
DB05642	CHEMBL1231821
DB05642	CHEMBL1232306
DB05642	CHEMBL19429
DB05642	CHEMBL2105800
DB05642	CHEMBL2106489
DB05645	CHEMBL2103815
DB05645	CHEMBL2105646
DB05653	CHEMBL107430
DB05659	CHEMBL1257070
DB05667	CHEMBL1324508
DB05667	CHEMBL157101
DB05667	CHEMBL295698
DB05667	CHEMBL319160
DB05667	CHEMBL328863
DB05667	CHEMBL75
DB05668	CHEMBL2219419
DB05668	CHEMBL889
DB05676	CHEMBL473204
DB05676	CHEMBL475165
DB05676	CHEMBL514800
DB05680	CHEMBL2107373
DB05683	CHEMBL336360
DB05683	CHEMBL3989901
DB05686	CHEMBL1628305
DB05686	CHEMBL1628337
DB05686	CHEMBL1628338
DB05686	CHEMBL306791
DB05686	CHEMBL306887
DB05686	CHEMBL307697
DB05686	CHEMBL71739
DB05695	CHEMBL180672
DB05695	CHEMBL200311
DB05695	CHEMBL2112075
DB05706	CHEMBL3249110
DB05708	CHEMBL134713
DB05710	CHEMBL1182997
DB05710	CHEMBL275321
DB05713	CHEMBL1271162
DB05719	CHEMBL1972860
DB05724	CHEMBL3104237
DB05732	CHEMBL7942
DB05737	CHEMBL2105659
DB05738	CHEMBL1203919
DB05738	CHEMBL369075
DB05738	CHEMBL539843
DB05767	CHEMBL1317036
DB05767	CHEMBL1317931
DB05767	CHEMBL1599649
DB05767	CHEMBL1705045
DB05767	CHEMBL186141
DB05767	CHEMBL191892
DB05767	CHEMBL1951638
DB05767	CHEMBL3039358
DB05767	CHEMBL3348980
DB05767	CHEMBL364257
DB05767	CHEMBL466345
DB05767	CHEMBL479285
DB05779	CHEMBL2107123
DB05779	CHEMBL2111029
DB05786	CHEMBL118218
DB05786	CHEMBL380919
DB05790	CHEMBL1178725
DB05790	CHEMBL1183286
DB05790	CHEMBL1231821
DB05790	CHEMBL19429
DB05790	CHEMBL2105831
DB05790	CHEMBL288600
DB05790	CHEMBL38763
DB05791	CHEMBL1200866
DB05792	CHEMBL1231821
DB05792	CHEMBL188476
DB05792	CHEMBL19429
DB05800	CHEMBL1183627
DB05800	CHEMBL308230
DB05804	CHEMBL1179612
DB05804	CHEMBL1406123
DB05804	CHEMBL1551864
DB05804	CHEMBL1573900
DB05804	CHEMBL1619779
DB05804	CHEMBL259898
DB05804	CHEMBL3188432
DB05804	CHEMBL89116
DB05804	CHEMBL89908
DB05805	CHEMBL3928590
DB05806	CHEMBL1997373
DB05812	CHEMBL2138202
DB05812	CHEMBL254328
DB05812	CHEMBL3780847
DB05817	CHEMBL167691
DB05824	CHEMBL1079972
DB05824	CHEMBL41306
DB05830	CHEMBL66448
DB05837	CHEMBL1231821
DB05837	CHEMBL19429
DB05838	CHEMBL125878
DB05838	CHEMBL332447
DB05855	CHEMBL132966
DB05855	CHEMBL1399922
DB05855	CHEMBL1783879
DB05855	CHEMBL2107367
DB05861	CHEMBL2107784
DB05864	CHEMBL3527358
DB05864	CHEMBL578642
DB05868	CHEMBL297884
DB05868	CHEMBL3120304
DB05869	CHEMBL173373
DB05871	CHEMBL54893
DB05875	CHEMBL1651026
DB05875	CHEMBL3916155
DB05885	CHEMBL3890085
DB05885	CHEMBL3915709
DB05885	CHEMBL3918017
DB05913	CHEMBL1614710
DB05928	CHEMBL2103806
DB05928	CHEMBL522892
DB05932	CHEMBL2107329
DB05932	CHEMBL2111088
DB05936	CHEMBL260933
DB05939	CHEMBL456145
DB05943	CHEMBL2096879
DB05943	CHEMBL225157
DB05943	CHEMBL3527013
DB05943	CHEMBL426184
DB05944	CHEMBL2103842
DB05944	CHEMBL2105679
DB05956	CHEMBL1231821
DB05956	CHEMBL19429
DB05956	CHEMBL3545349
DB05956	CHEMBL3545350
DB05959	CHEMBL1080759
DB05961	CHEMBL168640
DB05961	CHEMBL208651
DB05961	CHEMBL377238
DB05961	CHEMBL378214
DB05964	CHEMBL1818442
DB05964	CHEMBL488638
DB05964	CHEMBL528995
DB05964	CHEMBL543929
DB05964	CHEMBL592374
DB05966	CHEMBL1261
DB05966	CHEMBL3545210
DB05966	CHEMBL3545211
DB05969	CHEMBL296468
DB05973	CHEMBL1875326
DB05974	CHEMBL1993367
DB05974	CHEMBL3137335
DB05974	CHEMBL464792
DB05983	CHEMBL1762621
DB05983	CHEMBL1984993
DB05984	CHEMBL558752
DB05990	CHEMBL3401355
DB05990	CHEMBL566315
DB05992	CHEMBL1096380
DB05992	CHEMBL2140972
DB05992	CHEMBL4063810
DB05993	CHEMBL1231821
DB05993	CHEMBL19429
DB05993	CHEMBL3329445
DB06013	CHEMBL2107818
DB06013	CHEMBL2107827
DB06016	CHEMBL2024517
DB06016	CHEMBL2028019
DB06016	CHEMBL3085826
DB06021	CHEMBL2138625
DB06021	CHEMBL541253
DB06040	CHEMBL2347655
DB06040	CHEMBL3544920
DB06045	CHEMBL197084
DB06061	CHEMBL3182621
DB06070	CHEMBL1195136
DB06070	CHEMBL553939
DB06075	CHEMBL1091644
DB06075	CHEMBL1996234
DB06077	CHEMBL3233142
DB06077	CHEMBL3233419
DB06077	CHEMBL3233420
DB06077	CHEMBL3233421
DB06077	CHEMBL3306803
DB06082	CHEMBL1231821
DB06082	CHEMBL19429
DB06082	CHEMBL4061538
DB06082	CHEMBL4117516
DB06083	CHEMBL259571
DB06087	CHEMBL1688547
DB06090	CHEMBL1258006
DB06090	CHEMBL194082
DB06090	CHEMBL2180264
DB06090	CHEMBL2180265
DB06090	CHEMBL3137311
DB06091	CHEMBL260046
DB06119	CHEMBL3989949
DB06133	CHEMBL128748
DB06134	CHEMBL482767
DB06134	CHEMBL518051
DB06137	CHEMBL571546
DB06140	CHEMBL4082473
DB06140	CHEMBL4117187
DB06144	CHEMBL12713
DB06145	CHEMBL1255799
DB06145	CHEMBL1483648
DB06145	CHEMBL1741654
DB06145	CHEMBL1908369
DB06145	CHEMBL3085157
DB06145	CHEMBL453514
DB06147	CHEMBL3780934
DB06147	CHEMBL437
DB06148	CHEMBL1329927
DB06148	CHEMBL252719
DB06148	CHEMBL544428
DB06148	CHEMBL6437
DB06150	CHEMBL62193
DB06151	CHEMBL145615
DB06151	CHEMBL507900
DB06151	CHEMBL600
DB06152	CHEMBL114655
DB06152	CHEMBL1160702
DB06152	CHEMBL1204337
DB06152	CHEMBL1320485
DB06152	CHEMBL444851
DB06153	CHEMBL1326119
DB06153	CHEMBL1512796
DB06153	CHEMBL1592663
DB06153	CHEMBL1707025
DB06153	CHEMBL294951
DB06154	CHEMBL466659
DB06155	CHEMBL111
DB06155	CHEMBL558598
DB06156	CHEMBL3936979
DB06156	CHEMBL3989690
DB06157	CHEMBL2093999
DB06157	CHEMBL3138451
DB06157	CHEMBL3138542
DB06157	CHEMBL468359
DB06159	CHEMBL327559
DB06159	CHEMBL77305
DB06160	CHEMBL215303
DB06160	CHEMBL3183451
DB06163	CHEMBL125971
DB06163	CHEMBL126648
DB06166	CHEMBL1652111
DB06166	CHEMBL2104968
DB06166	CHEMBL3781845
DB06169	CHEMBL49642
DB06174	CHEMBL1385015
DB06174	CHEMBL1403892
DB06174	CHEMBL1531754
DB06174	CHEMBL1552633
DB06174	CHEMBL1570261
DB06174	CHEMBL1591787
DB06174	CHEMBL1623561
DB06174	CHEMBL2106732
DB06174	CHEMBL364713
DB06174	CHEMBL402487
DB06176	CHEMBL1967711
DB06176	CHEMBL1998981
DB06176	CHEMBL2130995
DB06176	CHEMBL3310505
DB06176	CHEMBL343448
DB06176	CHEMBL4066465
DB06177	CHEMBL2107143
DB06178	CHEMBL18155
DB06178	CHEMBL2104985
DB06178	CHEMBL590985
DB06179	CHEMBL1993959
DB06179	CHEMBL3247378
DB06179	CHEMBL3559374
DB06182	CHEMBL195189
DB06182	CHEMBL305170
DB06182	CHEMBL3545064
DB06182	CHEMBL65406
DB06182	CHEMBL67279
DB06185	CHEMBL1213652
DB06185	CHEMBL218291
DB06185	CHEMBL474121
DB06185	CHEMBL549686
DB06185	CHEMBL550755
DB06185	CHEMBL565167
DB06187	CHEMBL2106499
DB06187	CHEMBL2107810
DB06188	CHEMBL2143777
DB06188	CHEMBL228814
DB06188	CHEMBL2326523
DB06188	CHEMBL2347651
DB06190	CHEMBL208427
DB06190	CHEMBL2107299
DB06191	CHEMBL2074689
DB06191	CHEMBL3907347
DB06191	CHEMBL444172
DB06191	CHEMBL80117
DB06193	CHEMBL167731
DB06193	CHEMBL2103844
DB06193	CHEMBL537394
DB06195	CHEMBL133342
DB06195	CHEMBL14762
DB06195	CHEMBL52387
DB06196	CHEMBL2028850
DB06196	CHEMBL2028852
DB06196	CHEMBL3616944
DB06197	CHEMBL1215923
DB06197	CHEMBL2146099
DB06197	CHEMBL2303881
DB06198	CHEMBL105318
DB06199	CHEMBL2106068
DB06199	CHEMBL428504
DB06199	CHEMBL8923
DB06199	CHEMBL9162
DB06199	CHEMBL9194
DB06200	CHEMBL113461
DB06200	CHEMBL2107378
DB06200	CHEMBL2111110
DB06201	CHEMBL1201754
DB06202	CHEMBL100303
DB06202	CHEMBL2113354
DB06202	CHEMBL317748
DB06202	CHEMBL328190
DB06202	CHEMBL92748
DB06203	CHEMBL227529
DB06203	CHEMBL376359
DB06203	CHEMBL458537
DB06203	CHEMBL459806
DB06204	CHEMBL1201776
DB06204	CHEMBL1201777
DB06204	CHEMBL3898205
DB06204	CHEMBL3990457
DB06206	CHEMBL1206346
DB06206	CHEMBL2107374
DB06206	CHEMBL2111107
DB06206	CHEMBL2373308
DB06207	CHEMBL24778
DB06207	CHEMBL3187195
DB06207	CHEMBL3348946
DB06209	CHEMBL1201772
DB06209	CHEMBL1201773
DB06210	CHEMBL3186485
DB06210	CHEMBL3989691
DB06210	CHEMBL461101
DB06210	CHEMBL461805
DB06210	CHEMBL461806
DB06210	CHEMBL478463
DB06211	CHEMBL1276416
DB06211	CHEMBL3856067
DB06211	CHEMBL491571
DB06212	CHEMBL344159
DB06213	CHEMBL317052
DB06213	CHEMBL3989695
DB06216	CHEMBL1201756
DB06216	CHEMBL3187365
DB06216	CHEMBL3544974
DB06216	CHEMBL503160
DB06216	CHEMBL504548
DB06216	CHEMBL539648
DB06217	CHEMBL2107383
DB06217	CHEMBL2111112
DB06217	CHEMBL3914098
DB06217	CHEMBL3916855
DB06217	CHEMBL3928500
DB06217	CHEMBL3931230
DB06217	CHEMBL3959397
DB06217	CHEMBL3962109
DB06217	CHEMBL3990828
DB06217	CHEMBL3990877
DB06217	CHEMBL3990941
DB06217	CHEMBL3990967
DB06217	CHEMBL3991316
DB06217	CHEMBL3991415
DB06218	CHEMBL1213900
DB06218	CHEMBL57293
DB06218	CHEMBL58322
DB06218	CHEMBL58323
DB06228	CHEMBL198362
DB06228	CHEMBL3183768
DB06228	CHEMBL371106
DB06229	CHEMBL2104619
DB06230	CHEMBL1201152
DB06230	CHEMBL982
DB06231	CHEMBL2106572
DB06233	CHEMBL2103839
DB06234	CHEMBL515408
DB06234	CHEMBL612167
DB06235	CHEMBL71263
DB06236	CHEMBL109831
DB06236	CHEMBL2368321
DB06236	CHEMBL38700
DB06237	CHEMBL1963681
DB06237	CHEMBL3354283
DB06240	CHEMBL1214643
DB06240	CHEMBL348475
DB06243	CHEMBL1201037
DB06243	CHEMBL120732
DB06243	CHEMBL222838
DB06243	CHEMBL500575
DB06243	CHEMBL536971
DB06243	CHEMBL830
DB06246	CHEMBL488025
DB06247	CHEMBL136800
DB06248	CHEMBL1742420
DB06249	CHEMBL2105949
DB06249	CHEMBL226267
DB06251	CHEMBL102620
DB06251	CHEMBL319691
DB06253	CHEMBL1200391
DB06253	CHEMBL1234071
DB06253	CHEMBL134342
DB06253	CHEMBL33864
DB06255	CHEMBL53950
DB06258	CHEMBL2104595
DB06260	CHEMBL2106041
DB06261	CHEMBL1201784
DB06261	CHEMBL1201785
DB06263	CHEMBL1186894
DB06263	CHEMBL481958
DB06264	CHEMBL1076211
DB06264	CHEMBL1395150
DB06264	CHEMBL2107740
DB06266	CHEMBL1257030
DB06267	CHEMBL2103849
DB06268	CHEMBL282724
DB06272	CHEMBL2368753
DB06272	CHEMBL333950
DB06272	CHEMBL416971
DB06274	CHEMBL270190
DB06274	CHEMBL308501
DB06274	CHEMBL72850
DB06276	CHEMBL261932
DB06276	CHEMBL83616
DB06280	CHEMBL405821
DB06281	CHEMBL479527
DB06282	CHEMBL1000
DB06282	CHEMBL1201113
DB06282	CHEMBL1201190
DB06282	CHEMBL1201191
DB06282	CHEMBL1334217
DB06282	CHEMBL1607273
DB06282	CHEMBL2448114
DB06287	CHEMBL1201182
DB06288	CHEMBL243712
DB06290	CHEMBL2036987
DB06290	CHEMBL501849
DB06292	CHEMBL2103802
DB06292	CHEMBL2139953
DB06292	CHEMBL3125316
DB06292	CHEMBL3125317
DB06292	CHEMBL3125318
DB06292	CHEMBL3125455
DB06292	CHEMBL3125456
DB06292	CHEMBL3125457
DB06292	CHEMBL3125458
DB06292	CHEMBL429910
DB06295	CHEMBL175633
DB06295	CHEMBL176492
DB06297	CHEMBL1802099
DB06297	CHEMBL1852164
DB06302	CHEMBL3989914
DB06306	CHEMBL1214827
DB06306	CHEMBL3301599
DB06307	CHEMBL3545237
DB06309	CHEMBL1236682
DB06309	CHEMBL3349342
DB06311	CHEMBL204021
DB06311	CHEMBL3793364
DB06313	CHEMBL1823160
DB06313	CHEMBL1852492
DB06314	CHEMBL1236107
DB06328	CHEMBL1213633
DB06331	CHEMBL11122
DB06333	CHEMBL2028167
DB06333	CHEMBL2386600
DB06333	CHEMBL2386602
DB06333	CHEMBL3039946
DB06333	CHEMBL508583
DB06334	CHEMBL3621988
DB06335	CHEMBL1201743
DB06335	CHEMBL2103745
DB06335	CHEMBL2298396
DB06335	CHEMBL3114067
DB06335	CHEMBL3114068
DB06335	CHEMBL3114069
DB06335	CHEMBL3114070
DB06335	CHEMBL3114071
DB06335	CHEMBL3114072
DB06335	CHEMBL3348933
DB06335	CHEMBL3542376
DB06335	CHEMBL385517
DB06335	CHEMBL458743
DB06345	CHEMBL436774
DB06346	CHEMBL1922660
DB06346	CHEMBL1922673
DB06347	CHEMBL1614709
DB06347	CHEMBL1967878
DB06350	CHEMBL2103828
DB06354	CHEMBL14935
DB06354	CHEMBL16315
DB06354	CHEMBL303600
DB06354	CHEMBL309097
DB06354	CHEMBL3989703
DB06354	CHEMBL70937
DB06354	CHEMBL71755
DB06358	CHEMBL1236788
DB06358	CHEMBL134561
DB06358	CHEMBL1673303
DB06358	CHEMBL2105645
DB06362	CHEMBL1981910
DB06362	CHEMBL2107313
DB06364	CHEMBL30424
DB06365	CHEMBL2105681
DB06367	CHEMBL202991
DB06367	CHEMBL203224
DB06367	CHEMBL203665
DB06367	CHEMBL377713
DB06368	CHEMBL106502
DB06370	CHEMBL77517
DB06393	CHEMBL1512580
DB06393	CHEMBL3183486
DB06395	CHEMBL3989547
DB06397	CHEMBL1705525
DB06401	CHEMBL2106615
DB06401	CHEMBL46740
DB06402	CHEMBL3301680
DB06402	CHEMBL507870
DB06403	CHEMBL1111
DB06403	CHEMBL302753
DB06405	CHEMBL2107338
DB06405	CHEMBL2111092
DB06408	CHEMBL1191224
DB06408	CHEMBL2107375
DB06408	CHEMBL2111108
DB06408	CHEMBL423086
DB06408	CHEMBL542294
DB06408	CHEMBL542931
DB06409	CHEMBL1330
DB06409	CHEMBL2448866
DB06410	CHEMBL1200810
DB06410	CHEMBL3348951
DB06412	CHEMBL1200585
DB06413	CHEMBL1201192
DB06413	CHEMBL1373
DB06413	CHEMBL1672355
DB06414	CHEMBL308954
DB06419	CHEMBL133924
DB06419	CHEMBL365528
DB06419	CHEMBL3989904
DB06421	CHEMBL1618378
DB06422	CHEMBL1748
DB06422	CHEMBL2107465
DB06429	CHEMBL10188
DB06429	CHEMBL2146089
DB06429	CHEMBL275544
DB06429	CHEMBL430118
DB06433	CHEMBL2105467
DB06433	CHEMBL3989496
DB06435	CHEMBL1742455
DB06436	CHEMBL105739
DB06436	CHEMBL2002702
DB06436	CHEMBL276711
DB06440	CHEMBL294029
DB06441	CHEMBL1097279
DB06441	CHEMBL334966
DB06442	CHEMBL101309
DB06444	CHEMBL307696
DB06444	CHEMBL334533
DB06444	CHEMBL41721
DB06444	CHEMBL432107
DB06444	CHEMBL65191
DB06445	CHEMBL44083
DB06446	CHEMBL2106316
DB06448	CHEMBL298734
DB06448	CHEMBL67405
DB06454	CHEMBL2146110
DB06454	CHEMBL220808
DB06455	CHEMBL506981
DB06457	CHEMBL1788380
DB06457	CHEMBL61301
DB06458	CHEMBL1448437
DB06458	CHEMBL1552984
DB06458	CHEMBL25843
DB06460	CHEMBL431651
DB06461	CHEMBL2386599
DB06461	CHEMBL2386601
DB06461	CHEMBL3039881
DB06461	CHEMBL3989689
DB06461	CHEMBL444929
DB06468	CHEMBL436559
DB06468	CHEMBL462831
DB06469	CHEMBL175105
DB06469	CHEMBL2140769
DB06469	CHEMBL603469
DB06470	CHEMBL315795
DB06472	CHEMBL3085474
DB06477	CHEMBL156906
DB06477	CHEMBL419792
DB06478	CHEMBL1983333
DB06478	CHEMBL521078
DB06479	CHEMBL1079905
DB06480	CHEMBL117287
DB06480	CHEMBL2105748
DB06485	CHEMBL2103821
DB06486	CHEMBL2107337
DB06486	CHEMBL300138
DB06494	CHEMBL22055
DB06497	CHEMBL1255794
DB06497	CHEMBL1668019
DB06497	CHEMBL1668020
DB06497	CHEMBL1668021
DB06497	CHEMBL1668022
DB06497	CHEMBL1739382
DB06497	CHEMBL1739499
DB06497	CHEMBL1739500
DB06499	CHEMBL2107396
DB06506	CHEMBL1614652
DB06506	CHEMBL1926761
DB06510	CHEMBL186179
DB06510	CHEMBL3527055
DB06510	CHEMBL557580
DB06512	CHEMBL2104698
DB06512	CHEMBL309357
DB06515	CHEMBL17976
DB06515	CHEMBL2311135
DB06515	CHEMBL4060041
DB06515	CHEMBL448382
DB06518	CHEMBL1230122
DB06518	CHEMBL1766582
DB06519	CHEMBL3989761
DB06519	CHEMBL3990804
DB06521	CHEMBL184041
DB06523	CHEMBL1517862
DB06523	CHEMBL1643
DB06523	CHEMBL274536
DB06523	CHEMBL34
DB06523	CHEMBL66611
DB06523	CHEMBL8076
DB06525	CHEMBL121810
DB06527	CHEMBL1256024
DB06527	CHEMBL1256473
DB06527	CHEMBL149082
DB06529	CHEMBL2105199
DB06530	CHEMBL383322
DB06532	CHEMBL2107359
DB06532	CHEMBL319669
DB06532	CHEMBL4103116
DB06533	CHEMBL1697704
DB06533	CHEMBL24038
DB06533	CHEMBL24683
DB06535	CHEMBL1823681
DB06536	CHEMBL282686
DB06536	CHEMBL3188513
DB06538	CHEMBL1628569
DB06543	CHEMBL1255871
DB06543	CHEMBL1358053
DB06548	CHEMBL319144
DB06549	CHEMBL2105864
DB06554	CHEMBL1255746
DB06554	CHEMBL312443
DB06555	CHEMBL61479
DB06558	CHEMBL61780
DB06573	CHEMBL2448595
DB06573	CHEMBL76222
DB06575	CHEMBL2107301
DB06578	CHEMBL318191
DB06578	CHEMBL38918
DB06579	CHEMBL2103791
DB06580	CHEMBL2105801
DB06580	CHEMBL2110737
DB06581	CHEMBL2218911
DB06581	CHEMBL404519
DB06582	CHEMBL2107331
DB06582	CHEMBL2107351
DB06582	CHEMBL404216
DB06585	CHEMBL1255582
DB06586	CHEMBL2103825
DB06587	CHEMBL1778156
DB06587	CHEMBL2105890
DB06587	CHEMBL2110756
DB06587	CHEMBL27424
DB06589	CHEMBL1201733
DB06589	CHEMBL477772
DB06590	CHEMBL3544973
DB06590	CHEMBL501122
DB06594	CHEMBL10878
DB06595	CHEMBL338448
DB06595	CHEMBL608533
DB06597	CHEMBL219321
DB06598	CHEMBL1189025
DB06598	CHEMBL537929
DB06600	CHEMBL1213283
DB06600	CHEMBL1213456
DB06603	CHEMBL2141644
DB06603	CHEMBL3545368
DB06603	CHEMBL483254
DB06604	CHEMBL3187812
DB06605	CHEMBL231779
DB06605	CHEMBL3526474
DB06608	CHEMBL2364635
DB06608	CHEMBL298470
DB06608	CHEMBL3392933
DB06609	CHEMBL2107763
DB06610	CHEMBL1615933
DB06610	CHEMBL1793889
DB06614	CHEMBL139367
DB06614	CHEMBL3989402
DB06614	CHEMBL455019
DB06616	CHEMBL2131134
DB06616	CHEMBL288441
DB06618	CHEMBL2311153
DB06618	CHEMBL3216524
DB06618	CHEMBL408867
DB06619	CHEMBL147251
DB06619	CHEMBL359305
DB06619	CHEMBL458876
DB06620	CHEMBL2104864
DB06620	CHEMBL2110659
DB06622	CHEMBL3391767
DB06623	CHEMBL1256752
DB06623	CHEMBL255044
DB06623	CHEMBL543869
DB06624	CHEMBL220360
DB06624	CHEMBL468313
DB06625	CHEMBL3216899
DB06625	CHEMBL447664
DB06625	CHEMBL461006
DB06626	CHEMBL1289926
DB06626	CHEMBL1988437
DB06629	CHEMBL1628688
DB06630	CHEMBL1800807
DB06630	CHEMBL3787505
DB06633	CHEMBL539204
DB06634	CHEMBL1672054
DB06634	CHEMBL1672055
DB06634	CHEMBL2107320
DB06634	CHEMBL3542382
DB06635	CHEMBL46618
DB06636	CHEMBL1183349
DB06636	CHEMBL1688829
DB06636	CHEMBL291921
DB06636	CHEMBL3137333
DB06637	CHEMBL284348
DB06638	CHEMBL3989407
DB06640	CHEMBL2107341
DB06641	CHEMBL372764
DB06645	CHEMBL2103794
