drugbank_id	comptox_id
DB03926	DTXSID10747035
DB03926	DTXSID3022378
DB03926	DTXSID8022379
DB03929	DTXSID10585272
DB03929	DTXSID40583867
DB03929	DTXSID60883230
DB03929	DTXSID70859325
DB03929	DTXSID9041021
DB03929	DTXSID90481021
DB03929	DTXSID90745716
DB03931	DTXSID40585124
DB03934	DTXSID10433325
DB03934	DTXSID70349377
DB03934	DTXSID80274823
DB03934	DTXSID9037662
DB03934	DTXSID90889386
DB03937	DTXSID50718704
DB03938	DTXSID00181424
DB03940	DTXSID1060342
DB03940	DTXSID6060052
DB03940	DTXSID80175386
DB03941	DTXSID2037714
DB03943	DTXSID00583863
DB03943	DTXSID10883220
DB03943	DTXSID30859927
DB03943	DTXSID30872479
DB03946	DTXSID4021212
DB03946	DTXSID40668229
DB03947	DTXSID30204115
DB03947	DTXSID70415364
DB03948	DTXSID10306924
DB03953	DTXSID40370113
DB03955	DTXSID20424961
DB03955	DTXSID70172647
DB03955	DTXSID70438134
DB03955	DTXSID80454946
DB03956	DTXSID10243446
DB03956	DTXSID50150726
DB03956	DTXSID80857872
DB03956	DTXSID80893598
DB03961	DTXSID60610886
DB03963	DTXSID70314040
DB03967	DTXSID0042088
DB03974	DTXSID20388973
DB03974	DTXSID90678752
DB03976	DTXSID40862720
DB03976	DTXSID40889977
DB03976	DTXSID60234627
DB03980	DTXSID50274456
DB03983	DTXSID00170378
DB03983	DTXSID30893785
DB03983	DTXSID40159324
DB03983	DTXSID40163502
DB03983	DTXSID4024149
DB03983	DTXSID50160249
DB03988	DTXSID50186101
DB03988	DTXSID80626540
DB03989	DTXSID0023088
DB03989	DTXSID10484453
DB03989	DTXSID20484449
DB03989	DTXSID20745860
DB03989	DTXSID30197710
DB03989	DTXSID30484450
DB03989	DTXSID40468746
DB03989	DTXSID5040463
DB03989	DTXSID50484452
DB03989	DTXSID50746007
DB03989	DTXSID60469230
DB03989	DTXSID70467202
DB03989	DTXSID70883403
DB03989	DTXSID80447616
DB03989	DTXSID90189974
DB03989	DTXSID90484451
DB03991	DTXSID80179682
DB03992	DTXSID60557767
DB03993	DTXSID30560182
DB03993	DTXSID8060951
DB03993	DTXSID90635466
DB03994	DTXSID30438094
DB03994	DTXSID40514696
DB03994	DTXSID6022000
DB03994	DTXSID70745658
DB03995	DTXSID1020358
DB03995	DTXSID1040168
DB03995	DTXSID60242388
DB03999	DTXSID30186861
DB03999	DTXSID90167717
DB04001	DTXSID50332166
DB04005	DTXSID0041147
DB04005	DTXSID30226857
DB04005	DTXSID90208851
DB04009	DTXSID30161618
DB04011	DTXSID40332276
DB04014	DTXSID50407444
DB04017	DTXSID3045778
DB04017	DTXSID3048445
DB04018	DTXSID10332182
DB04018	DTXSID10431048
DB04018	DTXSID40400944
DB04018	DTXSID70846013
DB04026	DTXSID2049399
DB04027	DTXSID10745551
DB04027	DTXSID40883354
DB04027	DTXSID50238230
DB04027	DTXSID6041056
DB04027	DTXSID8022618
DB04029	DTXSID70426470
DB04029	DTXSID70507319
DB04029	DTXSID80474604
DB04031	DTXSID20893597
DB04031	DTXSID4051243
DB04031	DTXSID50164262
DB04031	DTXSID6026296
DB04031	DTXSID8074281
DB04031	DTXSID80894747
DB04033	DTXSID50318627
DB04034	DTXSID40578016
DB04034	DTXSID90635542
DB04036	DTXSID30231466
DB04037	DTXSID50332267
DB04038	DTXSID00878680
DB04038	DTXSID60878681
DB04038	DTXSID90878679
DB04043	DTXSID30161618
DB04045	DTXSID00331402
DB04045	DTXSID80883151
DB04046	DTXSID00472662
DB04046	DTXSID10897266
DB04046	DTXSID20883559
DB04046	DTXSID30187575
DB04046	DTXSID4027523
DB04046	DTXSID50482170
DB04046	DTXSID7026605
DB04046	DTXSID7051391
DB04048	DTXSID40330095
DB04050	DTXSID10211761
DB04051	DTXSID80177229
DB04052	DTXSID4024062
DB04053	DTXSID10154048
DB04053	DTXSID4043808
DB04058	DTXSID60388199
DB04062	DTXSID30331435
DB04066	DTXSID00746416
DB04066	DTXSID6064660
DB04069	DTXSID20415334
DB04074	DTXSID10228657
DB04074	DTXSID10675985
DB04074	DTXSID30228654
DB04074	DTXSID50222417
DB04074	DTXSID60190633
DB04074	DTXSID60199787
DB04074	DTXSID6061078
DB04074	DTXSID60745849
DB04075	DTXSID3046534
DB04075	DTXSID40192312
DB04075	DTXSID50176421
DB04075	DTXSID70364404
DB04075	DTXSID80185889
DB04076	DTXSID30857867
DB04076	DTXSID50722043
DB04076	DTXSID60444249
DB04076	DTXSID8045983
DB04080	DTXSID5062552
DB04080	DTXSID80383005
DB04084	DTXSID50311234
DB04084	DTXSID50422516
DB04084	DTXSID50894178
DB04093	DTXSID4021688
DB04094	DTXSID4060442
DB04099	DTXSID00745565
DB04100	DTXSID00146553
DB04100	DTXSID1025857
DB04100	DTXSID40176793
DB04100	DTXSID40477752
DB04100	DTXSID5027273
DB04100	DTXSID70430693
DB04102	DTXSID10219585
DB04104	DTXSID80199406
DB04104	DTXSID80558973
DB04105	DTXSID90324227
DB04110	DTXSID0026961
DB04110	DTXSID20892641
DB04113	DTXSID8043941
DB04115	DTXSID50151657
DB04115	DTXSID5030820
DB04115	DTXSID8024602
DB04115	DTXSID9043857
DB04116	DTXSID40857954
DB04116	DTXSID60662062
DB04116	DTXSID80893952
DB04116	DTXSID90424933
DB04120	DTXSID5020861
DB04122	DTXSID00649059
DB04122	DTXSID10889328
DB04122	DTXSID20585167
DB04122	DTXSID80584035
DB04125	DTXSID40167121
DB04130	DTXSID60197622
DB04137	DTXSID10189618
DB04137	DTXSID30235328
DB04137	DTXSID60349346
DB04137	DTXSID90745635
DB04141	DTXSID1041843
DB04141	DTXSID60207816
DB04145	DTXSID20676125
DB04145	DTXSID30202292
DB04145	DTXSID30442959
DB04145	DTXSID40156030
DB04145	DTXSID6023367
DB04145	DTXSID90207703
DB04147	DTXSID1020514
DB04149	DTXSID30234634
DB04149	DTXSID3044124
DB04151	DTXSID30426350
DB04151	DTXSID50186848
DB04151	DTXSID90655129
DB04156	DTXSID1049641
DB04156	DTXSID80218101
DB04156	DTXSID9049617
DB04157	DTXSID80332290
DB04160	DTXSID10274295
DB04160	DTXSID4074514
DB04160	DTXSID4075035
DB04160	DTXSID50349355
DB04160	DTXSID60399285
DB04160	DTXSID80721029
DB04161	DTXSID3058820
DB04165	DTXSID1023734
DB04166	DTXSID20727303
DB04166	DTXSID30892854
DB04166	DTXSID40745908
DB04166	DTXSID8020094
DB04166	DTXSID80420080
DB04167	DTXSID2048959
DB04168	DTXSID5046803
DB04168	DTXSID70768746
DB04171	DTXSID30592120
DB04173	DTXSID0058722
DB04173	DTXSID10746023
DB04173	DTXSID20746034
DB04173	DTXSID5023081
DB04177	DTXSID30276236
DB04177	DTXSID50276233
DB04177	DTXSID60274503
DB04177	DTXSID80162276
DB04178	DTXSID20231218
DB04178	DTXSID20677036
DB04178	DTXSID60677035
DB04179	DTXSID6020141
DB04183	DTXSID00199549
DB04183	DTXSID10445266
DB04183	DTXSID20329760
DB04183	DTXSID90745817
DB04185	DTXSID00862403
DB04191	DTXSID80155143
DB04193	DTXSID00659274
DB04193	DTXSID10209022
DB04193	DTXSID5075159
DB04196	DTXSID40152279
DB04200	DTXSID70466351
DB04202	DTXSID40274405
DB04206	DTXSID40428421
DB04206	DTXSID50647368
DB04208	DTXSID70175294
DB04209	DTXSID3045144
DB04209	DTXSID4046941
DB04209	DTXSID60166838
DB04209	DTXSID80193267
DB04212	DTXSID10415348
DB04214	DTXSID1067673
DB04214	DTXSID20886005
DB04214	DTXSID3063380
DB04214	DTXSID3069647
DB04214	DTXSID3071228
DB04214	DTXSID30746106
DB04214	DTXSID40889710
DB04214	DTXSID5068944
DB04214	DTXSID60369089
DB04214	DTXSID60861876
DB04214	DTXSID60885552
DB04214	DTXSID8068755
DB04216	DTXSID4021218
DB04217	DTXSID60223738
DB04221	DTXSID0048004
DB04222	DTXSID40874469
DB04223	DTXSID20193908
DB04223	DTXSID2042696
DB04223	DTXSID60216246
DB04224	DTXSID00745909
DB04224	DTXSID1025809
DB04224	DTXSID20745981
DB04224	DTXSID50745893
DB04224	DTXSID7048118
DB04224	DTXSID70616430
DB04224	DTXSID8058619
DB04224	DTXSID90746006
DB04231	DTXSID2029616
DB04231	DTXSID20583906
DB04231	DTXSID20893597
DB04231	DTXSID30169912
DB04231	DTXSID30892692
DB04231	DTXSID4051243
DB04231	DTXSID50164262
DB04231	DTXSID6026296
DB04231	DTXSID60470780
DB04231	DTXSID8074281
DB04231	DTXSID80894747
DB04233	DTXSID3066479
DB04236	DTXSID70370101
DB04237	DTXSID10332268
DB04242	DTXSID10196564
DB04242	DTXSID20659276
DB04242	DTXSID3026647
DB04242	DTXSID40583842
DB04242	DTXSID40745665
DB04242	DTXSID40745761
DB04243	DTXSID50510240
DB04248	DTXSID40859579
DB04248	DTXSID60584977
DB04248	DTXSID90858850
DB04249	DTXSID50893080
DB04249	DTXSID70893461
DB04250	DTXSID00196553
DB04250	DTXSID10883765
DB04253	DTXSID00176335
DB04256	DTXSID2042567
DB04257	DTXSID0041197
DB04257	DTXSID5041564
DB04257	DTXSID50887222
DB04257	DTXSID7021603
DB04257	DTXSID80745982
DB04261	DTXSID5048009
DB04261	DTXSID80184291
DB04263	DTXSID10198129
DB04263	DTXSID70587898
DB04265	DTXSID70146126
DB04265	DTXSID80864309
DB04267	DTXSID7022043
DB04271	DTXSID80189206
DB04272	DTXSID20583845
DB04272	DTXSID30155037
DB04272	DTXSID3020332
DB04272	DTXSID30486651
DB04272	DTXSID40438005
DB04272	DTXSID80584439
DB04274	DTXSID0022430
DB04274	DTXSID90350985
DB04275	DTXSID00153106
DB04277	DTXSID60195623
DB04279	DTXSID30274257
DB04279	DTXSID60238862
DB04282	DTXSID50311234
DB04282	DTXSID50422516
DB04282	DTXSID50894178
DB04283	DTXSID50332242
DB04284	DTXSID10210613
DB04284	DTXSID50274274
DB04286	DTXSID0023745
DB04286	DTXSID00431118
DB04286	DTXSID10331418
DB04286	DTXSID10332203
DB04286	DTXSID10348940
DB04286	DTXSID20179348
DB04286	DTXSID30486792
DB04286	DTXSID50331417
DB04286	DTXSID5052836
DB04286	DTXSID60332152
DB04286	DTXSID60427577
DB04286	DTXSID70450356
DB04286	DTXSID7046540
DB04291	DTXSID3046403
DB04291	DTXSID40675953
DB04293	DTXSID5048718
DB04293	DTXSID7023223
DB04296	DTXSID60675591
DB04297	DTXSID6037063
DB04299	DTXSID10480197
DB04299	DTXSID2044008
DB04299	DTXSID3021518
DB04299	DTXSID70583855
DB04299	DTXSID8021517
DB04299	DTXSID8048157
DB04299	DTXSID9037660
DB04300	DTXSID60658122
DB04304	DTXSID20174090
DB04304	DTXSID20873874
DB04304	DTXSID20873879
DB04304	DTXSID40331426
DB04304	DTXSID60896805
DB04304	DTXSID8027169
DB04304	DTXSID8042000
DB04306	DTXSID80332215
DB04308	DTXSID3046403
DB04308	DTXSID40675953
DB04311	DTXSID00766154
DB04311	DTXSID50152826
DB04311	DTXSID50157371
DB04312	DTXSID70332244
DB04314	DTXSID10413248
DB04314	DTXSID20229610
DB04314	DTXSID20233631
DB04314	DTXSID60149949
DB04314	DTXSID80229611
DB04315	DTXSID50208332
DB04315	DTXSID50349350
DB04315	DTXSID50746729
DB04315	DTXSID90163254
DB04317	DTXSID60327225
DB04320	DTXSID50332227
DB04325	DTXSID20745688
DB04325	DTXSID5058773
DB04325	DTXSID80236527
DB04325	DTXSID80745689
DB04325	DTXSID80892788
DB04326	DTXSID10585136
DB04326	DTXSID6058768
DB04328	DTXSID70274296
DB04328	DTXSID90472277
DB04329	DTXSID2047644
DB04331	DTXSID10388124
DB04332	DTXSID3027829
DB04332	DTXSID50804252
DB04333	DTXSID00884408
DB04333	DTXSID40840487
DB04333	DTXSID9073173
DB04335	DTXSID10469664
DB04335	DTXSID20274286
DB04335	DTXSID2045993
DB04335	DTXSID30226857
DB04335	DTXSID30330529
DB04335	DTXSID30639029
DB04335	DTXSID70191570
DB04335	DTXSID80331107
DB04336	DTXSID80274348
DB04337	DTXSID00227790
DB04337	DTXSID3075040
DB04338	DTXSID60582034
DB04339	DTXSID30110060
DB04339	DTXSID40197963
DB04339	DTXSID50198749
DB04339	DTXSID90164867
DB04339	DTXSID9022738
DB04342	DTXSID0045595
DB04342	DTXSID9023338
DB04343	DTXSID5021594
DB04345	DTXSID70148600
DB04348	DTXSID00883259
DB04348	DTXSID80858425
DB04349	DTXSID0021206
DB04349	DTXSID90480317
DB04349	DTXSID90583832
DB04350	DTXSID40332296
DB04351	DTXSID1048706
DB04351	DTXSID30883449
DB04351	DTXSID9060102
DB04356	DTXSID20216202
DB04357	DTXSID40152279
DB04359	DTXSID2047018
DB04360	DTXSID80274363
DB04364	DTXSID0024399
DB04365	DTXSID3022617
DB04365	DTXSID30237988
DB04365	DTXSID8020098
DB04365	DTXSID80486722
DB04365	DTXSID9075379
DB04366	DTXSID80332210
DB04367	DTXSID00415332
DB04368	DTXSID80178216
DB04369	DTXSID00415357
DB04370	DTXSID20167649
DB04370	DTXSID40747407
DB04374	DTXSID40332150
DB04377	DTXSID90198304
DB04380	DTXSID3059187
DB04381	DTXSID10873005
DB04381	DTXSID6020351
DB04381	DTXSID8024864
DB04382	DTXSID50274259
DB04383	DTXSID20647395
DB04383	DTXSID80426204
DB04384	DTXSID30161618
DB04387	DTXSID80583700
DB04393	DTXSID80187464
DB04395	DTXSID90180289
DB04396	DTXSID90577079
DB04397	DTXSID00170378
DB04397	DTXSID20893597
DB04397	DTXSID4051243
DB04397	DTXSID50164262
DB04397	DTXSID6026296
DB04397	DTXSID8074281
DB04397	DTXSID80894747
DB04398	DTXSID0047030
DB04398	DTXSID10873500
DB04398	DTXSID6034689
DB04398	DTXSID7023192
DB04401	DTXSID00757840
DB04401	DTXSID10370761
DB04401	DTXSID20225152
DB04409	DTXSID5063730
DB04409	DTXSID6066494
DB04409	DTXSID9058945
DB04410	DTXSID10174307
DB04411	DTXSID20675597
DB04411	DTXSID30274439
DB04411	DTXSID40876423
DB04414	DTXSID1024207
DB04414	DTXSID20893597
DB04414	DTXSID4051243
DB04414	DTXSID50164262
DB04414	DTXSID6026296
DB04414	DTXSID8074281
DB04414	DTXSID80894747
DB04417	DTXSID0021834
DB04417	DTXSID10745894
DB04417	DTXSID50574024
DB04417	DTXSID70349337
DB04417	DTXSID70892631
DB04418	DTXSID80585062
DB04419	DTXSID20721169
DB04419	DTXSID40861874
DB04419	DTXSID70883362
DB04419	DTXSID80722652
DB04422	DTXSID3041039
DB04422	DTXSID50174088
DB04422	DTXSID90209020
DB04423	DTXSID00420380
DB04423	DTXSID30420378
DB04423	DTXSID3065166
DB04423	DTXSID90420379
DB04425	DTXSID00153368
DB04429	DTXSID5022487
DB04436	DTXSID10225227
DB04441	DTXSID30274398
DB04441	DTXSID4039657
DB04441	DTXSID70163252
DB04444	DTXSID1049641
DB04444	DTXSID80175609
DB04444	DTXSID80218101
DB04444	DTXSID9049617
DB04445	DTXSID20149263
DB04445	DTXSID2044349
DB04445	DTXSID30220633
DB04445	DTXSID60895055
DB04445	DTXSID70177379
DB04445	DTXSID70219925
DB04445	DTXSID80168778
DB04445	DTXSID9042124
DB04445	DTXSID9074933
DB04447	DTXSID00583848
DB04447	DTXSID40884341
DB04447	DTXSID5041017
DB04447	DTXSID80859811
DB04448	DTXSID70205005
DB04450	DTXSID10877361
DB04452	DTXSID1045083
DB04452	DTXSID9046948
DB04454	DTXSID10883684
DB04454	DTXSID20794570
DB04454	DTXSID50574089
DB04454	DTXSID90474892
DB04454	DTXSID90675564
DB04454	DTXSID90862679
DB04455	DTXSID8022666
DB04456	DTXSID60274169
DB04456	DTXSID7074828
DB04457	DTXSID10227246
DB04457	DTXSID20896947
DB04457	DTXSID60426404
DB04457	DTXSID70180202
DB04459	DTXSID70199056
DB04461	DTXSID40180875
DB04462	DTXSID20274322
DB04465	DTXSID00873933
DB04465	DTXSID1023233
DB04465	DTXSID20196313
DB04465	DTXSID2023193
DB04465	DTXSID20429537
DB04465	DTXSID40744118
DB04465	DTXSID5058723
DB04465	DTXSID50873004
DB04466	DTXSID90332221
DB04468	DTXSID10169854
DB04468	DTXSID3037094
DB04468	DTXSID50892831
DB04468	DTXSID7022384
DB04469	DTXSID50349673
DB04473	DTXSID30331435
DB04474	DTXSID1066312
DB04474	DTXSID7058882
DB04474	DTXSID7061695
DB04474	DTXSID80884800
DB04474	DTXSID90746586
DB04478	DTXSID20161460
DB04481	DTXSID6043919
DB04483	DTXSID50311234
DB04483	DTXSID50422516
DB04483	DTXSID50894178
DB04485	DTXSID00156455
DB04485	DTXSID30156968
DB04485	DTXSID30187813
DB04485	DTXSID5023661
DB04485	DTXSID50858957
DB04485	DTXSID60450542
DB04485	DTXSID90200491
DB04487	DTXSID20426228
DB04490	DTXSID20170092
DB04491	DTXSID7061988
DB04493	DTXSID60195623
DB04494	DTXSID00170378
DB04494	DTXSID20893597
DB04494	DTXSID4051243
DB04494	DTXSID50164262
DB04494	DTXSID6026296
DB04494	DTXSID8074281
DB04494	DTXSID80894747
DB04496	DTXSID10332304
DB04496	DTXSID50416112
DB04499	DTXSID2021286
DB04499	DTXSID60858403
DB04499	DTXSID90174865
DB04500	DTXSID10183550
DB04500	DTXSID30182707
DB04500	DTXSID30746904
DB04500	DTXSID40182778
DB04500	DTXSID5024392
DB04500	DTXSID60189880
DB04501	DTXSID60196832
DB04506	DTXSID40242109
DB04506	DTXSID70889349
DB04510	DTXSID40585260
DB04511	DTXSID10332283
DB04512	DTXSID9051907
DB04513	DTXSID10210719
DB04519	DTXSID00672928
DB04519	DTXSID20584392
DB04519	DTXSID3021645
DB04519	DTXSID30584060
DB04519	DTXSID30745715
DB04519	DTXSID30745775
DB04519	DTXSID70515035
DB04519	DTXSID70745714
DB04519	DTXSID80745806
DB04519	DTXSID90436839
DB04520	DTXSID30196526
DB04522	DTXSID1046348
DB04522	DTXSID20229832
DB04522	DTXSID80229833
DB04522	DTXSID90331436
DB04524	DTXSID20584478
DB04524	DTXSID70585218
DB04526	DTXSID00156435
DB04526	DTXSID10584503
DB04526	DTXSID20288828
DB04526	DTXSID60747863
DB04528	DTXSID0020523
DB04528	DTXSID00892624
DB04528	DTXSID10174261
DB04528	DTXSID10745652
DB04528	DTXSID20284082
DB04528	DTXSID30283642
DB04528	DTXSID40639131
DB04528	DTXSID40827652
DB04528	DTXSID5020524
DB04528	DTXSID60283650
DB04529	DTXSID20747581
DB04531	DTXSID60180650
DB04532	DTXSID0020737
DB04532	DTXSID80892627
DB04533	DTXSID30183916
DB04533	DTXSID4024488
DB04534	DTXSID5049316
DB04537	DTXSID20874200
DB04539	DTXSID00711508
DB04539	DTXSID1024122
DB04539	DTXSID30746141
DB04539	DTXSID60745804
DB04540	DTXSID00486648
DB04540	DTXSID10585111
DB04540	DTXSID3022401
DB04540	DTXSID50415281
DB04540	DTXSID50415625
DB04540	DTXSID60747348
DB04545	DTXSID20168651
DB04545	DTXSID30437108
DB04545	DTXSID50445285
DB04546	DTXSID2040941
DB04551	DTXSID0048347
DB04551	DTXSID00746638
DB04551	DTXSID40274283
DB04551	DTXSID9046601
DB04552	DTXSID1023368
DB04552	DTXSID40156030
DB04552	DTXSID70211560
DB04553	DTXSID50675984
DB04553	DTXSID60883538
DB04553	DTXSID9060524
DB04555	DTXSID00240065
DB04555	DTXSID90243424
DB04556	DTXSID00828221
DB04556	DTXSID20328334
DB04556	DTXSID60161005
DB04556	DTXSID60388694
DB04556	DTXSID60437974
DB04556	DTXSID90442016
DB04557	DTXSID30693984
DB04557	DTXSID4040420
DB04557	DTXSID40473870
DB04559	DTXSID90156823
DB04562	DTXSID8059186
DB04564	DTXSID0026549
DB04566	DTXSID00628642
DB04566	DTXSID10220636
DB04566	DTXSID30781092
DB04566	DTXSID4044242
DB04566	DTXSID50191952
DB04566	DTXSID50225706
DB04566	DTXSID60215077
DB04566	DTXSID70659928
DB04566	DTXSID80203113
DB04569	DTXSID5059298
DB04571	DTXSID3023716
DB04572	DTXSID0021339
DB04573	DTXSID00747701
DB04573	DTXSID00858947
DB04573	DTXSID10747732
DB04573	DTXSID10894790
DB04573	DTXSID60611651
DB04573	DTXSID60746437
DB04573	DTXSID9022366
DB04574	DTXSID00860005
DB04574	DTXSID20241918
DB04574	DTXSID20746579
DB04574	DTXSID3023005
DB04574	DTXSID50891501
DB04574	DTXSID70881181
DB04575	DTXSID6046553
DB04576	DTXSID1046714
DB04577	DTXSID90169933
DB04580	DTXSID1060552
DB04581	DTXSID60195183
DB04582	DTXSID0034275
DB04582	DTXSID20872983
DB04582	DTXSID3024152
DB04582	DTXSID5034274
DB04582	DTXSID60872982
DB04586	DTXSID00587104
DB04586	DTXSID30586887
DB04586	DTXSID8052641
DB04592	DTXSID00336472
DB04592	DTXSID10771991
DB04594	DTXSID00213239
DB04598	DTXSID30177794
DB04599	DTXSID5045128
DB04602	DTXSID30180748
DB04605	DTXSID00639975
DB04605	DTXSID60815495
DB04605	DTXSID80150077
DB04608	DTXSID40402483
DB04617	DTXSID10349679
DB04619	DTXSID20369262
DB04619	DTXSID20583901
DB04619	DTXSID50480010
DB04619	DTXSID6021828
DB04619	DTXSID70169976
DB04619	DTXSID70466417
DB04620	DTXSID30216334
DB04620	DTXSID30238990
DB04620	DTXSID5024475
DB04620	DTXSID80713323
DB04622	DTXSID40217670
DB04626	DTXSID5045465
DB04627	DTXSID30446477
DB04628	DTXSID90883122
DB04629	DTXSID60893490
DB04630	DTXSID00709743
DB04630	DTXSID7022419
DB04631	DTXSID60152478
DB04634	DTXSID40150674
DB04636	DTXSID50585175
DB04637	DTXSID2063397
DB04637	DTXSID50778181
DB04637	DTXSID60778576
DB04637	DTXSID90766123
DB04638	DTXSID8041248
DB04639	DTXSID10375933
DB04639	DTXSID10457349
DB04639	DTXSID20457350
DB04639	DTXSID50426534
DB04640	DTXSID2060385
DB04640	DTXSID50239686
DB04640	DTXSID70167957
DB04641	DTXSID30352988
DB04646	DTXSID60183343
DB04650	DTXSID30415688
DB04650	DTXSID7022679
DB04652	DTXSID10732168
DB04652	DTXSID20858944
DB04652	DTXSID6022474
DB04653	DTXSID90587890
DB04655	DTXSID0057831
DB04657	DTXSID0023951
DB04662	DTXSID60435137
DB04664	DTXSID60416123
DB04665	DTXSID7020348
DB04665	DTXSID80718717
DB04672	DTXSID10332728
DB04674	DTXSID00714953
DB04674	DTXSID10713795
DB04674	DTXSID3059636
DB04674	DTXSID3060956
DB04674	DTXSID40714199
DB04674	DTXSID60401953
DB04674	DTXSID80712593
DB04674	DTXSID80715483
DB04676	DTXSID20149142
DB04684	DTXSID4027109
DB04684	DTXSID50774921
DB04687	DTXSID10858736
DB04687	DTXSID10895101
DB04687	DTXSID70182746
DB04687	DTXSID80885812
DB04688	DTXSID00891435
DB04688	DTXSID10894098
DB04688	DTXSID70745512
DB04688	DTXSID90291440
DB04690	DTXSID0030956
DB04690	DTXSID30274373
DB04690	DTXSID80149224
DB04699	DTXSID20583840
DB04699	DTXSID40661851
DB04699	DTXSID50745818
DB04699	DTXSID6020224
DB04701	DTXSID10183479
DB04703	DTXSID00149741
DB04703	DTXSID9044328
DB04705	DTXSID5044023
DB04706	DTXSID40903965
DB04707	DTXSID00147222
DB04707	DTXSID20463911
DB04711	DTXSID6023153
DB04713	DTXSID20144879
DB04713	DTXSID20239552
DB04713	DTXSID50227462
DB04713	DTXSID90209106
DB04714	DTXSID80554011
DB04714	DTXSID80746691
DB04716	DTXSID40420526
DB04719	DTXSID70416119
DB04725	DTXSID40166154
DB04726	DTXSID10148745
DB04726	DTXSID30756841
DB04728	DTXSID8023218
DB04729	DTXSID40191148
DB04729	DTXSID4023092
DB04734	DTXSID10883407
DB04736	DTXSID90276530
DB04737	DTXSID2025422
DB04737	DTXSID50429525
DB04743	DTXSID3037250
DB04744	DTXSID2025428
DB04744	DTXSID6071405
DB04745	DTXSID1058769
DB04746	DTXSID0040628
DB04747	DTXSID50712242
DB04751	DTXSID30175553
DB04759	DTXSID00415352
DB04777	DTXSID70361256
DB04781	DTXSID10158420
DB04782	DTXSID70361256
DB04784	DTXSID00164853
DB04784	DTXSID1020859
DB04784	DTXSID20575821
DB04784	DTXSID30575817
DB04784	DTXSID30584005
DB04784	DTXSID4073259
DB04784	DTXSID50575819
DB04784	DTXSID50679846
DB04784	DTXSID60575820
DB04784	DTXSID90575818
DB04786	DTXSID1046344
DB04786	DTXSID30156024
DB04787	DTXSID00184556
DB04789	DTXSID00185583
DB04789	DTXSID00676042
DB04789	DTXSID30238596
DB04789	DTXSID4046814
DB04789	DTXSID4048278
DB04794	DTXSID9045631
DB04795	DTXSID1059812
DB04795	DTXSID30329599
DB04795	DTXSID90841287
DB04801	DTXSID40745983
DB04801	DTXSID70881242
DB04802	DTXSID40472020
DB04802	DTXSID40855652
DB04802	DTXSID70580001
DB04802	DTXSID90415705
DB04803	DTXSID30161618
DB04804	DTXSID40472020
DB04804	DTXSID40855652
DB04804	DTXSID70580001
DB04804	DTXSID90415705
DB04805	DTXSID0046856
DB04806	DTXSID10654710
DB04806	DTXSID80370036
DB04808	DTXSID50188726
DB04808	DTXSID7023358
DB04809	DTXSID30161618
DB04810	DTXSID30161618
DB04811	DTXSID30161618
DB04813	DTXSID50228191
DB04813	DTXSID8021270
DB04813	DTXSID9021342
DB04815	DTXSID40189060
DB04815	DTXSID60239793
DB04815	DTXSID7022837
DB04815	DTXSID90198400
DB04816	DTXSID30870470
DB04816	DTXSID9020328
DB04817	DTXSID00230143
DB04817	DTXSID10110043
DB04817	DTXSID20239355
DB04817	DTXSID30228058
DB04817	DTXSID40235192
DB04817	DTXSID40242826
DB04817	DTXSID6044143
DB04817	DTXSID70208632
DB04817	DTXSID8020543
DB04818	DTXSID5023168
DB04818	DTXSID8045852
DB04819	DTXSID0020818
DB04819	DTXSID0047404
DB04819	DTXSID2023278
DB04819	DTXSID80221938
DB04820	DTXSID1023362
DB04821	DTXSID0023377
DB04821	DTXSID1045790
DB04822	DTXSID0048343
DB04822	DTXSID4046608
DB04823	DTXSID20222388
DB04823	DTXSID5044528
DB04824	DTXSID0021125
DB04824	DTXSID3060162
DB04824	DTXSID50735491
DB04824	DTXSID70886999
DB04825	DTXSID0048555
DB04825	DTXSID50240095
DB04825	DTXSID5045544
DB04826	DTXSID1048835
DB04827	DTXSID30584040
DB04827	DTXSID9021427
DB04828	DTXSID3033989
DB04828	DTXSID60214282
DB04828	DTXSID9023754
DB04829	DTXSID1023231
DB04829	DTXSID30858950
DB04829	DTXSID40675998
DB04829	DTXSID80185703
DB04830	DTXSID6046420
DB04831	DTXSID10209007
DB04831	DTXSID4023670
DB04832	DTXSID30110045
DB04832	DTXSID6048462
DB04832	DTXSID7045815
DB04832	DTXSID80860705
DB04833	DTXSID00584451
DB04833	DTXSID50677322
DB04833	DTXSID60230604
DB04833	DTXSID7023279
DB04833	DTXSID90857964
DB04834	DTXSID7048823
DB04835	DTXSID8048949
DB04836	DTXSID1048831
DB04836	DTXSID70219006
DB04837	DTXSID4022789
DB04838	DTXSID4022862
DB04839	DTXSID5020366
DB04840	DTXSID2047775
DB04840	DTXSID50150286
DB04840	DTXSID7022885
DB04841	DTXSID00678723
DB04841	DTXSID6045616
DB04841	DTXSID80184554
DB04842	DTXSID7045152
DB04843	DTXSID2046969
DB04843	DTXSID4023252
DB04844	DTXSID0042614
DB04844	DTXSID20230302
DB04845	DTXSID70870252
DB04846	DTXSID0046850
DB04846	DTXSID3020259
DB04846	DTXSID30724520
DB04846	DTXSID90144881
DB04847	DTXSID60230644
DB04849	DTXSID10183035
DB04851	DTXSID50893944
DB04854	DTXSID60678704
DB04854	DTXSID8048650
