drugbank_id	fdasrs_id
DB09227	7LZ6R3AEM1
DB09229	4G1ZS7GQ2R
DB09229	D594X9Z4OS
DB09230	0089IC5K88
DB09230	368RN01P1M
DB09234	N4AL7X96GL
DB09235	084B99HW0I
DB09235	5C99NS3LEG
DB09235	BF2E1WS195
DB09235	SU36WA6VVX
DB09236	260080034N
DB09237	0P6NLP6806
DB09237	YUH55G7ZTY
DB09238	0GIE8B995I
DB09238	E4997QG30G
DB09238	M40WCZ5X76
DB09238	R803FSR459
DB09239	0642TZ1JZN
DB09239	1G8C7QS9SR
DB09239	N9DG6ZTC43
DB09239	Z81N45O25Z
DB09240	9844OS3B0J
DB09241	3EAZ4M2MHL
DB09241	8NAP7826UB
DB09241	O3YJW1TB3C
DB09241	Q32ZN48698
DB09241	QTT17582CB
DB09241	T42P99266K
DB09241	TJ8EMU6QT3
DB09241	ZMZ79891ZH
DB09242	5RYW07SK5E
DB09242	CC6X0L40GW
DB09243	6CTK2FB9QM
DB09246	4728M5V8YD
DB09246	6809153Y60
DB09247	1II9D6CB3J
DB09248	38M8S7HXEW
DB09248	9RJ47D5YKU
DB09249	2797SKR967
DB09249	9Z8NEO860J
DB09251	T43RFP08KN
DB09251	ZD90K4JIPZ
DB09252	TK1T520ASG
DB09254	807N226MNL
DB09256	4D5LOR404U
DB09256	5317337V7V
DB09257	UA8SE1325T
DB09262	XJR8Y07LJO
DB09267	04NQ160FRU
DB09267	06A33308KH
DB09267	23TF4E6MXK
DB09267	37077S2C93
DB09267	391RT5Q293
DB09267	5ZIX6B280A
DB09267	8PD4806E06
DB09267	ENI9OFC97N
DB09267	I6YB87NXKG
DB09267	K9CCS0RIBT
DB09267	W5FO705VMX
DB09267	Z354FO3V7J
DB09268	95D580798S
DB09268	LR57574HN8
DB09268	VW106606Y8
DB09269	ER5I1W795A
DB09270	EJ27X76M46
DB09270	U705VLF0VW
DB09271	0C7M5WE60Q
DB09271	1N3H74AYTK
DB09272	45TPJ4MBQ1
DB09272	7U4JQA48TT
DB09273	MPM23GMO7Z
DB09274	60W3249T9M
DB09274	CN5E49Z611
DB09274	USD5X0Z99I
DB09275	0W21KB56NS
DB09275	295O53K152
DB09275	434C3EI07T
DB09275	726BAS5AW3
DB09275	81O5YW46SY
DB09275	901U359BNJ
DB09275	BQE6KE1T4H
DB09275	C2QXB9FL0L
DB09275	F70D117TTU
DB09275	L40S1PLZ5W
DB09275	LWI5ZJ8WVL
DB09275	M186RK4UPZ
DB09275	Q91187K011
DB09275	R3O80H60KX
DB09275	Y7583EZO6S
DB09275	ZS9CD1I8YE
DB09276	18HB6B1L37
DB09276	3D8CUH9F21
DB09276	LYR4M0NH37
DB09276	UR0T0B24E9
DB09277	2Z4659NSZ3
DB09277	381E0BTR5Q
DB09277	45I14D8O27
DB09277	M4AS4XGD4Q
DB09277	N91BDP6H0X
DB09277	Q32ZN48698
DB09277	QTT17582CB
DB09277	Y1HDI47S6K
DB09278	4XYU5U00C4
DB09278	7V68J5677O
DB09278	FDJ0A8596D
DB09279	P58222188P
DB09280	EGP8L81APK
DB09281	3040SK5NKV
DB09281	C2E1CI501T
DB09281	FML8G1U0Y3
DB09281	T6V3LHY838
DB09282	D46583G77X
DB09283	EYG5Y6355E
DB09284	K5F4RU5VQJ
DB09284	YJ3KV70R41
DB09285	R133MWH7X1
DB09286	5402501F0W
DB09286	IT085U64JB
DB09288	5CHW4JMR82
DB09288	SH41QYH8E5
DB09290	7ZRO0SC54Y
DB09290	9551LHD87E
DB09291	57O5S1QSAQ
DB09291	J7Z9DBN8J0
DB09291	NLE429IZUC
DB09292	17ERJ0MKGI
DB09292	51T0V5Z5AD
DB09292	MOP72GEP8Z
DB09292	WB8FT61183
DB09293	09G4I6V86Q
DB09293	1526IW77GM
DB09293	4GC1FOQ22U
DB09293	4U541R2E6L
DB09293	505TLP46J6
DB09293	5TY3055J2U
DB09293	694C0EFT9Q
DB09293	98QPV8670C
DB09293	9BV8610D7E
DB09293	EK557FCO82
DB09293	N37KB761Z5
DB09293	QTO9S95T6L
DB09293	T98FI7Y8K4
DB09293	U6R26MK0LQ
DB09293	V1UJ6I93CL
DB09296	2302768XJ8
DB09296	EQE3I70J3W
DB09297	HRQ5901O78
DB09297	OU2YM37K86
DB09298	33X338MNE4
DB09298	853OHH1429
DB09299	5HP2CJM5GF
DB09299	EL9943AG5J
DB09299	FWF6Q91TZO
DB09299	H2S5S51WW6
DB09299	J4414G3BUK
DB09299	LH74NEA26W
DB09300	0GH9JX37C8
DB09300	2Z3E1OF81V
DB09304	7L38105Z6E
DB09304	9VOZ30EO2Y
DB09305	9M1Z814TUV
DB09305	FT92B90306
DB09305	MW6LOG604N
DB09305	YCX29PO1C8
DB09306	2QW3FL6OPA
DB09306	M15TM76Y3L
DB09308	9U1ETH79CK
DB09309	4PVB1EA20Q
DB09309	YX09Z4QW5Y
DB09313	5MCJ61S08T
DB09313	75JR975T11
DB09313	HQ43CN02U9
DB09313	Z40X7EI2AF
DB09314	059QF0KO0R
DB09314	63M8RYN44N
DB09314	7QV8F8BYNJ
DB09314	9159UV381P
DB09314	J65BV539M3
DB09315	3H3U766W84
DB09315	4XZL2K0MD6
DB09315	523F2E45LZ
DB09315	556B1MA12R
DB09315	9C7571UDT5
DB09315	BT1ZJO5S8G
DB09315	EYH1YE0AQ6
DB09315	H95KBR1GDB
DB09315	X3P9A5HNYF
DB09316	37CB58V15B
DB09316	3I8Y076A0E
DB09316	4877X14G4C
DB09316	HQ02V0P496
DB09316	Q32ZN48698
DB09316	QTT17582CB
DB09320	17R794ESYN
DB09320	1C87B1N51X
DB09320	1LW5K9CIR1
DB09320	46917D13T1
DB09320	4Z8Y51M438
DB09320	5UL276H6TF
DB09320	667Y1107D3
DB09320	7JFB7670YY
DB09320	95URV01IDQ
DB09320	A18LHT9ZXJ
DB09320	AF5F3C86Z1
DB09320	B42E10825B
DB09320	C89ZJF1SVE
DB09320	J91Z1P9X9X
DB09320	O3S7RWT8R5
DB09320	PUC887544V
DB09320	Q42T66VG0C
DB09320	RIT82F58GK
DB09320	RM32BO3NX4
DB09320	SSZ1S4I0US
DB09320	T824SI1PU1
DB09320	VL775ZTH4C
DB09320	W84930057W
DB09320	WH3RD005B0
DB09320	YS5LY7JF4N
DB09320	Z1GL5S1Z1Z
DB09320	Z20HTT1027
DB09320	ZNF8RW35GK
DB09321	BU9140A8PQ
DB09321	CE2MEZ74RT
DB09321	E44B57UV42
DB09321	J41CSQ7QDS
DB09321	KRU3C29X7Z
DB09322	0J6Z13X3WO
DB09322	13S1S8SF37
DB09322	7IS9N8KPMG
DB09322	O40UQP6WCF
DB09324	49MU89FVBV
DB09324	DKQ4T82YE6
DB09324	S4TF6I2330
DB09325	18HB6B1L37
DB09325	4M4WE5N2GE
DB09325	8ZYQ1474W7
DB09325	9L75099X6R
DB09325	LYR4M0NH37
DB09325	Q80VPU408O
DB09325	RGL5YE86CZ
DB09325	UR0T0B24E9
DB09326	5138Q19F1X
DB09326	54S68520I4
DB09326	9OQO0E343Z
DB09327	4D5LOR404U
DB09327	5317337V7V
DB09327	56HH86ZVCT
DB09327	OZF8J4VAIK
DB09330	3C06JJ0Z2O
DB09330	RDL94R2A16
DB09332	18HB6B1L37
DB09332	2OVL75B30W
DB09332	GRL65FEU3T
DB09332	LYR4M0NH37
DB09332	R2L46WE615
DB09332	UR0T0B24E9
DB09333	50S7W5M9ZZ
DB09333	F316LLW9WW
DB09333	F604ZKI910
DB09335	2IXX802851
DB09335	7QVV6I50DT
DB09338	059QF0KO0R
DB09338	63M8RYN44N
DB09338	7QV8F8BYNJ
DB09338	9159UV381P
DB09338	J65BV539M3
DB09342	EPD1EH7F53
DB09342	K490D39G46
DB09343	4H59KLQ0A4
DB09343	NGO10K751P
DB09345	068X84E056
DB09345	88AYB867L5
DB09346	1I3Z5LHR6P
DB09346	CM1N99QR1M
DB09346	O65Q227UIC
DB09346	RJY6JR42WQ
DB09346	V717MS5D5B
DB09347	24256BQV7M
DB09347	361QYH8LGO
DB09347	5GF4B2I1DD
DB09348	6RC3ZT4HB0
DB09350	LWK91TU9AH
DB09351	759O83814X
DB09351	75O9XHA4TU
DB09351	8MR4W4O06J
DB09351	WKM694DUG8
DB09352	7UDF5TX27X
DB09353	556Q0P6PB1
DB09353	70FD1KFU70
DB09355	G58F8OPL4I
DB09355	ZY48TOH8CR
DB09357	1O6C93RI7Z
DB09366	5NPJ6BPX36
DB09371	88181ACA0M
DB09372	1M92VL7U3I
DB09372	23K1F351T7
DB09372	26MX5YAL2R
DB09372	3JT0W0GL7J
DB09372	40P57V9PJH
DB09372	4L3IA7D34B
DB09372	4R069M4O1P
DB09372	500Y9JV943
DB09372	554R584P9K
DB09372	55DUA0XP4H
DB09372	68T7388F5H
DB09372	82W1IJ29AT
DB09372	8494VWN4LS
DB09372	8V09K74WY1
DB09372	A62L6DPE0P
DB09372	A9310LW34B
DB09372	DU5ATO7HYP
DB09372	E048T9L8YJ
DB09372	H94DDE2EDR
DB09372	IR6539N7ND
DB09372	L1BNZ4V17Q
DB09372	MMG6S2LC3O
DB09372	OPI52249ZG
DB09372	PMC1R2UC3Q
DB09372	T0I8L1B7J6
DB09372	XI2Z928Y41
DB09372	Z8ZVQ8Z378
DB09374	C4V974V932
DB09374	IX6J1063HV
DB09376	5172AI8LRR
DB09376	732T8851QH
DB09376	VT5OI89KMM
DB09378	9H05937G3X
DB09380	0R0008Q3JB
DB09380	18HB6B1L37
DB09380	6A49BO6K4M
DB09380	9QAU17N705
DB09380	LYR4M0NH37
DB09380	Q6NER38X62
DB09380	UR0T0B24E9
DB09380	XI776WYU0N
DB09383	67U96J8P35
DB09385	IR00KT3W8T
DB09389	5W7SIA7YZW
DB09389	Z2QG2679YT
DB09394	33UE6C4909
DB09394	E4GA8884NN
DB09394	N27ADP50ER
DB09394	N9H3ZTX0BG
DB09394	NK08V8K8HR
DB09395	18HB6B1L37
DB09395	29JB6BU01H
DB09395	2A9OM7IPNW
DB09395	569DQM74SC
DB09395	73J74S8H3O
DB09395	96R7020BND
DB09395	LYR4M0NH37
DB09395	NVG71ZZ7P0
DB09395	Q40Q9N063P
DB09395	QA8Z3U5ENA
DB09395	UR0T0B24E9
DB09395	Y1WPQ66L9G
DB09397	556Q0P6PB1
DB09397	6EW75241VU
DB09397	70FD1KFU70
DB09397	NC93A173TP
DB09397	ZM3S591162
DB09398	4M4WE5N2GE
DB09398	Q80VPU408O
DB09398	RGL5YE86CZ
DB09400	964MRK2PEL
DB09400	P6708E7555
DB09401	WXR179L51S
DB09407	3040SK5NKV
DB09407	59XN63C8VM
DB09407	Q32ZN48698
DB09407	QTT17582CB
DB09407	T6V3LHY838
DB09409	059QF0KO0R
DB09409	29JB6BU01H
DB09409	2A9OM7IPNW
DB09409	3040SK5NKV
DB09409	569DQM74SC
DB09409	63M8RYN44N
DB09409	7QV8F8BYNJ
DB09409	9159UV381P
DB09409	96R7020BND
DB09409	I01G0EJC3B
DB09409	J65BV539M3
DB09409	Q40Q9N063P
DB09409	T6V3LHY838
DB09413	295O53K152
DB09413	33UE6C4909
DB09413	4J9FJ0HL51
DB09413	726BAS5AW3
DB09413	901U359BNJ
DB09413	C2QXB9FL0L
DB09413	E4GA8884NN
DB09413	M186RK4UPZ
DB09413	N27ADP50ER
DB09413	N9H3ZTX0BG
DB09413	NK08V8K8HR
DB09414	295O53K152
DB09414	33UE6C4909
DB09414	726BAS5AW3
DB09414	901U359BNJ
DB09414	C2QXB9FL0L
DB09414	CI71S98N1Z
DB09414	E4GA8884NN
DB09414	M186RK4UPZ
DB09414	N27ADP50ER
DB09414	N9H3ZTX0BG
DB09414	NK08V8K8HR
DB09418	295O53K152
DB09418	42255P5X4D
DB09418	726BAS5AW3
DB09418	901U359BNJ
DB09418	C2QXB9FL0L
DB09418	M186RK4UPZ
DB09418	V561V90BG2
DB09418	VLA4NZX2P4
DB09419	681HV46001
DB09419	A1TA934AKO
DB09419	A4JW0V2MYA
DB09419	B40ROO395Z
DB09419	F0W6ETZ4E5
DB09419	M795K6HJOL
DB09419	M7J5HM9DY4
DB09419	ON80XH54BH
DB09420	09G4I6V86Q
DB09420	1526IW77GM
DB09420	4GC1FOQ22U
DB09420	4U541R2E6L
DB09420	505TLP46J6
DB09420	5TY3055J2U
DB09420	694C0EFT9Q
DB09420	98QPV8670C
DB09420	9BV8610D7E
DB09420	EK557FCO82
DB09420	N37KB761Z5
DB09420	QTO9S95T6L
DB09420	T98FI7Y8K4
DB09420	U6R26MK0LQ
DB09420	V1UJ6I93CL
DB09421	1N3H4TJE79
DB09421	5Y5F15120W
DB09421	SYW8T997EQ
DB09425	1WAM8X3F2I
DB09425	5K3UP561AX
DB09425	7A314HQM0I
DB09425	F5M54K379I
DB09425	WJZ06C0H8L
DB09443	5I8I620HVX
DB09443	68QN45K12N
DB09443	8XWX57446O
DB09449	18HB6B1L37
DB09449	33UE6C4909
DB09449	E4GA8884NN
DB09449	FEB963GEFV
DB09449	KH7I04HPUU
DB09449	LYR4M0NH37
DB09449	N27ADP50ER
DB09449	N9H3ZTX0BG
DB09449	NK08V8K8HR
DB09449	UR0T0B24E9
DB09459	JQO211TF1A
DB09459	RRX6A4PL3C
DB09459	W4888I119H
DB09460	18HB6B1L37
DB09460	45P3261C7T
DB09460	7UJQ5OPE7D
DB09460	HN1ZRA3Q20
DB09460	LYR4M0NH37
DB09460	UR0T0B24E9
DB09462	PDC6A3C0OX
DB09472	18HB6B1L37
DB09472	25N70TRY6P
DB09472	36KCS0R750
DB09472	7IS9N8KPMG
DB09472	LYR4M0NH37
DB09472	O40UQP6WCF
DB09472	UR0T0B24E9
DB09473	1WAM8X3F2I
DB09473	5UTX5635HP
DB09473	F5M54K379I
DB09473	LGX9OL562T
DB09473	WJZ06C0H8L
DB09477	GV0O7ES0R3
DB09477	Q508Q118JM
DB09479	0EA6JO8O41
DB09479	18CYW0VL2X
DB09479	2692362HBM
DB09479	33CM31XVQQ
DB09479	550Z839889
DB09479	63564TNJ4R
DB09479	86H795SZ6D
DB09479	93722E7JA1
DB09479	9SS59FO7R8
DB09479	F0Z746KRKQ
DB09479	L55101393C
DB09479	N3SHC5273S
DB09479	PR87B22TGJ
DB09481	0IHC698356
DB09481	3040SK5NKV
DB09481	7UJQ5OPE7D
DB09481	HN1ZRA3Q20
DB09481	T6V3LHY838
DB09483	295O53K152
DB09483	3Q6M5SET7W
DB09483	435SSH7H89
DB09483	726BAS5AW3
DB09483	901U359BNJ
DB09483	ALP309P6NE
DB09483	C2QXB9FL0L
DB09483	DY5YM0QKQ0
DB09483	F9S9FFU82N
DB09483	M186RK4UPZ
DB09484	18HB6B1L37
DB09484	4964UZ79MI
DB09484	C810JCZ56Q
DB09484	IW87A7KU3R
DB09484	LYR4M0NH37
DB09484	UR0T0B24E9
DB09488	A20F9XAI7W
DB09490	1WAM8X3F2I
DB09490	31JB8MKF8Z
DB09490	58TD96H03I
DB09490	F5M54K379I
DB09490	Q32ZN48698
DB09490	QTT17582CB
DB09490	QU8E5FKO20
DB09490	WJZ06C0H8L
DB09494	936JST6JCN
DB09495	G63QQF2NOX
DB09496	H9B77D3331
DB09496	U8YHQ4ME6H
DB09496	X279J6U828
DB09496	YFR7O86C9Y
DB09498	06A33308KH
DB09498	23TF4E6MXK
DB09498	37077S2C93
DB09498	5R78837D4A
DB09498	5ZIX6B280A
DB09498	EKE8PS9J6Z
DB09498	ENI9OFC97N
DB09498	I6YB87NXKG
DB09498	OY41894L96
DB09498	Q32ZN48698
DB09498	QTT17582CB
DB09498	VSM6H46OKE
DB09498	W5FO705VMX
DB09498	W7R4O3060V
DB09498	Z354FO3V7J
DB09499	7K79Y2EKKP
DB09499	LLT6XV39PY
DB09501	230G290LEV
DB09501	5138Q19F1X
DB09501	54S68520I4
DB09501	664CCH53PI
DB09501	91O4LML611
DB09501	9OQO0E343Z
DB09501	HL46HNV67O
DB09501	UVP74NG1C5
DB09501	XF417D3PSL
DB09502	0Z5B2CJX4D
DB09502	N5W0CEJ232
DB09502	O254W6783J
DB09502	ZO2JV75L55
DB09510	8W8T17847W
DB09510	JD9TPJ3YLS
DB09510	PO3VOG185T
DB09510	W6KX9E6D8X
DB09510	WBZ6M63TEE
DB09512	ETJ7Z6XBU4
DB09513	8W8T17847W
DB09513	JD9TPJ3YLS
DB09513	PO3VOG185T
DB09513	W6KX9E6D8X
DB09513	WBZ6M63TEE
DB09516	6HT8U7K3AM
DB09517	0IK55ZPI0I
DB09517	18HB6B1L37
DB09517	1HB2H1463Q
DB09517	230G290LEV
DB09517	91O4LML611
DB09517	C151H8M554
DB09517	CC9149U2QX
DB09517	HL46HNV67O
DB09517	LYR4M0NH37
DB09517	R4R8J0Q44B
DB09517	UR0T0B24E9
DB09517	W552L9Y4VZ
DB09526	XV74C1N1AE
DB09543	5FA178O334
DB09543	LAV5U5022Y
DB09546	224T73LR9W
DB09546	23X1185WBO
DB09546	35MRW7B4AD
DB09546	7IS9N8KPMG
DB09546	K2349O62GE
DB09546	M575VKV19N
DB09546	O40UQP6WCF
DB09546	P2TH1XYZ84
DB09546	Q461L7AK4R
DB09546	S8I0922465
DB09552	JI2B19CR0R
DB09552	Z05ZE98FV8
DB09555	3Q9Q0B929N
DB09555	5T8587JTSU
DB09555	88XHZ13131
DB09555	91XW058U2C
DB09555	B10YD955QW
DB09555	EY9131E63D
DB09561	18HB6B1L37
DB09561	196623779E
DB09561	370V52HE4B
DB09561	LYR4M0NH37
DB09561	UR0T0B24E9
DB09563	M4AS4XGD4Q
DB09563	N91BDP6H0X
DB09563	Y1HDI47S6K
DB09570	71050168A2
DB09571	44RAL3456C
DB09571	7520HJS99O
DB09571	997F43Z9CV
DB09571	K2J544L5HP
DB09571	Y24T9BT2Q2
DB11056	Q32ZN48698
DB11056	QTT17582CB
DB11068	6X37R1DB70
DB11068	HV0Y51NC4J
DB11071	28A37T47QO
DB11072	4M4WE5N2GE
DB11072	Q80VPU408O
DB11072	RGL5YE86CZ
DB11073	CUB7JI0JV3
DB11079	9O3K93S3TK
DB11079	H8O4040BHD
DB11079	O414PZ4LPZ
DB11080	57N7B0K90A
DB11080	95IT3W8JZE
DB11080	T93E9Y2844
DB11081	3XHB1D032B
DB11081	LIF1N9568Y
DB11081	Q32ZN48698
DB11081	QTT17582CB
DB11085	YUL4LO94HK
DB11090	295O53K152
DB11090	726BAS5AW3
DB11090	901U359BNJ
DB11090	C2QXB9FL0L
DB11090	M186RK4UPZ
DB11090	RU45X2JN0Z
DB11090	T93E9Y2844
DB11091	BBX060AN9V
DB11092	4M4WE5N2GE
DB11092	Q80VPU408O
DB11092	RGL5YE86CZ
DB11093	2M83C4R6ZB
DB11093	3XE66AE04I
DB11093	664CCH53PI
DB11093	86117BWO7P
DB11093	T7F702FETA
DB11093	XF417D3PSL
DB11098	295O53K152
DB11098	726BAS5AW3
DB11098	7UJQ5OPE7D
DB11098	901U359BNJ
DB11098	C2QXB9FL0L
DB11098	HM5Z15LEBN
DB11098	HN1ZRA3Q20
DB11098	M186RK4UPZ
DB11100	J120C6NTXH
DB11100	XDK458E1J9
DB11102	DA8G610ZO5
DB11102	ZF9BXD0KPH
DB11104	WS7LR3I1D6
DB11107	295O53K152
DB11107	726BAS5AW3
DB11107	901U359BNJ
DB11107	C2QXB9FL0L
DB11107	JQO211TF1A
DB11107	M186RK4UPZ
DB11107	NPT6P8P3UU
DB11107	RRX6A4PL3C
DB11107	W4888I119H
DB11109	4R7X1O2820
DB11110	3040SK5NKV
DB11110	664CCH53PI
DB11110	RHO26O1T9V
DB11110	T6V3LHY838
DB11110	XF417D3PSL
DB11115	058078A0QS
DB11115	66LQ48A9BT
DB11115	9YQ9DI1W42
DB11115	TQA10H23WC
DB11117	K3D86KJ24N
DB11119	09G4I6V86Q
DB11119	1526IW77GM
DB11119	18HB6B1L37
DB11119	29UKX3A616
DB11119	29VCO8ACHH
DB11119	4GC1FOQ22U
DB11119	4U541R2E6L
DB11119	505TLP46J6
DB11119	5TY3055J2U
DB11119	694C0EFT9Q
DB11119	98QPV8670C
DB11119	9BV8610D7E
DB11119	EK557FCO82
DB11119	F5WR8N145C
DB11119	G1Z595P3I9
DB11119	HII3IK0W0I
DB11119	LYR4M0NH37
DB11119	N37KB761Z5
DB11119	QTO9S95T6L
DB11119	T98FI7Y8K4
DB11119	U6R26MK0LQ
DB11119	UR0T0B24E9
DB11119	V1UJ6I93CL
DB11121	0F32U78V2Q
DB11123	T5UM7HB19N
DB11125	147062OTCD
DB11125	1VU15B70BP
DB11125	BQU8F81R2K
DB11125	PH41D05744
DB11126	0IK55ZPI0I
DB11126	1HB2H1463Q
DB11126	2M83C4R6ZB
DB11126	3N0TKQ5Q6U
DB11126	3XE66AE04I
DB11126	R4R8J0Q44B
DB11126	SQE6VB453K
DB11126	T7F702FETA
DB11126	W552L9Y4VZ
DB11127	F6A27P4Q4R
DB11127	KXO0259XJ1
DB11127	PA2S85XTIE
DB11128	059QF0KO0R
DB11128	5138Q19F1X
DB11128	54S68520I4
DB11128	63M8RYN44N
DB11128	7QV8F8BYNJ
DB11128	9159UV381P
DB11128	9OQO0E343Z
DB11128	J65BV539M3
DB11128	OGI154X474
DB11129	31PZ2VAU81
DB11129	8W8T17847W
DB11129	BBX060AN9V
DB11129	JD9TPJ3YLS
DB11129	PO3VOG185T
DB11129	W6KX9E6D8X
DB11129	WBZ6M63TEE
DB11132	ETJ7Z6XBU4
DB11134	8CBV67279L
DB11134	TZJ7E47TDD
DB11134	V1XJQ704R4
DB11135	52INE4IJ3Y
DB11135	CPT0VS6XYI
DB11135	GL1Y509LKJ
DB11135	H6241UJ22B
DB11135	W147090X6K
DB11136	0R0008Q3JB
DB11136	9QAU17N705
DB11136	Q6NER38X62
DB11137	6634O61GOI
DB11137	81AH48963U
DB11137	C2Q61A8070
DB11137	EG537P548F
DB11140	0R0008Q3JB
DB11140	9QAU17N705
DB11140	Q6NER38X62
DB11141	0IK55ZPI0I
DB11141	1HB2H1463Q
DB11141	7G09WJ8QIR
DB11141	H6EP7W5457
DB11141	R4R8J0Q44B
DB11141	V8Z5M7JSS3
DB11141	W552L9Y4VZ
DB11142	964MRK2PEL
DB11142	P6708E7555
DB11145	5UTX5635HP
DB11148	D4ZFB7ZH5Y
DB11148	EFW857872Q
DB11150	25BB7EKE2E
DB11150	7IS9N8KPMG
DB11150	O40UQP6WCF
DB11150	V645272HLN
DB11151	059QF0KO0R
DB11151	55X04QC32I
DB11151	63M8RYN44N
DB11151	7QV8F8BYNJ
DB11151	9159UV381P
DB11151	J65BV539M3
DB11153	059QF0KO0R
DB11153	295O53K152
DB11153	63M8RYN44N
DB11153	726BAS5AW3
DB11153	7QV8F8BYNJ
DB11153	901U359BNJ
DB11153	9159UV381P
DB11153	C2QXB9FL0L
DB11153	J65BV539M3
DB11153	M186RK4UPZ
DB11153	WZH3C48M4T
DB11154	13S1S8SF37
DB11154	664CCH53PI
DB11154	K72I3DEX9B
DB11154	XF417D3PSL
DB11155	BGG1Y1ED0Y
DB11156	1YXE665Z2S
DB11156	4QIH0N49E7
DB11156	81BK194Z5M
DB11156	SC82VF0480
DB11157	U8CJK0JH5M
DB11159	18HB6B1L37
DB11159	G15I91XETI
DB11159	LYR4M0NH37
DB11159	UR0T0B24E9
DB11159	YGR27ZW0Y7
DB11160	407TU1DJUP
DB11160	56O4H6ZT2K
DB11160	8UE48MJH8M
DB11160	K65LB6598J
DB11164	3JXF0Z0XOI
DB11164	B005P07V07
DB11168	1Y26ZZ0OTM
DB11168	2M83C4R6ZB
DB11168	3XE66AE04I
DB11168	75B0PMW2JF
DB11168	8R67P63UCG
DB11168	HBB4YPO93U
DB11168	T7F702FETA
DB11171	059QF0KO0R
DB11171	230G290LEV
DB11171	3HWS7HF5XD
DB11171	63M8RYN44N
DB11171	7IS9N8KPMG
DB11171	7QV8F8BYNJ
DB11171	9159UV381P
DB11171	91O4LML611
DB11171	HL46HNV67O
DB11171	J65BV539M3
DB11171	O40UQP6WCF
DB11174	5ZWW23169H
DB11175	13S1S8SF37
DB11175	ALO92O31SE
DB11175	QZV2W997JQ
DB11176	24X948V9F7
DB11176	3O63K300I5
DB11176	CV0IB81ORO
DB11176	KRI00MMQ7Y
DB11180	3J0KPB596Q
DB11180	42FOP1YX93
DB11182	1ZPG1ELY14
DB11182	24I7KUI7MK
DB11182	31S841PMN7
DB11182	7L3UW1E5RW
DB11182	9529B6KNXA
DB11182	956575SN5L
DB11182	FUM4BF13E7
DB11182	MKF129JIZX
DB11183	18HB6B1L37
DB11183	3F7BHA64Z0
DB11183	K414AX1M5S
DB11183	LYR4M0NH37
DB11183	UR0T0B24E9
DB11184	V0YM2B16TS
DB11185	1W6L629B4K
DB11185	853Z42ZYAS
DB11186	23K1F351T7
DB11186	32C726X12W
DB11186	4SH0MFJ5HJ
DB11186	MG7AT31IVT
DB11189	3040SK5NKV
DB11189	IFN18A4Y6B
DB11189	T6V3LHY838
DB11189	TE7660XO1C
DB11190	7K81IL792L
DB11191	3141X260DR
DB11191	AI1MR454XG
DB11191	C973T66178
DB11191	D6J4H4W8E9
DB11192	1Y26ZZ0OTM
DB11192	75B0PMW2JF
DB11192	8R67P63UCG
DB11192	HBB4YPO93U
DB11195	353ZQ9TVDA
DB11195	45Z1K06N9V
DB11195	BOA443XF1X
DB11195	VCQ006KQ1E
DB11197	5634T58D89
DB11197	8B4OP7RK5N
DB11197	GW89581OWR
DB11197	IU8WN3PPI2
DB11197	K848JZ4886
DB11197	TE7660XO1C
DB11197	W085Q3ZV73
DB11197	YZ431EX91Q
DB11200	059QF0KO0R
DB11200	3XHB1D032B
DB11200	63M8RYN44N
DB11200	7QV8F8BYNJ
DB11200	8O386558JE
DB11200	9159UV381P
DB11200	91WHB38Z4C
DB11200	94703016SM
DB11200	J65BV539M3
DB11200	P9D3YP29MY
DB11200	Q32ZN48698
DB11200	QTT17582CB
DB11200	S73W82W0KO
DB11200	T27D6T99LH
DB11200	TE7660XO1C
DB11203	N9E3X5056Q
DB11205	059QF0KO0R
DB11205	3XHB1D032B
DB11205	63M8RYN44N
DB11205	7QV8F8BYNJ
DB11205	9159UV381P
DB11205	J65BV539M3
DB11205	Q32ZN48698
DB11205	QTT17582CB
DB11207	376KTP06K8
DB11210	5634T58D89
DB11210	GW89581OWR
DB11210	SFW1D987QV
DB11210	TE7660XO1C
DB11210	W085Q3ZV73
DB11210	YZ431EX91Q
DB11217	72VUP07IT5
DB11217	C5INA23HXF
DB11219	7576E1028E
DB11219	955UIJ2GWS
DB11220	81I2215OVK
DB11221	B762XZ551X
DB11231	885A36H690
DB11231	SB0N2N0WV6
DB11231	WUX1R98HDQ
DB11233	57N7B0K90A
DB11233	664CCH53PI
DB11233	CKA421A1J7
DB11233	XF417D3PSL
DB11235	6K9YKD48Y4
DB11235	R79646H5Z8
DB11239	3XHB1D032B
DB11239	7IS9N8KPMG
DB11239	I7T908772F
DB11239	O40UQP6WCF
DB11244	0THT5PCI0R
DB11246	0IK55ZPI0I
DB11246	1HB2H1463Q
DB11246	8CBV67279L
DB11246	R4R8J0Q44B
DB11246	RV823G6G67
DB11246	TZJ7E47TDD
DB11246	W552L9Y4VZ
DB11248	0IK55ZPI0I
DB11248	13S1S8SF37
DB11248	1HB2H1463Q
DB11248	R4R8J0Q44B
DB11248	U6WSN5SQ1Z
DB11248	W552L9Y4VZ
DB11254	2U918O4BEV
DB11254	R9QTB5E82N
DB11255	QZV2W997JQ
DB11255	S71T8B8Z6P
DB11255	X1N4508KF1
DB11256	1VZZ62R081
DB11256	8S95DH25XC
DB11256	A9R10K3F2F
DB11256	B3KYL5163W
DB11256	F6R5V5Y49S
